  I     	  II     	  LV     	  LV'		  PW     	  PW'		
 -9.46   	 -1.83   	 14.85   	-295.01		 12.21   	  10.17		
 -9.46   	 -2.75   	 13.67   	-264.50		 12.25   	  10.17		
 -8.54   	 -3.66   	 12.61   	-244.15		 12.29   	   5.09		
 -7.32   	 -3.97   	 11.64   	-213.63		 12.31   	   5.09		
 -5.80   	 -3.36   	 10.78   	-188.20		 12.33(V)	  -5.09		
 -4.58   	 -1.83   	 10.03   	-157.68		 12.31   	 -10.17		
 -4.58   	 -0.92   	  9.40   	-142.42		 12.27   	 -10.17		
 -5.49   	 -1.53   	  8.83   	-132.25		 12.23   	 -20.35		
 -7.02   	 -3.97   	  8.30   	-122.07		 12.15   	 -25.43		
 -7.32   	 -7.32   	  7.81   	-111.90		 12.04   	 -25.43		
 -6.41   	 -9.77   	  7.37   	-116.99		 11.94   	 -30.52		
 -4.58   	-10.99   	  6.90   	-101.73		 11.82   	 -30.52		
 -3.36   	-10.38   	  6.49   	 -96.64		 11.70   	 -30.52		
 -3.97   	-10.07   	  6.10   	 -81.38		 11.58   	 -35.61		
 -6.10   	-10.38   	  5.78   	 -66.12		 11.43   	 -30.52		
 -8.54   	-11.60   	  5.51   	 -45.78		 11.31   	 -35.61		
-10.38   	-12.51   	  5.33   	 -35.61		 11.17   	 -30.52		
-10.99   	-12.51   	  5.19   	 -25.43		 11.05   	 -35.61		
-10.68   	-11.60   	  5.09   	 -25.43		 10.91   	 -35.61		
 -9.46   	-10.68   	  4.98   	 -25.43		 10.76   	 -35.61		
 -8.85   	-10.07   	  4.88   	 -35.61		 10.62   	 -35.61		
 -8.24   	-10.68   	  4.74   	 -35.61		 10.48   	 -40.69		
 -7.93   	-13.43   	  4.60   	 -40.69		 10.32   	 -35.61		
 -8.24   	-17.40   	  4.44   	 -35.61		 10.17   	 -40.69		
 -7.93   	-21.06   	  4.29   	 -30.52		 10.01   	 -40.69		
 -7.32   	-22.58   	  4.17   	 -15.26		  9.85   	 -40.69		
 -6.71   	-21.97   	  4.11(D)	   0.00		  9.68   	 -40.69		
 -6.41   	-20.14   	  4.11   	  20.35		  9.52   	 -40.69		
 -6.71   	-18.62   	  4.19   	  35.61		  9.36   	 -40.69		
 -7.93   	-18.01   	  4.33   	  45.78		  9.20   	 -40.69		
 -8.85   	-18.62   	  4.52   	  55.95		  9.03   	 -35.61		
 -9.46   	-19.23   	  4.74   	  50.86		  8.89   	 -35.61		
 -9.46   	-19.84   	  4.94   	  45.78		  8.75   	 -35.61		
 -9.16   	-20.75   	  5.13   	  45.78		  8.61   	 -35.61		
 -9.77   	-21.97   	  5.31   	  35.61		  8.46   	 -35.61		
-10.07   	-23.50   	  5.45   	  30.52		  8.32   	 -35.61		
 -9.77   	-24.11   	  5.57   	  25.43		  8.18   	 -30.52		
 -8.54   	-24.41   	  5.68   	  20.35		  8.06   	 -35.61		
 -6.41   	-24.11   	  5.76   	  25.43		  7.91   	 -35.61		
 -4.58   	-23.80   	  5.86   	  20.35		  7.77   	 -30.52		
 -4.58   	-23.50   	  5.94   	  25.43		  7.65   	 -35.61		
 -6.10   	-23.19   	  6.04   	  20.35		  7.51   	 -30.52		
 -7.63   	-22.58   	  6.12   	  25.43		  7.39   	 -30.52		
 -8.24   	-21.06   	  6.23   	  15.26		  7.26   	 -25.43		
 -7.32   	-19.23   	  6.29   	  20.35		  7.16   	 -30.52		
 -5.49   	-17.40   	  6.37   	  15.26		  7.04   	 -25.43		
 -3.97   	-16.48   	  6.43   	   5.09		  6.94   	 -20.35		
 -3.66   	-17.09   	  6.45   	  10.17		  6.86   	 -20.35		
 -4.27   	-18.92   	  6.49   	   0.00		  6.78   	 -20.35		
 -5.19   	-20.14   	  6.49   	   5.09		  6.69   	 -20.35		
 -5.49   	-19.23   	  6.51   	   0.00		  6.61   	 -20.35		
 -4.88   	-15.26   	  6.51   	   5.09		  6.53   	 -20.35		
 -3.66   	-10.38   	  6.53   	   5.09		  6.45   	 -15.26		
 -2.14   	 -6.71   	  6.55   	  10.17		  6.39   	 -20.35		
 -0.92   	 -7.02   	  6.59   	   5.09		  6.31   	 -15.26		
 -0.92   	-11.60   	  6.61   	   5.09		  6.25   	 -20.35		
 -2.14   	-17.70   	  6.63   	  10.17		  6.16   	 -15.26		
 -3.66   	-22.58   	  6.67   	   5.09		  6.10   	 -15.26		
 -4.58   	-23.50   	  6.69   	   5.09		  6.04   	 -10.17		
 -4.27   	-20.14   	  6.71   	   0.00		  6.00   	 -15.26		
 -2.75   	-14.65   	  6.71   	   5.09		  5.94   	 -10.17		
 -1.22   	 -9.77   	  6.73   	   0.00		  5.90   	 -15.26		
  0.00   	 -6.71   	  6.73   	   5.09		  5.84   	  -5.09		
  0.31   	 -5.19   	  6.75   	  10.17		  5.82   	 -10.17		
  0.31   	 -4.27   	  6.80   	   5.09		  5.78   	 -10.17		
  0.00   	 -3.36   	  6.82   	  10.17		  5.74   	  -5.09		
 -0.31   	 -3.05   	  6.86   	  15.26		  5.72   	  -5.09		
 -0.61   	 -4.27   	  6.92   	  10.17		  5.70   	 -10.17		
 -1.22   	 -7.32   	  6.96   	  15.26		  5.66   	  -5.09		
 -1.22   	-10.38   	  7.02   	  10.17		  5.64   	 -10.17		
 -0.31   	-10.38   	  7.06   	  10.17		  5.60   	  -5.09		
  1.83   	 -5.49   	  7.10   	  10.17		  5.57   	  -5.09		
  4.88   	  3.36   	  7.14   	  10.17		  5.55   	  -5.09		
  9.16   	 12.51   	  7.18   	  15.26		  5.53   	  -5.09		
 13.73   	 18.31   	  7.24   	  10.17		  5.51   	   0.00		
 18.62   	 18.62   	  7.28   	  15.26		  5.51   	  -5.09		
 24.41   	 15.56   	  7.34   	  15.26		  5.49   	  -5.09		
 31.13   	 13.73   	  7.41   	  15.26		  5.47   	   0.00		
 39.06   	 16.78   	  7.47   	  15.26		  5.47   	  -5.09		
 47.30   	 24.72   	  7.53   	  10.17		  5.45   	   0.00		
 54.32   	 33.57   	  7.57   	  15.26		  5.45   	   0.00		
 58.29   	 38.15   	  7.63   	  15.26		  5.45   	  -5.09		
 58.90   	 35.71   	  7.69   	  10.17		  5.43   	   0.00		
 55.85   	 26.25   	  7.73   	  10.17		  5.43   	   0.00		
 50.96   	 11.90   	  7.77   	  10.17		  5.43   	   0.00		
 46.69   	 -3.97   	  7.81   	  10.17		  5.43   	   5.09		
 46.39   	-19.23   	  7.85   	   5.09		  5.45   	   0.00		
 51.57   	-30.82   	  7.87   	   5.09		  5.45   	   0.00		
 61.04   	-37.84   	  7.89   	   5.09		  5.45   	   5.09		
 71.11   	-40.59   	  7.91   	   0.00		  5.47   	   5.09		
 77.82   	-40.59   	  7.91   	   5.09		  5.49   	   5.09		
 79.65   	-40.28   	  7.93   	   0.00		  5.51   	   5.09		
 77.51   	-39.67   	  7.93   	   0.00		  5.53   	   5.09		
 74.46   	-37.84   	  7.93   	   0.00		  5.55   	   5.09		
 72.33   	-33.26   	  7.93   	   0.00		  5.57   	   5.09		
 72.02   	-25.94   	  7.93   	   0.00		  5.60   	   5.09		
 73.55   	-18.01   	  7.93   	   0.00		  5.62   	   5.09		
 76.90   	-11.60   	  7.93   	   5.09		  5.64   	   0.00		
 80.26   	 -7.63   	  7.96   	  10.17		  5.64   	   0.00		
 79.65   	 -5.49   	  8.00   	   5.09		  5.64   	  -5.09		
 72.94   	 -3.97   	  8.02   	  15.26		  5.62   	   0.00		
 59.81   	 -3.36   	  8.08   	  10.17		  5.62   	  -5.09		
 43.64   	 -5.49   	  8.12   	  15.26		  5.60   	  -5.09		
 29.30   	-12.21   	  8.18   	  10.17		  5.57   	  -5.09		
 19.53   	-21.36   	  8.22   	  15.26		  5.55   	   0.00		
 14.34   	-27.77   	  8.28   	  10.17		  5.55   	   0.00		
 11.60   	-27.16   	  8.32   	  15.26		  5.55   	   0.00		
  9.77   	-18.92   	  8.38   	   5.09		  5.55   	   5.09		
  7.32   	 -8.85   	  8.40   	  10.17		  5.57   	   5.09		
  4.58   	 -2.44   	  8.44   	   5.09		  5.60   	   0.00		
  1.83   	 -3.05   	  8.46   	   5.09		  5.60   	  10.17		
  0.31   	 -7.63   	  8.48   	  10.17		  5.64   	   5.09		
  0.00   	-12.51   	  8.52   	   5.09		  5.66   	  10.17		
  0.31   	-14.34   	  8.55   	  10.17		  5.70   	  15.26		
  0.61   	-12.21   	  8.59   	  20.35		  5.76   	  15.26		
  0.61   	 -7.02   	  8.67   	  20.35		  5.82   	  25.43		
  0.61   	 -0.31   	  8.75   	  25.43		  5.92   	  35.61		
  0.61   	  6.10   	  8.85   	  35.61		  6.06   	  35.61		
 -0.31   	 10.38   	  8.99   	  40.69		  6.21   	  45.78		
 -5.19   	 14.04   	  9.16   	  50.86		  6.39   	  50.86		
-19.84   	 21.67   	  9.36   	  61.04		  6.59   	  50.86		
-50.05   	 37.54   	  9.60   	  66.12		  6.80   	  50.86		
-95.83   	 59.81   	  9.87   	  71.21		  7.00   	  55.95		
-143.74   	 83.01   	 10.15   	  81.38		  7.22   	  50.86		
-167.54   	101.93   	 10.48   	  81.38		  7.43   	  45.78		
-137.02   	121.46   	 10.80   	  86.47		  7.61   	  40.69		
-28.69   	157.78   	 11.15   	  81.38		  7.77   	  40.69		
161.44   	231.32   	 11.48   	  81.38		  7.93   	  35.61		
418.09   	350.04   	 11.80   	  76.30		  8.08   	  35.61		
705.57   	489.20   	 12.11   	  71.21		  8.22   	  30.52		
969.54   	579.53(R)	 12.39(E)	  66.12		  8.34   	  30.52		
1141.66   	540.77   	 12.66   	  66.12		  8.46   	  30.52		
1169.13   	339.36   	 12.92   	  55.95		  8.59   	  30.52		
1045.23   	 27.16   	 13.14   	  61.04		  8.71   	  30.52		
819.70   	-270.39   	 13.39   	  61.04		  8.83   	  25.43		
576.78   	-427.86   	 13.63   	  66.12		  8.93   	  25.43		
385.74   	-406.80   	 13.90   	  71.21		  9.03   	  15.26		
262.45   	-273.44   	 14.18   	  76.30		  9.09   	  15.26		
180.05   	-134.58   	 14.49   	  96.64		  9.16   	  15.26		
108.03   	-57.98   	 14.87   	 116.99		  9.22   	   5.09		
 39.98   	-41.50   	 15.34   	 152.59		  9.24   	   0.00		
-10.68   	-43.33   	 15.95   	 193.29		  9.24   	   5.09		
-32.04   	-32.65   	 16.72   	 254.32		  9.26   	   0.00		
-31.74   	-10.68   	 17.74   	 320.45		  9.26   	   5.09		
-28.99   	  4.88   	 19.02   	 401.83		  9.28   	  15.26		
-36.01   	  6.41   	 20.63   	 473.04		  9.34   	  15.26		
-50.66   	  0.92   	 22.52   	 549.34		  9.40   	  25.43		
-63.48   	 -1.22   	 24.72   	 620.55		  9.50   	  25.43		
-68.36   	  3.05   	 27.20   	 686.67		  9.60   	  30.52		
-67.44   	 10.99   	 29.95   	 747.71		  9.73   	  30.52		
-65.31   	 18.92   	 32.94   	 813.83		  9.85   	  30.52		
-65.00   	 25.02   	 36.20   	 864.70		  9.97   	  25.43		
-67.14   	 28.08   	 39.65   	 915.56		 10.07   	  20.35		
-70.19   	 27.47   	 43.32   	 966.43		 10.15   	  10.17		
-72.63   	 24.41   	 47.18   	 991.86		 10.19   	  10.17		
-74.77   	 20.45   	 51.15   	1017.29		 10.23   	   5.09		
-75.99   	 18.31   	 55.22   	1022.38		 10.25   	   5.09		
-77.21   	 19.53   	 59.31   	1012.20		 10.27   	   5.09		
-78.43   	 22.58   	 63.36   	1007.12		 10.29   	   0.00		
-79.65   	 24.72   	 67.39   	 981.68		 10.29   	   5.09		
-80.26   	 23.80   	 71.31   	 956.25		 10.32(A)	   0.00		
-80.87   	 19.84   	 75.14   	 935.91		 10.32   	  -5.09		
-80.87   	 15.26   	 78.88   	 895.22		 10.29   	  -5.09		
-80.87   	 12.82   	 82.46   	 864.70		 10.27   	 -20.35		
-79.96   	 14.65   	 85.92   	 829.09		 10.19   	 -25.43		
-79.35   	 19.23   	 89.24   	 788.40		 10.09   	 -30.52		
-78.74   	 24.11   	 92.39   	 752.79		  9.97   	 -45.78		
-79.65   	 27.47   	 95.40   	 712.10		  9.79   	 -45.78		
-82.09   	 27.77   	 98.25   	 671.41		  9.60   	 -55.95		
-85.14   	 26.55   	100.94   	 635.81		  9.38   	 -55.95		
-87.89   	 25.02   	103.48   	 600.20		  9.16   	 -55.95		
-89.11   	 23.80   	105.88   	 554.42		  8.93   	 -61.04		
-88.81   	 23.50   	108.10   	 523.90		  8.69   	 -61.04		
-88.50   	 22.89   	110.19   	 483.21		  8.44   	 -66.12		
-89.11   	 21.97   	112.13   	 452.69		  8.18   	 -61.04		
-91.25   	 20.75   	113.94   	 427.26		  7.93   	 -66.12		
-93.99   	 19.53   	115.65   	 401.83		  7.67   	 -66.12		
-95.83   	 19.53   	117.25   	 381.48		  7.41   	 -71.21		
-96.44   	 20.14   	118.78   	 376.40		  7.12   	 -66.12		
-95.52   	 21.36   	120.28   	 356.05		  6.86   	 -61.04		
-94.60   	 22.28   	121.71   	 350.97		  6.61   	 -66.12		
-94.60   	 22.28   	123.11   	 325.53		  6.35   	 -55.95		
-95.21   	 21.67   	124.41   	 305.19		  6.12   	 -50.86		
-96.74   	 21.06   	125.64   	 284.84		  5.92   	 -50.86		
-97.96   	 21.97   	126.77   	 264.50		  5.72   	 -45.78		
-98.88   	 24.41   	127.83   	 239.06		  5.53   	 -40.69		
-99.49   	 28.69   	128.79   	 218.72		  5.37   	 -40.69		
-99.79   	 34.48   	129.66   	 193.29		  5.21   	 -35.61		
-100.10   	 40.59   	130.44   	 172.94		  5.07   	 -40.69		
-101.62   	 45.78   	131.13   	 147.51		  4.90   	 -40.69		
-104.68   	 48.83   	131.72   	 127.16		  4.74   	 -40.69		
-108.64   	 49.13   	132.23   	 116.99		  4.58   	 -35.61		
-112.61   	 47.91   	132.70   	 101.73		  4.44   	 -40.69		
-116.27   	 46.69   	133.10   	  96.64		  4.27   	 -40.69		
-118.41   	 47.00   	133.49   	 101.73		  4.11   	 -35.61		
-120.24   	 49.44   	133.90   	 101.73		  3.97   	 -35.61		
-122.07   	 54.32   	134.30   	 106.82		  3.83   	 -30.52		
-125.43   	 59.20   	134.73   	 111.90		  3.70   	 -25.43		
-129.39   	 61.95   	135.18   	 111.90		  3.60   	 -20.35		
-133.67   	 61.04   	135.63   	 116.99		  3.52   	 -20.35		
-137.02   	 56.46   	136.09   	 111.90		  3.44   	 -15.26		
-138.85   	 50.96   	136.54   	 116.99		  3.38   	 -10.17		
-138.85   	 47.00   	137.01   	 106.82		  3.34   	 -10.17		
-137.63   	 46.08   	137.44   	 101.73		  3.30   	 -15.26		
-135.19   	 47.30   	137.84   	  76.30		  3.23   	 -10.17		
-131.23   	 48.22   	138.15   	  61.04		  3.19   	 -15.26		
-125.43   	 46.39   	138.39   	  30.52		  3.13   	 -10.17		
-116.88   	 42.11   	138.51   	  10.17		  3.09   	 -15.26		
-105.90   	 36.62   	138.55(S)	 -20.35		  3.03   	 -10.17		
-92.77   	 31.43   	138.47   	 -35.61		  2.99   	 -10.17		
-78.43   	 27.16   	138.33   	 -55.95		  2.95   	  -5.09		
-64.09   	 23.80   	138.11   	 -61.04		  2.93   	  -5.09		
-50.35   	 20.45   	137.86   	 -76.30		  2.91   	   5.09		
-38.15   	 16.48   	137.56   	 -81.38		  2.93   	   5.09		
-28.08   	 10.99   	137.23   	 -86.47		  2.95   	  10.17		
-20.45   	  4.88   	136.89   	 -96.64		  2.99   	  15.26		
-14.95   	 -1.22   	136.50   	-106.82		  3.05   	  20.35		
-10.68   	 -7.02   	136.07   	-127.16		  3.13   	  20.35		
 -7.02   	-11.60   	135.56   	-142.42		  3.21   	  25.43		
 -3.66   	-16.48   	134.99   	-172.94		  3.32   	  25.43		
 -1.22   	-22.28   	134.30   	-193.29		  3.42   	  30.52		
  0.00   	-28.99   	133.53   	-223.80		  3.54   	  30.52		
  0.61   	-34.48   	132.63   	-254.32		  3.66   	  30.52		
  0.92   	-37.23   	131.62   	-274.67		  3.78   	  35.61		
  1.83   	-36.01   	130.52   	-305.19		  3.93   	  40.69		
  3.05   	-32.96   	129.30   	-330.62		  4.09   	  40.69		
  3.97   	-31.13   	127.98   	-356.05		  4.25   	  50.86		
  4.27   	-32.04   	126.55   	-381.48		  4.46   	  50.86		
  3.97   	-35.71   	125.02   	-417.09		  4.66   	  61.04		
  3.05   	-40.28   	123.36   	-457.78		  4.90   	  55.95		
  2.14   	-44.86   	121.53   	-493.39		  5.13   	  66.12		
  1.53   	-48.83   	119.55   	-539.16		  5.39   	  61.04		
  1.53   	-52.49   	117.40   	-579.86		  5.64   	  61.04		
  1.53   	-55.54   	115.08   	-630.72		  5.88   	  55.95		
  1.53   	-57.37   	112.55   	-671.41		  6.10   	  55.95		
  0.61   	-57.98   	109.87   	-722.28		  6.33   	  45.78		
 -0.92   	-57.98   	106.98   	-768.05		  6.51   	  40.69		
 -2.14   	-57.98   	103.91   	-818.92		  6.67   	  35.61		
 -2.14   	-57.68   	100.63   	-874.87		  6.82   	  25.43		
 -0.61   	-56.76   	 97.13   	-920.65		  6.92   	  30.52		
  0.61   	-56.46   	 93.45   	-971.51		  7.04   	  20.35		
  0.92   	-57.07   	 89.56   	-1002.03		  7.12   	  25.43		
 -0.31   	-58.29   	 85.55   	-1032.55		  7.22   	  25.43		
 -2.44   	-59.51   	 81.42   	-1042.72		  7.32   	  30.52		
 -4.58   	-58.29   	 77.25   	-1042.72		  7.45   	  45.78		
 -5.80   	-55.24   	 73.08   	-1027.46		  7.63   	  55.95		
 -6.41   	-50.96   	 68.97   	-1012.20		  7.85   	  66.12		
 -6.10   	-47.30   	 64.92   	-986.77		  8.12   	  86.47		
 -5.49   	-46.08   	 60.98   	-961.34		  8.46   	  96.64		
 -4.88   	-46.08   	 57.13   	-930.82		  8.85   	 111.90		
 -4.88   	-46.69   	 53.41   	-895.22		  9.30   	 111.90		
 -5.80   	-46.39   	 49.83   	-869.78		  9.75   	 116.99		
 -7.32   	-45.17   	 46.35   	-839.26		 10.21   	 111.90		
 -8.85   	-43.33   	 42.99   	-798.57		 10.66   	 101.73		
 -9.16   	-41.50   	 39.80   	-762.97		 11.07   	  91.56		
 -8.24   	-39.37   	 36.74   	-712.10		 11.43   	  76.30		
 -7.02   	-36.93   	 33.90   	-671.41		 11.74   	  61.04		
 -6.10   	-34.18   	 31.21   	-620.55		 11.98   	  50.86		
 -5.80   	-31.43   	 28.73   	-574.77		 12.19   	  30.52		
 -5.80   	-28.99   	 26.43   	-528.99		 12.31   	  25.43		
 -5.49   	-27.16   	 24.31   	-488.30		 12.41   	  15.26		
 -5.49   	-26.25   	 22.36   	-447.61		 12.47   	  10.17		
 -5.80   	-25.94   	 20.57   	-412.00		 12.51   	  10.17		
 -6.71   	-26.55   	 18.92   	-381.48		 12.55   	   5.09		
 -7.93   	-28.38   	 17.40   	-356.05		 12.57   	  10.17		
 -8.54   	-30.82   	 15.97   	-335.71		 12.61   	   5.09		
 -8.54   	-33.26   	 14.63   	-310.27		 12.63   	  10.17		
 -8.24   	-34.79   	 13.39   	-295.01		 12.68   	   0.00		
 -7.63   	-34.79   	 12.21   	-269.58		 12.68   	   5.09		
 -7.02   	-33.26   	 11.13   	-249.24		 12.70(V)	  -5.09		
 -6.10   	-31.13   	 10.13   	-223.80		 12.68   	 -10.17		
 -5.19   	-29.60   	  9.24   	-203.46		 12.63   	 -15.26		
 -3.97   	-28.99   	  8.42   	-183.11		 12.57   	 -20.35		
 -3.36   	-29.30   	  7.69   	-157.68		 12.49   	 -20.35		
 -3.36   	-30.82   	  7.06   	-147.51		 12.41   	 -25.43		
 -4.27   	-33.26   	  6.47   	-137.33		 12.31   	 -25.43		
 -5.19   	-35.40   	  5.92   	-122.07		 12.21   	 -30.52		
 -5.49   	-36.93   	  5.43   	-106.82		 12.09   	 -25.43		
 -4.88   	-37.54   	  5.01   	 -96.64		 11.98   	 -25.43		
 -4.27   	-37.23   	  4.62   	 -76.30		 11.88   	 -25.43		
 -3.66   	-36.62   	  4.31   	 -50.86		 11.78   	 -20.35		
 -3.66   	-36.01   	  4.11   	 -25.43		 11.70   	 -25.43		
 -4.27   	-36.32   	  4.01(D)	   0.00		 11.60   	 -30.52		
 -5.49   	-37.23   	  4.01   	  15.26		 11.48   	 -25.43		
 -6.71   	-38.45   	  4.07   	  40.69		 11.37   	 -30.52		
 -7.32   	-39.98   	  4.23   	  40.69		 11.25   	 -35.61		
 -7.32   	-40.89   	  4.39   	  40.69		 11.11   	 -40.69		
 -7.02   	-40.59   	  4.56   	  30.52		 10.95   	 -40.69		
 -6.71   	-38.76   	  4.68   	  15.26		 10.78   	 -40.69		
 -6.71   	-36.62   	  4.74   	  -5.09		 10.62   	 -45.78		
 -6.71   	-34.48   	  4.72   	 -15.26		 10.44   	 -40.69		
 -6.41   	-33.57   	  4.66   	 -20.35		 10.27   	 -45.78		
 -5.49   	-32.96   	  4.58   	 -25.43		 10.09   	 -40.69		
 -4.27   	-32.96   	  4.48   	 -20.35		  9.93   	 -40.69		
 -3.05   	-32.96   	  4.39   	   0.00		  9.77   	 -35.61		
 -2.14   	-32.65   	  4.39   	  10.17		  9.62   	 -35.61		
 -2.44   	-32.96   	  4.44   	  25.43		  9.48   	 -30.52		
 -3.05   	-33.57   	  4.54   	  35.61		  9.36   	 -30.52		
 -3.97   	-33.57   	  4.68   	  50.86		  9.24   	 -30.52		
 -3.97   	-33.26   	  4.88   	  50.86		  9.11   	 -25.43		
 -3.97   	-32.65   	  5.09   	  50.86		  9.01   	 -30.52		
 -3.66   	-32.04   	  5.29   	  45.78		  8.89   	 -25.43		
 -3.36   	-31.74   	  5.47   	  35.61		  8.79   	 -25.43		
 -3.66   	-31.74   	  5.62   	  35.61		  8.69   	 -30.52		
 -3.66   	-31.13   	  5.76   	  25.43		  8.57   	 -25.43		
 -3.66   	-29.91   	  5.86   	  25.43		  8.46   	 -25.43		
 -3.05   	-28.69   	  5.96   	  15.26		  8.36   	 -25.43		
 -2.44   	-28.08   	  6.02   	  20.35		  8.26   	 -20.35		
 -1.83   	-28.38   	  6.10   	  20.35		  8.18   	 -20.35		
 -1.22   	-29.30   	  6.19   	  25.43		  8.10   	 -20.35		
 -0.92   	-30.82   	  6.29   	  25.43		  8.02   	 -20.35		
 -1.53   	-32.35   	  6.39   	  25.43		  7.93   	 -15.26		
 -2.44   	-32.96   	  6.49   	  25.43		  7.87   	 -15.26		
 -2.75   	-33.26   	  6.59   	  25.43		  7.81   	 -10.17		
 -2.75   	-32.96   	  6.69   	  25.43		  7.77   	 -10.17		
 -2.75   	-32.65   	  6.80   	  20.35		  7.73   	 -15.26		
 -2.44   	-32.04   	  6.88   	  25.43		  7.67   	 -10.17		
 -2.75   	-31.74   	  6.98   	  15.26		  7.63   	 -10.17		
 -2.75   	-31.74   	  7.04   	  10.17		  7.59   	 -10.17		
 -2.44   	-31.43   	  7.08   	  10.17		  7.55   	 -15.26		
 -1.53   	-31.43   	  7.12   	  10.17		  7.49   	 -10.17		
 -0.61   	-30.82   	  7.16   	   0.00		  7.45   	  -5.09		
  0.31   	-29.91   	  7.16   	   5.09		  7.43   	 -10.17		
  0.31   	-28.38   	  7.18   	   0.00		  7.39   	 -10.17		
 -0.31   	-27.47   	  7.18   	   5.09		  7.34   	  -5.09		
 -1.53   	-27.77   	  7.20   	   5.09		  7.32   	  -5.09		
 -2.44   	-29.30   	  7.22   	   5.09		  7.30   	  -5.09		
 -3.05   	-31.74   	  7.24   	  10.17		  7.28   	  -5.09		
 -3.05   	-33.57   	  7.28   	  10.17		  7.26   	   0.00		
 -2.14   	-33.87   	  7.32   	  10.17		  7.26   	   0.00		
 -1.22   	-32.96   	  7.37   	  15.26		  7.26   	   5.09		
 -0.31   	-31.13   	  7.43   	  20.35		  7.28   	   0.00		
  0.31   	-29.60   	  7.51   	  20.35		  7.28   	   5.09		
  0.00   	-29.30   	  7.59   	  25.43		  7.30   	   5.09		
 -0.61   	-29.60   	  7.69   	  25.43		  7.32   	   5.09		
 -1.53   	-29.91   	  7.79   	  25.43		  7.34   	  10.17		
 -2.14   	-28.69   	  7.89   	  30.52		  7.39   	   5.09		
 -1.53   	-24.72   	  8.02   	  30.52		  7.41   	  10.17		
  0.92   	-18.92   	  8.14   	  25.43		  7.45   	  10.17		
  5.19   	-12.51   	  8.24   	  30.52		  7.49   	  10.17		
 10.99   	 -7.63   	  8.36   	  25.43		  7.53   	  10.17		
 17.09   	 -6.10   	  8.46   	  30.52		  7.57   	  10.17		
 23.19   	 -7.32   	  8.59   	  25.43		  7.61   	  10.17		
 28.99   	 -8.54   	  8.69   	  25.43		  7.65   	  10.17		
 34.48   	 -6.71   	  8.79   	  25.43		  7.69   	  10.17		
 39.98   	 -0.61   	  8.89   	  25.43		  7.73   	  15.26		
 45.47   	  7.93   	  8.99   	  20.35		  7.79   	  10.17		
 50.35   	 14.65   	  9.07   	  25.43		  7.83   	  10.17		
 52.49   	 16.17   	  9.18   	  20.35		  7.87   	  15.26		
 51.27   	 10.07   	  9.26   	  15.26		  7.93   	  10.17		
 47.61   	 -1.83   	  9.32   	  20.35		  7.98   	  10.17		
 43.95   	-17.09   	  9.40   	  15.26		  8.02   	  15.26		
 43.33   	-31.74   	  9.46   	  20.35		  8.08   	  10.17		
 48.83   	-43.33   	  9.54   	  15.26		  8.12   	  10.17		
 58.90   	-50.96   	  9.60   	  10.17		  8.16   	  10.17		
 69.27   	-55.54   	  9.64   	  15.26		  8.20   	  15.26		
 75.38   	-58.59   	  9.70   	  10.17		  8.26   	  10.17		
 75.99   	-60.42   	  9.75   	  15.26		  8.30   	  15.26		
 72.94   	-60.42   	  9.81   	  10.17		  8.36   	  15.26		
 69.89   	-57.37   	  9.85   	  10.17		  8.42   	  15.26		
 68.36   	-50.66   	  9.89   	  10.17		  8.48   	  15.26		
 68.66   	-42.42   	  9.93   	  10.17		  8.55   	  15.26		
 70.19   	-34.79   	  9.97   	  15.26		  8.61   	  15.26		
 72.63   	-30.21   	 10.03   	  15.26		  8.67   	  10.17		
 75.68   	-28.38   	 10.09   	  15.26		  8.71   	  15.26		
 76.29   	-26.55   	 10.15   	  20.35		  8.77   	  10.17		
 70.80   	-23.50   	 10.23   	  25.43		  8.81   	   5.09		
 58.29   	-20.14   	 10.34   	  20.35		  8.83   	  10.17		
 41.50   	-20.14   	 10.42   	  30.52		  8.87   	   0.00		
 25.33   	-26.25   	 10.54   	  25.43		  8.87   	   0.00		
 14.34   	-37.54   	 10.64   	  25.43		  8.87   	   5.09		
  8.54   	-48.52   	 10.74   	  25.43		  8.89   	   0.00		
  6.10   	-51.57   	 10.84   	  25.43		  8.89   	   5.09		
  4.88   	-44.86   	 10.95   	  15.26		  8.91   	  10.17		
  3.66   	-32.35   	 11.01   	  15.26		  8.95   	  15.26		
  2.14   	-21.97   	 11.07   	  15.26		  9.01   	  20.35		
  0.31   	-19.53   	 11.13   	  15.26		  9.09   	  25.43		
 -1.22   	-23.50   	 11.19   	  10.17		  9.20   	  35.61		
 -2.14   	-28.08   	 11.23   	  20.35		  9.34   	  30.52		
 -2.75   	-28.99   	 11.31   	  20.35		  9.46   	  40.69		
 -2.75   	-25.33   	 11.39   	  25.43		  9.62   	  40.69		
 -3.05   	-20.14   	 11.50   	  35.61		  9.79   	  35.61		
 -3.05   	-15.56   	 11.64   	  45.78		  9.93   	  35.61		
 -2.44   	-12.51   	 11.82   	  45.78		 10.07   	  40.69		
 -2.14   	-10.07   	 12.00   	  61.04		 10.23   	  30.52		
 -5.19   	 -5.19   	 12.25   	  66.12		 10.36   	  35.61		
-17.09   	  6.41   	 12.51   	  76.30		 10.50   	  25.43		
-44.56   	 26.86   	 12.82   	  81.38		 10.60   	  30.52		
