  I     	  II     	  LV     	  LV'		  RV     	  RV'		
-16.17   	-111.39   	 86.37   	 167.85		 31.62   	  15.26		
-15.87   	-111.69   	 87.04   	 172.94		 31.68   	  35.61		
-15.87   	-111.39   	 87.73   	 167.85		 31.82   	  45.78		
-16.78   	-112.61   	 88.40   	 167.85		 32.00   	  55.95		
-19.53   	-115.97   	 89.07   	 162.77		 32.23   	  61.04		
-23.50   	-119.93   	 89.72   	 167.85		 32.47   	  55.95		
-27.47   	-122.68   	 90.40   	 167.85		 32.70   	  55.95		
-29.60   	-123.60   	 91.07   	 172.94		 32.92   	  45.78		
-29.60   	-123.60   	 91.76   	 178.03		 33.10   	  35.61		
-28.69   	-124.51   	 92.47   	 172.94		 33.25   	  35.61		
-27.77   	-126.95   	 93.16   	 172.94		 33.39   	  35.61		
-27.47   	-130.92   	 93.86   	 167.85		 33.53   	  30.52		
-27.16   	-134.28   	 94.53   	 162.77		 33.65   	  25.43		
-25.63   	-136.11   	 95.18   	 157.68		 33.75   	  30.52		
-22.28   	-137.33   	 95.81   	 152.59		 33.88   	  30.52		
-18.62   	-138.24   	 96.42   	 147.51		 34.00   	  25.43		
-15.26   	-139.16   	 97.01   	 142.42		 34.10   	  25.43		
-13.43   	-139.47   	 97.58   	 137.33		 34.20   	  20.35		
-11.90   	-137.33   	 98.13   	 127.16		 34.28   	  15.26		
 -9.77   	-132.14   	 98.64   	 127.16		 34.34   	  15.26		
 -5.19   	-124.51   	 99.15   	 116.99		 34.40   	  10.17		
  1.53   	-116.27   	 99.61   	 111.90		 34.45   	   5.09		
  9.46   	-109.56   	100.06   	 101.73		 34.47   	   0.00		
 17.40   	-103.76   	100.47   	  96.64		 34.47   	   5.09		
 23.50   	-97.05   	100.85   	  86.47		 34.49   	   0.00		
 26.86   	-86.98   	101.20   	  86.47		 34.49   	   0.00		
 27.16   	-73.55   	101.55   	  76.30		 34.49   	   5.09		
 25.33   	-58.59   	101.85   	  76.30		 34.51(S)	   0.00		
 21.67   	-45.17   	102.16   	  71.21		 34.51   	  -5.09		
 18.31   	-34.48   	102.44   	  66.12		 34.49   	  -5.09		
 15.56   	-26.25   	102.71   	  61.04		 34.47   	 -10.17		
 13.73   	-19.23   	102.95   	  50.86		 34.43   	 -15.26		
 11.60   	-13.12   	103.15   	  45.78		 34.36   	 -20.35		
  9.16   	 -8.54   	103.34   	  40.69		 34.28   	 -25.43		
  6.71   	 -4.88   	103.50   	  30.52		 34.18   	 -30.52		
  5.19   	 -2.14   	103.62   	  20.35		 34.06   	 -40.69		
  4.27   	  0.92   	103.70   	  15.26		 33.90   	 -40.69		
  4.27   	  3.36   	103.76   	   5.09		 33.73   	 -45.78		
  2.75   	  4.27   	103.78(S)	  -5.09		 33.55   	 -45.78		
 -0.61   	  3.36   	103.76   	 -15.26		 33.37   	 -45.78		
 -5.19   	  1.53   	103.70   	 -30.52		 33.18   	 -50.86		
-10.07   	  0.61   	103.58   	 -40.69		 32.98   	 -50.86		
-13.12   	  1.53   	103.42   	 -61.04		 32.78   	 -50.86		
-14.34   	  3.66   	103.17   	 -76.30		 32.57   	 -61.04		
-14.95   	  5.80   	102.87   	 -96.64		 32.33   	 -61.04		
-15.87   	  6.71   	102.48   	-116.99		 32.09   	 -66.12		
-17.70   	  6.41   	102.01   	-142.42		 31.82   	 -76.30		
-19.23   	  5.19   	101.44   	-167.85		 31.52   	 -86.47		
-20.45   	  3.66   	100.77   	-198.37		 31.17   	 -91.56		
-20.75   	  1.53   	 99.98   	-228.89		 30.80   	-106.82		
-20.75   	 -1.22   	 99.06   	-259.41		 30.38   	-116.99		
-21.36   	 -4.88   	 98.03   	-300.10		 29.91   	-132.25		
-21.97   	 -9.16   	 96.83   	-340.79		 29.38   	-147.51		
-22.28   	-13.12   	 95.46   	-386.57		 28.79   	-157.68		
-21.67   	-16.48   	 93.92   	-447.61		 28.16   	-167.85		
-20.45   	-18.01   	 92.13   	-503.56		 27.49   	-178.03		
-19.53   	-16.48   	 90.11   	-574.77		 26.78   	-188.20		
-18.92   	-10.68   	 87.81   	-635.81		 26.02   	-198.37		
-18.62   	 -1.22   	 85.27   	-696.84		 25.23   	-198.37		
-17.70   	  8.54   	 82.48   	-747.71		 24.44   	-208.54		
-15.87   	 15.26   	 79.49   	-778.23		 23.60   	-208.54		
-13.73   	 16.17   	 76.38   	-793.49		 22.77   	-213.63		
-11.90   	 11.90   	 73.20   	-798.57		 21.91   	-208.54		
-10.99   	  6.41   	 70.01   	-793.49		 21.08   	-208.54		
-10.68   	  4.58   	 66.84   	-778.23		 20.24   	-198.37		
 -9.77   	  7.32   	 63.72   	-752.79		 19.45   	-193.29		
 -8.54   	 11.90   	 60.71   	-732.45		 18.68   	-188.20		
 -6.71   	 14.65   	 57.78   	-712.10		 17.92   	-172.94		
 -5.80   	 14.04   	 54.93   	-681.58		 17.23   	-162.77		
 -5.49   	 11.29   	 52.21   	-661.24		 16.58   	-152.59		
 -5.19   	  9.46   	 49.56   	-630.72		 15.97   	-142.42		
 -3.97   	  9.77   	 47.04   	-605.29		 15.40   	-132.25		
 -2.44   	 11.60   	 44.62   	-579.86		 14.87   	-122.07		
 -1.83   	 12.51   	 42.30   	-549.34		 14.38   	-116.99		
 -2.75   	 11.29   	 40.10   	-518.82		 13.92   	-111.90		
 -5.19   	  7.93   	 38.03   	-488.30		 13.47   	 -96.64		
 -7.32   	  4.88   	 36.07   	-462.87		 13.08   	 -91.56		
 -7.32   	  2.75   	 34.22   	-437.43		 12.72   	 -81.38		
 -5.80   	  1.83   	 32.47   	-417.09		 12.39   	 -76.30		
 -3.97   	  0.61   	 30.80   	-391.66		 12.09   	 -66.12		
 -3.66   	 -1.53   	 29.24   	-376.40		 11.82   	 -55.95		
 -4.88   	 -3.97   	 27.73   	-356.05		 11.60   	 -50.86		
 -7.02   	 -4.58   	 26.31   	-335.71		 11.39   	 -45.78		
 -9.16   	 -2.14   	 24.96   	-320.45		 11.21   	 -45.78		
-11.29   	  2.44   	 23.68   	-295.01		 11.03   	 -35.61		
-13.73   	  7.63   	 22.50   	-279.75		 10.89   	 -30.52		
-15.26   	 10.68   	 21.38   	-254.32		 10.76   	 -30.52		
-15.87   	 11.60   	 20.37   	-233.98		 10.64   	 -15.26		
-15.26   	 10.38   	 19.43   	-213.63		 10.58   	 -15.26		
-14.04   	  7.93   	 18.58   	-188.20		 10.52(D)	   0.00		
-13.43   	  4.88   	 17.82   	-172.94		 10.52   	  10.17		
-14.04   	  0.61   	 17.13   	-152.59		 10.56   	  25.43		
-15.56   	 -4.88   	 16.52   	-137.33		 10.66   	  35.61		
-16.48   	-11.29   	 15.97   	-111.90		 10.80   	  50.86		
-16.48   	-16.78   	 15.52   	 -96.64		 11.01   	  61.04		
-15.26   	-20.14   	 15.14   	 -76.30		 11.25   	  66.12		
-13.73   	-20.14   	 14.83   	 -66.12		 11.52   	  71.21		
-12.51   	-18.01   	 14.57   	 -45.78		 11.80   	  71.21		
-11.60   	-15.26   	 14.38   	 -30.52		 12.09   	  66.12		
-11.90   	-13.43   	 14.26   	 -20.35		 12.35   	  61.04		
-13.12   	-13.73   	 14.18   	 -10.17		 12.59   	  45.78		
-14.04   	-15.56   	 14.14(D)	   0.00		 12.78   	  35.61		
-14.04   	-17.09   	 14.14   	  10.17		 12.92   	  20.35		
-12.51   	-17.70   	 14.18   	  15.26		 13.00   	  15.26		
-10.68   	-16.48   	 14.24   	  20.35		 13.06   	   0.00		
 -8.85   	-14.04   	 14.32   	  25.43		 13.06   	   5.09		
 -8.54   	-11.90   	 14.43   	  35.61		 13.08   	   0.00		
 -8.54   	-11.29   	 14.57   	  40.69		 13.08   	  10.17		
 -9.16   	-12.51   	 14.73   	  45.78		 13.12   	  20.35		
 -9.77   	-14.95   	 14.91   	  50.86		 13.20   	  30.52		
-10.68   	-16.78   	 15.12   	  61.04		 13.33   	  40.69		
-12.51   	-17.40   	 15.36   	  66.12		 13.49   	  61.04		
-14.34   	-17.09   	 15.63   	  71.21		 13.73   	  66.12		
-15.87   	-17.70   	 15.91   	  71.21		 14.00   	  71.21		
-16.17   	-18.92   	 16.20   	  76.30		 14.28   	  76.30		
-15.87   	-20.14   	 16.50   	  76.30		 14.59   	  76.30		
-15.26   	-20.45   	 16.81   	  81.38		 14.89   	  71.21		
-15.26   	-19.84   	 17.13   	  81.38		 15.18   	  66.12		
-15.56   	-19.23   	 17.46   	  81.38		 15.44   	  61.04		
-15.87   	-19.84   	 17.78   	  76.30		 15.69   	  55.95		
-16.17   	-21.36   	 18.09   	  81.38		 15.91   	  45.78		
-16.17   	-23.19   	 18.41   	  76.30		 16.09   	  40.69		
-16.78   	-23.50   	 18.72   	  71.21		 16.26   	  35.61		
-18.01   	-21.67   	 19.00   	  66.12		 16.40   	  30.52		
-19.53   	-18.01   	 19.27   	  55.95		 16.52   	  25.43		
-21.06   	-14.34   	 19.49   	  50.86		 16.62   	  25.43		
-21.97   	-13.12   	 19.69   	  35.61		 16.72   	  20.35		
-22.28   	-14.34   	 19.84   	  30.52		 16.81   	  20.35		
-22.28   	-17.40   	 19.96   	  25.43		 16.89   	  20.35		
-21.67   	-19.53   	 20.06   	  15.26		 16.97   	  10.17		
-20.45   	-18.62   	 20.12   	  15.26		 17.01   	  15.26		
-18.01   	-14.04   	 20.18   	  10.17		 17.07   	   5.09		
-14.34   	 -7.02   	 20.22   	   5.09		 17.09   	  10.17		
-10.38   	  0.00   	 20.24   	  10.17		 17.13   	   0.00		
 -7.32   	  4.27   	 20.28   	   5.09		 17.13   	   5.09		
 -6.71   	  4.58   	 20.31   	   5.09		 17.15   	   0.00		
 -7.93   	  2.14   	 20.33   	   0.00		 17.15   	  -5.09		
-10.07   	 -0.92   	 20.33   	   0.00		 17.13   	   0.00		
-11.60   	 -1.83   	 20.33   	   0.00		 17.13   	   0.00		
-11.90   	 -0.31   	 20.33   	   0.00		 17.13   	   0.00		
-10.68   	  3.36   	 20.33   	  -5.09		 17.13   	   0.00		
 -9.16   	  6.71   	 20.31   	  -5.09		 17.13   	   0.00		
 -7.63   	  9.16   	 20.28   	  -5.09		 17.13   	   0.00		
 -6.71   	  9.77   	 20.26   	  -5.09		 17.13   	   5.09		
 -6.71   	  9.16   	 20.24   	  -5.09		 17.15   	   5.09		
 -7.32   	  6.71   	 20.22   	   0.00		 17.17   	   5.09		
 -8.54   	  2.14   	 20.22   	  -5.09		 17.19   	   5.09		
-10.07   	 -4.58   	 20.20   	   0.00		 17.21   	   5.09		
-10.99   	-12.51   	 20.20   	  -5.09		 17.23   	   5.09		
-12.21   	-19.84   	 20.18   	 -10.17		 17.25   	   5.09		
-13.12   	-25.33   	 20.14   	  -5.09		 17.27   	   0.00		
-14.95   	-28.08   	 20.12   	 -10.17		 17.27   	   0.00		
-16.78   	-28.38   	 20.08   	 -10.17		 17.27   	  -5.09		
-18.31   	-27.77   	 20.04   	 -10.17		 17.25   	  -5.09		
-19.23   	-27.77   	 20.00   	  -5.09		 17.23   	  -5.09		
-19.53   	-28.38   	 19.98   	 -10.17		 17.21   	 -10.17		
-19.23   	-29.60   	 19.94   	  -5.09		 17.17   	  -5.09		
-18.92   	-31.43   	 19.92   	 -10.17		 17.15   	 -10.17		
-18.62   	-33.26   	 19.88   	  -5.09		 17.11   	 -10.17		
-19.23   	-34.79   	 19.86   	  -5.09		 17.07   	  -5.09		
-19.84   	-36.01   	 19.84   	 -10.17		 17.05   	 -10.17		
-20.45   	-37.23   	 19.80   	  -5.09		 17.01   	  -5.09		
-20.14   	-38.15   	 19.78   	 -10.17		 16.99   	 -10.17		
-19.53   	-37.84   	 19.74   	 -10.17		 16.95   	  -5.09		
-18.92   	-35.71   	 19.69   	 -10.17		 16.93   	  -5.09		
-18.92   	-31.74   	 19.65   	 -15.26		 16.91   	  -5.09		
-19.53   	-26.86   	 19.59   	 -10.17		 16.89   	  -5.09		
-20.14   	-21.97   	 19.55   	 -15.26		 16.87   	  -5.09		
-20.14   	-18.01   	 19.49   	 -10.17		 16.85   	  -5.09		
-19.84   	-14.34   	 19.45   	 -10.17		 16.83   	  -5.09		
-19.53   	-11.29   	 19.41   	 -15.26		 16.81   	 -10.17		
-19.23   	 -8.54   	 19.35   	 -10.17		 16.76   	  -5.09		
-18.31   	 -6.71   	 19.31   	 -10.17		 16.74   	 -10.17		
-16.48   	 -5.19   	 19.27   	  -5.09		 16.70   	 -10.17		
-13.73   	 -4.27   	 19.25   	 -10.17		 16.66   	 -10.17		
-11.29   	 -3.36   	 19.21   	 -10.17		 16.62   	 -15.26		
-10.68   	 -2.75   	 19.17   	 -10.17		 16.56   	 -15.26		
-11.60   	 -1.53   	 19.13   	 -15.26		 16.50   	 -15.26		
-12.82   	  0.00   	 19.06   	 -10.17		 16.44   	 -10.17		
-13.12   	  2.14   	 19.02   	 -15.26		 16.40   	 -15.26		
-12.82   	  3.66   	 18.96   	 -10.17		 16.34   	 -15.26		
-11.90   	  3.66   	 18.92   	 -15.26		 16.28   	 -10.17		
-11.29   	  1.53   	 18.86   	 -10.17		 16.24   	 -10.17		
-11.29   	 -2.75   	 18.82   	 -10.17		 16.20   	 -10.17		
-11.60   	 -8.85   	 18.78   	  -5.09		 16.15   	 -10.17		
-11.90   	-14.95   	 18.76   	  -5.09		 16.11   	  -5.09		
-12.21   	-18.31   	 18.74   	   0.00		 16.09   	  -5.09		
-12.51   	-17.70   	 18.74   	   0.00		 16.07   	  -5.09		
-12.82   	-14.04   	 18.74   	   0.00		 16.05   	  -5.09		
-13.12   	 -9.46   	 18.74   	   0.00		 16.03   	  -5.09		
-13.73   	 -8.54   	 18.74   	   0.00		 16.01   	  -5.09		
-14.04   	-13.12   	 18.74   	   0.00		 15.99   	  -5.09		
-14.04   	-21.97   	 18.74   	   0.00		 15.97   	  -5.09		
-14.04   	-31.43   	 18.74   	   0.00		 15.95   	  -5.09		
-14.34   	-37.84   	 18.74   	  -5.09		 15.93   	  -5.09		
-14.34   	-39.98   	 18.72   	   0.00		 15.91   	  -5.09		
-14.04   	-38.15   	 18.72   	  -5.09		 15.89   	  -5.09		
-12.82   	-34.48   	 18.70   	  -5.09		 15.87   	  -5.09		
-10.68   	-31.74   	 18.68   	   0.00		 15.85   	  -5.09		
 -8.85   	-30.82   	 18.68   	  -5.09		 15.83   	  -5.09		
 -8.54   	-31.13   	 18.66   	  -5.09		 15.81   	  -5.09		
-10.38   	-30.82   	 18.64   	  -5.09		 15.79   	  -5.09		
-13.73   	-27.77   	 18.62   	  -5.09		 15.77   	 -10.17		
-16.17   	-20.14   	 18.60   	   0.00		 15.73   	  -5.09		
-16.48   	 -9.77   	 18.60   	  -5.09		 15.71   	  -5.09		
-14.95   	 -0.61   	 18.58   	   0.00		 15.69   	  -5.09		
-12.51   	  5.19   	 18.58   	   0.00		 15.67   	  -5.09		
-10.99   	  6.71   	 18.58   	  -5.09		 15.65   	  -5.09		
-10.07   	  6.10   	 18.56   	   0.00		 15.63   	 -10.17		
 -8.85   	  6.41   	 18.56   	  -5.09		 15.58   	  -5.09		
 -6.71   	  8.54   	 18.54   	  -5.09		 15.56   	  -5.09		
 -3.97   	 11.60   	 18.51   	  -5.09		 15.54   	  -5.09		
 -2.14   	 13.12   	 18.49   	   0.00		 15.52   	  -5.09		
 -1.53   	 12.51   	 18.49   	  -5.09		 15.50   	  -5.09		
 -2.14   	 10.68   	 18.47   	  -5.09		 15.48   	  -5.09		
 -3.05   	  8.85   	 18.45   	  -5.09		 15.46   	  -5.09		
 -4.27   	  7.63   	 18.43   	  -5.09		 15.44   	   0.00		
 -5.49   	  6.41   	 18.41   	  -5.09		 15.44   	  -5.09		
 -6.71   	  4.27   	 18.39   	  -5.09		 15.42   	   0.00		
 -8.54   	  0.00   	 18.37   	  -5.09		 15.42   	   0.00		
-10.07   	 -5.19   	 18.35   	  -5.09		 15.42   	  -5.09		
-11.29   	-10.38   	 18.33   	   0.00		 15.40   	   5.09		
-12.21   	-14.04   	 18.33   	  -5.09		 15.42   	   0.00		
-12.82   	-16.48   	 18.31   	  -5.09		 15.42   	   0.00		
-13.73   	-19.23   	 18.29   	  -5.09		 15.42   	   0.00		
-14.65   	-23.19   	 18.27   	   0.00		 15.42   	   0.00		
-14.95   	-28.69   	 18.27   	  -5.09		 15.42   	   5.09		
-15.26   	-33.57   	 18.25   	 -10.17		 15.44   	   0.00		
-14.65   	-36.93   	 18.21   	  -5.09		 15.44   	   0.00		
-13.43   	-38.45   	 18.19   	  -5.09		 15.44   	   0.00		
-12.51   	-39.06   	 18.17   	  -5.09		 15.44   	   0.00		
-11.60   	-40.89   	 18.15   	 -10.17		 15.44   	   0.00		
-11.60   	-44.25   	 18.11   	  -5.09		 15.44   	   0.00		
-11.90   	-48.52   	 18.09   	  -5.09		 15.44   	   0.00		
-11.90   	-50.96   	 18.07   	  -5.09		 15.44   	   0.00		
-11.29   	-50.96   	 18.05   	 -10.17		 15.44   	   0.00		
-10.99   	-50.35   	 18.01   	  -5.09		 15.44   	   0.00		
-12.51   	-54.32   	 17.99   	  -5.09		 15.44   	   5.09		
-16.48   	-68.97   	 17.97   	  -5.09		 15.46   	   0.00		
-20.14   	-93.69   	 17.94   	  -5.09		 15.46   	   0.00		
-19.23   	-112.61   	 17.92   	  -5.09		 15.46   	   5.09		
 -7.63   	-90.94   	 17.90   	  -5.09		 15.48   	   0.00		
 16.48   	 12.51   	 17.88   	  -5.09		 15.48   	   0.00		
 50.66   	223.69   	 17.86   	   0.00		 15.48(E)	   5.09		
 86.98   	529.48   	 17.86   	   0.00		 15.50   	   0.00		
114.75   	869.45   	 17.86(E)	  10.17		 15.50   	  10.17		
105.59   	1293.64(R)	 17.90   	  10.17		 15.54   	   5.09		
 64.09   	1254.88   	 17.94   	  20.35		 15.56   	   5.09		
 13.73   	1055.91   	 18.03   	  30.52		 15.58   	  15.26		
-27.16   	767.21   	 18.15   	  40.69		 15.65   	  10.17		
-43.95   	473.94   	 18.31   	  50.86		 15.69   	  20.35		
-34.79   	240.78   	 18.51   	  71.21		 15.77   	  20.35		
-12.51   	 91.25   	 18.80   	  96.64		 15.85   	  25.43		
  6.10   	 14.95   	 19.19   	 122.07		 15.95   	  35.61		
 11.90   	-16.17   	 19.67   	 157.68		 16.09   	  40.69		
  6.71   	-27.77   	 20.31   	 198.37		 16.26   	  45.78		
 -2.14   	-33.87   	 21.10   	 239.06		 16.44   	  50.86		
 -8.24   	-39.67   	 22.05   	 289.93		 16.64   	  66.12		
-10.07   	-46.39   	 23.21   	 345.88		 16.91   	  76.30		
-10.38   	-55.85   	 24.60   	 396.74		 17.21   	  86.47		
-11.60   	-68.66   	 26.19   	 462.87		 17.56   	 106.82		
-13.73   	-83.31   	 28.04   	 508.65		 17.99   	 116.99		
-16.17   	-97.96   	 30.07   	 559.51		 18.45   	 132.25		
-17.09   	-109.25   	 32.31   	 595.11		 18.98   	 147.51		
-16.48   	-115.66   	 34.69   	 625.63		 19.57   	 167.85		
-14.65   	-117.80   	 37.19   	 640.89		 20.24   	 178.03		
-12.51   	-118.41   	 39.76   	 640.89		 20.96   	 188.20		
-11.60   	-119.93   	 42.32   	 640.89		 21.71   	 188.20		
-11.90   	-123.29   	 44.88   	 635.81		 22.46   	 172.94		
-12.51   	-128.48   	 47.43   	 620.55		 23.15   	 152.59		
-12.51   	-134.58   	 49.91   	 605.29		 23.76   	 116.99		
-10.99   	-140.69   	 52.33   	 584.94		 24.23   	  71.21		
 -9.16   	-145.87   	 54.67   	 559.51		 24.52   	  30.52		
 -7.93   	-148.62   	 56.91   	 534.08		 24.64   	 -15.26		
 -7.63   	-147.71   	 59.04   	 498.47		 24.58   	 -35.61		
 -8.24   	-143.74   	 61.04   	 467.95		 24.44   	 -55.95		
 -8.54   	-138.24   	 62.91   	 432.35		 24.21   	 -50.86		
 -8.85   	-133.67   	 64.64   	 396.74		 24.01   	 -30.52		
 -8.85   	-130.92   	 66.23   	 361.14		 23.89   	  -5.09		
 -8.85   	-128.48   	 67.67   	 335.71		 23.87   	  25.43		
 -9.46   	-125.12   	 69.01   	 310.27		 23.97   	  55.95		
-10.07   	-120.54   	 70.25   	 289.93		 24.19   	  81.38		
-10.99   	-115.66   	 71.41   	 264.50		 24.52   	  96.64		
-11.60   	-112.00   	 72.47   	 239.06		 24.90   	 101.73		
-11.90   	-109.25   	 73.43   	 218.72		 25.31   	  91.56		
-11.60   	-106.20   	 74.30   	 198.37		 25.68   	  71.21		
-10.38   	-101.93   	 75.10   	 183.11		 25.96   	  55.95		
 -8.54   	-97.35   	 75.83   	 162.77		 26.19   	  35.61		
 -6.71   	-94.60   	 76.48   	 147.51		 26.33   	  20.35		
 -5.19   	-95.52   	 77.07   	 142.42		 26.41   	   5.09		
 -5.19   	-99.49   	 77.64   	 142.42		 26.43   	  10.17		
 -6.71   	-105.29   	 78.21   	 137.33		 26.47   	  10.17		
 -8.85   	-111.39   	 78.76   	 132.25		 26.51   	  25.43		
-10.99   	-116.58   	 79.29   	 132.25		 26.61   	  30.52		
-12.51   	-120.24   	 79.82   	 127.16		 26.73   	  40.69		
-13.12   	-122.07   	 80.33   	 127.16		 26.90   	  50.86		
-13.73   	-124.21   	 80.83   	 116.99		 27.10   	  50.86		
-14.65   	-128.17   	 81.30   	 111.90		 27.30   	  45.78		
-15.56   	-135.80   	 81.75   	 106.82		 27.49   	  45.78		
-15.26   	-146.48   	 82.18   	 101.73		 27.67   	  35.61		
-13.43   	-156.56   	 82.58   	 101.73		 27.81   	  30.52		
-10.07   	-162.66   	 82.99   	 101.73		 27.93   	  15.26		
 -6.71   	-161.74   	 83.40   	 101.73		 28.00   	  10.17		
 -4.58   	-155.33   	 83.80   	 101.73		 28.04   	  10.17		
 -3.97   	-148.32   	 84.21   	 106.82		 28.08   	   0.00		
 -3.97   	-144.96   	 84.64   	 101.73		 28.08   	   5.09		
 -3.36   	-147.09   	 85.05   	 101.73		 28.10   	   0.00		
 -1.22   	-152.28   	 85.45   	 101.73		 28.10   	   0.00		
  2.14   	-156.86   	 85.86   	 101.73		 28.10   	   0.00		
  6.71   	-157.78   	 86.27   	 101.73		 28.10   	   5.09		
 11.60   	-155.03   	 86.67   	  91.56		 28.12(S)	   0.00		
 15.87   	-151.06   	 87.04   	  96.64		 28.12   	  -5.09		
 20.14   	-148.01   	 87.43   	  91.56		 28.10   	  -5.09		
 24.11   	-146.48   	 87.79   	  86.47		 28.08   	  -5.09		
 28.08   	-144.96   	 88.14   	  86.47		 28.06   	  -5.09		
 32.04   	-139.77   	 88.48   	  86.47		 28.04   	 -10.17		
 35.71   	-129.39   	 88.83   	  76.30		 28.00   	  -5.09		
 39.06   	-112.92   	 89.13   	  76.30		 27.98   	 -10.17		
 40.28   	-93.38   	 89.44   	  66.12		 27.93   	  -5.09		
 39.67   	-73.24   	 89.70   	  61.04		 27.91   	 -10.17		
 36.62   	-55.85   	 89.95   	  61.04		 27.87   	  -5.09		
 32.35   	-42.42   	 90.19   	  50.86		 27.85   	 -10.17		
 27.16   	-32.65   	 90.40   	  45.78		 27.81   	 -10.17		
 21.97   	-24.11   	 90.58   	  40.69		 27.77   	 -15.26		
 17.40   	-16.17   	 90.74   	  30.52		 27.71   	 -15.26		
 13.73   	 -9.46   	 90.86   	  30.52		 27.65   	 -15.26		
 10.68   	 -4.88   	 90.99   	  15.26		 27.59   	 -20.35		
  7.63   	 -4.27   	 91.05   	  10.17		 27.51   	 -20.35		
  4.88   	 -6.71   	 91.09(S)	  -5.09		 27.43   	 -25.43		
  1.53   	-10.99   	 91.07   	 -15.26		 27.32   	 -25.43		
 -1.22   	-15.26   	 91.01   	 -25.43		 27.22   	 -25.43		
 -2.44   	-18.92   	 90.91   	 -45.78		 27.12   	 -30.52		
 -2.75   	-21.97   	 90.72   	 -55.95		 27.00   	 -30.52		
 -3.05   	-24.11   	 90.50   	 -76.30		 26.88   	 -35.61		
 -3.97   	-25.33   	 90.19   	 -96.64		 26.73   	 -40.69		
 -6.10   	-25.33   	 89.81   	-116.99		 26.57   	 -50.86		
 -8.85   	-24.41   	 89.34   	-142.42		 26.37   	 -55.95		
-10.68   	-23.80   	 88.77   	-172.94		 26.14   	 -61.04		
-10.38   	-25.02   	 88.08   	-198.37		 25.90   	 -71.21		
 -8.24   	-27.47   	 87.28   	-233.98		 25.62   	 -76.30		
 -5.49   	-29.60   	 86.35   	-274.67		 25.31   	 -81.38		
 -3.36   	-28.99   	 85.25   	-315.36		 24.98   	 -86.47		
 -2.44   	-25.94   	 83.99   	-376.40		 24.64   	 -91.56		
 -3.36   	-22.28   	 82.48   	-432.35		 24.27   	 -96.64		
 -4.88   	-20.45   	 80.75   	-488.30		 23.89   	 -96.64		
 -5.49   	-21.97   	 78.80   	-554.42		 23.50   	-101.73		
 -4.58   	-25.33   	 76.58   	-610.37		 23.09   	-111.90		
 -2.44   	-28.69   	 74.14   	-651.07		 22.64   	-122.07		
 -0.92   	-30.82   	 71.54   	-686.67		 22.16   	-127.16		
  0.00   	-31.74   	 68.79   	-707.02		 21.65   	-142.42		
  0.61   	-32.35   	 65.96   	-722.28		 21.08   	-157.68		
  1.22   	-33.57   	 63.07   	-717.19		 20.45   	-162.77		
  2.44   	-35.40   	 60.20   	-707.02		 19.80   	-172.94		
  3.36   	-37.23   	 57.38   	-701.93		 19.10   	-178.03		
  3.97   	-38.45   	 54.57   	-691.76		 18.39   	-188.20		
  3.97   	-37.23   	 51.80   	-676.50		 17.64   	-188.20		
  3.66   	-32.96   	 49.09   	-661.24		 16.89   	-188.20		
  3.66   	-26.55   	 46.45   	-645.98		 16.13   	-188.20		
  3.36   	-19.53   	 43.87   	-630.72		 15.38   	-188.20		
  2.75   	-13.73   	 41.34   	-610.37		 14.63   	-188.20		
  3.05   	 -9.16   	 38.90   	-579.86		 13.88   	-188.20		
  3.97   	 -4.58   	 36.58   	-559.51		 13.12   	-178.03		
  5.19   	  0.00   	 34.34   	-523.90		 12.41   	-178.03		
  6.10   	  3.66   	 32.25   	-498.47		 11.70   	-167.85		
  6.41   	  4.27   	 30.25   	-467.95		 11.03   	-157.68		
  6.10   	  1.53   	 28.38   	-437.43		 10.40   	-142.42		
  4.27   	 -3.66   	 26.63   	-412.00		  9.83   	-132.25		
  1.83   	 -8.85   	 24.98   	-391.66		  9.30   	-111.90		
 -0.92   	-12.82   	 23.42   	-371.31		  8.85   	-106.82		
 -3.36   	-16.17   	 21.93   	-350.97		  8.42   	 -91.56		
 -4.27   	-20.45   	 20.53   	-330.62		  8.06   	 -81.38		
 -3.05   	-26.86   	 19.21   	-315.36		  7.73   	 -71.21		
 -0.92   	-35.71   	 17.94   	-295.01		  7.45   	 -61.04		
  0.31   	-44.86   	 16.76   	-269.58		  7.20   	 -61.04		
  0.00   	-52.80   	 15.69   	-254.32		  6.96   	 -50.86		
 -1.53   	-57.68   	 14.67   	-228.89		  6.75   	 -45.78		
 -2.44   	-60.12   	 13.75   	-203.46		  6.57   	 -35.61		
 -2.44   	-60.73   	 12.94   	-183.11		  6.43   	 -30.52		
 -0.92   	-61.04   	 12.21   	-157.68		  6.31   	 -20.35		
  0.61   	-59.81   	 11.58   	-132.25		  6.23   	  -5.09		
  1.22   	-57.07   	 11.05   	-116.99		  6.21(D)	   5.09		
  1.22   	-53.10   	 10.58   	 -96.64		  6.23   	  10.17		
  0.92   	-48.83   	 10.19   	 -76.30		  6.27   	  25.43		
  1.22   	-46.39   	  9.89   	 -66.12		  6.37   	  25.43		
  1.83   	-46.39   	  9.62   	 -45.78		  6.47   	  30.52		
  1.83   	-47.61   	  9.44   	 -35.61		  6.59   	  40.69		
  0.92   	-49.13   	  9.30   	 -20.35		  6.75   	  40.69		
 -1.22   	-50.35   	  9.22   	 -10.17		  6.92   	  55.95		
