  I     	  II     	  LVp     	  LVp'		  AO     	  AO'		
-18.92   	-44.86   	 -0.65   	 -10.17		 66.61   	 -55.95		
-18.62   	-41.50   	 -0.69   	 -15.26		 66.39   	 -55.95		
-18.62   	-37.84   	 -0.75   	 -20.35		 66.16   	 -50.86		
-19.23   	-36.01   	 -0.83   	 -20.35		 65.96   	 -55.95		
-19.84   	-36.93   	 -0.92   	 -20.35		 65.74   	 -50.86		
-20.75   	-41.50   	 -1.00   	 -20.35		 65.53   	 -55.95		
-21.67   	-49.13   	 -1.08   	 -15.26		 65.31   	 -50.86		
-23.19   	-56.46   	 -1.14   	 -15.26		 65.11   	 -50.86		
-24.41   	-59.51   	 -1.20   	  -5.09		 64.90   	 -50.86		
-24.72   	-57.37   	 -1.22   	   0.00		 64.70   	 -50.86		
-23.80   	-50.66   	 -1.22   	   5.09		 64.50   	 -50.86		
-21.97   	-43.64   	 -1.20   	   5.09		 64.29   	 -50.86		
-21.06   	-39.98   	 -1.18   	  10.17		 64.09   	 -45.78		
-21.67   	-41.81   	 -1.14   	  10.17		 63.91   	 -50.86		
-23.50   	-46.69   	 -1.10   	  15.26		 63.70   	 -50.86		
-24.72   	-51.88   	 -1.04   	  10.17		 63.50   	 -45.78		
-24.11   	-54.63   	 -1.00   	  10.17		 63.32   	 -50.86		
-22.28   	-54.02   	 -0.96   	   5.09		 63.11   	 -50.86		
-20.14   	-51.27   	 -0.94   	  10.17		 62.91   	 -45.78		
-18.62   	-47.00   	 -0.90   	   5.09		 62.73   	 -50.86		
-18.01   	-42.72   	 -0.87   	   5.09		 62.52   	 -50.86		
-18.31   	-39.67   	 -0.85   	   0.00		 62.32   	 -45.78		
-19.53   	-37.23   	 -0.85   	   5.09		 62.14   	 -50.86		
-21.06   	-35.71   	 -0.83   	  10.17		 61.93   	 -45.78		
-21.97   	-35.10   	 -0.79   	   5.09		 61.75   	 -45.78		
-22.28   	-36.32   	 -0.77   	   5.09		 61.57   	 -50.86		
-21.67   	-39.06   	 -0.75   	  10.17		 61.36   	 -45.78		
-21.36   	-41.50   	 -0.71   	  10.17		 61.18   	 -45.78		
-20.75   	-40.89   	 -0.67   	  10.17		 61.00   	 -40.69		
-19.84   	-35.71   	 -0.63   	  10.17		 60.83   	 -45.78		
-18.01   	-26.86   	 -0.59   	  10.17		 60.65   	 -45.78		
-15.56   	-17.40   	 -0.55   	  10.17		 60.47   	 -40.69		
-13.73   	 -8.85   	 -0.51   	  10.17		 60.30   	 -40.69		
-12.21   	 -0.61   	 -0.47   	  15.26		 60.14   	 -45.78		
-11.60   	  9.16   	 -0.41   	  10.17		 59.96   	 -40.69		
-11.29   	 20.14   	 -0.37   	  10.17		 59.80   	 -40.69		
-10.99   	 30.21   	 -0.33   	  10.17		 59.63   	 -45.78		
 -9.77   	 37.84   	 -0.28   	   5.09		 59.45   	 -40.69		
 -7.02   	 42.42   	 -0.26   	  10.17		 59.29   	 -45.78		
 -1.83   	 46.39   	 -0.22   	   5.09		 59.10   	 -40.69		
  6.10   	 50.35   	 -0.20   	   5.09		 58.94   	 -40.69		
 14.34   	 53.41   	 -0.18   	   0.00		 58.78   	 -45.78		
 21.67   	 52.80   	 -0.18   	   5.09		 58.60   	 -40.69		
 27.16   	 47.91   	 -0.16   	   0.00		 58.43   	 -45.78		
 31.13   	 39.98   	 -0.16   	   0.00		 58.25   	 -40.69		
 34.79   	 32.04   	 -0.16   	   0.00		 58.09   	 -45.78		
 38.45   	 27.47   	 -0.16   	  -5.09		 57.90   	 -40.69		
 41.81   	 26.55   	 -0.18   	  -5.09		 57.74   	 -45.78		
 45.17   	 28.99   	 -0.20   	  -5.09		 57.56   	 -40.69		
 49.13   	 32.04   	 -0.22   	  -5.09		 57.40   	 -45.78		
 54.93   	 31.43   	 -0.24   	 -10.17		 57.21   	 -40.69		
 62.87   	 25.02   	 -0.28   	 -10.17		 57.05   	 -45.78		
 72.02   	 14.04   	 -0.33   	 -10.17		 56.87   	 -45.78		
 78.43   	  3.97   	 -0.37   	  -5.09		 56.68   	 -40.69		
 79.65   	 -0.31   	 -0.39   	  -5.09		 56.52   	 -45.78		
 72.63   	  1.83   	 -0.41   	  -5.09		 56.34   	 -45.78		
 57.98   	  3.05   	 -0.43   	   0.00		 56.15   	 -40.69		
 38.76   	 -4.58   	 -0.43   	   5.09		 55.99   	 -45.78		
 19.53   	-23.80   	 -0.41   	   5.09		 55.81   	 -45.78		
  3.36   	-48.52   	 -0.39   	  10.17		 55.63   	 -45.78		
 -7.63   	-67.44   	 -0.35   	  10.17		 55.44   	 -45.78		
-13.12   	-72.33   	 -0.31   	  15.26		 55.26   	 -45.78		
-13.43   	-64.09   	 -0.24   	  20.35		 55.08   	 -50.86		
-10.38   	-50.96   	 -0.16   	  20.35		 54.87   	 -45.78		
 -7.02   	-43.64   	 -0.08   	  20.35		 54.69   	 -45.78		
 -5.80   	-46.08   	  0.00   	  15.26		 54.51   	 -40.69		
 -7.93   	-54.93   	  0.06   	  15.26		 54.34   	 -45.78		
-12.21   	-62.87   	  0.12   	  15.26		 54.16   	 -45.78		
-16.48   	-64.39   	  0.18   	  10.17		 53.98   	 -45.78		
-18.92   	-59.51   	  0.22   	   5.09		 53.79   	 -40.69		
-18.92   	-53.10   	  0.24   	   5.09		 53.63   	 -45.78		
-17.40   	-49.44   	  0.26   	   0.00		 53.45   	 -40.69		
-15.26   	-50.05   	  0.26   	   5.09		 53.29   	 -45.78		
-14.04   	-52.49   	  0.28   	   0.00		 53.10   	 -40.69		
-14.04   	-53.41   	  0.28   	   5.09		 52.94   	 -45.78		
-15.87   	-50.35   	  0.31   	  10.17		 52.76   	 -40.69		
-21.06   	-42.11   	  0.35   	  15.26		 52.59   	 -40.69		
-32.96   	-28.08   	  0.41   	  20.35		 52.43   	 -45.78		
-56.76   	 -7.32   	  0.49   	  35.61		 52.25   	 -40.69		
-95.21   	 16.48   	  0.63   	  45.78		 52.09   	 -45.78		
-141.60   	 38.76   	  0.81   	  50.86		 51.90   	 -40.69		
-175.17   	 56.76   	  1.02   	  61.04		 51.74   	 -45.78		
-166.93   	 75.68   	  1.26   	  66.12		 51.56   	 -40.69		
-90.94   	110.47   	  1.53   	  76.30		 51.39   	 -40.69		
 65.61   	180.97   	  1.83   	  76.30		 51.23   	 -45.78		
295.72   	300.60   	  2.14   	  76.30		 51.05   	 -40.69		
574.95   	457.76   	  2.44   	  76.30		 50.88   	 -40.69		
859.38   	596.62   	  2.75   	  76.30		 50.72   	 -40.69		
1085.51   	629.88(R)	  3.05(E)	  66.12		 50.56   	 -40.69		
1188.35   	492.25   	  3.32   	  66.12		 50.40   	 -40.69		
1133.73   	194.70   	  3.58   	  55.95		 50.23   	 -40.69		
944.82   	-157.47   	  3.80   	  55.95		 50.07   	 -40.69		
695.50   	-416.26   	  4.03   	  50.86		 49.91   	 -40.69		
471.19   	-487.37   	  4.23   	  45.78		 49.75   	 -40.69		
316.16   	-391.24   	  4.42   	  50.86		 49.58   	 -35.61		
219.73   	-232.85   	  4.62   	  50.86		 49.44   	 -40.69		
145.87   	-113.83   	  4.82   	  66.12		 49.28   	 -40.69		
 73.24   	-69.27   	  5.09   	  76.30		 49.11   	 -35.61		
  8.54   	-69.58   	  5.39   	 106.82		 48.97   	 -35.61		
-30.21   	-68.97   	  5.82   	 142.42		 48.83   	 -40.69		
-39.06   	-51.88   	  6.39   	 193.29		 48.67   	 -35.61		
-32.04   	-31.13   	  7.16   	 239.06		 48.52   	 -30.52		
-28.99   	-22.58   	  8.12   	 305.19		 48.40   	 -35.61		
-37.84   	-25.63   	  9.34   	 376.40		 48.26   	 -35.61		
-52.80   	-29.91   	 10.84   	 457.78		 48.12   	 -30.52		
-65.31   	-27.77   	 12.68   	 539.16		 48.00   	 -30.52		
-71.41   	-20.45   	 14.83   	 630.72		 47.87   	 -30.52		
-73.24   	-13.12   	 17.35   	 717.19		 47.75   	 -30.52		
-74.77   	-10.07   	 20.22   	 803.66		 47.63   	 -25.43		
-77.51   	-11.29   	 23.44   	 874.87		 47.53   	 -30.52		
-80.26   	-14.04   	 26.94   	 935.91		 47.41   	 -25.43		
-81.48   	-15.87   	 30.68   	 981.68		 47.30   	 -30.52		
-79.96   	-15.26   	 34.61   	1012.20		 47.18   	 -25.43		
-76.90   	-13.12   	 38.66   	1032.55		 47.08   	 -25.43		
-74.16   	-10.38   	 42.79   	1037.64		 46.98   	 -25.43		
-72.94   	 -7.63   	 46.94   	1037.64		 46.88   	 -30.52		
-73.24   	 -4.58   	 51.09   	1032.55		 46.75   	 -25.43		
-74.46   	 -0.61   	 55.22   	1027.46		 46.65   	 -25.43		
-75.68   	  3.66   	 59.33   	1007.12		 46.55   	 -20.35		
-76.90   	  5.80   	 63.36   	 996.94		 46.47   	 -25.43		
-78.13   	  4.27   	 67.34   	 976.60		 46.37   	 -20.35		
-79.65   	  0.31   	 71.25   	 951.17		 46.29   	 -15.26		
-81.79   	 -3.97   	 75.06   	 920.65		 46.23   	 -10.17		
-83.62   	 -5.49   	 78.74   	 885.04		 46.18   	  -5.09		
-84.84   	 -2.75   	 82.28   	 839.26		 46.16   	  10.17		
-85.14   	  2.44   	 85.64   	 798.57		 46.21   	  25.43		
-84.84   	  6.10   	 88.83   	 742.62		 46.31   	  45.78		
-84.23   	  7.32   	 91.80   	 691.76		 46.49   	  71.21		
-83.31   	  6.71   	 94.57   	 635.81		 46.77   	  96.64		
-82.40   	  7.63   	 97.11   	 579.86		 47.16   	 132.25		
-81.79   	 10.99   	 99.43   	 534.08		 47.69   	 167.85		
-82.09   	 14.65   	101.57   	 483.21		 48.36   	 198.37		
-84.53   	 14.34   	103.50   	 452.69		 49.16   	 228.89		
-88.50   	  9.16   	105.31   	 417.09		 50.07   	 259.41		
-92.16   	  3.05   	106.98   	 391.66		 51.11   	 284.84		
-93.08   	  1.53   	108.54   	 366.22		 52.25   	 315.36		
-90.94   	  7.02   	110.01   	 345.88		 53.51   	 330.62		
-88.20   	 15.56   	111.39   	 320.45		 54.83   	 356.05		
-87.28   	 21.36   	112.68   	 300.10		 56.26   	 371.31		
-89.72   	 22.58   	113.88   	 279.75		 57.74   	 386.57		
-93.69   	 22.28   	114.99   	 254.32		 59.29   	 401.83		
-96.44   	 24.41   	116.01   	 239.06		 60.89   	 417.09		
-96.74   	 30.21   	116.97   	 228.89		 62.56   	 427.26		
-94.91   	 36.62   	117.88   	 223.80		 64.27   	 437.43		
-93.08   	 39.67   	118.78   	 208.54		 66.02   	 452.69		
-93.08   	 38.15   	119.61   	 203.46		 67.83   	 457.78		
-95.21   	 35.71   	120.43   	 193.29		 69.66   	 467.95		
-98.88   	 37.23   	121.20   	 178.03		 71.54   	 478.13		
-103.45   	 43.33   	121.91   	 167.85		 73.45   	 478.13		
-107.73   	 50.35   	122.58   	 147.51		 75.36   	 483.21		
-111.08   	 54.32   	123.17   	 127.16		 77.29   	 488.30		
-113.22   	 53.41   	123.68   	 106.82		 79.25   	 483.21		
-114.75   	 50.35   	124.11   	  96.64		 81.18   	 483.21		
-115.66   	 50.05   	124.50   	  81.38		 83.11   	 478.13		
-117.19   	 54.02   	124.82   	  76.30		 85.03   	 467.95		
-118.71   	 60.42   	125.13   	  71.21		 86.90   	 467.95		
-119.93   	 64.70   	125.41   	  71.21		 88.77   	 457.78		
-120.24   	 64.70   	125.70   	  71.21		 90.60   	 452.69		
-119.32   	 60.73   	125.98   	  66.12		 92.41   	 442.52		
-118.10   	 56.76   	126.25   	  61.04		 94.18   	 432.35		
-116.88   	 55.24   	126.49   	  55.95		 95.91   	 427.26		
-115.36   	 57.68   	126.71   	  40.69		 97.62   	 417.09		
-112.61   	 62.26   	126.88   	  30.52		 99.29   	 412.00		
-107.12   	 67.14   	127.00   	  10.17		100.94   	 396.74		
-99.49   	 69.58   	127.04(S)	  -5.09		102.52   	 381.48		
-89.72   	 69.89   	127.02   	 -30.52		104.05   	 376.40		
-78.43   	 67.44   	126.90   	 -45.78		105.55   	 356.05		
-66.53   	 62.26   	126.71   	 -61.04		106.98   	 340.79		
-54.63   	 54.93   	126.47   	 -71.21		108.34   	 330.62		
-43.33   	 46.08   	126.18   	 -86.47		109.66   	 305.19		
-33.26   	 37.54   	125.84   	 -91.56		110.88   	 295.01		
-25.02   	 31.13   	125.47   	-106.82		112.06   	 274.67		
-18.62   	 27.47   	125.05   	-116.99		113.16   	 259.41		
-14.04   	 24.72   	124.58   	-137.33		114.20   	 244.15		
-10.07   	 20.45   	124.03   	-157.68		115.18   	 223.80		
 -6.71   	 14.34   	123.40   	-172.94		116.07   	 213.63		
 -3.66   	  8.54   	122.71   	-193.29		116.93   	 198.37		
 -1.83   	  5.19   	121.93   	-213.63		117.72   	 178.03		
 -0.92   	  5.19   	121.08   	-239.06		118.43   	 167.85		
 -1.22   	  6.10   	120.12   	-254.32		119.10   	 152.59		
 -2.75   	  4.58   	119.10   	-284.84		119.71   	 132.25		
 -3.97   	 -1.53   	117.96   	-305.19		120.24   	 122.07		
 -5.19   	-10.68   	116.74   	-335.71		120.73   	 101.73		
 -5.80   	-18.31   	115.40   	-371.31		121.14   	  91.56		
 -6.10   	-22.28   	113.92   	-406.92		121.51   	  71.21		
 -5.49   	-21.36   	112.29   	-447.61		121.79   	  61.04		
 -4.58   	-17.70   	110.50   	-493.39		122.03   	  40.69		
 -3.36   	-14.34   	108.52   	-539.16		122.20   	  20.35		
 -1.83   	-13.12   	106.37   	-584.94		122.28   	   5.09		
 -0.92   	-14.04   	104.03   	-630.72		122.30   	 -15.26		
  0.31   	-16.78   	101.51   	-671.41		122.24   	 -35.61		
  0.92   	-19.84   	 98.82   	-717.19		122.10   	 -55.95		
  1.53   	-22.58   	 95.95   	-757.88		121.87   	 -81.38		
  1.53   	-24.41   	 92.92   	-798.57		121.55   	-101.73		
  0.31   	-25.33   	 89.72   	-834.18		121.14   	-127.16		
 -1.53   	-25.33   	 86.39   	-869.78		120.63   	-152.59		
 -3.36   	-25.02   	 82.91   	-900.30		120.02   	-172.94		
 -4.88   	-23.50   	 79.31   	-930.82		119.33   	-198.37		
 -5.49   	-20.45   	 75.58   	-956.25		118.53   	-223.80		
 -5.19   	-16.17   	 71.76   	-966.43		117.64   	-244.15		
 -3.97   	-11.29   	 67.89   	-981.68		116.66   	-259.41		
 -2.75   	 -7.02   	 63.97   	-981.68		115.63   	-279.75		
 -2.44   	 -4.58   	 60.04   	-976.60		114.51   	-300.10		
 -3.97   	 -5.49   	 56.13   	-966.43		113.31   	-305.19		
 -7.02   	 -8.54   	 52.27   	-956.25		112.09   	-320.45		
 -9.77   	-12.21   	 48.44   	-935.91		110.80   	-320.45		
-10.99   	-13.73   	 44.70   	-910.47		109.52   	-330.62		
-11.60   	-11.90   	 41.06   	-890.13		108.20   	-335.71		
-12.51   	 -7.02   	 37.50   	-859.61		106.86   	-330.62		
-14.65   	 -1.83   	 34.06   	-834.18		105.53   	-330.62		
-17.70   	  2.14   	 30.72   	-798.57		104.21   	-330.62		
-19.84   	  3.36   	 27.53   	-762.97		102.89   	-325.53		
-19.53   	  2.14   	 24.48   	-727.36		101.59   	-325.53		
-18.31   	 -0.61   	 21.57   	-681.58		100.28   	-320.45		
-17.09   	 -2.75   	 18.84   	-630.72		 99.00   	-315.36		
-17.70   	 -2.14   	 16.32   	-590.03		 97.74   	-305.19		
-19.84   	  1.53   	 13.96   	-534.08		 96.52   	-305.19		
-21.97   	  4.88   	 11.82   	-483.21		 95.30   	-295.01		
-23.19   	  4.88   	  9.89   	-442.52		 94.12   	-295.01		
-23.50   	  1.53   	  8.12   	-391.66		 92.94   	-284.84		
-22.28   	 -2.75   	  6.55   	-345.88		 91.80   	-279.75		
-20.14   	 -3.05   	  5.17   	-315.36		 90.68   	-274.67		
-17.70   	  1.83   	  3.91   	-279.75		 89.58   	-269.58		
-15.26   	  9.16   	  2.79   	-259.41		 88.50   	-259.41		
-13.73   	 14.04   	  1.75   	-233.98		 87.47   	-254.32		
-13.43   	 14.04   	  0.81   	-223.80		 86.45   	-244.15		
-14.65   	  8.54   	 -0.08   	-208.54		 85.47   	-244.15		
-16.17   	 -0.31   	 -0.92   	-203.46		 84.50   	-228.89		
-17.09   	 -8.85   	 -1.73   	-198.37		 83.58   	-228.89		
-16.78   	-13.12   	 -2.52   	-188.20		 82.66   	-218.72		
-15.56   	-10.99   	 -3.28   	-183.11		 81.79   	-213.63		
-14.04   	 -2.75   	 -4.01   	-172.94		 80.94   	-203.46		
-13.43   	  7.02   	 -4.70   	-167.85		 80.12   	-193.29		
-13.73   	 12.21   	 -5.37   	-157.68		 79.35   	-193.29		
-14.65   	  9.77   	 -6.00   	-147.51		 78.58   	-183.11		
-15.56   	  0.92   	 -6.59   	-137.33		 77.84   	-172.94		
-16.17   	 -8.24   	 -7.14   	-122.07		 77.15   	-167.85		
-17.09   	-13.12   	 -7.63   	-116.99		 76.48   	-162.77		
-17.70   	-11.29   	 -8.10   	-106.82		 75.83   	-157.68		
-17.70   	 -6.10   	 -8.52   	 -96.64		 75.20   	-152.59		
-16.78   	 -1.83   	 -8.91   	 -91.56		 74.59   	-142.42		
-15.56   	 -0.31   	 -9.28   	 -71.21		 74.02   	-137.33		
-14.65   	 -0.92   	 -9.56   	 -66.12		 73.47   	-137.33		
-14.04   	 -1.83   	 -9.83   	 -50.86		 72.92   	-127.16		
-14.04   	 -2.14   	-10.03   	 -35.61		 72.41   	-122.07		
-14.34   	 -3.36   	-10.17   	 -15.26		 71.92   	-116.99		
-14.95   	 -6.10   	-10.23   	  -5.09		 71.45   	-111.90		
-15.56   	 -8.85   	-10.25(D)	   5.09		 71.01   	-106.82		
-15.87   	 -7.93   	-10.23   	  25.43		 70.58   	-101.73		
-15.56   	 -2.75   	-10.13   	  30.52		 70.17   	 -96.64		
-14.65   	  4.58   	-10.01   	  40.69		 69.79   	 -96.64		
-14.04   	  8.24   	 -9.85   	  45.78		 69.40   	 -86.47		
-14.34   	  5.80   	 -9.66   	  50.86		 69.05   	 -86.47		
-15.56   	 -1.53   	 -9.46   	  50.86		 68.71   	 -86.47		
-16.78   	 -8.85   	 -9.26   	  50.86		 68.36   	 -76.30		
-17.70   	-12.21   	 -9.05   	  50.86		 68.06   	 -76.30		
-17.40   	-10.07   	 -8.85   	  45.78		 67.75   	 -76.30		
-16.48   	 -3.97   	 -8.67   	  40.69		 67.45   	 -71.21		
-15.56   	  2.75   	 -8.50   	  35.61		 67.16   	 -71.21		
-14.34   	  6.71   	 -8.36   	  35.61		 66.88   	 -71.21		
-13.43   	  7.02   	 -8.22   	  25.43		 66.59   	 -66.12		
-13.43   	  3.97   	 -8.12   	  25.43		 66.33   	 -66.12		
-14.95   	 -0.61   	 -8.02   	  20.35		 66.06   	 -61.04		
-17.40   	 -3.97   	 -7.93   	  10.17		 65.82   	 -66.12		
-19.53   	 -5.19   	 -7.89   	  15.26		 65.55   	 -61.04		
-20.14   	 -3.97   	 -7.83   	   5.09		 65.31   	 -55.95		
-18.62   	 -1.22   	 -7.81   	  10.17		 65.09   	 -61.04		
-15.56   	  1.22   	 -7.77   	   5.09		 64.84   	 -55.95		
-13.43   	  2.44   	 -7.75   	   5.09		 64.62   	 -55.95		
-13.73   	  1.53   	 -7.73   	   0.00		 64.39   	 -50.86		
-15.87   	 -0.92   	 -7.73   	   5.09		 64.19   	 -50.86		
-18.62   	 -3.05   	 -7.71   	   5.09		 63.99   	 -55.95		
-18.92   	 -4.27   	 -7.69   	   0.00		 63.76   	 -50.86		
-16.78   	 -3.97   	 -7.69   	   5.09		 63.56   	 -50.86		
-12.82   	 -2.14   	 -7.67   	   0.00		 63.36   	 -50.86		
 -9.77   	 -0.31   	 -7.67   	   0.00		 63.15   	 -50.86		
 -8.85   	  0.61   	 -7.67   	  -5.09		 62.95   	 -50.86		
-10.99   	 -0.92   	 -7.69   	   0.00		 62.75   	 -50.86		
-14.34   	 -4.27   	 -7.69   	   5.09		 62.54   	 -45.78		
-17.70   	 -7.93   	 -7.67   	   0.00		 62.36   	 -50.86		
-19.53   	 -9.16   	 -7.67   	   5.09		 62.16   	 -45.78		
-18.92   	 -7.02   	 -7.65   	  10.17		 61.97   	 -50.86		
-17.09   	 -2.75   	 -7.61   	  10.17		 61.77   	 -45.78		
-14.34   	  0.61   	 -7.57   	  15.26		 61.59   	 -50.86		
-12.21   	  1.22   	 -7.51   	  20.35		 61.38   	 -45.78		
-10.07   	  0.92   	 -7.43   	  20.35		 61.20   	 -45.78		
 -7.93   	  2.44   	 -7.34   	  25.43		 61.02   	 -45.78		
 -5.80   	  8.24   	 -7.24   	  25.43		 60.83   	 -45.78		
 -4.58   	 18.62   	 -7.14   	  20.35		 60.65   	 -40.69		
 -3.66   	 30.21   	 -7.06   	  20.35		 60.49   	 -45.78		
 -3.36   	 40.28   	 -6.98   	  15.26		 60.30   	 -40.69		
 -2.75   	 47.91   	 -6.92   	   5.09		 60.14   	 -40.69		
 -1.83   	 55.24   	 -6.90   	   5.09		 59.98   	 -40.69		
 -0.61   	 63.78   	 -6.88   	  -5.09		 59.82   	 -40.69		
 -0.31   	 73.24   	 -6.90   	  -5.09		 59.65   	 -40.69		
  0.00   	 82.40   	 -6.92   	 -15.26		 59.49   	 -35.61		
  1.83   	 89.42   	 -6.98   	 -10.17		 59.35   	 -40.69		
  6.71   	 93.69   	 -7.02   	 -15.26		 59.19   	 -45.78		
 14.65   	 94.60   	 -7.08   	 -15.26		 59.00   	 -40.69		
 23.50   	 91.86   	 -7.14   	 -15.26		 58.84   	 -40.69		
 30.21   	 85.45   	 -7.20   	  -5.09		 58.68   	 -40.69		
 33.87   	 77.21   	 -7.22   	  -5.09		 58.51   	 -40.69		
 36.01   	 68.97   	 -7.24   	  -5.09		 58.35   	 -40.69		
 39.67   	 63.17   	 -7.26   	   0.00		 58.19   	 -45.78		
 46.69   	 60.12   	 -7.26   	   5.09		 58.01   	 -40.69		
 55.54   	 58.59   	 -7.24   	   5.09		 57.84   	 -45.78		
 62.87   	 58.59   	 -7.22   	  10.17		 57.66   	 -45.78		
 67.44   	 60.12   	 -7.18   	   5.09		 57.48   	 -40.69		
 69.58   	 60.12   	 -7.16   	  10.17		 57.31   	 -40.69		
 72.02   	 56.15   	 -7.12   	  15.26		 57.15   	 -45.78		
 76.90   	 47.61   	 -7.06   	  10.17		 56.97   	 -45.78		
 82.70   	 38.15   	 -7.02   	  15.26		 56.79   	 -40.69		
 85.45   	 33.57   	 -6.96   	  20.35		 56.62   	 -45.78		
 81.48   	 35.40   	 -6.88   	  20.35		 56.44   	 -45.78		
 69.58   	 38.15   	 -6.80   	  25.43		 56.26   	 -45.78		
 52.19   	 32.35   	 -6.69   	  30.52		 56.07   	 -40.69		
 32.96   	 13.73   	 -6.57   	  35.61		 55.91   	 -45.78		
 16.48   	-13.12   	 -6.43   	  40.69		 55.73   	 -45.78		
  4.27   	-36.62   	 -6.27   	  40.69		 55.54   	 -45.78		
 -2.44   	-47.30   	 -6.10   	  45.78		 55.36   	 -40.69		
 -3.97   	-43.64   	 -5.92   	  45.78		 55.20   	 -45.78		
 -2.44   	-32.96   	 -5.74   	  45.78		 55.02   	 -40.69		
 -0.61   	-24.72   	 -5.55   	  40.69		 54.85   	 -45.78		
 -0.31   	-23.19   	 -5.39   	  40.69		 54.67   	 -40.69		
 -2.44   	-26.86   	 -5.23   	  30.52		 54.51   	 -45.78		
 -4.88   	-31.13   	 -5.11   	  25.43		 54.32   	 -40.69		
 -6.41   	-32.96   	 -5.01   	  20.35		 54.16   	 -50.86		
 -6.10   	-32.35   	 -4.92   	  15.26		 53.96   	 -45.78		
 -4.88   	-30.82   	 -4.86   	  10.17		 53.77   	 -50.86		
 -3.66   	-28.38   	 -4.82   	   5.09		 53.57   	 -50.86		
 -3.05   	-24.11   	 -4.80   	  10.17		 53.37   	 -50.86		
 -2.75   	-17.70   	 -4.76   	  15.26		 53.16   	 -50.86		
 -2.14   	-10.99   	 -4.70   	  15.26		 52.96   	 -55.95		
 -1.83   	 -5.49   	 -4.64   	  20.35		 52.74   	 -55.95		
 -3.36   	 -0.61   	 -4.56   	  30.52		 52.51   	 -50.86		
-10.68   	  7.32   	 -4.44   	  40.69		 52.31   	 -55.95		
-29.91   	 23.50   	 -4.27   	  45.78		 52.09   	 -50.86		
-66.53   	 48.22   	 -4.09   	  50.86		 51.88   	 -50.86		
-114.75   	 77.21   	 -3.89   	  55.95		 51.68   	 -50.86		
-155.03   	104.68   	 -3.66   	  66.12		 51.47   	 -50.86		
-157.17   	131.23   	 -3.40   	  61.04		 51.27   	 -50.86		
-93.08   	168.15   	 -3.15   	  66.12		 51.07   	 -45.78		
 50.96   	234.38   	 -2.89   	  61.04		 50.88   	 -45.78		
269.47   	345.46   	 -2.64   	  66.12		 50.70   	 -45.78		
538.64   	495.61   	 -2.38   	  55.95		 50.52   	 -35.61		
818.79   	635.99   	 -2.16   	  61.04		 50.38   	 -35.61		
1053.16   	678.10(R)	 -1.91(E)	  55.95		 50.23   	 -35.61		
1178.89   	547.18   	 -1.69   	  55.95		 50.09   	 -25.43		
1157.23   	242.61   	 -1.46   	  50.86		 49.99   	 -25.43		
999.45   	-135.50   	 -1.26   	  45.78		 49.89   	 -20.35		
768.43   	-428.16   	 -1.08   	  35.61		 49.81   	 -15.26		
545.35   	-519.10   	 -0.94   	  35.61		 49.75   	  -5.09		
382.08   	-413.82   	 -0.79   	  20.35		 49.73   	   5.09		End----------
277.71   	-223.69   	 -0.71   	  15.26		 49.75   	  10.17		
199.28   	-71.72   	 -0.65   	   0.00		 49.79   	  25.43		
122.99   	-12.21   	 -0.65   	 -15.26		 49.89   	  40.69		
 51.27   	-18.62   	 -0.71   	 -30.52		 50.05   	  61.04		
  2.14   	-34.48   	 -0.83   	 -50.86		 50.29   	  81.38		
-15.87   	-28.08   	 -1.04   	 -81.38		 50.62   	 106.82		
-13.73   	 -6.71   	 -1.36   	-111.90		 51.05   	 111.90		
-10.68   	  9.46   	 -1.81   	-132.25		 51.50   	 111.90		
-17.40   	 12.21   	 -2.34   	-137.33		 51.94   	 101.73		
-30.52   	  7.93   	 -2.89   	-127.16		 52.35   	  91.56		
-41.20   	  6.10   	 -3.40   	 -91.56		 52.72   	  76.30		
-45.78   	  9.77   	 -3.76   	 -35.61		 53.02   	  76.30		
-45.47   	 17.40   	 -3.91   	  30.52		 53.33   	  71.21		
-45.17   	 25.02   	 -3.78   	 101.73		 53.61   	  81.38		
-46.69   	 30.21   	 -3.38   	 167.85		 53.94   	 101.73		
-50.05   	 31.43   	 -2.71   	 223.80		 54.34   	 116.99		
-53.10   	 29.91   	 -1.81   	 249.24		 54.81   	 132.25		
-54.63   	 28.08   	 -0.81   	 264.50		 55.34   	 157.68		
-54.32   	 27.77   	  0.24   	 244.15		 55.97   	 178.03		
-53.10   	 30.21   	  1.22   	 208.54		 56.68   	 198.37		
-51.88   	 33.87   	  2.05   	 157.68		 57.48   	 213.63		
-51.88   	 36.93   	  2.69   	  96.64		 58.33   	 228.89		
-53.41   	 38.76   	  3.07   	  50.86		 59.25   	 233.98		
-55.24   	 38.45   	  3.28   	   5.09		 60.18   	 233.98		
-56.76   	 37.54   	  3.30   	 -15.26		 61.12   	 233.98		
-57.07   	 36.93   	  3.23   	 -25.43		 62.05   	 228.89		
-56.76   	 37.84   	  3.13   	  -5.09		 62.97   	 223.80		
-56.46   	 39.98   	  3.11   	  30.52		 63.87   	 223.80		
-56.76   	 42.42   	  3.23   	  81.38		 64.76   	 228.89		
-58.59   	 44.86   	  3.56   	 147.51		 65.68   	 233.98		
-61.34   	 46.39   	  4.15   	 223.80		 66.61   	 244.15		
-63.78   	 47.61   	  5.05   	 295.01		 67.59   	 264.50		
