  I     	  II     	  LV     	  LV'		  PW     	  PW'		
 -8.54   	 19.53   	 46.33   	-569.68		 22.71   	  91.56		
 -9.16   	 22.28   	 44.05   	-559.51		 23.07   	 106.82		
 -8.24   	 30.52   	 41.81   	-544.25		 23.50   	 106.82		
 -5.19   	 42.42   	 39.63   	-528.99		 23.93   	 101.73		
 -1.53   	 53.41   	 37.52   	-513.73		 24.33   	  81.38		
  0.92   	 60.12   	 35.46   	-498.47		 24.66   	  61.04		
  0.00   	 60.73   	 33.47   	-473.04		 24.90   	  25.43		
 -3.36   	 56.46   	 31.58   	-452.69		 25.00(V)	  -5.09		
 -6.10   	 52.49   	 29.77   	-427.26		 24.98   	 -35.61		
 -6.41   	 51.88   	 28.06   	-401.83		 24.84   	 -50.86		
 -4.27   	 53.71   	 26.45   	-381.48		 24.64   	 -61.04		
 -2.14   	 54.93   	 24.92   	-356.05		 24.39   	 -55.95		
 -1.83   	 52.80   	 23.50   	-340.79		 24.17   	 -50.86		
 -3.66   	 47.61   	 22.14   	-320.45		 23.97   	 -35.61		
 -5.49   	 41.50   	 20.85   	-300.10		 23.82   	 -20.35		
 -5.19   	 37.54   	 19.65   	-279.75		 23.74   	  -5.09		
 -2.44   	 36.01   	 18.54   	-264.50		 23.72   	  10.17		
  0.00   	 35.71   	 17.48   	-239.06		 23.76   	   5.09		
  0.92   	 35.71   	 16.52   	-218.72		 23.78   	  10.17		
  0.31   	 34.48   	 15.65   	-193.29		 23.82   	   0.00		
 -1.83   	 31.74   	 14.87   	-172.94		 23.82   	 -10.17		
 -3.66   	 27.77   	 14.18   	-142.42		 23.78   	 -20.35		
 -5.19   	 23.80   	 13.61   	-127.16		 23.70   	 -30.52		
 -6.71   	 20.45   	 13.10   	-101.73		 23.58   	 -30.52		
 -8.54   	 17.40   	 12.70   	 -76.30		 23.46   	 -30.52		
-10.99   	 15.87   	 12.39   	 -66.12		 23.34   	 -30.52		
-11.90   	 15.56   	 12.13   	 -50.86		 23.21   	 -25.43		
-10.38   	 17.40   	 11.92   	 -35.61		 23.11   	 -20.35		
 -6.10   	 21.36   	 11.78   	 -25.43		 23.03   	 -10.17		
 -1.83   	 26.55   	 11.68   	 -20.35		 22.99   	 -15.26		
 -0.92   	 30.82   	 11.60   	  -5.09		 22.93   	 -15.26		
 -3.66   	 32.96   	 11.58(D)	   0.00		 22.87   	 -15.26		
 -9.46   	 32.04   	 11.58   	  15.26		 22.81   	 -20.35		
-14.65   	 29.30   	 11.64   	  25.43		 22.73   	 -30.52		
-16.17   	 26.55   	 11.74   	  45.78		 22.60   	 -35.61		
-14.95   	 25.02   	 11.92   	  55.95		 22.46   	 -40.69		
-12.82   	 25.33   	 12.15   	  71.21		 22.30   	 -45.78		
-11.29   	 27.16   	 12.43   	  81.38		 22.12   	 -50.86		
-11.29   	 28.99   	 12.76   	  86.47		 21.91   	 -50.86		
-12.82   	 28.38   	 13.10   	  96.64		 21.71   	 -50.86		
-14.34   	 25.33   	 13.49   	  91.56		 21.51   	 -40.69		
-14.95   	 21.67   	 13.86   	  91.56		 21.34   	 -40.69		
-13.43   	 20.14   	 14.22   	  91.56		 21.18   	 -30.52		
-10.68   	 22.89   	 14.59   	  91.56		 21.06   	 -25.43		
 -7.93   	 29.30   	 14.95   	  91.56		 20.96   	 -25.43		
 -6.41   	 36.01   	 15.32   	  96.64		 20.85   	 -20.35		
 -6.71   	 40.28   	 15.71   	  96.64		 20.77   	 -20.35		
 -8.54   	 41.20   	 16.09   	 106.82		 20.69   	 -25.43		
-10.68   	 39.37   	 16.52   	 106.82		 20.59   	 -30.52		
-12.21   	 35.40   	 16.95   	 111.90		 20.47   	 -40.69		
-12.82   	 30.82   	 17.40   	 111.90		 20.31   	 -40.69		
-12.51   	 26.25   	 17.84   	 111.90		 20.14   	 -50.86		
-11.60   	 22.28   	 18.29   	 101.73		 19.94   	 -50.86		
-10.68   	 20.14   	 18.70   	  91.56		 19.74   	 -50.86		
-11.60   	 19.53   	 19.06   	  81.38		 19.53   	 -50.86		
-14.34   	 19.53   	 19.39   	  66.12		 19.33   	 -45.78		
-18.31   	 19.23   	 19.65   	  50.86		 19.15   	 -40.69		
-21.36   	 19.23   	 19.86   	  45.78		 18.98   	 -35.61		
-20.75   	 20.75   	 20.04   	  30.52		 18.84   	 -30.52		
-17.09   	 24.72   	 20.16   	  30.52		 18.72   	 -25.43		
-11.60   	 31.74   	 20.28   	  20.35		 18.62   	 -15.26		
 -6.71   	 39.37   	 20.37   	  20.35		 18.56   	 -10.17		
 -5.19   	 45.47   	 20.45   	  20.35		 18.51   	 -10.17		
 -7.02   	 47.91   	 20.53   	  15.26		 18.47   	   0.00		
-10.07   	 47.61   	 20.59   	  15.26		 18.47   	   5.09		
-11.60   	 46.69   	 20.65   	  10.17		 18.49   	  10.17		
-10.38   	 46.69   	 20.69   	   5.09		 18.54   	  15.26		
 -8.24   	 47.00   	 20.71   	   5.09		 18.60   	  15.26		
 -7.63   	 46.69   	 20.73   	   5.09		 18.66   	  25.43		
 -8.85   	 44.56   	 20.75   	   0.00		 18.76   	  25.43		
-10.38   	 42.72   	 20.75   	   0.00		 18.86   	  25.43		
 -9.46   	 43.33   	 20.75   	  -5.09		 18.96   	  30.52		
 -6.10   	 45.78   	 20.73   	   5.09		 19.08   	  30.52		
 -4.27   	 45.17   	 20.75   	   0.00		 19.21   	  30.52		
 -8.24   	 32.96   	 20.75   	   0.00		 19.33   	  30.52		
-15.87   	  6.41   	 20.75   	  -5.09		 19.45   	  30.52		
-20.45   	-25.94   	 20.73   	   0.00		 19.57   	  25.43		
-13.12   	-36.32   	 20.73   	  -5.09		 19.67   	  25.43		
  9.16   	 13.73   	 20.71   	 -10.17		 19.78   	  20.35		
 41.50   	156.86   	 20.67   	 -10.17		 19.86   	  20.35		
 75.07   	400.09   	 20.63   	 -10.17		 19.94   	  15.26		
 99.79   	708.31   	 20.59   	  -5.09		 20.00   	  15.26		
107.73   	1005.55   	 20.57   	 -10.17		 20.06   	  35.61		
 56.76   	1254.88(R)	 20.53(E)	  10.17		 20.20   	  20.35		
  5.19   	1140.14   	 20.57   	  15.26		 20.28   	  25.43		
-42.11   	906.98   	 20.63   	  25.43		 20.39   	  30.52		
-66.83   	630.49   	 20.73   	  40.69		 20.51   	  25.43		
-61.34   	377.50   	 20.90   	  61.04		 20.61   	  30.52		
-35.40   	188.29   	 21.14   	  76.30		 20.73   	  25.43		
 -7.93   	 72.63   	 21.44   	 101.73		 20.83   	  20.35		
  5.80   	 18.01   	 21.85   	 122.07		 20.92   	  20.35		
  4.58   	  1.83   	 22.34   	 152.59		 21.00   	  10.17		
 -2.14   	  3.36   	 22.95   	 188.20		 21.04   	   5.09		
 -5.49   	  7.02   	 23.70   	 228.89		 21.06   	  -5.09		
 -3.36   	  4.27   	 24.62   	 269.58		 21.04   	 -15.26		
 -0.31   	 -6.10   	 25.70   	 315.36		 20.98   	 -20.35		
 -0.31   	-20.45   	 26.96   	 371.31		 20.90   	 -25.43		
 -4.88   	-32.65   	 28.44   	 427.26		 20.79   	 -25.43		
 -9.77   	-39.06   	 30.15   	 488.30		 20.69   	 -10.17		
-11.90   	-39.37   	 32.11   	 549.34		 20.65   	   0.00		
-10.07   	-36.32   	 34.30   	 600.20		 20.65   	  25.43		
 -5.80   	-32.35   	 36.70   	 651.07		 20.75   	  45.78		
 -0.92   	-30.52   	 39.31   	 676.50		 20.94   	  61.04		
  2.44   	-32.04   	 42.01   	 701.93		 21.18   	  81.38		
  3.97   	-36.93   	 44.82   	 701.93		 21.51   	  86.47		
  3.36   	-42.72   	 47.63   	 686.67		 21.85   	  86.47		
  0.92   	-47.91   	 50.38   	 671.41		 22.20   	  81.38		
 -2.14   	-50.96   	 53.06   	 635.81		 22.52   	  76.30		
 -4.27   	-50.66   	 55.61   	 610.37		 22.83   	  66.12		
 -3.97   	-47.91   	 58.05   	 574.77		 23.09   	  61.04		
 -1.22   	-43.95   	 60.35   	 549.34		 23.34   	  50.86		
  1.83   	-40.59   	 62.54   	 518.82		 23.54   	  40.69		
  3.66   	-40.59   	 64.62   	 488.30		 23.70   	  40.69		
  2.44   	-44.25   	 66.57   	 462.87		 23.87   	  30.52		
 -0.61   	-50.96   	 68.42   	 432.35		 23.99   	  20.35		
 -3.36   	-56.46   	 70.15   	 401.83		 24.07   	  15.26		
 -3.66   	-59.20   	 71.76   	 381.48		 24.13   	  10.17		
 -2.44   	-59.81   	 73.29   	 350.97		 24.17   	  -5.09		
 -0.92   	-60.73   	 74.69   	 330.62		 24.15   	 -15.26		
 -1.83   	-64.70   	 76.01   	 305.19		 24.09   	 -20.35		
 -4.58   	-71.72   	 77.23   	 279.75		 24.01   	 -30.52		
 -7.32   	-79.35   	 78.35   	 254.32		 23.89   	 -30.52		
 -6.41   	-83.92   	 79.37   	 228.89		 23.76   	 -35.61		
 -1.22   	-84.53   	 80.28   	 203.46		 23.62   	 -25.43		
  5.80   	-81.18   	 81.10   	 183.11		 23.52   	 -20.35		
 10.07   	-76.29   	 81.83   	 162.77		 23.44   	 -15.26		
  9.46   	-72.02   	 82.48   	 152.59		 23.38   	 -10.17		
  5.49   	-68.66   	 83.09   	 137.33		 23.34   	  -5.09		
  1.53   	-65.31   	 83.64   	 132.25		 23.32   	   0.00		
  1.22   	-61.95   	 84.17   	 127.16		 23.32   	  -5.09		
  3.05   	-59.20   	 84.68   	 127.16		 23.30   	   0.00		
  3.97   	-59.81   	 85.19   	 122.07		 23.30   	 -10.17		
  1.83   	-63.48   	 85.68   	 122.07		 23.26   	 -10.17		
 -1.22   	-68.66   	 86.16   	 116.99		 23.21   	 -10.17		
 -3.36   	-72.63   	 86.63   	 106.82		 23.17   	 -20.35		
 -2.75   	-72.94   	 87.06   	 101.73		 23.09   	 -15.26		
 -0.31   	-70.80   	 87.47   	  96.64		 23.03   	 -20.35		
  2.14   	-67.44   	 87.85   	  86.47		 22.95   	 -15.26		
  4.27   	-64.39   	 88.20   	  76.30		 22.89   	 -10.17		
  6.10   	-62.87   	 88.50   	  76.30		 22.85   	 -10.17		
  8.24   	-62.26   	 88.81   	  66.12		 22.81   	  -5.09		
 10.38   	-62.87   	 89.07   	  66.12		 22.79   	   0.00		
 11.90   	-64.09   	 89.34   	  66.12		 22.79   	   0.00		
 12.21   	-64.70   	 89.60   	  66.12		 22.79   	   5.09		
 12.51   	-63.17   	 89.87   	  61.04		 22.81   	   5.09		
 13.12   	-59.20   	 90.11   	  61.04		 22.83   	  10.17		
 13.73   	-54.93   	 90.36   	  55.95		 22.87   	  10.17		
 14.65   	-50.66   	 90.58   	  50.86		 22.91   	  10.17		
 17.70   	-45.78   	 90.78   	  45.78		 22.95   	  15.26		
 23.19   	-39.98   	 90.97   	  45.78		 23.01   	  20.35		
 29.91   	-32.96   	 91.15   	  45.78		 23.09   	  20.35		
 34.79   	-26.55   	 91.33   	  35.61		 23.17   	  20.35		
 35.10   	-22.58   	 91.47   	  40.69		 23.26   	  25.43		
 31.43   	-18.92   	 91.64   	  35.61		 23.36   	  25.43		
 27.47   	-12.51   	 91.78   	  35.61		 23.46   	  30.52		
 26.25   	 -0.92   	 91.92   	  35.61		 23.58   	  40.69		
 27.16   	 12.82   	 92.06   	  30.52		 23.74   	  35.61		
 28.08   	 25.02   	 92.19   	  25.43		 23.89   	  45.78		
 26.86   	 32.65   	 92.29   	  25.43		 24.07   	  40.69		
 23.50   	 36.32   	 92.39   	  15.26		 24.23   	  50.86		
 19.23   	 38.45   	 92.45   	  10.17		 24.44   	  50.86		
 16.17   	 41.50   	 92.49   	   5.09		 24.64   	  50.86		
 13.43   	 44.86   	 92.51(S)	  -5.09		 24.84   	  55.95		
 10.38   	 47.00   	 92.49   	 -20.35		 25.07   	  55.95		
  7.63   	 48.83   	 92.41   	 -25.43		 25.29   	  55.95		
  6.71   	 50.96   	 92.31   	 -40.69		 25.51   	  55.95		
  7.93   	 53.71   	 92.15   	 -61.04		 25.74   	  61.04		
  9.77   	 56.46   	 91.90   	 -76.30		 25.98   	  55.95		
  9.77   	 57.07   	 91.60   	 -96.64		 26.21   	  55.95		
  7.02   	 55.85   	 91.21   	-122.07		 26.43   	  61.04		
  2.75   	 54.02   	 90.72   	-142.42		 26.67   	  50.86		
  0.92   	 54.32   	 90.15   	-172.94		 26.88   	  55.95		
  2.75   	 57.07   	 89.46   	-198.37		 27.10   	  50.86		
  5.49   	 59.20   	 88.67   	-239.06		 27.30   	  50.86		
  5.80   	 57.98   	 87.71   	-274.67		 27.51   	  45.78		
  2.75   	 53.41   	 86.61   	-330.62		 27.69   	  45.78		
 -0.61   	 49.44   	 85.29   	-381.48		 27.87   	  35.61		
 -0.61   	 50.05   	 83.76   	-442.52		 28.02   	  25.43		
  3.05   	 55.24   	 81.99   	-498.47		 28.12   	  15.26		
  7.02   	 60.42   	 80.00   	-559.51		 28.18   	   0.00		
  6.71   	 60.73   	 77.76   	-605.29		 28.18   	 -10.17		
  2.14   	 56.15   	 75.34   	-640.89		 28.14   	 -25.43		
 -2.44   	 51.57   	 72.78   	-666.32		 28.04   	 -20.35		
 -3.05   	 51.88   	 70.11   	-681.58		 27.96   	  -5.09		
  0.92   	 58.29   	 67.39   	-676.50		 27.93   	  10.17		
  5.49   	 66.22   	 64.68   	-671.41		 27.98   	  35.61		
  7.32   	 70.19   	 61.99   	-656.15		 28.12   	  61.04		
  5.49   	 68.97   	 59.37   	-645.98		 28.36   	  81.38		
  2.44   	 64.39   	 56.79   	-635.81		 28.69   	  96.64		
  1.53   	 60.73   	 54.24   	-620.55		 29.07   	 106.82		
  3.97   	 58.59   	 51.76   	-615.46		 29.50   	 106.82		
  8.85   	 55.85   	 49.30   	-595.11		 29.93   	  91.56		
 12.82   	 50.96   	 46.92   	-584.94		 30.29   	  76.30		
 14.95   	 43.64   	 44.58   	-569.68		 30.60   	  61.04		
 14.95   	 36.62   	 42.30   	-544.25		 30.84   	  40.69		
 12.82   	 31.74   	 40.12   	-518.82		 31.01   	  20.35		
 10.07   	 29.60   	 38.05   	-493.39		 31.09(V)	   0.00		
  7.93   	 28.99   	 36.07   	-473.04		 31.09   	 -20.35		
  7.32   	 29.30   	 34.18   	-442.52		 31.01   	 -40.69		
  7.93   	 29.30   	 32.41   	-417.09		 30.84   	 -61.04		
  8.24   	 29.60   	 30.74   	-396.74		 30.60   	 -76.30		
  7.93   	 29.91   	 29.16   	-381.48		 30.29   	 -81.38		
  6.41   	 29.91   	 27.63   	-356.05		 29.97   	 -86.47		
  3.36   	 29.60   	 26.21   	-345.88		 29.62   	 -76.30		
  1.53   	 29.91   	 24.82   	-320.45		 29.32   	 -61.04		
  2.75   	 32.04   	 23.54   	-300.10		 29.07   	 -45.78		
  7.02   	 34.79   	 22.34   	-274.67		 28.89   	 -25.43		
 12.51   	 36.32   	 21.24   	-249.24		 28.79   	 -15.26		
 16.17   	 34.48   	 20.24   	-223.80		 28.73   	   0.00		
 15.26   	 30.21   	 19.35   	-198.37		 28.73   	   5.09		
 10.68   	 26.55   	 18.56   	-172.94		 28.75   	   0.00		
  6.10   	 27.77   	 17.86   	-152.59		 28.75   	  -5.09		
  4.88   	 35.10   	 17.25   	-132.25		 28.73   	 -20.35		
  6.41   	 43.95   	 16.72   	-116.99		 28.65   	 -35.61		
  6.71   	 48.83   	 16.26   	-101.73		 28.50   	 -50.86		
  3.97   	 47.91   	 15.85   	 -86.47		 28.30   	 -55.95		
 -1.53   	 43.33   	 15.50   	 -76.30		 28.08   	 -66.12		
 -5.80   	 40.59   	 15.20   	 -61.04		 27.81   	 -71.21		
 -5.49   	 43.64   	 14.95   	 -50.86		 27.53   	 -66.12		
 -1.83   	 50.96   	 14.75   	 -40.69		 27.26   	 -71.21		
  2.75   	 58.59   	 14.59   	 -25.43		 26.98   	 -61.04		
  5.19   	 63.17   	 14.49   	 -20.35		 26.73   	 -55.95		
  5.80   	 63.17   	 14.40   	 -10.17		 26.51   	 -50.86		
  6.41   	 60.42   	 14.36(D)	   0.00		 26.31   	 -50.86		
  9.16   	 57.98   	 14.36   	   5.09		 26.10   	 -45.78		
 12.21   	 56.15   	 14.38   	  15.26		 25.92   	 -50.86		
 13.43   	 54.63   	 14.45   	  15.26		 25.72   	 -50.86		
 12.51   	 53.41   	 14.51   	  25.43		 25.51   	 -50.86		
  9.46   	 51.88   	 14.61   	  30.52		 25.31   	 -55.95		
  7.93   	 50.96   	 14.73   	  30.52		 25.09   	 -55.95		
  8.24   	 50.35   	 14.85   	  40.69		 24.86   	 -55.95		
 10.68   	 49.74   	 15.02   	  45.78		 24.64   	 -61.04		
 13.43   	 48.52   	 15.20   	  50.86		 24.39   	 -55.95		
 15.87   	 46.69   	 15.40   	  55.95		 24.17   	 -55.95		
 17.09   	 44.25   	 15.63   	  61.04		 23.95   	 -55.95		
 17.09   	 41.50   	 15.87   	  66.12		 23.72   	 -55.95		
 15.26   	 37.54   	 16.13   	  71.21		 23.50   	 -61.04		
 12.21   	 31.74   	 16.42   	  81.38		 23.26   	 -55.95		
  8.85   	 25.94   	 16.74   	  81.38		 23.03   	 -66.12		
  7.02   	 22.28   	 17.07   	  81.38		 22.77   	 -61.04		
  7.02   	 21.06   	 17.40   	  86.47		 22.52   	 -71.21		
  7.93   	 21.36   	 17.74   	  86.47		 22.24   	 -66.12		
  7.93   	 20.45   	 18.09   	  86.47		 21.97   	 -76.30		
  5.80   	 17.09   	 18.43   	  76.30		 21.67   	 -76.30		
  2.75   	 11.90   	 18.74   	  71.21		 21.36   	 -76.30		
  1.22   	  8.85   	 19.02   	  55.95		 21.06   	 -76.30		
  2.14   	 10.38   	 19.25   	  50.86		 20.75   	 -81.38		
  4.58   	 16.17   	 19.45   	  35.61		 20.43   	 -76.30		
  6.41   	 22.28   	 19.59   	  25.43		 20.12   	 -76.30		
  4.88   	 25.02   	 19.69   	  20.35		 19.82   	 -76.30		
  0.61   	 24.41   	 19.78   	  15.26		 19.51   	 -71.21		
 -2.75   	 24.41   	 19.84   	   5.09		 19.23   	 -66.12		
 -3.66   	 26.86   	 19.86   	   5.09		 18.96   	 -55.95		
 -3.05   	 32.04   	 19.88   	   5.09		 18.74   	 -55.95		
 -2.44   	 37.23   	 19.90   	   0.00		 18.51   	 -45.78		
 -4.27   	 39.37   	 19.90   	   0.00		 18.33   	 -40.69		
 -7.63   	 37.54   	 19.90   	   0.00		 18.17   	 -30.52		
-11.29   	 33.26   	 19.90   	   0.00		 18.05   	 -30.52		
-12.51   	 28.08   	 19.90   	  -5.09		 17.92   	 -20.35		
-11.29   	 23.80   	 19.88   	   0.00		 17.84   	 -20.35		
 -6.10   	 23.80   	 19.88   	  -5.09		 17.76   	 -15.26		
  0.61   	 28.99   	 19.86   	  -5.09		 17.70   	 -10.17		
  5.80   	 36.93   	 19.84   	   0.00		 17.66   	 -10.17		
  7.93   	 43.64   	 19.84   	   0.00		 17.62   	 -10.17		
  7.32   	 44.86   	 19.84   	   0.00		 17.58   	 -10.17		
  4.88   	 37.54   	 19.84   	   0.00		 17.54   	 -10.17		
  2.14   	 20.14   	 19.84   	   0.00		 17.50   	 -10.17		
 -0.31   	 -7.32   	 19.84   	  -5.09		 17.46   	  -5.09		
 -0.92   	-36.62   	 19.82   	  -5.09		 17.44   	 -10.17		
  3.97   	-42.72   	 19.80   	  -5.09		 17.40   	 -10.17		
 19.53   	 12.21   	 19.78   	 -10.17		 17.35   	 -10.17		
 46.69   	162.35   	 19.74   	 -15.26		 17.31   	  -5.09		
 80.57   	414.43   	 19.67   	 -10.17		 17.29   	 -10.17		
109.25   	731.20   	 19.63   	 -10.17		 17.25   	 -10.17		
121.15   	1032.71   	 19.59   	 -10.17		 17.21   	 -15.26		
 67.44   	1268.01(R)	 19.55(E)	  10.17		 17.15   	  -5.09		
 15.26   	1138.31   	 19.59   	  15.26		 17.13   	  -5.09		
-28.38   	892.03   	 19.65   	  25.43		 17.11   	  -5.09		
-46.69   	607.61   	 19.76   	  40.69		 17.09   	   0.00		
-36.62   	354.00   	 19.92   	  61.04		 17.09   	  -5.09		
-11.90   	168.46   	 20.16   	  76.30		 17.07   	   0.00		
  7.63   	 54.63   	 20.47   	 106.82		 17.07   	  -5.09		
 10.38   	 -3.97   	 20.90   	 137.33		 17.05   	   0.00		
  0.61   	-28.69   	 21.44   	 172.94		 17.05   	  -5.09		
-10.68   	-36.62   	 22.14   	 218.72		 17.03   	  -5.09		
-15.56   	-38.76   	 23.01   	 269.58		 17.01   	  -5.09		
-13.43   	-41.20   	 24.09   	 320.45		 16.99   	 -10.17		
 -8.24   	-45.47   	 25.37   	 376.40		 16.95   	 -15.26		
 -4.58   	-52.19   	 26.88   	 427.26		 16.89   	 -20.35		
 -3.36   	-59.51   	 28.59   	 488.30		 16.81   	 -25.43		
 -3.66   	-67.14   	 30.54   	 539.16		 16.70   	 -25.43		
 -6.41   	-75.07   	 32.70   	 595.11		 16.60   	 -25.43		
-10.07   	-83.01   	 35.08   	 645.98		 16.50   	 -15.26		
-12.82   	-88.50   	 37.66   	 676.50		 16.44   	 -10.17		
-13.73   	-90.33   	 40.37   	 707.02		 16.40   	  10.17		
-12.21   	-88.20   	 43.19   	 717.19		 16.44   	  20.35		
 -9.46   	-83.92   	 46.06   	 712.10		 16.52   	  45.78		
 -7.63   	-81.18   	 48.91   	 696.84		 16.70   	  55.95		
 -5.49   	-80.57   	 51.70   	 671.41		 16.93   	  71.21		
 -2.14   	-80.26   	 54.38   	 640.89		 17.21   	  71.21		
  1.53   	-78.43   	 56.95   	 605.29		 17.50   	  76.30		
  3.36   	-75.07   	 59.37   	 574.77		 17.80   	  71.21		
  1.53   	-72.94   	 61.67   	 544.25		 18.09   	  61.04		
 -3.97   	-75.38   	 63.85   	 513.73		 18.33   	  45.78		
-10.99   	-83.01   	 65.90   	 493.39		 18.51   	  30.52		
-14.65   	-92.16   	 67.87   	 467.95		 18.64   	  15.26		
-12.82   	-99.18   	 69.75   	 442.52		 18.70   	   5.09		
 -7.32   	-101.62   	 71.52   	 406.92		 18.72   	   0.00		
 -1.83   	-100.71   	 73.14   	 376.40		 18.72   	 -10.17		
  0.00   	-98.27   	 74.65   	 345.88		 18.68   	 -10.17		
 -2.14   	-95.52   	 76.03   	 310.27		 18.64   	 -10.17		
 -5.49   	-93.08   	 77.27   	 274.67		 18.60   	 -10.17		
 -7.02   	-91.55   	 78.37   	 254.32		 18.56   	 -10.17		
 -6.41   	-92.77   	 79.39   	 228.89		 18.51   	 -15.26		
 -4.58   	-96.44   	 80.30   	 213.63		 18.45   	 -15.26		
 -2.75   	-101.93   	 81.16   	 198.37		 18.39   	 -20.35		
 -2.75   	-107.12   	 81.95   	 188.20		 18.31   	 -30.52		
 -3.97   	-109.56   	 82.71   	 178.03		 18.19   	 -35.61		
 -4.88   	-108.03   	 83.42   	 162.77		 18.05   	 -40.69		
 -5.80   	-104.06   	 84.07   	 157.68		 17.88   	 -40.69		
 -6.10   	-98.88   	 84.70   	 147.51		 17.72   	 -45.78		
 -4.58   	-93.38   	 85.29   	 132.25		 17.54   	 -40.69		
 -3.36   	-90.33   	 85.82   	 132.25		 17.38   	 -40.69		
 -4.88   	-92.16   	 86.35   	 116.99		 17.21   	 -30.52		
 -9.77   	-99.79   	 86.82   	 111.90		 17.09   	 -30.52		
-17.09   	-111.39   	 87.26   	 106.82		 16.97   	 -25.43		
-22.58   	-123.60   	 87.69   	 101.73		 16.87   	 -20.35		
-22.89   	-131.53   	 88.10   	 101.73		 16.79   	 -15.26		
-17.09   	-134.58   	 88.50   	  96.64		 16.72   	 -15.26		
 -9.16   	-134.89   	 88.89   	  91.56		 16.66   	 -15.26		
 -3.97   	-136.72   	 89.26   	  96.64		 16.60   	 -15.26		
 -2.75   	-140.99   	 89.64   	  91.56		 16.54   	 -20.35		
 -2.75   	-143.13   	 90.01   	  91.56		 16.46   	 -15.26		
 -1.22   	-138.24   	 90.38   	  86.47		 16.40   	 -20.35		
  2.75   	-125.73   	 90.72   	  86.47		 16.32   	 -20.35		
  6.71   	-110.78   	 91.07   	  86.47		 16.24   	 -15.26		
  8.85   	-99.49   	 91.41   	  76.30		 16.17   	 -15.26		
  9.16   	-95.21   	 91.72   	  76.30		 16.11   	 -10.17		
  9.46   	-95.83   	 92.02   	  66.12		 16.07   	 -10.17		
 11.29   	-97.05   	 92.29   	  66.12		 16.03   	 -10.17		
 15.26   	-95.52   	 92.55   	  61.04		 15.99   	   0.00		
 21.06   	-91.25   	 92.80   	  61.04		 15.99   	  -5.09		
 29.60   	-82.70   	 93.04   	  50.86		 15.97   	   0.00		
 39.06   	-70.19   	 93.24   	  50.86		 15.97   	   0.00		
 44.86   	-55.85   	 93.45   	  50.86		 15.97   	  -5.09		
 43.03   	-42.42   	 93.65   	  40.69		 15.95   	   0.00		
 34.48   	-33.87   	 93.81   	  30.52		 15.95   	   0.00		
 24.41   	-31.43   	 93.94   	  30.52		 15.95   	   0.00		
 18.62   	-32.65   	 94.06   	  15.26		 15.95   	   0.00		
 18.31   	-33.87   	 94.12   	  15.26		 15.95   	   0.00		
 19.84   	-32.04   	 94.18(S)	   0.00		 15.95   	  -5.09		
 19.23   	-27.47   	 94.18   	  -5.09		 15.93   	   0.00		
 16.17   	-20.75   	 94.16   	 -15.26		 15.93   	  -5.09		
 12.51   	-12.51   	 94.10   	 -20.35		 15.91   	  -5.09		
 10.99   	 -3.36   	 94.02   	 -35.61		 15.89   	  -5.09		
  9.77   	  5.80   	 93.88   	 -40.69		 15.87   	   0.00		
  6.10   	 13.12   	 93.71   	 -55.95		 15.87   	  -5.09		
 -0.31   	 16.48   	 93.49   	 -71.21		 15.85   	   0.00		
 -6.71   	 14.34   	 93.20   	 -86.47		 15.85   	   0.00		
-10.99   	  6.41   	 92.86   	-101.73		 15.85   	   0.00		
-11.60   	 -5.49   	 92.45   	-122.07		 15.85   	   5.09		
 -8.54   	-17.40   	 91.96   	-147.51		 15.87   	   0.00		
 -4.27   	-25.33   	 91.37   	-172.94		 15.87   	   5.09		
 -1.22   	-28.38   	 90.68   	-198.37		 15.89   	   5.09		
 -0.31   	-27.77   	 89.89   	-223.80		 15.91   	   5.09		
 -2.14   	-27.47   	 88.99   	-259.41		 15.93   	   0.00		
 -4.88   	-30.82   	 87.95   	-289.93		 15.93(V)	   0.00		
 -6.71   	-37.54   	 86.80   	-340.79		 15.93   	  -5.09		
 -6.41   	-45.17   	 85.43   	-396.74		 15.91   	 -10.17		
 -4.88   	-50.66   	 83.85   	-452.69		 15.87   	 -25.43		
 -4.88   	-53.10   	 82.03   	-523.90		 15.77   	 -40.69		
 -6.10   	-51.88   	 79.94   	-590.03		 15.61   	 -61.04		
 -6.71   	-47.00   	 77.58   	-656.15		 15.36   	 -76.30		
 -5.49   	-39.06   	 74.95   	-701.93		 15.06   	 -81.38		
 -2.75   	-30.21   	 72.15   	-747.71		 14.73   	 -76.30		
 -0.61   	-23.19   	 69.16   	-773.14		 14.43   	 -71.21		
 -1.53   	-19.84   	 66.06   	-788.40		 14.14   	 -45.78		
 -4.58   	-20.14   	 62.91   	-783.31		 13.96   	 -20.35		
 -7.32   	-21.97   	 59.78   	-783.31		 13.88   	   5.09		
 -7.32   	-22.58   	 56.64   	-762.97		 13.90   	  40.69		
 -4.27   	-20.14   	 53.59   	-752.79		 14.06   	  55.95		
 -0.31   	-15.26   	 50.58   	-737.54		 14.28   	  76.30		
  2.75   	 -9.46   	 47.63   	-717.19		 14.59   	  81.38		
  4.58   	 -6.41   	 44.76   	-701.93		 14.91   	  76.30		
  4.58   	 -7.93   	 41.95   	-676.50		 15.22   	  76.30		
  2.44   	-14.34   	 39.25   	-651.07		 15.52   	  61.04		
