  I     	  II     	  AOp     	  AOp'		  CH2     	  CH2'		
 -7.93   	-18.62   	 57.11   	 -35.61		 59.21   	 -20.35		
-10.68   	-21.67   	 56.97   	 -30.52		 59.12   	 -15.26		
-13.73   	-27.77   	 56.85   	 -25.43		 59.06   	 -15.26		
-15.87   	-37.23   	 56.74   	 -15.26		 59.00   	 -15.26		
-16.78   	-48.83   	 56.68   	 -15.26		 58.94   	 -20.35		
-17.40   	-60.12   	 56.62   	  -5.09		 58.86   	 -15.26		
-18.62   	-68.66   	 56.60   	  -5.09		 58.80   	 -15.26		
-19.84   	-73.55   	 56.58   	   0.00		 58.74   	 -15.26		
-20.45   	-75.99   	 56.58   	  -5.09		 58.68   	 -15.26		
-20.14   	-77.51   	 56.56   	  -5.09		 58.62   	 -15.26		
-19.84   	-78.74   	 56.54   	 -10.17		 58.56   	 -15.26		
-19.84   	-80.26   	 56.50   	 -10.17		 58.49   	 -15.26		
-20.75   	-82.40   	 56.46   	 -10.17		 58.43   	 -15.26		
-22.28   	-84.84   	 56.42   	  -5.09		 58.37   	 -15.26		
-23.50   	-87.28   	 56.40(D)	   0.00		 58.31   	 -10.17		
-23.80   	-89.72   	 56.40   	  15.26		 58.27   	 -15.26		
-23.19   	-91.55   	 56.46   	  25.43		 58.21   	 -15.26		
-22.58   	-93.38   	 56.56   	  50.86		 58.15   	 -15.26		
-22.58   	-95.52   	 56.76   	  71.21		 58.09   	 -10.17		
-22.89   	-98.57   	 57.05   	  96.64		 58.05   	 -15.26		
-23.50   	-101.93   	 57.44   	 122.07		 57.99   	 -10.17		
-24.41   	-104.68   	 57.92   	 152.59		 57.94   	 -10.17		
-25.02   	-105.90   	 58.53   	 183.11		 57.90   	 -10.17		
-25.33   	-105.59   	 59.27   	 208.54		 57.86   	 -10.17		
-25.02   	-104.06   	 60.10   	 228.89		 57.82   	  -5.09		
-24.11   	-102.84   	 61.02   	 254.32		 57.80   	   0.00		
-23.19   	-102.54   	 62.03   	 269.58		 57.80   	  10.17		
-22.89   	-103.15   	 63.11   	 279.75		 57.84   	  15.26		
-22.89   	-103.76   	 64.23   	 295.01		 57.90   	  35.61		
-23.50   	-102.23   	 65.41   	 295.01		 58.05   	  45.78		
-23.50   	-98.27   	 66.59   	 295.01		 58.23   	  76.30		
-22.89   	-93.08   	 67.77   	 300.10		 58.53   	  96.64		
-21.97   	-88.81   	 68.97   	 295.01		 58.92   	 132.25		
-20.75   	-87.28   	 70.15   	 289.93		 59.45   	 167.85		
-19.84   	-86.98   	 71.31   	 284.84		 60.12   	 198.37		
-18.62   	-86.06   	 72.45   	 284.84		 60.92   	 233.98		
-17.09   	-82.70   	 73.59   	 279.75		 61.85   	 264.50		
-14.95   	-77.51   	 74.71   	 279.75		 62.91   	 295.01		
-12.82   	-72.63   	 75.83   	 274.67		 64.09   	 325.53		
-11.29   	-70.19   	 76.93   	 274.67		 65.39   	 345.88		
-11.29   	-70.50   	 78.03   	 269.58		 66.77   	 366.22		
-12.82   	-72.63   	 79.10   	 274.67		 68.24   	 381.48		
-15.26   	-74.46   	 80.20   	 264.50		 69.77   	 401.83		
-17.70   	-76.29   	 81.26   	 259.41		 71.37   	 412.00		
-18.62   	-78.13   	 82.30   	 249.24		 73.02   	 417.09		
-17.70   	-81.18   	 83.30   	 239.06		 74.69   	 427.26		
-16.17   	-85.45   	 84.25   	 233.98		 76.40   	 432.35		
-14.95   	-88.81   	 85.19   	 213.63		 78.13   	 437.43		
-14.65   	-90.03   	 86.04   	 208.54		 79.88   	 432.35		
-14.04   	-88.81   	 86.88   	 188.20		 81.61   	 427.26		
-13.43   	-86.06   	 87.63   	 183.11		 83.32   	 427.26		
-12.21   	-83.31   	 88.36   	 167.85		 85.03   	 417.09		
-10.99   	-81.79   	 89.03   	 157.68		 86.69   	 406.92		
 -9.46   	-81.18   	 89.66   	 152.59		 88.32   	 391.66		
 -7.32   	-80.87   	 90.27   	 142.42		 89.89   	 376.40		
 -4.58   	-79.96   	 90.84   	 137.33		 91.39   	 366.22		
 -1.22   	-78.43   	 91.39   	 127.16		 92.86   	 340.79		
  2.44   	-76.60   	 91.90   	 122.07		 94.22   	 325.53		
  6.41   	-74.16   	 92.39   	 116.99		 95.52   	 305.19		
 10.99   	-70.80   	 92.86   	 106.82		 96.74   	 284.84		
 15.87   	-66.53   	 93.29   	 101.73		 97.88   	 259.41		
 19.53   	-61.95   	 93.69   	  91.56		 98.92   	 239.06		
 20.45   	-57.37   	 94.06   	  86.47		 99.88   	 218.72		
 18.31   	-51.88   	 94.40   	  81.38		100.75   	 198.37		
 14.34   	-45.17   	 94.73   	  71.21		101.55   	 172.94		
  9.77   	-36.01   	 95.01   	  66.12		102.24   	 152.59		
  5.80   	-24.72   	 95.28   	  55.95		102.85   	 132.25		
  3.36   	-13.12   	 95.50   	  50.86		103.38   	 111.90		
  1.83   	 -3.66   	 95.71   	  45.78		103.82   	  96.64		
  0.92   	  1.83   	 95.89   	  40.69		104.21   	  76.30		
 -0.31   	  2.75   	 96.05   	  30.52		104.52   	  55.95		
 -2.75   	 -0.31   	 96.17   	  25.43		104.74   	  45.78		
 -5.80   	 -4.27   	 96.28   	  20.35		104.92   	  25.43		
 -7.63   	 -6.41   	 96.36   	  15.26		105.03   	  15.26		
 -8.24   	 -4.88   	 96.42   	   5.09		105.09   	   0.00		
 -7.32   	  0.92   	 96.44(S)	   0.00		105.09   	 -10.17		
 -6.41   	  8.24   	 96.44   	  -5.09		105.05   	 -20.35		
 -6.41   	 14.65   	 96.42   	 -15.26		104.96   	 -30.52		
 -7.32   	 18.01   	 96.36   	 -20.35		104.84   	 -40.69		
 -7.93   	 19.23   	 96.28   	 -25.43		104.68   	 -45.78		
 -7.02   	 19.84   	 96.17   	 -40.69		104.50   	 -55.95		
 -5.49   	 21.97   	 96.01   	 -45.78		104.27   	 -55.95		
 -3.66   	 25.63   	 95.83   	 -61.04		104.05   	 -66.12		
 -3.36   	 29.91   	 95.58   	 -66.12		103.78   	 -71.21		
 -3.97   	 33.26   	 95.32   	 -81.38		103.50   	 -76.30		
 -5.80   	 35.40   	 94.99   	 -96.64		103.19   	 -81.38		
 -8.54   	 36.93   	 94.61   	-106.82		102.87   	 -86.47		
-11.29   	 38.15   	 94.18   	-122.07		102.52   	 -91.56		
-13.73   	 39.06   	 93.69   	-137.33		102.16   	 -96.64		
-14.95   	 39.37   	 93.14   	-147.51		101.77   	 -96.64		
-14.95   	 39.06   	 92.55   	-157.68		101.38   	-111.90		
-14.04   	 39.37   	 91.92   	-167.85		100.94   	-111.90		
-13.73   	 40.28   	 91.25   	-178.03		100.49   	-116.99		
-14.04   	 40.89   	 90.54   	-178.03		100.02   	-132.25		
-14.95   	 39.98   	 89.83   	-178.03		 99.49   	-132.25		
-15.56   	 36.62   	 89.11   	-172.94		 98.96   	-142.42		
-15.26   	 31.74   	 88.42   	-162.77		 98.39   	-152.59		
-14.65   	 26.86   	 87.77   	-157.68		 97.78   	-162.77		
-13.73   	 23.19   	 87.14   	-142.42		 97.13   	-167.85		
-13.43   	 18.92   	 86.57   	-132.25		 96.46   	-172.94		
-12.82   	 14.04   	 86.04   	-116.99		 95.77   	-183.11		
-11.60   	  9.16   	 85.57   	-106.82		 95.04   	-188.20		
 -9.46   	  7.02   	 85.15   	 -91.56		 94.28   	-188.20		
 -7.02   	  7.93   	 84.78   	 -91.56		 93.53   	-188.20		
 -4.88   	 10.68   	 84.41   	 -81.38		 92.78   	-188.20		
 -3.97   	 12.51   	 84.09   	 -76.30		 92.02   	-183.11		
 -4.27   	 11.60   	 83.78   	 -76.30		 91.29   	-183.11		
 -4.58   	  8.24   	 83.48   	 -76.30		 90.56   	-178.03		
 -4.27   	  3.97   	 83.17   	 -76.30		 89.85   	-172.94		
 -2.75   	  1.22   	 82.87   	 -81.38		 89.16   	-167.85		
  0.00   	  0.31   	 82.54   	 -76.30		 88.48   	-157.68		
  2.75   	 -0.31   	 82.24   	 -71.21		 87.85   	-157.68		
  4.58   	 -2.44   	 81.95   	 -76.30		 87.22   	-147.51		
  5.19   	 -6.41   	 81.65   	 -76.30		 86.63   	-147.51		
  4.27   	-10.68   	 81.34   	 -71.21		 86.04   	-142.42		
  3.36   	-12.51   	 81.06   	 -66.12		 85.47   	-142.42		
  3.05   	-10.38   	 80.79   	 -66.12		 84.90   	-132.25		
  3.36   	 -4.27   	 80.53   	 -61.04		 84.37   	-132.25		
  3.66   	  4.58   	 80.28   	 -55.95		 83.85   	-127.16		
  4.27   	 13.73   	 80.06   	 -55.95		 83.34   	-122.07		
  5.49   	 22.28   	 79.84   	 -55.95		 82.85   	-122.07		
  7.02   	 29.30   	 79.61   	 -50.86		 82.36   	-116.99		
  8.85   	 34.48   	 79.41   	 -50.86		 81.89   	-111.90		
 10.38   	 37.54   	 79.21   	 -45.78		 81.44   	-111.90		
 10.38   	 39.37   	 79.02   	 -50.86		 81.00   	-101.73		
  9.16   	 39.98   	 78.82   	 -45.78		 80.59   	-101.73		
  7.02   	 40.59   	 78.64   	 -45.78		 80.18   	 -96.64		
  4.88   	 41.50   	 78.45   	 -45.78		 79.80   	 -96.64		
  3.05   	 41.20   	 78.27   	 -45.78		 79.41   	 -86.47		
  2.14   	 39.37   	 78.09   	 -45.78		 79.06   	 -91.56		
  1.83   	 35.71   	 77.90   	 -45.78		 78.70   	 -81.38		
  1.83   	 31.13   	 77.72   	 -45.78		 78.37   	 -81.38		
  2.44   	 27.77   	 77.54   	 -45.78		 78.05   	 -81.38		
  2.14   	 26.55   	 77.35   	 -50.86		 77.72   	 -76.30		
  1.53   	 26.25   	 77.15   	 -45.78		 77.42   	 -71.21		
  0.61   	 25.33   	 76.97   	 -50.86		 77.13   	 -66.12		
 -0.92   	 22.89   	 76.76   	 -45.78		 76.87   	 -66.12		
 -2.14   	 19.84   	 76.58   	 -50.86		 76.60   	 -61.04		
 -3.66   	 18.01   	 76.38   	 -50.86		 76.36   	 -61.04		
 -5.49   	 18.31   	 76.17   	 -50.86		 76.11   	 -50.86		
 -7.63   	 19.23   	 75.97   	 -50.86		 75.91   	 -50.86		
 -9.46   	 19.53   	 75.77   	 -45.78		 75.71   	 -50.86		
-10.07   	 17.70   	 75.58   	 -45.78		 75.50   	 -40.69		
 -9.46   	 14.34   	 75.40   	 -40.69		 75.34   	 -40.69		
 -8.24   	 10.07   	 75.24   	 -40.69		 75.18   	 -40.69		
 -7.93   	  5.80   	 75.08   	 -35.61		 75.01   	 -35.61		
 -9.16   	  0.92   	 74.93   	 -35.61		 74.87   	 -30.52		
-11.90   	 -5.80   	 74.79   	 -30.52		 74.75   	 -35.61		
-14.95   	-14.04   	 74.67   	 -30.52		 74.61   	 -30.52		
-16.48   	-22.89   	 74.55   	 -30.52		 74.49   	 -25.43		
-15.87   	-30.21   	 74.42   	 -30.52		 74.38   	 -30.52		
-13.73   	-35.10   	 74.30   	 -30.52		 74.26   	 -25.43		
-11.90   	-38.15   	 74.18   	 -30.52		 74.16   	 -30.52		
-10.68   	-41.20   	 74.06   	 -35.61		 74.04   	 -20.35		
-10.99   	-45.17   	 73.92   	 -35.61		 73.96   	 -25.43		
-11.90   	-50.05   	 73.77   	 -35.61		 73.86   	 -25.43		
-12.51   	-54.63   	 73.63   	 -45.78		 73.75   	 -20.35		
-12.51   	-56.76   	 73.45   	 -45.78		 73.67   	 -20.35		
-12.51   	-56.46   	 73.27   	 -50.86		 73.59   	 -20.35		
-12.21   	-54.02   	 73.06   	 -50.86		 73.51   	 -15.26		
-12.51   	-50.66   	 72.86   	 -55.95		 73.45   	 -20.35		
-12.21   	-46.39   	 72.63   	 -61.04		 73.37   	 -15.26		
-10.99   	-41.20   	 72.39   	 -55.95		 73.31   	 -20.35		
 -8.85   	-33.87   	 72.17   	 -61.04		 73.22   	 -15.26		
 -6.10   	-24.41   	 71.92   	 -61.04		 73.16   	 -20.35		
 -4.27   	-13.73   	 71.68   	 -61.04		 73.08   	 -20.35		
 -3.36   	 -2.44   	 71.43   	 -61.04		 73.00   	 -20.35		
 -3.66   	  7.93   	 71.19   	 -61.04		 72.92   	 -25.43		
 -4.88   	 16.78   	 70.95   	 -55.95		 72.82   	 -20.35		
 -6.41   	 23.50   	 70.72   	 -50.86		 72.74   	 -25.43		
 -8.24   	 27.77   	 70.52   	 -55.95		 72.63   	 -25.43		
 -9.77   	 28.38   	 70.29   	 -50.86		 72.53   	 -30.52		
-10.38   	 25.33   	 70.09   	 -50.86		 72.41   	 -30.52		
 -9.77   	 19.84   	 69.89   	 -45.78		 72.29   	 -30.52		
 -8.85   	 14.04   	 69.70   	 -40.69		 72.17   	 -30.52		
 -8.24   	 10.07   	 69.54   	 -45.78		 72.04   	 -35.61		
 -8.24   	  9.46   	 69.36   	 -40.69		 71.90   	 -30.52		
 -9.16   	 11.60   	 69.20   	 -40.69		 71.78   	 -35.61		
 -9.77   	 14.65   	 69.03   	 -40.69		 71.64   	 -35.61		
 -9.77   	 17.09   	 68.87   	 -35.61		 71.50   	 -35.61		
 -8.85   	 17.70   	 68.73   	 -40.69		 71.35   	 -35.61		
 -7.63   	 17.40   	 68.57   	 -40.69		 71.21   	 -35.61		
 -6.71   	 16.78   	 68.40   	 -40.69		 71.07   	 -35.61		
 -5.80   	 15.56   	 68.24   	 -45.78		 70.93   	 -35.61		
 -5.80   	 14.04   	 68.06   	 -40.69		 70.78   	 -35.61		
 -6.41   	 11.60   	 67.89   	 -40.69		 70.64   	 -35.61		
 -7.32   	  8.24   	 67.73   	 -45.78		 70.50   	 -35.61		
 -8.54   	  4.88   	 67.55   	 -40.69		 70.36   	 -35.61		
 -9.77   	  1.53   	 67.39   	 -40.69		 70.21   	 -35.61		
-11.29   	 -1.22   	 67.22   	 -40.69		 70.07   	 -35.61		
-11.90   	 -3.66   	 67.06   	 -45.78		 69.93   	 -35.61		
-11.90   	 -6.10   	 66.88   	 -40.69		 69.79   	 -35.61		
-11.29   	 -8.54   	 66.71   	 -40.69		 69.64   	 -35.61		
-10.68   	-12.21   	 66.55   	 -40.69		 69.50   	 -35.61		
-10.38   	-17.70   	 66.39   	 -45.78		 69.36   	 -35.61		
-11.60   	-24.72   	 66.21   	 -40.69		 69.22   	 -35.61		
-13.43   	-32.35   	 66.04   	 -40.69		 69.07   	 -35.61		
-15.87   	-38.45   	 65.88   	 -45.78		 68.93   	 -35.61		
-18.01   	-42.11   	 65.70   	 -40.69		 68.79   	 -35.61		
-19.84   	-43.03   	 65.53   	 -40.69		 68.65   	 -35.61		
-21.06   	-40.59   	 65.37   	 -40.69		 68.50   	 -35.61		
-21.67   	-35.10   	 65.21   	 -45.78		 68.36   	 -35.61		
-21.97   	-26.55   	 65.03   	 -45.78		 68.22   	 -40.69		
-21.36   	-17.09   	 64.84   	 -45.78		 68.06   	 -40.69		
-19.84   	 -7.93   	 64.66   	 -50.86		 67.89   	 -40.69		
-17.40   	 -0.92   	 64.46   	 -45.78		 67.73   	 -40.69		
-14.34   	  4.27   	 64.27   	 -55.95		 67.57   	 -40.69		
-11.29   	  8.54   	 64.05   	 -50.86		 67.41   	 -45.78		
 -8.24   	 14.34   	 63.85   	 -50.86		 67.22   	 -45.78		
 -6.41   	 21.97   	 63.64   	 -55.95		 67.04   	 -45.78		
 -6.10   	 30.52   	 63.42   	 -55.95		 66.86   	 -45.78		
 -7.63   	 38.15   	 63.19   	 -55.95		 66.67   	 -50.86		
-10.38   	 43.33   	 62.97   	 -50.86		 66.47   	 -50.86		
-13.43   	 44.56   	 62.77   	 -55.95		 66.27   	 -50.86		
-14.95   	 40.28   	 62.54   	 -50.86		 66.06   	 -50.86		
-14.65   	 31.43   	 62.34   	 -50.86		 65.86   	 -50.86		
-12.82   	 18.92   	 62.14   	 -50.86		 65.66   	 -50.86		
-10.99   	  6.10   	 61.93   	 -45.78		 65.45   	 -45.78		
-10.38   	 -3.36   	 61.75   	 -40.69		 65.27   	 -50.86		
-11.29   	 -8.24   	 61.59   	 -40.69		 65.07   	 -50.86		
-13.12   	 -9.46   	 61.42   	 -40.69		 64.86   	 -50.86		
-14.95   	-10.68   	 61.26   	 -35.61		 64.66   	 -45.78		
-15.87   	-14.04   	 61.12   	 -35.61		 64.48   	 -45.78		
-16.48   	-19.84   	 60.98   	 -30.52		 64.29   	 -45.78		
-17.09   	-26.86   	 60.85   	 -30.52		 64.11   	 -45.78		
-18.01   	-33.26   	 60.73   	 -30.52		 63.93   	 -45.78		
-18.62   	-38.15   	 60.61   	 -30.52		 63.74   	 -45.78		
-18.62   	-41.81   	 60.49   	 -30.52		 63.56   	 -40.69		
-18.31   	-44.56   	 60.37   	 -30.52		 63.40   	 -40.69		
-17.70   	-45.78   	 60.24   	 -25.43		 63.23   	 -45.78		
-17.09   	-45.17   	 60.14   	 -30.52		 63.05   	 -40.69		
-17.09   	-43.03   	 60.02   	 -25.43		 62.89   	 -35.61		
-17.09   	-39.67   	 59.92   	 -25.43		 62.75   	 -40.69		
-16.78   	-36.01   	 59.82   	 -25.43		 62.58   	 -40.69		
-15.87   	-34.18   	 59.71   	 -25.43		 62.42   	 -35.61		
-14.65   	-34.18   	 59.61   	 -20.35		 62.28   	 -35.61		
-14.65   	-36.32   	 59.53   	 -20.35		 62.14   	 -35.61		
-15.56   	-39.06   	 59.45   	 -20.35		 61.99   	 -35.61		
-16.78   	-40.28   	 59.37   	 -20.35		 61.85   	 -35.61		
-18.01   	-40.59   	 59.29   	 -15.26		 61.71   	 -40.69		
-18.31   	-40.89   	 59.23   	 -20.35		 61.55   	 -35.61		
-18.62   	-41.20   	 59.15   	 -20.35		 61.40   	 -35.61		
-19.84   	-40.59   	 59.06   	 -20.35		 61.26   	 -35.61		
-22.58   	-38.15   	 58.98   	 -25.43		 61.12   	 -35.61		
-27.16   	-35.71   	 58.88   	 -25.43		 60.98   	 -35.61		
-30.82   	-40.28   	 58.78   	 -30.52		 60.83   	 -35.61		
-30.21   	-55.85   	 58.66   	 -35.61		 60.69   	 -35.61		
-21.97   	-72.63   	 58.51   	 -30.52		 60.55   	 -40.69		
 -4.27   	-59.81   	 58.39   	 -40.69		 60.39   	 -35.61		
 22.58   	 24.41   	 58.23   	 -35.61		 60.24   	 -35.61		
 54.63   	212.40   	 58.09   	 -40.69		 60.10   	 -40.69		
 87.28   	502.93   	 57.92   	 -40.69		 59.94   	 -35.61		
115.05   	848.39   	 57.76   	 -86.47		 59.80   	 -76.30		
127.26   	1354.68   	 57.42   	 -45.78		 59.49   	 -35.61		
 97.96   	1369.93(R)	 57.23   	 -40.69		 59.35   	 -40.69		
 47.00   	1208.80   	 57.07   	 -45.78		 59.19   	 -35.61		
 -9.16   	930.79   	 56.89   	 -45.78		 59.04   	 -35.61		
-49.44   	623.78   	 56.70   	 -40.69		 58.90   	 -35.61		
-60.12   	362.24   	 56.54   	 -40.69		 58.76   	 -35.61		
-44.25   	180.36   	 56.38   	 -40.69		 58.62   	 -35.61		
-19.53   	 73.24   	 56.22   	 -40.69		 58.47   	 -30.52		
 -4.58   	 14.34   	 56.05   	 -35.61		 58.35   	 -35.61		
 -6.41   	-21.67   	 55.91   	 -35.61		 58.21   	 -30.52		
-18.01   	-48.22   	 55.77   	 -30.52		 58.09   	 -30.52		
-28.69   	-67.75   	 55.65   	 -35.61		 57.97   	 -30.52		
-32.04   	-79.96   	 55.50   	 -30.52		 57.84   	 -30.52		
-28.99   	-87.89   	 55.38   	 -30.52		 57.72   	 -25.43		
-24.72   	-95.52   	 55.26   	 -35.61		 57.62   	 -30.52		
-22.58   	-105.59   	 55.12   	 -35.61		 57.50   	 -25.43		
-23.50   	-116.88   	 54.97   	 -35.61		 57.40   	 -25.43		
-25.33   	-127.26   	 54.83   	 -35.61		 57.29   	 -20.35		
-26.55   	-134.28   	 54.69   	 -35.61		 57.21   	 -25.43		
-26.86   	-137.63   	 54.55   	 -40.69		 57.11   	 -20.35		
-25.94   	-140.38   	 54.38   	 -40.69		 57.03   	 -20.35		
-24.72   	-144.04   	 54.22   	 -40.69		 56.95   	 -25.43		
-24.41   	-148.01   	 54.06   	 -40.69		 56.85   	 -20.35		
-25.33   	-150.15   	 53.90   	 -40.69		 56.76   	 -25.43		
-27.47   	-148.62   	 53.73   	 -35.61		 56.66   	 -25.43		
-30.21   	-143.74   	 53.59   	 -30.52		 56.56   	 -25.43		
-32.65   	-136.41   	 53.47   	 -30.52		 56.46   	 -30.52		
-33.57   	-129.09   	 53.35   	 -20.35		 56.34   	 -30.52		
-32.35   	-123.60   	 53.27   	 -10.17		 56.22   	 -30.52		
-30.21   	-120.24   	 53.22(D)	   5.09		 56.09   	 -30.52		
-28.38   	-118.41   	 53.24   	  20.35		 55.97   	 -30.52		
-28.08   	-117.19   	 53.33   	  40.69		 55.85   	 -35.61		
-28.99   	-114.75   	 53.49   	  66.12		 55.71   	 -35.61		
-29.91   	-111.08   	 53.75   	  91.56		 55.56   	 -30.52		
-29.60   	-107.12   	 54.12   	 116.99		 55.44   	 -30.52		
-27.47   	-104.68   	 54.59   	 152.59		 55.32   	 -20.35		
-24.41   	-104.98   	 55.20   	 178.03		 55.24   	 -20.35		
-21.97   	-108.34   	 55.91   	 198.37		 55.16   	 -10.17		
-20.45   	-113.53   	 56.70   	 228.89		 55.12   	 -10.17		
-19.84   	-118.71   	 57.62   	 249.24		 55.08   	   0.00		
-19.53   	-122.38   	 58.62   	 269.58		 55.08   	   5.09		
-19.23   	-124.82   	 59.69   	 289.93		 55.10   	  15.26		
-19.23   	-126.04   	 60.85   	 300.10		 55.16   	  25.43		
-20.14   	-126.34   	 62.05   	 310.27		 55.26   	  50.86		
-22.28   	-123.90   	 63.30   	 320.45		 55.46   	  66.12		
-24.41   	-117.49   	 64.58   	 320.45		 55.73   	  96.64		
-24.72   	-108.64   	 65.86   	 320.45		 56.11   	 122.07		
-22.58   	-101.62   	 67.14   	 315.36		 56.60   	 152.59		
-18.92   	-101.62   	 68.40   	 305.19		 57.21   	 183.11		
-15.87   	-110.78   	 69.62   	 289.93		 57.94   	 208.54		
-15.26   	-125.12   	 70.78   	 274.67		 58.78   	 239.06		
-16.17   	-138.24   	 71.88   	 254.32		 59.74   	 264.50		
-17.09   	-144.65   	 72.90   	 249.24		 60.79   	 284.84		
-15.87   	-144.65   	 73.90   	 233.98		 61.93   	 305.19		
-12.82   	-141.30   	 74.83   	 228.89		 63.15   	 325.53		
 -9.46   	-139.16   	 75.75   	 223.80		 64.46   	 335.71		
 -7.63   	-140.08   	 76.64   	 218.72		 65.80   	 356.05		
 -7.02   	-142.21   	 77.52   	 223.80		 67.22   	 366.22		
 -6.41   	-144.04   	 78.41   	 218.72		 68.69   	 376.40		
 -4.88   	-144.65   	 79.29   	 218.72		 70.19   	 381.48		
 -2.75   	-145.57   	 80.16   	 208.54		 71.72   	 391.66		
 -1.22   	-147.71   	 81.00   	 203.46		 73.29   	 396.74		
 -0.61   	-150.15   	 81.81   	 193.29		 74.87   	 401.83		
  0.31   	-150.76   	 82.58   	 178.03		 76.48   	 401.83		
  2.44   	-146.48   	 83.30   	 162.77		 78.09   	 401.83		
  6.10   	-137.33   	 83.95   	 157.68		 79.69   	 396.74		
 10.38   	-125.43   	 84.58   	 142.42		 81.28   	 386.57		
 14.04   	-114.75   	 85.15   	 137.33		 82.83   	 386.57		
 16.48   	-107.12   	 85.70   	 137.33		 84.37   	 371.31		
 18.92   	-103.15   	 86.25   	 132.25		 85.86   	 361.14		
 21.97   	-100.71   	 86.77   	 127.16		 87.30   	 345.88		
 26.25   	-97.66   	 87.28   	 132.25		 88.69   	 330.62		
 30.52   	-92.77   	 87.81   	 127.16		 90.01   	 310.27		
 32.65   	-86.36   	 88.32   	 127.16		 91.25   	 295.01		
 32.35   	-78.13   	 88.83   	 122.07		 92.43   	 279.75		
 30.21   	-68.97   	 89.32   	 116.99		 93.55   	 254.32		
 26.55   	-61.34   	 89.79   	 106.82		 94.57   	 239.06		
 23.50   	-56.15   	 90.21   	 101.73		 95.52   	 213.63		
 20.75   	-54.02   	 90.62   	  86.47		 96.38   	 198.37		
 18.92   	-53.71   	 90.97   	  81.38		 97.17   	 172.94		
 16.17   	-53.10   	 91.29   	  71.21		 97.86   	 152.59		
 12.21   	-49.13   	 91.58   	  61.04		 98.47   	 127.16		
  7.32   	-40.89   	 91.82   	  45.78		 98.98   	 116.99		
  2.44   	-29.30   	 92.00   	  40.69		 99.45   	  91.56		
 -1.53   	-18.01   	 92.17   	  35.61		 99.82   	  76.30		
 -4.27   	-10.38   	 92.31   	  25.43		100.12   	  55.95		
 -5.80   	 -8.85   	 92.41   	  20.35		100.35   	  45.78		
 -7.63   	-11.60   	 92.49   	  10.17		100.53   	  30.52		
 -9.46   	-14.95   	 92.53   	   5.09		100.65   	  15.26		
-10.68   	-15.87   	 92.55(S)	  -5.09		100.71   	   5.09		
-10.99   	-14.95   	 92.53   	  -5.09		100.73   	  -5.09		
-10.99   	-14.95   	 92.51   	 -20.35		100.71   	 -15.26		
-10.38   	-18.62   	 92.43   	 -25.43		100.65   	 -20.35		
 -9.77   	-25.33   	 92.33   	 -30.52		100.57   	 -35.61		
 -9.46   	-32.65   	 92.21   	 -40.69		100.43   	 -35.61		
 -9.77   	-36.01   	 92.04   	 -50.86		100.28   	 -45.78		
-11.29   	-35.10   	 91.84   	 -61.04		100.10   	 -45.78		
-14.34   	-31.74   	 91.60   	 -66.12		 99.92   	 -55.95		
-17.09   	-28.69   	 91.33   	 -81.38		 99.69   	 -55.95		
-17.70   	-28.38   	 91.01   	 -91.56		 99.47   	 -55.95		
-15.26   	-30.21   	 90.64   	-106.82		 99.25   	 -61.04		
-12.21   	-34.79   	 90.21   	-111.90		 99.00   	 -61.04		
-10.99   	-40.89   	 89.77   	-127.16		 98.76   	 -66.12		
-12.21   	-46.69   	 89.26   	-137.33		 98.49   	 -66.12		
-14.95   	-50.05   	 88.71   	-152.59		 98.23   	 -76.30		
-16.48   	-48.83   	 88.10   	-157.68		 97.92   	 -76.30		
-16.48   	-44.25   	 87.47   	-162.77		 97.62   	 -86.47		
-15.26   	-39.67   	 86.82   	-172.94		 97.27   	 -91.56		
-14.65   	-39.06   	 86.12   	-172.94		 96.91   	-106.82		
-14.34   	-43.33   	 85.43   	-178.03		 96.48   	-116.99		
-13.73   	-50.05   	 84.72   	-167.85		 96.01   	-127.16		
-13.12   	-55.54   	 84.05   	-157.68		 95.50   	-147.51		
-12.82   	-57.68   	 83.42   	-152.59		 94.91   	-157.68		
-14.04   	-57.37   	 82.81   	-137.33		 94.28   	-172.94		
-15.56   	-55.24   	 82.26   	-122.07		 93.59   	-188.20		
-16.17   	-52.19   	 81.77   	-116.99		 92.84   	-198.37		
-14.65   	-47.00   	 81.30   	-101.73		 92.04   	-203.46		
-14.65   	-47.00   	 80.89   	 -91.56		 91.23   	-218.72		
-11.90   	-40.28   	 80.53   	 -86.47		 90.36   	-218.72		
 -8.85   	-35.10   	 80.18   	 -81.38		 89.48   	-223.80		
 -7.02   	-35.40   	 79.86   	 -81.38		 88.59   	-223.80		
 -7.93   	-42.11   	 79.53   	 -76.30		 87.69   	-223.80		
-10.38   	-52.19   	 79.23   	 -81.38		 86.80   	-223.80		
-13.73   	-59.20   	 78.90   	 -86.47		 85.90   	-213.63		
-14.95   	-57.68   	 78.56   	 -86.47		 85.05   	-213.63		
-13.43   	-47.91   	 78.21   	 -86.47		 84.19   	-203.46		
-10.07   	-35.40   	 77.86   	 -91.56		 83.38   	-198.37		
 -7.32   	-26.25   	 77.50   	 -91.56		 82.58   	-188.20		
 -6.71   	-23.50   	 77.13   	 -91.56		 81.83   	-183.11		
 -8.24   	-25.63   	 76.76   	 -91.56		 81.10   	-167.85		
 -9.46   	-27.16   	 76.40   	 -91.56		 80.43   	-162.77		
