  I     	  II     	  RV     	  RV'		  LV     	  LV'		
-38.76   	-54.63   	 10.66   	 -61.04		 10.84   	 -66.12		
-37.54   	-47.91   	 10.42   	 -55.95		 10.58   	 -66.12		
-34.48   	-47.61   	 10.19   	 -45.78		 10.32   	 -61.04		
-32.35   	-53.41   	 10.01   	 -35.61		 10.07   	 -50.86		
-31.43   	-62.87   	  9.87   	 -30.52		  9.87   	 -50.86		
-32.04   	-71.11   	  9.75   	 -25.43		  9.66   	 -40.69		
-33.57   	-73.55   	  9.64   	 -15.26		  9.50   	 -30.52		
-35.71   	-70.50   	  9.58   	 -10.17		  9.38   	 -25.43		
-37.84   	-64.09   	  9.54   	 -10.17		  9.28   	 -15.26		
-39.37   	-58.29   	  9.50(D)	   0.00		  9.22   	  -5.09		
-39.37   	-56.76   	  9.50   	   0.00		  9.20   	  -5.09		
-38.15   	-59.51   	  9.50   	   0.00		  9.18(D)	   5.09		
-37.23   	-64.70   	  9.50   	  10.17		  9.20   	   5.09		
-37.23   	-69.89   	  9.54   	  10.17		  9.22   	   5.09		
-38.45   	-72.94   	  9.58   	  20.35		  9.24   	  10.17		
-39.98   	-73.85   	  9.66   	  15.26		  9.28   	  15.26		
-40.59   	-73.55   	  9.73   	  25.43		  9.34   	  10.17		
-39.98   	-73.55   	  9.83   	  25.43		  9.38   	  15.26		
-38.45   	-74.16   	  9.93   	  30.52		  9.44   	  15.26		
-36.32   	-73.24   	 10.05   	  30.52		  9.50   	  20.35		
-34.18   	-69.27   	 10.17   	  30.52		  9.58   	  20.35		
-33.57   	-63.48   	 10.29   	  35.61		  9.66   	  25.43		
-34.79   	-57.68   	 10.44   	  35.61		  9.77   	  25.43		
-37.23   	-54.02   	 10.58   	  30.52		  9.87   	  30.52		
-39.06   	-53.71   	 10.70   	  35.61		  9.99   	  30.52		
-38.45   	-54.93   	 10.84   	  30.52		 10.11   	  35.61		
-35.71   	-56.15   	 10.97   	  30.52		 10.25   	  30.52		
-33.57   	-56.76   	 11.09   	  35.61		 10.38   	  35.61		
-33.87   	-57.37   	 11.23   	  30.52		 10.52   	  30.52		
-36.93   	-59.20   	 11.35   	  25.43		 10.64   	  30.52		
-40.59   	-62.87   	 11.45   	  30.52		 10.76   	  30.52		
-42.42   	-67.75   	 11.58   	  25.43		 10.89   	  30.52		
-40.28   	-70.50   	 11.68   	  25.43		 11.01   	  30.52		
-36.01   	-68.97   	 11.78   	  25.43		 11.13   	  30.52		
-32.65   	-64.39   	 11.88   	  20.35		 11.25   	  30.52		
-31.74   	-59.81   	 11.96   	  20.35		 11.37   	  25.43		
-33.87   	-58.59   	 12.04   	  20.35		 11.48   	  25.43		
-36.32   	-62.26   	 12.13   	  15.26		 11.58   	  25.43		
-37.54   	-68.66   	 12.19   	  15.26		 11.68   	  20.35		
-36.62   	-73.24   	 12.25   	  15.26		 11.76   	  15.26		
-35.10   	-73.55   	 12.31   	  10.17		 11.82   	  20.35		
-34.18   	-69.58   	 12.35   	  10.17		 11.90   	  15.26		
-34.79   	-64.39   	 12.39   	  15.26		 11.96   	  15.26		
-35.40   	-60.73   	 12.45   	  10.17		 12.02   	  20.35		
-35.40   	-61.04   	 12.49   	  10.17		 12.11   	  15.26		
-34.18   	-64.70   	 12.53   	  10.17		 12.17   	  15.26		
-32.96   	-68.97   	 12.57   	   5.09		 12.23   	  15.26		
-31.43   	-70.80   	 12.59   	  10.17		 12.29   	  15.26		
-28.08   	-67.44   	 12.63   	  10.17		 12.35   	  10.17		
-22.89   	-57.07   	 12.68   	   5.09		 12.39   	  15.26		
-16.78   	-42.11   	 12.70   	  10.17		 12.45   	  10.17		
-12.21   	-25.63   	 12.74   	   5.09		 12.49   	  15.26		
-11.29   	-12.51   	 12.76   	  10.17		 12.55   	  20.35		
-12.82   	 -4.27   	 12.80   	   5.09		 12.63   	  15.26		
-13.12   	 -1.22   	 12.82   	  10.17		 12.70   	  20.35		
-10.07   	 -0.31   	 12.86   	  10.17		 12.78   	  15.26		
 -4.58   	  0.31   	 12.90   	  10.17		 12.84   	  10.17		
  1.22   	  0.92   	 12.94   	  10.17		 12.88   	   5.09		
  5.19   	  0.92   	 12.98   	   5.09		 12.90   	   0.00		
  7.32   	  0.31   	 13.00   	   5.09		 12.90   	   0.00		
  8.85   	 -0.61   	 13.02   	   5.09		 12.90   	 -10.17		
 10.99   	 -0.61   	 13.04   	   5.09		 12.86   	 -10.17		
 13.73   	 -0.61   	 13.06   	   0.00		 12.82   	 -10.17		
 18.01   	  0.31   	 13.06   	   0.00		 12.78   	 -15.26		
 23.80   	  2.44   	 13.06   	  -5.09		 12.72   	 -10.17		
 30.21   	  4.58   	 13.04   	  -5.09		 12.68   	 -15.26		
 33.57   	  3.97   	 13.02   	 -10.17		 12.61   	 -10.17		
 31.43   	 -2.14   	 12.98   	 -10.17		 12.57   	 -10.17		
 21.97   	-13.73   	 12.94   	 -15.26		 12.53   	  -5.09		
  7.32   	-27.16   	 12.88   	 -15.26		 12.51   	   0.00		
 -8.54   	-37.54   	 12.82   	 -15.26		 12.51   	  10.17		
-23.19   	-42.72   	 12.76   	 -10.17		 12.55   	  10.17		
-34.48   	-45.17   	 12.72   	  -5.09		 12.59   	  15.26		
-41.50   	-48.83   	 12.70   	   5.09		 12.66   	  20.35		
-44.56   	-55.24   	 12.72   	  10.17		 12.74   	  25.43		
-44.56   	-62.26   	 12.76   	  20.35		 12.84   	  20.35		
-43.64   	-67.44   	 12.84   	  25.43		 12.92   	  25.43		
-43.95   	-70.19   	 12.94   	  35.61		 13.02   	  25.43		
-45.78   	-72.33   	 13.08   	  40.69		 13.12   	  20.35		
-47.61   	-75.99   	 13.25   	  45.78		 13.20   	  20.35		
-47.91   	-79.65   	 13.43   	  40.69		 13.29   	  20.35		
-45.47   	-81.18   	 13.59   	  35.61		 13.37   	  15.26		
-41.81   	-79.96   	 13.73   	  30.52		 13.43   	   5.09		
-38.76   	-76.90   	 13.86   	  25.43		 13.45   	   5.09		
-37.84   	-74.46   	 13.96   	  20.35		 13.47   	 -10.17		
-39.06   	-72.94   	 14.04   	  10.17		 13.43   	 -15.26		
-42.42   	-72.33   	 14.08   	  10.17		 13.37   	 -20.35		
-46.69   	-71.72   	 14.12   	   5.09		 13.29   	 -25.43		
-50.05   	-70.19   	 14.14   	   5.09		 13.18   	 -30.52		
-51.57   	-68.05   	 14.16   	  10.17		 13.06   	 -30.52		
-51.27   	-64.70   	 14.20   	   5.09		 12.94   	 -25.43		
-49.44   	-61.34   	 14.22   	  10.17		 12.84   	 -20.35		
-46.69   	-59.20   	 14.26   	  15.26		 12.76   	 -15.26		
-44.25   	-60.42   	 14.32   	  30.52		 12.70   	 -10.17		
-42.42   	-65.00   	 14.45   	  35.61		 12.66   	   0.00		
-39.98   	-69.58   	 14.59   	  45.78		 12.66(E)	   5.09		
-33.57   	-70.19   	 14.77   	  55.95		 12.68   	   5.09		
-13.43   	-63.17   	 14.99   	  61.04		 12.70   	  10.17		
 29.30   	-43.95   	 15.24   	  61.04		 12.74   	  10.17		
 97.96   	 -5.80   	 15.48   	  66.12		 12.78   	  15.26		
187.38   	 60.73   	 15.75   	  55.95		 12.84   	  25.43		
281.68   	160.52   	 15.97   	  50.86		 12.94   	  30.52		
360.11   	278.93   	 16.17   	  40.69		 13.06   	  40.69		
400.70   	377.20   	 16.34   	  35.61		 13.22   	  55.95		
384.22   	411.99(R)	 16.48(E)	  25.43		 13.45   	  76.30		
303.34   	361.94   	 16.58   	  15.26		 13.75   	  96.64		
170.29   	242.61   	 16.64   	  15.26		 14.14   	 127.16		
 19.84   	100.71   	 16.70   	  10.17		 14.65   	 172.94		
-104.37   	-16.48   	 16.74   	  15.26		 15.34   	 213.63		
-169.37   	-85.14   	 16.81   	  15.26		 16.20   	 269.58		
-171.51   	-108.64   	 16.87   	  20.35		 17.27   	 335.71		
-135.19   	-102.54   	 16.95   	  35.61		 18.62   	 406.92		
-93.38   	-80.87   	 17.09   	  45.78		 20.24   	 483.21		
-67.44   	-55.54   	 17.27   	  61.04		 22.18   	 564.60		
-58.90   	-35.40   	 17.52   	  81.38		 24.44   	 645.98		
-58.90   	-25.94   	 17.84   	  96.64		 27.02   	 727.36		
-57.37   	-27.16   	 18.23   	 116.99		 29.93   	 803.66		
-52.80   	-32.96   	 18.70   	 132.25		 33.14   	 874.87		
-48.52   	-35.71   	 19.23   	 137.33		 36.64   	 940.99		
-46.69   	-33.26   	 19.78   	 142.42		 40.41   	1002.03		
-47.30   	-28.08   	 20.35   	 152.59		 44.41   	1057.98		
-48.83   	-25.02   	 20.96   	 157.68		 48.65   	1098.67		
-49.44   	-25.33   	 21.59   	 162.77		 53.04   	1129.19		
-48.83   	-26.86   	 22.24   	 172.94		 57.56   	1134.28		
-47.00   	-27.47   	 22.93   	 188.20		 62.10   	1124.11		
-44.56   	-26.25   	 23.68   	 193.29		 66.59   	1088.50		
-43.03   	-23.80   	 24.46   	 203.46		 70.95   	1047.81		
-43.03   	-21.36   	 25.27   	 203.46		 75.14   	 976.60		
-44.86   	-20.45   	 26.08   	 198.37		 79.04   	 895.22		
-46.69   	-21.06   	 26.88   	 193.29		 82.62   	 803.66		
-46.69   	-21.97   	 27.65   	 178.03		 85.84   	 696.84		
-43.95   	-21.06   	 28.36   	 167.85		 88.63   	 605.29		
-39.67   	-17.09   	 29.03   	 152.59		 91.05   	 528.99		
-35.40   	-10.38   	 29.64   	 137.33		 93.16   	 473.04		
-32.04   	 -4.88   	 30.19   	 122.07		 95.06   	 447.61		
-30.52   	 -3.05   	 30.68   	 111.90		 96.85   	 432.35		
-30.52   	 -6.10   	 31.13   	  96.64		 98.58   	 427.26		
-31.13   	-10.99   	 31.52   	  81.38		100.28   	 412.00		
-31.13   	-13.73   	 31.84   	  66.12		101.93   	 386.57		
-29.91   	-11.29   	 32.11   	  55.95		103.48   	 356.05		
-27.47   	 -4.88   	 32.33   	  45.78		104.90   	 320.45		
-24.41   	  2.44   	 32.51   	  40.69		106.18   	 284.84		
-21.36   	  8.85   	 32.68   	  35.61		107.32   	 269.58		
-18.92   	 12.82   	 32.82   	  25.43		108.40   	 249.24		
-16.48   	 15.26   	 32.92   	  25.43		109.40   	 244.15		
-14.04   	 16.78   	 33.02   	  20.35		110.38   	 233.98		
-10.68   	 18.01   	 33.10   	  15.26		111.31   	 228.89		
 -5.80   	 20.14   	 33.16   	  15.26		112.23   	 208.54		
  0.00   	 22.89   	 33.22   	  10.17		113.06   	 198.37		
  5.49   	 26.25   	 33.27   	  20.35		113.86   	 167.85		
  9.77   	 29.91   	 33.35   	  20.35		114.53   	 152.59		
 12.51   	 33.87   	 33.43   	  30.52		115.14   	 142.42		
 13.73   	 38.15   	 33.55   	  40.69		115.71   	 142.42		
 15.87   	 44.56   	 33.71   	  50.86		116.28   	 147.51		
 19.84   	 53.71   	 33.92   	  61.04		116.87   	 157.68		
 25.63   	 64.39   	 34.16   	  71.21		117.50   	 147.51		
 32.35   	 75.99   	 34.45   	  81.38		118.09   	 111.90		
 39.37   	 85.45   	 34.77   	  86.47		118.53   	  76.30		
 46.08   	 91.55   	 35.12   	  96.64		118.84   	  30.52		
 52.80   	 94.60   	 35.50   	 106.82		118.96   	  10.17		
 58.29   	 96.74   	 35.93   	 106.82		119.00   	  15.26		
 62.87   	100.40   	 36.36   	 106.82		119.06   	  35.61		
 66.53   	106.51   	 36.79   	 106.82		119.21   	  81.38		
 68.97   	113.22   	 37.21   	 101.73		119.53   	 101.73		
 71.41   	118.71   	 37.62   	 101.73		119.94   	 116.99		
 73.85   	122.38   	 38.03   	 101.73		120.41   	 101.73		
 76.60   	125.43   	 38.43   	  91.56		120.81   	  71.21		
 79.65   	128.48   	 38.80   	  86.47		121.10   	  45.78		
 82.70   	131.53   	 39.15   	  81.38		121.28   	  30.52		
 85.14   	133.67   	 39.47   	  76.30		121.40   	  25.43		
 86.67   	134.28   	 39.78   	  71.21		121.51   	  45.78		
 85.45   	134.28   	 40.06   	  71.21		121.69   	  61.04		
 80.87   	133.67   	 40.35   	  61.04		121.93   	  76.30		
 73.85   	131.84   	 40.59   	  55.95		122.24   	  76.30		
 65.92   	127.26   	 40.81   	  50.86		122.54   	  61.04		
 58.90   	118.41   	 41.02   	  50.86		122.79   	  35.61		
 53.71   	106.51   	 41.22   	  40.69		122.93   	  10.17		
 48.52   	 92.77   	 41.38   	  35.61		122.97(S)	 -10.17		
 42.11   	 79.35   	 41.53   	  25.43		122.93   	 -10.17		
 34.18   	 66.53   	 41.63   	  25.43		122.89   	 -10.17		
 25.63   	 54.32   	 41.73   	  10.17		122.85   	  -5.09		
 17.70   	 42.42   	 41.77   	  10.17		122.83   	   0.00		
 11.29   	 30.21   	 41.81(S)	   0.00		122.83   	 -10.17		
  4.88   	 16.48   	 41.81   	  -5.09		122.79   	 -30.52		
 -1.83   	  2.44   	 41.79   	 -10.17		122.66   	 -61.04		
 -9.46   	-10.68   	 41.75   	 -15.26		122.42   	 -96.64		
-16.78   	-21.06   	 41.69   	 -20.35		122.03   	-142.42		
-23.19   	-26.86   	 41.61   	 -25.43		121.46   	-193.29		
-28.69   	-29.91   	 41.51   	 -30.52		120.69   	-259.41		
-32.96   	-32.65   	 41.38   	 -35.61		119.65   	-325.53		
-35.40   	-38.15   	 41.24   	 -40.69		118.35   	-401.83		
-36.32   	-44.56   	 41.08   	 -40.69		116.74   	-483.21		
-36.32   	-49.74   	 40.92   	 -50.86		114.81   	-559.51		
-36.32   	-51.88   	 40.71   	 -50.86		112.57   	-640.89		
-36.93   	-50.96   	 40.51   	 -55.95		110.01   	-737.54		
-38.45   	-49.44   	 40.28   	 -66.12		107.06   	-849.44		
-39.98   	-49.44   	 40.02   	 -66.12		103.66   	-991.86		
-41.50   	-50.35   	 39.76   	 -71.21		 99.69   	-1139.36		
-42.72   	-50.96   	 39.47   	 -81.38		 95.14   	-1266.53		
-44.25   	-50.66   	 39.15   	 -81.38		 90.07   	-1363.17		
-46.39   	-50.96   	 38.82   	 -96.64		 84.62   	-1408.95		
-47.91   	-52.19   	 38.43   	-106.82		 78.98   	-1403.86		
-47.61   	-55.24   	 38.01   	-116.99		 73.37   	-1353.00		
-45.47   	-58.29   	 37.54   	-132.25		 67.95   	-1271.61		
-41.50   	-59.20   	 37.01   	-142.42		 62.87   	-1180.06		
-38.15   	-56.76   	 36.44   	-157.68		 58.15   	-1088.50		
-37.54   	-52.19   	 35.81   	-167.85		 53.79   	-1017.29		
-40.59   	-47.00   	 35.14   	-172.94		 49.73   	-956.25		
-45.47   	-43.64   	 34.45   	-178.03		 45.90   	-900.30		
-48.83   	-42.72   	 33.73   	-183.11		 42.30   	-844.35		
-48.52   	-43.03   	 33.00   	-193.29		 38.92   	-773.14		
-45.17   	-43.33   	 32.23   	-203.46		 35.83   	-696.84		
-40.59   	-43.03   	 31.41   	-203.46		 33.04   	-615.46		
-37.54   	-40.89   	 30.60   	-213.63		 30.58   	-534.08		
-37.54   	-37.23   	 29.75   	-218.72		 28.44   	-457.78		
-39.37   	-33.57   	 28.87   	-223.80		 26.61   	-406.92		
-41.20   	-30.21   	 27.98   	-223.80		 24.98   	-366.22		
-40.59   	-27.16   	 27.08   	-223.80		 23.52   	-345.88		
-38.45   	-24.72   	 26.19   	-218.72		 22.14   	-325.53		
-35.40   	-22.89   	 25.31   	-218.72		 20.83   	-305.19		
-33.26   	-21.67   	 24.44   	-218.72		 19.61   	-284.84		
-32.35   	-22.58   	 23.56   	-213.63		 18.47   	-249.24		
-32.65   	-25.63   	 22.71   	-208.54		 17.48   	-208.54		
-34.18   	-30.21   	 21.87   	-203.46		 16.64   	-167.85		
-35.71   	-33.87   	 21.06   	-193.29		 15.97   	-137.33		
-36.93   	-34.18   	 20.28   	-183.11		 15.42   	-116.99		
-36.62   	-31.43   	 19.55   	-167.85		 14.95   	 -96.64		
-34.18   	-27.16   	 18.88   	-157.68		 14.57   	 -91.56		
-31.43   	-25.33   	 18.25   	-142.42		 14.20   	 -91.56		
-29.60   	-26.86   	 17.68   	-122.07		 13.84   	 -91.56		
-30.21   	-31.13   	 17.19   	-116.99		 13.47   	 -86.47		
-32.04   	-34.48   	 16.72   	 -96.64		 13.12   	 -71.21		
-32.35   	-34.18   	 16.34   	 -91.56		 12.84   	 -61.04		
-30.52   	-31.13   	 15.97   	 -76.30		 12.59   	 -45.78		
-27.77   	-28.38   	 15.67   	 -71.21		 12.41   	 -25.43		
-26.55   	-28.08   	 15.38   	 -61.04		 12.31   	 -15.26		
-27.77   	-30.82   	 15.14   	 -55.95		 12.25   	 -10.17		
-31.43   	-35.10   	 14.91   	 -45.78		 12.21(D)	   0.00		
-34.48   	-38.45   	 14.73   	 -40.69		 12.21   	   0.00		
-35.10   	-39.67   	 14.57   	 -30.52		 12.21   	   5.09		
-33.26   	-39.37   	 14.45   	 -30.52		 12.23   	  10.17		
-31.43   	-37.84   	 14.32   	 -20.35		 12.27   	  10.17		
-30.82   	-36.62   	 14.24   	 -20.35		 12.31   	  20.35		
-32.04   	-35.40   	 14.16   	 -15.26		 12.39   	  25.43		
-33.57   	-36.01   	 14.10   	 -10.17		 12.49   	  35.61		
-34.18   	-39.06   	 14.06   	 -10.17		 12.63   	  40.69		
-34.18   	-43.03   	 14.02   	 -10.17		 12.80   	  45.78		
-34.18   	-46.39   	 13.98   	  -5.09		 12.98   	  50.86		
-35.10   	-48.22   	 13.96   	 -10.17		 13.18   	  50.86		
-37.23   	-48.22   	 13.92   	 -10.17		 13.39   	  50.86		
-38.76   	-47.00   	 13.88   	  -5.09		 13.59   	  50.86		
-39.06   	-45.47   	 13.86   	 -10.17		 13.79   	  45.78		
-38.15   	-44.25   	 13.81   	 -10.17		 13.98   	  50.86		
-36.62   	-43.33   	 13.77   	  -5.09		 14.18   	  50.86		
-36.32   	-44.25   	 13.75   	  -5.09		 14.38   	  55.95		
-37.23   	-45.78   	 13.73(D)	   0.00		 14.61   	  50.86		
-38.15   	-46.39   	 13.73   	   0.00		 14.81   	  50.86		
-38.15   	-44.56   	 13.73   	   5.09		 15.02   	  50.86		
-37.23   	-40.89   	 13.75   	   5.09		 15.22   	  45.78		
-36.62   	-38.15   	 13.77   	  10.17		 15.40   	  40.69		
-38.15   	-37.84   	 13.81   	  10.17		 15.56   	  40.69		
-40.89   	-39.98   	 13.86   	  15.26		 15.73   	  35.61		
-41.81   	-41.20   	 13.92   	  15.26		 15.87   	  35.61		
-39.06   	-39.67   	 13.98   	  15.26		 16.01   	  35.61		
-32.35   	-36.32   	 14.04   	  20.35		 16.15   	  30.52		
-26.86   	-33.87   	 14.12   	  15.26		 16.28   	  25.43		
-25.94   	-34.18   	 14.18   	  20.35		 16.38   	  25.43		
-30.21   	-37.23   	 14.26   	  20.35		 16.48   	  15.26		
-35.71   	-41.20   	 14.34   	  20.35		 16.54   	  15.26		
-38.15   	-43.33   	 14.43   	  20.35		 16.60   	  10.17		
-36.32   	-43.03   	 14.51   	  20.35		 16.64   	  10.17		
-32.65   	-41.20   	 14.59   	  20.35		 16.68   	   5.09		
-30.21   	-39.37   	 14.67   	  15.26		 16.70   	   5.09		
-30.21   	-39.06   	 14.73   	  15.26		 16.72   	   5.09		
-31.43   	-40.89   	 14.79   	  15.26		 16.74   	  10.17		
-32.35   	-43.03   	 14.85   	  10.17		 16.79   	   5.09		
-32.96   	-43.64   	 14.89   	  10.17		 16.81   	   5.09		
-32.65   	-42.11   	 14.93   	  10.17		 16.83   	   5.09		
-32.04   	-39.06   	 14.97   	  10.17		 16.85   	  10.17		
-29.30   	-35.71   	 15.02   	  10.17		 16.89   	   5.09		
-24.72   	-30.82   	 15.06   	  10.17		 16.91   	  10.17		
-18.92   	-23.19   	 15.10   	  10.17		 16.95   	  10.17		
-13.73   	-11.60   	 15.14   	  10.17		 16.99   	   5.09		
-10.38   	  1.53   	 15.18   	   5.09		 17.01   	  10.17		
 -9.16   	 12.51   	 15.20   	  10.17		 17.05   	  10.17		
 -8.85   	 19.23   	 15.24   	   5.09		 17.09   	  10.17		
 -8.24   	 20.45   	 15.26   	  10.17		 17.13   	   5.09		
 -7.32   	 17.40   	 15.30   	   5.09		 17.15   	  10.17		
 -5.80   	 12.51   	 15.32   	   5.09		 17.19   	   5.09		
 -2.75   	 10.38   	 15.34   	   5.09		 17.21   	  10.17		
  2.44   	 14.34   	 15.36   	   0.00		 17.25   	   5.09		
  9.46   	 24.41   	 15.36   	   5.09		 17.27   	   5.09		
 16.17   	 36.62   	 15.38   	   5.09		 17.29   	   5.09		
 19.53   	 43.64   	 15.40   	   0.00		 17.31   	   0.00		
 18.92   	 41.20   	 15.40   	   5.09		 17.31   	  -5.09		
 16.48   	 31.43   	 15.42   	   0.00		 17.29   	 -10.17		
 16.78   	 20.45   	 15.42   	   0.00		 17.25   	 -15.26		
 21.67   	 13.73   	 15.42   	   0.00		 17.19   	 -10.17		
 28.38   	 11.90   	 15.42   	   0.00		 17.15   	  -5.09		
 31.13   	 10.68   	 15.42   	  -5.09		 17.13   	   5.09		
 26.55   	  6.41   	 15.40   	  -5.09		 17.15   	  15.26		
 15.26   	 -1.53   	 15.38   	  -5.09		 17.21   	  30.52		
  1.22   	 -9.46   	 15.36   	  -5.09		 17.33   	  40.69		
-11.60   	-14.65   	 15.34   	  -5.09		 17.50   	  40.69		
-21.97   	-18.01   	 15.32   	 -10.17		 17.66   	  45.78		
-31.43   	-22.89   	 15.28   	 -10.17		 17.84   	  35.61		
-40.28   	-32.04   	 15.24   	 -10.17		 17.99   	  35.61		
-47.61   	-44.25   	 15.20   	   0.00		 18.13   	  30.52		
-51.27   	-55.24   	 15.20   	  -5.09		 18.25   	  25.43		
-50.96   	-60.73   	 15.18   	   5.09		 18.35   	  30.52		
-47.91   	-60.73   	 15.20   	   5.09		 18.47   	  35.61		
-44.56   	-57.37   	 15.22   	  15.26		 18.62   	  35.61		
-42.42   	-53.71   	 15.28   	  15.26		 18.76   	  35.61		
-41.20   	-51.88   	 15.34   	  20.35		 18.90   	  35.61		
-39.98   	-53.10   	 15.42   	  20.35		 19.04   	  30.52		
-38.45   	-57.07   	 15.50   	  20.35		 19.17   	  20.35		
-37.23   	-61.95   	 15.58   	  15.26		 19.25   	  15.26		
-37.84   	-66.22   	 15.65   	  15.26		 19.31   	  10.17		
-39.67   	-67.44   	 15.71   	  10.17		 19.35   	  15.26		
-41.50   	-65.00   	 15.75   	  10.17		 19.41   	  20.35		
-42.11   	-60.42   	 15.79   	   0.00		 19.49   	  25.43		
-40.28   	-55.54   	 15.79   	   5.09		 19.59   	  35.61		
-36.93   	-52.19   	 15.81   	   0.00		 19.74   	  50.86		
-34.18   	-50.35   	 15.81   	   0.00		 19.94   	  55.95		
-33.57   	-50.35   	 15.81   	  10.17		 20.16   	  66.12		
-36.62   	-51.57   	 15.85   	   5.09		 20.43   	  71.21		
-42.11   	-53.71   	 15.87   	  15.26		 20.71   	  71.21		
-45.17   	-52.80   	 15.93   	  15.26		 21.00   	  71.21		
-38.45   	-45.17   	 15.99   	  20.35		 21.28   	  76.30		
-14.65   	-27.47   	 16.07   	  25.43		 21.59   	  71.21		
 32.04   	  2.75   	 16.17   	  20.35		 21.87   	  66.12		
100.71   	 50.05   	 16.26   	  25.43		 22.14   	  55.95		
185.24   	120.24   	 16.36   	  20.35		 22.36   	  45.78		
275.88   	216.67   	 16.44   	  20.35		 22.54   	  35.61		
358.89   	324.71   	 16.52   	  10.17		 22.69   	  30.52		
415.65   	407.10   	 16.56   	  10.17		 22.81   	  30.52		
426.64   	418.70(R)	 16.60   	   0.00		 22.93(E)	  50.86		
377.50   	339.05   	 16.60   	 -10.17		 23.13   	  76.30		
271.00   	188.90   	 16.56   	  -5.09		 23.44   	 106.82		
132.75   	 26.55   	 16.54   	 -10.17		 23.87   	 152.59		
  1.83   	-89.72   	 16.50   	 -10.17		 24.48   	 203.46		
-87.89   	-135.80   	 16.46   	  -5.09		 25.29   	 259.41		
-122.68   	-126.34   	 16.44(E)	   0.00		 26.33   	 325.53		
-114.75   	-94.30   	 16.44   	  15.26		 27.63   	 401.83		
-88.20   	-64.09   	 16.50   	  20.35		 29.24   	 493.39		
-64.09   	-42.42   	 16.58   	  45.78		 31.21   	 590.03		
-50.96   	-28.08   	 16.76   	  61.04		 33.57   	 701.93		
-47.00   	-20.75   	 17.01   	  81.38		 36.38   	 808.75		
-47.61   	-22.28   	 17.33   	 101.73		 39.61   	 915.56		
-48.22   	-32.04   	 17.74   	 116.99		 43.28   	1007.12		
-48.22   	-45.47   	 18.21   	 127.16		 47.30   	1078.33		
-47.00   	-54.93   	 18.72   	 137.33		 51.62   	1124.11		
-44.56   	-56.15   	 19.27   	 147.51		 56.11   	1149.54		
-41.81   	-50.35   	 19.86   	 152.59		 60.71   	1154.62		
-41.20   	-43.33   	 20.47   	 157.68		 65.33   	1144.45		
-42.72   	-39.06   	 21.10   	 162.77		 69.91   	1119.02		
-46.39   	-39.98   	 21.75   	 172.94		 74.38   	1078.33		
-49.13   	-42.72   	 22.44   	 167.85		 78.70   	1002.03		
-48.83   	-43.03   	 23.11   	 167.85		 82.71   	 905.39		
-44.86   	-39.37   	 23.78   	 167.85		 86.33   	 793.49		
-39.98   	-32.96   	 24.46   	 162.77		 89.50   	 671.41		
-36.32   	-26.55   	 25.11   	 157.68		 92.19   	 564.60		
-35.40   	-21.36   	 25.74   	 162.77		 94.45   	 493.39		
-35.71   	-17.70   	 26.39   	 157.68		 96.42   	 462.87		
-34.79   	-14.95   	 27.02   	 167.85		 98.27   	 452.69		
-31.74   	-14.34   	 27.69   	 167.85		100.08   	 457.78		
-28.08   	-17.40   	 28.36   	 167.85		101.91   	 457.78		
-26.55   	-22.89   	 29.03   	 167.85		103.74   	 432.35		
-27.16   	-25.33   	 29.70   	 162.77		105.47   	 391.66		
-29.30   	-21.36   	 30.36   	 157.68		107.04   	 340.79		
-29.91   	-12.21   	 30.99   	 142.42		108.40   	 295.01		
-27.77   	 -2.75   	 31.56   	 132.25		109.58   	 259.41		
-23.50   	  3.66   	 32.09   	 116.99		110.62   	 244.15		
-18.62   	  6.10   	 32.55   	 101.73		111.60   	 239.06		
-15.26   	  7.02   	 32.96   	  86.47		112.55   	 233.98		
-14.04   	  8.54   	 33.31   	  71.21		113.49   	 233.98		
-13.73   	 11.90   	 33.59   	  55.95		114.42   	 218.72		
-12.51   	 16.48   	 33.81   	  45.78		115.30   	 213.63		
 -9.77   	 21.97   	 34.00   	  45.78		116.15   	 198.37		
 -5.80   	 28.08   	 34.18   	  35.61		116.95   	 193.29		
 -1.83   	 35.10   	 34.32   	  40.69		117.72   	 188.20		
  1.22   	 42.42   	 34.49   	  45.78		118.47   	 203.46		
  4.27   	 49.13   	 34.67   	  45.78		119.29   	 208.54		
  7.63   	 55.85   	 34.85   	  45.78		120.12   	 223.80		
 12.21   	 63.17   	 35.04   	  45.78		121.02   	 233.98		
 17.40   	 70.50   	 35.22   	  40.69		121.95   	 233.98		
 22.89   	 78.43   	 35.38   	  40.69		122.89   	 213.63		
 28.38   	 86.98   	 35.54   	  35.61		123.74   	 172.94		
 34.18   	 95.21   	 35.69   	  30.52		124.43   	 122.07		
 40.89   	103.15   	 35.81   	  30.52		124.92   	  71.21		
 48.22   	110.47   	 35.93   	  30.52		125.21   	  40.69		
 56.46   	117.49   	 36.05   	  30.52		125.37   	  45.78		
 63.78   	124.21   	 36.17   	  30.52		125.55   	  76.30		
 70.19   	130.92   	 36.30   	  25.43		125.86   	 122.07		
 74.46   	137.33   	 36.40   	  25.43		126.35   	 157.68		
 77.21   	143.43   	 36.50   	  25.43		126.98   	 172.94		
 79.65   	148.62   	 36.60   	  20.35		127.67   	 172.94		
