  I     	  II     	  LV     	  LV'		  PW     	  PW'		
  9.46   	 -8.24   	  6.25   	   0.00		  5.33   	  10.17		
 12.82   	  6.41   	  6.25   	  10.17		  5.37   	  15.26		
 14.34   	 18.92   	  6.29   	   5.09		  5.43   	  10.17		
 14.65   	 26.25   	  6.31   	   5.09		  5.47   	  15.26		
 14.04   	 28.38   	  6.33   	   5.09		  5.53   	  10.17		
 12.51   	 28.38   	  6.35   	   5.09		  5.57   	  10.17		
 10.38   	 30.21   	  6.37   	  10.17		  5.62   	   5.09		
  8.54   	 36.01   	  6.41   	   5.09		  5.64   	   5.09		
  7.63   	 43.64   	  6.43   	   5.09		  5.66   	   0.00		
  8.54   	 48.83   	  6.45   	  10.17		  5.66   	   5.09		
 11.60   	 49.13   	  6.49   	   5.09		  5.68   	  -5.09		
 16.48   	 46.08   	  6.51   	   5.09		  5.66   	   0.00		
 21.97   	 44.86   	  6.53   	   5.09		  5.66   	  -5.09		
 27.16   	 48.52   	  6.55   	   0.00		  5.64   	   0.00		
 29.91   	 54.02   	  6.55   	   0.00		  5.64   	  -5.09		
 29.30   	 54.02   	  6.55   	  -5.09		  5.62   	  -5.09		
 25.94   	 43.03   	  6.53   	  -5.09		  5.60   	   0.00		
 21.97   	 22.89   	  6.51   	  -5.09		  5.60   	   0.00		
 20.14   	  3.05   	  6.49   	 -10.17		  5.60   	   0.00		
 22.58   	 -5.19   	  6.45   	 -10.17		  5.60   	   5.09		
 29.91   	  2.14   	  6.41   	 -10.17		  5.62   	   5.09		
 40.59   	 18.92   	  6.37   	  -5.09		  5.64   	  10.17		
 51.57   	 33.57   	  6.35   	  -5.09		  5.68   	  10.17		
 57.98   	 35.10   	  6.33   	  -5.09		  5.72   	  10.17		
 54.93   	 21.67   	  6.31   	   0.00		  5.76   	  15.26		
 40.59   	 -1.83   	  6.31   	   5.09		  5.82   	  15.26		
 18.62   	-26.55   	  6.33   	  15.26		  5.88   	  15.26		
 -3.97   	-45.47   	  6.39   	  15.26		  5.94   	  20.35		
-20.14   	-56.15   	  6.45   	  20.35		  6.02   	  20.35		
-26.25   	-61.04   	  6.53   	  25.43		  6.10   	  15.26		
-25.02   	-63.48   	  6.63   	  35.61		  6.16   	  15.26		
-21.97   	-66.53   	  6.78   	  35.61		  6.23   	  10.17		
-21.97   	-69.58   	  6.92   	  40.69		  6.27   	   5.09		
-25.02   	-72.94   	  7.08   	  45.78		  6.29   	   0.00		
-28.38   	-75.07   	  7.26   	  50.86		  6.29   	 -10.17		
-29.91   	-76.29   	  7.47   	  50.86		  6.25   	 -15.26		
-29.30   	-77.51   	  7.67   	  50.86		  6.19   	 -10.17		
-28.99   	-78.43   	  7.87   	  45.78		  6.14   	 -10.17		
-30.52   	-79.04   	  8.06   	  40.69		  6.10   	  -5.09		
-33.57   	-78.74   	  8.22   	  35.61		  6.08   	   5.09		
-36.01   	-77.82   	  8.36   	  20.35		  6.10   	   5.09		
-35.40   	-75.99   	  8.44   	   5.09		  6.12   	  15.26		
-32.35   	-74.46   	  8.46   	  -5.09		  6.19   	  20.35		
-28.99   	-73.85   	  8.44   	 -15.26		  6.27   	  20.35		
-27.16   	-74.46   	  8.38   	 -20.35		  6.35   	  15.26		
-28.08   	-75.07   	  8.30   	 -30.52		  6.41   	  20.35		
-30.52   	-74.46   	  8.18   	 -25.43		  6.49   	  20.35		
-33.26   	-71.72   	  8.08   	 -30.52		  6.57   	  15.26		
-36.32   	-65.61   	  7.96   	 -20.35		  6.63   	  25.43		
-43.33   	-55.85   	  7.87   	 -20.35		  6.73   	  20.35		
-56.76   	-40.28   	  7.79   	 -10.17		  6.82   	  20.35		
-75.38   	-18.31   	  7.75   	  -5.09		  6.90   	  25.43		
-89.72   	 10.38   	  7.73   	   0.00		  7.00   	  25.43		
-83.31   	 42.42   	  7.73   	   0.00		  7.10   	  20.35		
-36.62   	 73.85   	  7.73   	  10.17		  7.18   	  25.43		
 62.26   	102.84   	  7.77   	  10.17		  7.28   	  25.43		
203.25   	126.34   	  7.81   	  15.26		  7.39   	  25.43		
353.70   	126.65   	  7.87   	  20.35		  7.49   	  25.43		
468.75   	 69.89   	  7.96   	  20.35		  7.59   	  30.52		
516.36   	-65.61   	  8.04   	  30.52		  7.71   	  30.52		
493.47   	-260.62   	  8.16   	  30.52		  7.83   	  25.43		
424.50   	-453.49   	  8.28   	  35.61		  7.93   	  25.43		
340.88   	-574.95   	  8.42   	  45.78		  8.04   	  20.35		
263.37   	-604.55   	  8.61   	  61.04		  8.12   	  20.35		
196.84   	-590.21   	  8.85   	  71.21		  8.20   	  15.26		
141.91   	-600.28   	  9.14   	  91.56		  8.26   	  15.26		
102.54   	-658.26   	  9.50   	 111.90		  8.32   	  10.17		
 84.84   	-723.27   	  9.95   	 142.42		  8.36   	  10.17		
 85.75   	-729.06(R)	 10.52   	 167.85		  8.40   	   0.00		
 92.77   	-642.09   	 11.19   	 203.46		  8.40   	  -5.09		
 89.42   	-489.50   	 12.00   	 239.06		  8.38   	 -10.17		
 69.27   	-330.51   	 12.96   	 284.84		  8.34   	 -10.17		
 37.84   	-211.49   	 14.10   	 335.71		  8.30   	 -15.26		
  7.63   	-145.26   	 15.44   	 396.74		  8.24   	 -15.26		
-10.38   	-116.88   	 17.03   	 457.78		  8.18   	 -15.26		
-14.65   	-104.68   	 18.86   	 523.90		  8.12   	 -10.17		
-11.90   	-94.30   	 20.96   	 595.11		  8.08   	  -5.09		
-10.38   	-81.18   	 23.34   	 656.15		  8.06   	 -10.17		
-13.73   	-67.75   	 25.96   	 717.19		  8.02   	 -10.17		
-21.36   	-57.98   	 28.83   	 768.05		  7.98   	 -10.17		
-28.99   	-52.80   	 31.90   	 808.75		  7.93   	  -5.09		
-34.18   	-50.96   	 35.14   	 849.44		  7.91   	  -5.09		
-36.32   	-49.13   	 38.53   	 869.78		  7.89   	   0.00		
-37.84   	-45.78   	 42.01   	 879.96		  7.89   	   5.09		
-38.76   	-42.11   	 45.53   	 874.87		  7.91   	   5.09		
-37.23   	-38.76   	 49.03   	 849.44		  7.93   	  15.26		
-32.04   	-35.71   	 52.43   	 798.57		  8.00   	  15.26		
-25.33   	-32.04   	 55.63   	 737.54		  8.06   	  25.43		
-22.28   	-28.08   	 58.58   	 651.07		  8.16   	  35.61		
-24.72   	-25.63   	 61.18   	 569.68		  8.30   	  35.61		
-30.82   	-25.33   	 63.46   	 498.47		  8.44   	  35.61		
-36.01   	-26.25   	 65.45   	 437.43		  8.59   	  30.52		
-36.62   	-26.86   	 67.20   	 401.83		  8.71   	  20.35		
-32.65   	-26.25   	 68.81   	 396.74		  8.79   	  10.17		
-28.08   	-24.41   	 70.40   	 406.92		  8.83   	   0.00		
-25.63   	-22.28   	 72.02   	 437.43		  8.83   	   0.00		
-25.94   	-20.45   	 73.77   	 473.04		  8.83   	  -5.09		
-26.86   	-19.23   	 75.67   	 493.39		  8.81   	 -10.17		
-26.55   	-19.23   	 77.64   	 513.73		  8.77   	  -5.09		
-25.02   	-20.14   	 79.69   	 508.65		  8.75   	  -5.09		
-23.50   	-20.75   	 81.73   	 488.30		  8.73   	  -5.09		
-23.19   	-21.36   	 83.68   	 442.52		  8.71   	   0.00		
-23.50   	-20.75   	 85.45   	 386.57		  8.71   	   0.00		
-22.58   	-18.01   	 87.00   	 330.62		  8.71   	   0.00		
-19.84   	-14.04   	 88.32   	 279.75		  8.71   	   0.00		
-16.48   	-10.07   	 89.44   	 239.06		  8.71   	   5.09		
-14.04   	 -7.63   	 90.40   	 213.63		  8.73   	   5.09		
-14.34   	 -7.32   	 91.25   	 198.37		  8.75   	   5.09		
-16.17   	 -8.24   	 92.04   	 198.37		  8.77   	   5.09		
-17.40   	 -8.24   	 92.84   	 198.37		  8.79   	  10.17		
-15.26   	 -6.41   	 93.63   	 198.37		  8.83   	   5.09		
-10.38   	 -3.05   	 94.42   	 208.54		  8.85   	  10.17		
 -4.58   	  0.92   	 95.26   	 203.46		  8.89   	   5.09		
 -0.61   	  4.27   	 96.07   	 193.29		  8.91   	   5.09		
  0.92   	  6.71   	 96.85   	 183.11		  8.93   	   5.09		
  0.61   	  8.24   	 97.58   	 167.85		  8.95   	   5.09		
  0.61   	  9.46   	 98.25   	 142.42		  8.97   	   0.00		
  1.83   	 10.99   	 98.82   	 127.16		  8.97   	   0.00		
  4.58   	 12.51   	 99.33   	 101.73		  8.97   	   5.09		
  8.54   	 14.95   	 99.74   	  86.47		  8.99   	   0.00		
 11.60   	 18.01   	100.08   	  66.12		  8.99   	   5.09		
 13.43   	 22.28   	100.35   	  50.86		  9.01   	   5.09		
 14.04   	 27.47   	100.55   	  40.69		  9.03   	   5.09		
 15.26   	 32.65   	100.71   	  30.52		  9.05   	   5.09		
 18.01   	 37.23   	100.83   	  25.43		  9.07   	   5.09		
 21.97   	 41.20   	100.94   	  25.43		  9.09   	   5.09		
 24.41   	 45.17   	101.04   	  30.52		  9.11   	   5.09		
 25.33   	 50.35   	101.16   	  35.61		  9.14(A)	  -5.09		
 26.25   	 56.15   	101.30   	  45.78		  9.11   	  -5.09		
 29.30   	 61.65   	101.48   	  40.69		  9.09   	  -5.09		
 35.10   	 66.22   	101.65   	  40.69		  9.07   	 -10.17		
 40.59   	 69.27   	101.81   	  30.52		  9.03   	 -15.26		
 43.03   	 71.72   	101.93   	  15.26		  8.97   	  -5.09		
 43.64   	 74.46   	101.99   	  10.17		  8.95   	 -10.17		
 45.47   	 78.13   	102.03(S)	  -5.09		  8.91   	 -10.17		
 50.66   	 82.09   	102.01   	 -15.26		  8.87   	  -5.09		
 59.20   	 85.75   	101.95   	 -25.43		  8.85   	 -10.17		
 67.14   	 88.81   	101.85   	 -35.61		  8.81   	  -5.09		
 73.85   	 91.86   	101.71   	 -50.86		  8.79   	  -5.09		
 79.04   	 94.60   	101.51   	 -66.12		  8.77   	  -5.09		
 84.53   	 97.66   	101.24   	 -86.47		  8.75   	  -5.09		
 89.72   	100.10   	100.89   	-101.73		  8.73   	  -5.09		
 93.99   	101.62   	100.49   	-116.99		  8.71   	   5.09		
 97.05   	102.23   	100.02   	-137.33		  8.73   	   0.00		
100.10   	102.23   	 99.47   	-147.51		  8.73   	   5.09		
105.29   	102.23   	 98.88   	-147.51		  8.75   	   5.09		
112.61   	101.62   	 98.29   	-157.68		  8.77   	   5.09		
120.54   	 99.49   	 97.66   	-152.59		  8.79   	   5.09		
127.87   	 95.83   	 97.05   	-147.51		  8.81   	   5.09		
134.58   	 90.33   	 96.46   	-152.59		  8.83   	   5.09		
140.99   	 84.23   	 95.85   	-147.51		  8.85   	   5.09		
147.40   	 77.82   	 95.26   	-157.68		  8.87   	   5.09		
151.98   	 71.41   	 94.63   	-157.68		  8.89   	  -5.09		
152.59   	 64.39   	 94.00   	-172.94		  8.87   	   0.00		
149.84   	 57.98   	 93.31   	-172.94		  8.87   	  -5.09		
144.65   	 51.88   	 92.61   	-188.20		  8.85   	 -10.17		
138.85   	 45.78   	 91.86   	-198.37		  8.81   	 -10.17		
132.14   	 39.37   	 91.07   	-203.46		  8.77   	 -15.26		
122.99   	 31.43   	 90.25   	-203.46		  8.71   	 -15.26		
110.47   	 21.36   	 89.44   	-208.54		  8.65   	 -20.35		
 96.44   	 11.29   	 88.61   	-213.63		  8.57   	 -15.26		
 83.31   	  2.75   	 87.75   	-208.54		  8.50   	 -20.35		
 72.63   	 -3.66   	 86.92   	-213.63		  8.42   	 -20.35		
 63.78   	 -8.54   	 86.06   	-228.89		  8.34   	 -15.26		
 54.63   	-14.04   	 85.15   	-249.24		  8.28   	 -15.26		
 42.72   	-20.75   	 84.15   	-284.84		  8.22   	 -15.26		
 28.69   	-27.16   	 83.01   	-340.79		  8.16   	 -10.17		
 15.26   	-32.04   	 81.65   	-396.74		  8.12   	 -10.17		
  4.58   	-35.40   	 80.06   	-457.78		  8.08   	   0.00		
 -2.44   	-38.15   	 78.23   	-513.73		  8.08   	  -5.09		
 -7.32   	-42.11   	 76.17   	-569.68		  8.06   	   5.09		
-11.60   	-47.30   	 73.90   	-610.37		  8.08   	  10.17		
-16.48   	-52.80   	 71.45   	-635.81		  8.12   	  10.17		
-21.67   	-56.76   	 68.91   	-640.89		  8.16   	  10.17		
-26.55   	-58.59   	 66.35   	-635.81		  8.20   	  10.17		
-30.82   	-58.90   	 63.80   	-615.46		  8.24   	  15.26		
-34.18   	-59.51   	 61.34   	-595.11		  8.30   	   5.09		
-36.93   	-61.04   	 58.96   	-564.60		  8.32   	   5.09		
-39.06   	-63.78   	 56.70   	-539.16		  8.34   	   0.00		
-40.28   	-65.92   	 54.55   	-513.73		  8.34   	   0.00		
-40.59   	-66.22   	 52.49   	-498.47		  8.34   	  -5.09		
-39.98   	-64.70   	 50.50   	-478.13		  8.32   	 -10.17		
-39.37   	-61.65   	 48.59   	-467.95		  8.28   	 -15.26		
-39.06   	-59.20   	 46.71   	-462.87		  8.22   	 -15.26		
-39.67   	-57.98   	 44.86   	-462.87		  8.16   	 -20.35		
-40.59   	-57.98   	 43.01   	-452.69		  8.08   	 -15.26		
-41.20   	-58.59   	 41.20   	-447.61		  8.02   	 -10.17		
-41.50   	-58.59   	 39.41   	-442.52		  7.98   	 -10.17		
-41.81   	-58.90   	 37.64   	-432.35		  7.93   	 -10.17		
-42.72   	-60.12   	 35.91   	-417.09		  7.89   	  -5.09		
-43.03   	-61.65   	 34.24   	-401.83		  7.87   	   0.00		
-42.11   	-63.17   	 32.63   	-381.48		  7.87   	  -5.09		
-39.37   	-63.17   	 31.11   	-366.22		  7.85   	   0.00		
-36.62   	-61.65   	 29.64   	-345.88		  7.85   	   0.00		
-34.79   	-59.51   	 28.26   	-325.53		  7.85   	   0.00		
-35.10   	-58.29   	 26.96   	-305.19		  7.85   	   5.09		
-35.71   	-58.29   	 25.74   	-284.84		  7.87   	   5.09		
-35.71   	-58.90   	 24.60   	-269.58		  7.89   	   5.09		
-33.87   	-59.20   	 23.52   	-244.15		  7.91   	   5.09		
-31.74   	-58.29   	 22.54   	-223.80		  7.93   	  10.17		
-30.21   	-57.07   	 21.65   	-203.46		  7.98   	   5.09		
-30.52   	-55.85   	 20.83   	-188.20		  8.00   	   5.09		
-32.04   	-54.93   	 20.08   	-167.85		  8.02   	   0.00		
-33.87   	-54.32   	 19.41   	-147.51		  8.02   	   0.00		
-35.10   	-53.41   	 18.82   	-137.33		  8.02   	   0.00		
-34.18   	-51.88   	 18.27   	-127.16		  8.02   	  -5.09		
-32.35   	-50.96   	 17.76   	-111.90		  8.00   	 -10.17		
-30.52   	-50.96   	 17.31   	-106.82		  7.96   	 -10.17		
-29.91   	-51.57   	 16.89   	 -96.64		  7.91   	  -5.09		
-30.21   	-52.49   	 16.50   	 -86.47		  7.89   	 -10.17		
-30.21   	-52.49   	 16.15   	 -86.47		  7.85   	 -10.17		
-29.30   	-51.57   	 15.81   	 -76.30		  7.81   	  -5.09		
-27.77   	-50.35   	 15.50   	 -66.12		  7.79   	 -10.17		
-26.86   	-49.44   	 15.24   	 -66.12		  7.75   	  -5.09		
-27.77   	-49.44   	 14.97   	 -61.04		  7.73   	  -5.09		
-29.60   	-49.13   	 14.73   	 -55.95		  7.71   	  -5.09		
-31.43   	-48.22   	 14.51   	 -50.86		  7.69   	  -5.09		
-32.96   	-47.00   	 14.30   	 -45.78		  7.67   	   0.00		
-34.18   	-47.00   	 14.12   	 -45.78		  7.67   	  -5.09		
-34.79   	-48.22   	 13.94   	 -40.69		  7.65   	   0.00		
-34.18   	-50.66   	 13.77   	 -40.69		  7.65   	   0.00		
-32.04   	-52.19   	 13.61   	 -35.61		  7.65   	   5.09		
-28.99   	-52.19   	 13.47   	 -35.61		  7.67   	   5.09		
-26.55   	-49.13   	 13.33   	 -35.61		  7.69   	  10.17		
-25.63   	-43.03   	 13.18   	 -30.52		  7.73   	   5.09		
-24.41   	-33.57   	 13.06   	 -25.43		  7.75   	  10.17		
-21.06   	-20.14   	 12.96   	 -25.43		  7.79   	   5.09		
-14.95   	 -3.97   	 12.86   	 -25.43		  7.81   	   5.09		
 -7.02   	 12.21   	 12.76   	 -20.35		  7.83   	   0.00		
 -0.31   	 23.19   	 12.68   	 -15.26		  7.83   	   0.00		
  1.22   	 25.63   	 12.61   	 -15.26		  7.83   	   5.09		
 -2.44   	 19.53   	 12.55   	 -15.26		  7.85   	  -5.09		
 -9.46   	 10.99   	 12.49   	 -15.26		  7.83   	   0.00		
-15.87   	  7.02   	 12.43   	 -10.17		  7.83   	   0.00		
-17.70   	 11.60   	 12.39   	 -15.26		  7.83   	   0.00		
-13.73   	 23.50   	 12.33   	 -10.17		  7.83   	  -5.09		
 -5.80   	 36.62   	 12.29   	 -15.26		  7.81   	  -5.09		
  3.97   	 43.95   	 12.23   	 -15.26		  7.79   	 -10.17		
 11.60   	 43.03   	 12.17   	 -10.17		  7.75   	  -5.09		
 14.65   	 35.10   	 12.13   	 -15.26		  7.73   	  -5.09		
 12.51   	 24.72   	 12.07   	 -15.26		  7.71   	   0.00		
  5.49   	 13.73   	 12.00   	 -20.35		  7.71   	   0.00		
 -4.58   	  0.92   	 11.92   	 -15.26		  7.71   	   5.09		
-14.34   	-15.26   	 11.86   	 -15.26		  7.73   	   5.09		
-21.06   	-33.26   	 11.80   	 -20.35		  7.75   	  10.17		
-21.67   	-46.69   	 11.72   	 -20.35		  7.79   	  10.17		
-13.43   	-48.22   	 11.64   	 -15.26		  7.83   	  15.26		
  2.44   	-36.01   	 11.58   	 -20.35		  7.89   	  10.17		
 21.36   	-16.48   	 11.50   	 -15.26		  7.93   	  10.17		
 36.32   	  0.61   	 11.43   	 -10.17		  7.98   	  10.17		
 41.81   	  5.80   	 11.39   	 -10.17		  8.02   	   5.09		
 36.01   	 -2.75   	 11.35(D)	   0.00		  8.04   	   5.09		
 20.75   	-21.67   	 11.35   	   0.00		  8.06   	   5.09		
 -0.61   	-44.56   	 11.35   	   5.09		  8.08   	   0.00		
-23.80   	-65.00   	 11.37   	  15.26		  8.08   	  -5.09		
-44.86   	-79.04   	 11.43   	  20.35		  8.06   	   0.00		
-58.59   	-86.06   	 11.52   	  25.43		  8.06   	 -10.17		
-62.26   	-88.81   	 11.62   	  30.52		  8.02   	  -5.09		
-57.68   	-89.42   	 11.74   	  40.69		  8.00   	 -10.17		
-50.66   	-90.33   	 11.90   	  40.69		  7.96   	 -10.17		
-47.61   	-92.47   	 12.07   	  45.78		  7.91   	 -10.17		
-49.74   	-93.99   	 12.25   	  45.78		  7.87   	 -10.17		
-54.63   	-93.99   	 12.43   	  50.86		  7.83   	   0.00		
-57.98   	-92.77   	 12.63   	  50.86		  7.83   	   0.00		
-58.29   	-91.25   	 12.84   	  45.78		  7.83   	   5.09		
-57.37   	-90.33   	 13.02   	  45.78		  7.85   	   5.09		
-57.37   	-90.94   	 13.20   	  35.61		  7.87   	  10.17		
-58.90   	-93.38   	 13.35   	  30.52		  7.91   	  10.17		
-61.34   	-95.83   	 13.47   	  15.26		  7.96   	  15.26		
-63.78   	-97.05   	 13.53   	  10.17		  8.02   	  20.35		
-65.31   	-96.13   	 13.57   	   0.00		  8.10   	  20.35		
-65.61   	-94.30   	 13.57   	 -15.26		  8.18   	  20.35		
-64.70   	-92.16   	 13.51   	 -20.35		  8.26   	  25.43		
-63.17   	-90.94   	 13.43   	 -25.43		  8.36   	  25.43		
-61.34   	-91.25   	 13.33   	 -30.52		  8.46   	  25.43		
-59.81   	-92.47   	 13.20   	 -35.61		  8.57   	  25.43		
-58.29   	-93.99   	 13.06   	 -30.52		  8.67   	  25.43		
-57.07   	-94.91   	 12.94   	 -25.43		  8.77   	  25.43		
-56.46   	-93.99   	 12.84   	 -15.26		  8.87   	  15.26		
-58.90   	-88.20   	 12.78   	  -5.09		  8.93   	  15.26		
-68.97   	-73.55   	 12.76   	   5.09		  8.99   	  10.17		
-87.89   	-49.13   	 12.78(E)	  20.35		  9.03   	   5.09		
-110.78   	-15.26   	 12.86   	  25.43		  9.05   	   5.09		
-122.38   	 23.50   	 12.96   	  40.69		  9.07   	  -5.09		
-99.49   	 61.65   	 13.12   	  40.69		  9.05   	   0.00		
-23.50   	 96.13   	 13.29   	  40.69		  9.05   	 -10.17		
105.90   	125.73   	 13.45   	  45.78		  9.01   	 -10.17		
262.15   	141.60   	 13.63   	  35.61		  8.97   	 -10.17		
399.17   	114.44   	 13.77   	  35.61		  8.93   	 -10.17		
473.63   	 10.68   	 13.92   	  25.43		  8.89   	  -5.09		
469.67   	-174.56   	 14.02   	  20.35		  8.87   	   0.00		
405.58   	-398.86   	 14.10   	  20.35		  8.87   	   5.09		
318.60   	-587.77   	 14.18   	  15.26		  8.89   	  10.17		
238.65   	-684.20   	 14.24   	  15.26		  8.93   	  10.17		
176.09   	-696.41   	 14.30   	  20.35		  8.97   	  15.26		
126.65   	-687.26   	 14.38   	  30.52		  9.03   	  15.26		
 86.67   	-711.67   	 14.51   	  35.61		  9.09   	  15.26		
 61.04   	-763.86   	 14.65   	  50.86		  9.16   	  10.17		
 54.32   	-788.88(R)	 14.85   	  66.12		  9.20   	  10.17		
 61.04   	-732.12   	 15.12   	  86.47		  9.24   	   5.09		
 65.92   	-591.74   	 15.46   	 106.82		  9.26(V)	   0.00		
 55.54   	-417.18   	 15.89   	 127.16		  9.26   	  -5.09		
 29.60   	-266.72   	 16.40   	 152.59		  9.24   	  -5.09		
 -0.92   	-170.90   	 17.01   	 183.11		  9.22   	  -5.09		
-23.50   	-125.73   	 17.74   	 218.72		  9.20   	 -10.17		
-33.26   	-109.25   	 18.62   	 259.41		  9.16   	 -10.17		
-33.87   	-101.62   	 19.65   	 305.19		  9.11   	  -5.09		
-32.96   	-93.08   	 20.87   	 361.14		  9.09   	 -10.17		
-34.18   	-81.79   	 22.32   	 417.09		  9.05   	 -10.17		
-37.23   	-69.89   	 23.99   	 483.21		  9.01   	 -10.17		
-41.20   	-60.42   	 25.92   	 539.16		  8.97   	 -20.35		
-43.95   	-54.93   	 28.08   	 605.29		  8.89   	 -20.35		
-45.17   	-51.27   	 30.50   	 666.32		  8.81   	 -25.43		
-45.17   	-47.91   	 33.16   	 712.10		  8.71   	 -25.43		
-44.86   	-43.33   	 36.01   	 757.88		  8.61   	 -35.61		
-45.78   	-39.06   	 39.04   	 788.40		  8.46   	 -25.43		
-47.61   	-36.62   	 42.20   	 798.57		  8.36   	 -25.43		
-50.05   	-35.40   	 45.39   	 798.57		  8.26   	 -15.26		
-50.96   	-35.40   	 48.59   	 773.14		  8.20   	  -5.09		
-49.13   	-34.79   	 51.68   	 737.54		  8.18   	  -5.09		
-44.56   	-33.57   	 54.63   	 686.67		  8.16   	   0.00		
-41.20   	-31.13   	 57.38   	 625.63		  8.16   	   0.00		
-41.20   	-28.69   	 59.88   	 559.51		  8.16   	   0.00		
-44.25   	-26.86   	 62.12   	 498.47		  8.16   	   5.09		
-47.61   	-25.94   	 64.11   	 452.69		  8.18   	  10.17		
-48.22   	-25.94   	 65.92   	 406.92		  8.22   	  15.26		
-44.86   	-25.94   	 67.55   	 386.57		  8.28   	  15.26		
-39.37   	-25.33   	 69.09   	 376.40		  8.34   	  20.35		
-34.48   	-23.80   	 70.60   	 376.40		  8.42   	  20.35		
-31.43   	-21.97   	 72.11   	 381.48		  8.50   	  15.26		
-29.91   	-19.84   	 73.63   	 396.74		  8.57   	  10.17		
-29.60   	-18.31   	 75.22   	 401.83		  8.61   	  10.17		
-28.99   	-17.40   	 76.83   	 412.00		  8.65   	   0.00		
-27.77   	-17.40   	 78.47   	 406.92		  8.65   	   0.00		
-25.63   	-17.09   	 80.10   	 401.83		  8.65   	  -5.09		
-21.67   	-15.56   	 81.71   	 391.66		  8.63   	  -5.09		
-16.78   	-13.43   	 83.28   	 376.40		  8.61   	  -5.09		
-13.43   	-11.60   	 84.78   	 356.05		  8.59   	  -5.09		
-13.12   	-11.29   	 86.21   	 335.71		  8.57   	  -5.09		
-16.17   	-12.82   	 87.55   	 310.27		  8.55   	  -5.09		
-20.45   	-15.26   	 88.79   	 284.84		  8.52   	  -5.09		
-22.28   	-16.17   	 89.93   	 254.32		  8.50   	  -5.09		
-20.45   	-14.65   	 90.95   	 233.98		  8.48   	  -5.09		
-16.17   	-11.29   	 91.88   	 203.46		  8.46   	  -5.09		
-11.90   	 -7.32   	 92.70   	 183.11		  8.44   	  -5.09		
 -9.16   	 -4.27   	 93.43   	 167.85		  8.42   	   0.00		
 -7.32   	 -2.44   	 94.10   	 152.59		  8.42   	   0.00		
 -5.49   	 -0.31   	 94.71   	 137.33		  8.42   	  -5.09		
 -3.36   	  2.75   	 95.26   	 132.25		  8.40   	   0.00		
 -0.92   	  7.32   	 95.79   	 132.25		  8.40   	   0.00		
  1.83   	 12.21   	 96.32   	 127.16		  8.40   	  -5.09		
  4.58   	 16.48   	 96.83   	 122.07		  8.38   	   0.00		
  7.63   	 19.53   	 97.31   	 122.07		  8.38   	  -5.09		
 10.38   	 22.28   	 97.80   	 116.99		  8.36   	  -5.09		
 13.12   	 24.72   	 98.27   	 101.73		  8.34   	  -5.09		
 15.56   	 27.77   	 98.68   	  86.47		  8.32   	   0.00		
 18.01   	 30.82   	 99.02   	  71.21		  8.32   	  -5.09		
 19.84   	 33.87   	 99.31   	  55.95		  8.30   	   0.00		
 21.97   	 36.62   	 99.53   	  35.61		  8.30   	  -5.09		
 24.41   	 39.67   	 99.67   	  30.52		  8.28   	   0.00		
 26.55   	 43.33   	 99.80   	  15.26		  8.28   	  -5.09		
 29.60   	 47.91   	 99.86   	  10.17		  8.26   	  -5.09		
 32.96   	 53.10   	 99.90   	   5.09		  8.24   	  -5.09		
 38.15   	 58.29   	 99.92   	  10.17		  8.22   	   0.00		
 45.17   	 62.56   	 99.96   	  15.26		  8.22   	  -5.09		
 53.71   	 66.83   	100.02   	  25.43		  8.20   	   0.00		
 61.34   	 70.19   	100.12   	  20.35		  8.20   	   0.00		
 66.22   	 72.63   	100.20   	  30.52		  8.20   	   5.09		
 68.97   	 73.55   	100.33   	  20.35		  8.22   	   0.00		
 71.41   	 72.94   	100.41   	  20.35		  8.22   	   5.09		
 75.38   	 71.41   	100.49   	   5.09		  8.24   	   5.09		
 81.18   	 70.50   	100.51(S)	   0.00		  8.26   	   0.00		
 87.59   	 70.19   	100.51   	 -15.26		  8.26   	   5.09		
 92.77   	 70.80   	100.45   	 -25.43		  8.28   	  -5.09		
 97.35   	 70.80   	100.35   	 -35.61		  8.26   	  -5.09		
102.54   	 69.89   	100.20   	 -40.69		  8.24   	   0.00		
109.25   	 68.36   	100.04   	 -45.78		  8.24   	 -10.17		
116.88   	 65.92   	 99.86   	 -55.95		  8.20   	   0.00		
122.99   	 62.87   	 99.63   	 -55.95		  8.20   	  -5.09		
126.65   	 57.98   	 99.41   	 -55.95		  8.18   	  -5.09		
127.56   	 51.27   	 99.19   	 -61.04		  8.16   	  -5.09		
126.95   	 44.56   	 98.94   	 -61.04		  8.14   	   0.00		
124.82   	 38.45   	 98.70   	 -66.12		  8.14   	 -10.17		
120.54   	 34.48   	 98.43   	 -71.21		  8.10   	  -5.09		
112.30   	 30.82   	 98.15   	 -81.38		  8.08   	  -5.09		
 98.57   	 25.33   	 97.82   	 -91.56		  8.06   	 -15.26		
 82.09   	 17.09   	 97.46   	-106.82		  8.00   	 -10.17		
 66.22   	  6.71   	 97.03   	-127.16		  7.96   	 -10.17		
 54.32   	 -3.05   	 96.52   	-147.51		  7.91   	 -10.17		
 45.78   	-10.99   	 95.93   	-167.85		  7.87   	 -10.17		
 37.54   	-17.09   	 95.26   	-193.29		  7.83   	 -10.17		
 25.94   	-23.80   	 94.49   	-218.72		  7.79   	 -10.17		
 10.99   	-31.43   	 93.61   	-244.15		  7.75   	  -5.09		
