  I     	  II     	  LVp     	  LVp'		  CH2     	  CH2'		
 -6.71   	-15.87   	 26.61   	 259.41		 58.03   	   5.09		
 -7.02   	-31.13   	 27.65   	 295.01		 58.05   	  10.17		
 -7.02   	-45.17   	 28.83   	 320.45		 58.09   	   5.09		
 -7.32   	-57.98   	 30.11   	 361.14		 58.11   	   5.09		
 -8.54   	-68.97   	 31.56   	 386.57		 58.13   	  10.17		
-10.07   	-77.21   	 33.10   	 422.18		 58.17   	   5.09		
-10.99   	-82.09   	 34.79   	 447.61		 58.19   	   5.09		
-10.99   	-84.53   	 36.58   	 478.13		 58.21   	   5.09		
-10.38   	-85.75   	 38.49   	 508.65		 58.23   	   0.00		
-10.07   	-87.59   	 40.53   	 523.90		 58.23   	   5.09		
-10.38   	-90.64   	 42.62   	 549.34		 58.25   	   0.00		
-11.29   	-93.69   	 44.82   	 564.60		 58.25   	   5.09		
-12.51   	-96.13   	 47.08   	 569.68		 58.27   	  -5.09		
-13.73   	-97.66   	 49.36   	 574.77		 58.25   	   0.00		
-14.95   	-97.66   	 51.66   	 559.51		 58.25   	   0.00		
-16.78   	-96.74   	 53.90   	 549.34		 58.25   	  -5.09		
-18.92   	-95.21   	 56.09   	 528.99		 58.23   	   0.00		
-20.45   	-93.38   	 58.21   	 508.65		 58.23   	  -5.09		
-20.75   	-91.55   	 60.24   	 493.39		 58.21   	  -5.09		
-20.45   	-90.33   	 62.22   	 467.95		 58.19   	  -5.09		
-19.23   	-88.81   	 64.09   	 447.61		 58.17   	  -5.09		
-18.31   	-86.67   	 65.88   	 422.18		 58.15   	   0.00		
-17.40   	-84.23   	 67.57   	 401.83		 58.15   	  -5.09		
-16.78   	-81.18   	 69.18   	 376.40		 58.13   	   0.00		
-16.17   	-77.21   	 70.68   	 350.97		 58.13   	   0.00		
-14.34   	-70.80   	 72.09   	 330.62		 58.13   	   5.09		
-10.68   	-57.37   	 73.41   	 300.10		 58.15   	  10.17		
 -6.41   	-36.93   	 74.61   	 279.75		 58.19   	  20.35		
 -3.66   	-14.95   	 75.73   	 254.32		 58.27   	  35.61		
 -4.27   	 -0.92   	 76.74   	 233.98		 58.41   	  45.78		
 -9.46   	 -2.75   	 77.68   	 218.72		 58.60   	  71.21		
-16.17   	-19.84   	 78.56   	 193.29		 58.88   	  91.56		
-20.45   	-41.20   	 79.33   	 178.03		 59.25   	 116.99		
-19.53   	-51.88   	 80.04   	 162.77		 59.71   	 142.42		
-14.65   	-46.08   	 80.69   	 142.42		 60.28   	 167.85		
 -9.77   	-28.99   	 81.26   	 132.25		 60.96   	 193.29		
 -7.63   	-12.51   	 81.79   	 111.90		 61.73   	 223.80		
 -9.16   	 -6.71   	 82.24   	 101.73		 62.62   	 244.15		
-12.51   	-13.12   	 82.64   	  86.47		 63.60   	 269.58		
-14.65   	-25.63   	 82.99   	  81.38		 64.68   	 284.84		
-14.34   	-36.62   	 83.32   	  76.30		 65.82   	 310.27		
-12.51   	-43.03   	 83.62   	  66.12		 67.06   	 320.45		
-10.07   	-46.69   	 83.89   	  66.12		 68.34   	 340.79		
 -7.32   	-51.57   	 84.15   	  61.04		 69.70   	 345.88		
 -3.97   	-59.81   	 84.39   	  61.04		 71.09   	 361.14		
 -0.31   	-70.80   	 84.64   	  61.04		 72.53   	 366.22		
  3.66   	-81.18   	 84.88   	  55.95		 74.00   	 371.31		
  7.93   	-86.98   	 85.11   	  61.04		 75.48   	 371.31		
 11.29   	-87.28   	 85.35   	  61.04		 76.97   	 376.40		
 14.34   	-84.23   	 85.59   	  61.04		 78.47   	 376.40		
 16.17   	-80.87   	 85.84   	  61.04		 79.98   	 371.31		
 18.01   	-79.65   	 86.08   	  66.12		 81.46   	 371.31		
 19.84   	-81.18   	 86.35   	  66.12		 82.95   	 361.14		
 21.97   	-83.31   	 86.61   	  71.21		 84.39   	 350.97		
 25.02   	-83.01   	 86.90   	  66.12		 85.80   	 335.71		
 28.99   	-78.74   	 87.16   	  66.12		 87.14   	 325.53		
 32.65   	-71.11   	 87.43   	  66.12		 88.44   	 310.27		
 35.10   	-61.95   	 87.69   	  55.95		 89.68   	 289.93		
 35.40   	-53.71   	 87.91   	  50.86		 90.84   	 279.75		
 33.57   	-47.00   	 88.12   	  40.69		 91.96   	 259.41		
 30.82   	-39.67   	 88.28   	  40.69		 93.00   	 244.15		
 27.77   	-31.13   	 88.44   	  35.61		 93.98   	 228.89		
 25.02   	-21.36   	 88.59   	  35.61		 94.89   	 208.54		
 21.97   	-11.60   	 88.73   	  30.52		 95.73   	 188.20		
 18.01   	 -3.05   	 88.85   	  30.52		 96.48   	 172.94		
 12.51   	  2.75   	 88.97   	  30.52		 97.17   	 152.59		
  6.10   	  6.41   	 89.09   	  25.43		 97.78   	 132.25		
  0.00   	  9.16   	 89.20   	  25.43		 98.31   	 116.99		
 -4.88   	 12.21   	 89.30   	  20.35		 98.78   	  96.64		
 -8.24   	 14.95   	 89.38   	  15.26		 99.17   	  81.38		
-10.68   	 17.09   	 89.44   	  15.26		 99.49   	  61.04		
-12.82   	 16.17   	 89.50(S)	   0.00		 99.74   	  40.69		
-14.34   	 12.82   	 89.50   	  -5.09		 99.90   	  30.52		
-15.87   	  9.46   	 89.48   	 -15.26		100.02   	  10.17		
-16.78   	  9.16   	 89.42   	 -30.52		100.06   	   0.00		
-17.09   	 13.12   	 89.30   	 -45.78		100.06   	 -15.26		
-17.09   	 20.14   	 89.11   	 -66.12		100.00   	 -25.43		
-16.78   	 27.77   	 88.85   	 -81.38		 99.90   	 -40.69		
-16.78   	 34.18   	 88.52   	-106.82		 99.74   	 -45.78		
-17.09   	 38.45   	 88.10   	-127.16		 99.55   	 -55.95		
-17.40   	 41.50   	 87.59   	-152.59		 99.33   	 -61.04		
-18.31   	 43.64   	 86.98   	-172.94		 99.08   	 -71.21		
-19.53   	 45.47   	 86.29   	-198.37		 98.80   	 -71.21		
-21.06   	 47.91   	 85.49   	-223.80		 98.51   	 -71.21		
-22.89   	 51.57   	 84.60   	-249.24		 98.23   	 -81.38		
-24.41   	 56.15   	 83.60   	-274.67		 97.90   	 -81.38		
-25.63   	 60.73   	 82.50   	-305.19		 97.58   	 -81.38		
-25.94   	 64.09   	 81.28   	-330.62		 97.25   	 -86.47		
-25.63   	 65.92   	 79.96   	-366.22		 96.91   	 -86.47		
-25.63   	 67.44   	 78.49   	-396.74		 96.56   	 -91.56		
-25.63   	 69.58   	 76.91   	-432.35		 96.19   	 -96.64		
-25.63   	 72.33   	 75.18   	-462.87		 95.81   	-101.73		
-25.02   	 73.85   	 73.33   	-498.47		 95.40   	-106.82		
-23.19   	 72.33   	 71.33   	-534.08		 94.97   	-111.90		
-20.45   	 67.44   	 69.20   	-554.42		 94.53   	-122.07		
-17.70   	 60.42   	 66.98   	-574.77		 94.04   	-127.16		
-15.87   	 52.80   	 64.68   	-590.03		 93.53   	-137.33		
-14.34   	 46.08   	 62.32   	-595.11		 92.98   	-142.42		
-13.12   	 40.59   	 59.94   	-600.20		 92.41   	-152.59		
-10.99   	 36.32   	 57.54   	-595.11		 91.80   	-157.68		
 -8.24   	 32.04   	 55.16   	-590.03		 91.17   	-167.85		
 -5.49   	 28.08   	 52.80   	-579.86		 90.50   	-162.77		
 -3.66   	 24.41   	 50.48   	-564.60		 89.85   	-172.94		
 -3.05   	 21.36   	 48.22   	-554.42		 89.16   	-167.85		
 -3.36   	 18.01   	 46.00   	-528.99		 88.48   	-172.94		
 -4.58   	 13.43   	 43.89   	-513.73		 87.79   	-167.85		
 -6.41   	  7.63   	 41.83   	-493.39		 87.12   	-162.77		
 -8.24   	  2.44   	 39.86   	-473.04		 86.47   	-162.77		
-10.07   	 -1.22   	 37.97   	-457.78		 85.82   	-157.68		
-11.60   	 -3.36   	 36.13   	-432.35		 85.19   	-152.59		
-12.21   	 -4.27   	 34.40   	-412.00		 84.58   	-147.51		
-11.90   	 -5.80   	 32.76   	-396.74		 83.99   	-147.51		
-10.99   	 -7.63   	 31.17   	-381.48		 83.40   	-142.42		
 -9.16   	 -8.54   	 29.64   	-356.05		 82.83   	-137.33		
 -7.63   	 -7.32   	 28.22   	-340.79		 82.28   	-137.33		
 -7.02   	 -4.27   	 26.86   	-320.45		 81.73   	-132.25		
 -7.63   	 -1.22   	 25.57   	-300.10		 81.20   	-127.16		
 -8.85   	 -0.31   	 24.37   	-284.84		 80.69   	-122.07		
 -9.16   	 -0.92   	 23.23   	-259.41		 80.20   	-122.07		
 -7.63   	 -2.44   	 22.20   	-244.15		 79.71   	-116.99		
 -4.58   	 -3.05   	 21.22   	-218.72		 79.25   	-116.99		
 -2.44   	 -2.75   	 20.35   	-203.46		 78.78   	-106.82		
 -2.44   	 -2.14   	 19.53   	-178.03		 78.35   	-106.82		
 -3.97   	 -2.14   	 18.82   	-157.68		 77.92   	-101.73		
 -5.19   	 -2.44   	 18.19   	-132.25		 77.52   	 -96.64		
 -4.88   	 -3.36   	 17.66   	-111.90		 77.13   	 -91.56		
 -3.05   	 -3.97   	 17.21   	 -91.56		 76.76   	 -91.56		
 -1.22   	 -4.58   	 16.85   	 -61.04		 76.40   	 -81.38		
 -0.92   	 -4.58   	 16.60   	 -45.78		 76.07   	 -81.38		
 -2.44   	 -3.36   	 16.42   	 -20.35		 75.75   	 -71.21		
 -4.88   	  0.00   	 16.34   	  -5.09		 75.46   	 -71.21		
 -7.63   	  4.27   	 16.32(D)	  15.26		 75.18   	 -66.12		
-10.07   	  7.93   	 16.38   	  20.35		 74.91   	 -66.12		
-12.21   	  9.16   	 16.46   	  30.52		 74.65   	 -55.95		
-14.04   	  8.24   	 16.58   	  40.69		 74.42   	 -55.95		
-16.17   	  7.32   	 16.74   	  40.69		 74.20   	 -55.95		
-18.92   	  8.85   	 16.91   	  45.78		 73.98   	 -50.86		
-21.67   	 14.34   	 17.09   	  40.69		 73.77   	 -50.86		
-23.19   	 22.58   	 17.25   	  45.78		 73.57   	 -50.86		
-23.50   	 32.35   	 17.44   	  40.69		 73.37   	 -45.78		
-21.97   	 41.50   	 17.60   	  45.78		 73.18   	 -45.78		
-18.92   	 48.22   	 17.78   	  40.69		 73.00   	 -40.69		
-15.56   	 51.88   	 17.94   	  45.78		 72.84   	 -45.78		
-11.90   	 52.19   	 18.13   	  45.78		 72.65   	 -40.69		
 -8.85   	 48.83   	 18.31   	  55.95		 72.49   	 -35.61		
 -6.41   	 42.72   	 18.54   	  55.95		 72.35   	 -35.61		
 -5.19   	 36.01   	 18.76   	  66.12		 72.21   	 -35.61		
 -4.88   	 30.82   	 19.02   	  66.12		 72.06   	 -35.61		
 -5.49   	 27.77   	 19.29   	  76.30		 71.92   	 -25.43		
 -6.41   	 25.63   	 19.59   	  71.21		 71.82   	 -30.52		
 -7.63   	 23.19   	 19.88   	  76.30		 71.70   	 -25.43		
 -9.16   	 19.84   	 20.18   	  71.21		 71.60   	 -20.35		
-10.68   	 14.95   	 20.47   	  66.12		 71.52   	 -25.43		
-12.21   	  9.77   	 20.73   	  66.12		 71.41   	 -15.26		
-12.51   	  4.58   	 21.00   	  55.95		 71.35   	 -15.26		
-11.60   	  0.61   	 21.22   	  45.78		 71.29   	 -15.26		
 -9.77   	 -0.61   	 21.40   	  45.78		 71.23   	 -15.26		
 -7.32   	  1.22   	 21.59   	  30.52		 71.17   	 -10.17		
 -5.49   	  4.88   	 21.71   	  30.52		 71.13   	  -5.09		
 -4.27   	  7.93   	 21.83   	  25.43		 71.11   	 -10.17		
 -4.27   	  9.16   	 21.93   	  20.35		 71.07   	 -10.17		
 -5.19   	  7.63   	 22.01   	  20.35		 71.03   	 -10.17		
 -6.10   	  4.58   	 22.10   	  25.43		 70.99   	 -10.17		
 -6.10   	  1.83   	 22.20   	  25.43		 70.95   	 -10.17		
 -5.19   	 -0.31   	 22.30   	  25.43		 70.91   	 -15.26		
 -3.66   	 -1.83   	 22.40   	  30.52		 70.84   	 -20.35		
 -2.75   	 -3.36   	 22.52   	  30.52		 70.76   	 -20.35		End----------
 -2.75   	 -5.49   	 22.64   	  30.52		 70.68   	 -20.35		
 -3.66   	 -7.93   	 22.77   	  30.52		 70.60   	 -25.43		
 -4.27   	 -9.46   	 22.89   	  25.43		 70.50   	 -30.52		
 -3.97   	-10.07   	 22.99   	  20.35		 70.38   	 -25.43		
 -3.05   	 -9.46   	 23.07   	  15.26		 70.27   	 -30.52		
 -2.44   	 -8.54   	 23.13   	  10.17		 70.15   	 -35.61		
 -3.05   	 -7.93   	 23.17   	  10.17		 70.01   	 -30.52		
 -3.97   	 -7.02   	 23.21   	   0.00		 69.89   	 -30.52		
 -5.49   	 -5.19   	 23.21   	   0.00		 69.77   	 -35.61		
 -6.71   	 -2.14   	 23.21   	  -5.09		 69.62   	 -30.52		
 -7.93   	  1.53   	 23.19   	  -5.09		 69.50   	 -35.61		
 -9.77   	  4.88   	 23.17   	  -5.09		 69.36   	 -30.52		
-11.60   	  6.10   	 23.15   	 -10.17		 69.24   	 -35.61		
-14.04   	  5.80   	 23.11   	  -5.09		 69.09   	 -35.61		
-16.17   	  4.88   	 23.09   	  -5.09		 68.95   	 -35.61		
-18.31   	  4.88   	 23.07   	  -5.09		 68.81   	 -35.61		
-19.84   	  6.41   	 23.05   	  -5.09		 68.67   	 -35.61		
-20.75   	  8.54   	 23.03   	  -5.09		 68.52   	 -35.61		
-21.06   	 10.99   	 23.01   	   0.00		 68.38   	 -35.61		
-20.14   	 12.82   	 23.01   	  -5.09		 68.24   	 -35.61		
-18.62   	 14.04   	 22.99   	  -5.09		 68.10   	 -35.61		
-15.87   	 15.56   	 22.97   	   0.00		 67.95   	 -35.61		
-12.82   	 17.09   	 22.97   	   0.00		 67.81   	 -35.61		
 -9.77   	 18.31   	 22.97   	  -5.09		 67.67   	 -35.61		
 -7.93   	 18.92   	 22.95   	   0.00		 67.53   	 -30.52		
 -7.93   	 18.31   	 22.95   	   0.00		 67.41   	 -30.52		
 -9.77   	 16.78   	 22.95   	   0.00		 67.28   	 -35.61		
-12.21   	 14.34   	 22.95   	   0.00		 67.14   	 -30.52		
-13.12   	 10.68   	 22.95   	   0.00		 67.02   	 -30.52		
-12.82   	  6.10   	 22.95   	   0.00		 66.90   	 -35.61		
-10.99   	  2.14   	 22.95   	  -5.09		 66.75   	 -30.52		
 -9.16   	 -0.92   	 22.93   	   0.00		 66.63   	 -30.52		
 -7.93   	 -3.05   	 22.93   	   0.00		 66.51   	 -35.61		
 -7.63   	 -5.49   	 22.93   	   5.09		 66.37   	 -30.52		
 -7.63   	 -8.54   	 22.95   	   0.00		 66.25   	 -30.52		
 -7.93   	-11.29   	 22.95   	   5.09		 66.12   	 -30.52		
 -7.63   	-13.12   	 22.97   	   5.09		 66.00   	 -35.61		
 -7.32   	-13.73   	 22.99   	   5.09		 65.86   	 -30.52		
 -7.02   	-14.04   	 23.01   	   5.09		 65.74   	 -25.43		
 -7.32   	-15.56   	 23.03   	  10.17		 65.64   	 -30.52		
 -7.93   	-18.92   	 23.07   	  10.17		 65.51   	 -30.52		
 -8.24   	-22.28   	 23.11   	  10.17		 65.39   	 -30.52		
 -7.63   	-23.50   	 23.15   	  10.17		 65.27   	 -25.43		
 -6.41   	-21.97   	 23.19   	  10.17		 65.17   	 -25.43		
 -5.19   	-18.92   	 23.23   	   5.09		 65.07   	 -25.43		
 -4.58   	-16.48   	 23.26   	  10.17		 64.96   	 -30.52		
 -4.58   	-14.95   	 23.30   	  10.17		 64.84   	 -20.35		
 -4.58   	-14.34   	 23.34   	   5.09		 64.76   	 -25.43		
 -4.58   	-13.73   	 23.36   	  10.17		 64.66   	 -25.43		
 -3.97   	-11.60   	 23.40   	   5.09		 64.56   	 -25.43		
 -3.66   	 -8.85   	 23.42   	  10.17		 64.46   	 -25.43		
 -3.36   	 -5.80   	 23.46   	   5.09		 64.35   	 -25.43		
 -3.97   	 -2.75   	 23.48   	   5.09		 64.25   	 -25.43		
 -5.19   	  0.31   	 23.50   	   5.09		 64.15   	 -25.43		
 -6.71   	  3.66   	 23.52   	   5.09		 64.05   	 -25.43		
 -7.93   	  6.71   	 23.54   	   0.00		 63.95   	 -30.52		
 -8.54   	 10.07   	 23.54   	   5.09		 63.82   	 -25.43		
 -9.16   	 12.51   	 23.56   	  -5.09		 63.72   	 -30.52		
-10.38   	 14.34   	 23.54   	   0.00		 63.60   	 -30.52		
-12.51   	 15.26   	 23.54   	  -5.09		 63.48   	 -30.52		
-15.26   	 16.17   	 23.52   	   0.00		 63.36   	 -30.52		
-17.40   	 17.09   	 23.52   	  -5.09		 63.23   	 -30.52		
-18.01   	 16.17   	 23.50   	  -5.09		 63.11   	 -30.52		
-17.40   	 10.38   	 23.48   	   0.00		 62.99   	 -25.43		
-15.26   	 -4.58   	 23.48   	  -5.09		 62.89   	 -30.52		
-10.07   	-26.25   	 23.46   	   0.00		 62.77   	 -30.52		
  0.00   	-39.98   	 23.46   	   0.00		 62.64   	 -30.52		
 16.78   	-15.56   	 23.46   	   5.09		 62.52   	 -30.52		
 38.76   	 83.62   	 23.48   	   0.00		 62.40   	 -30.52		
 62.87   	282.29   	 23.48   	   5.09		 62.28   	 -30.52		
 86.06   	575.56   	 23.50   	   5.09		 62.16   	 -30.52		
105.59   	914.92   	 23.52   	  25.43		 62.03   	 -55.95		
117.19   	1382.45(R)	 23.62   	  15.26		 61.81   	 -30.52		
 94.91   	1365.66   	 23.68   	  25.43		 61.69   	 -25.43		
 51.57   	1172.79   	 23.78   	  30.52		 61.59   	 -30.52		
 -0.31   	875.85   	 23.91   	  35.61		 61.46   	 -25.43		
-41.20   	571.90   	 24.05   	  50.86		 61.36   	 -30.52		
-55.85   	331.12   	 24.25   	  55.95		 61.24   	 -25.43		
-44.56   	174.87   	 24.48   	  71.21		 61.14   	 -30.52		
-22.89   	 82.40   	 24.76   	  86.47		 61.02   	 -25.43		
 -7.93   	 21.67   	 25.11   	 101.73		 60.92   	 -25.43		
 -6.10   	-25.94   	 25.51   	 127.16		 60.81   	 -30.52		
-12.82   	-61.04   	 26.02   	 157.68		 60.69   	 -20.35		
-19.84   	-79.96   	 26.65   	 183.11		 60.61   	 -25.43		
-21.06   	-83.62   	 27.39   	 218.72		 60.51   	 -25.43		
-18.01   	-81.48   	 28.26   	 254.32		 60.41   	 -20.35		
-13.73   	-82.40   	 29.28   	 295.01		 60.33   	 -20.35		
-11.90   	-89.72   	 30.46   	 340.79		 60.24   	 -20.35		
-12.51   	-101.62   	 31.82   	 381.48		 60.16   	 -25.43		
-14.65   	-113.53   	 33.35   	 432.35		 60.06   	 -20.35		
-17.70   	-122.38   	 35.08   	 478.13		 59.98   	 -25.43		
-20.14   	-126.65   	 36.99   	 513.73		 59.88   	 -20.35		
-21.06   	-127.87   	 39.04   	 554.42		 59.80   	 -30.52		
-21.06   	-127.26   	 41.26   	 579.86		 59.67   	 -25.43		
-20.45   	-125.12   	 43.58   	 600.20		 59.57   	 -30.52		
-19.53   	-121.46   	 45.98   	 610.37		 59.45   	 -30.52		
-19.23   	-116.58   	 48.42   	 610.37		 59.33   	 -35.61		
-19.53   	-110.47   	 50.86   	 600.20		 59.19   	 -35.61		
-20.45   	-104.06   	 53.27   	 574.77		 59.04   	 -35.61		
-20.75   	-98.27   	 55.56   	 554.42		 58.90   	 -40.69		
-20.75   	-94.60   	 57.78   	 523.90		 58.74   	 -40.69		
-19.84   	-93.08   	 59.88   	 483.21		 58.58   	 -40.69		
-19.23   	-93.08   	 61.81   	 452.69		 58.41   	 -40.69		
-18.92   	-93.38   	 63.62   	 417.09		 58.25   	 -45.78		
-18.62   	-93.08   	 65.29   	 391.66		 58.07   	 -40.69		
-17.40   	-92.47   	 66.86   	 361.14		 57.90   	 -45.78		
-15.87   	-92.16   	 68.30   	 335.71		 57.72   	 -40.69		
-14.34   	-93.99   	 69.64   	 320.45		 57.56   	 -40.69		
-12.51   	-97.66   	 70.93   	 305.19		 57.40   	 -35.61		
-10.99   	-102.23   	 72.15   	 289.93		 57.25   	 -30.52		
 -9.46   	-107.12   	 73.31   	 284.84		 57.13   	 -20.35		
 -8.24   	-111.39   	 74.45   	 264.50		 57.05   	 -15.26		
 -6.41   	-114.75   	 75.50   	 259.41		 56.99   	   5.09		
 -4.88   	-117.49   	 76.54   	 244.15		 57.01   	  30.52		
 -4.58   	-119.63   	 77.52   	 233.98		 57.13   	  50.86		
 -6.10   	-120.54   	 78.45   	 213.63		 57.33   	  81.38		
 -9.16   	-120.54   	 79.31   	 203.46		 57.66   	 116.99		
-13.12   	-120.54   	 80.12   	 183.11		 58.13   	 152.59		
-15.87   	-121.77   	 80.85   	 172.94		 58.74   	 188.20		
-16.48   	-124.82   	 81.55   	 157.68		 59.49   	 218.72		
-14.95   	-128.78   	 82.18   	 147.51		 60.37   	 249.24		
-13.12   	-131.84   	 82.77   	 142.42		 61.36   	 279.75		
-12.51   	-132.14   	 83.34   	 132.25		 62.48   	 305.19		
-13.73   	-129.70   	 83.87   	 122.07		 63.70   	 330.62		
-15.56   	-126.95   	 84.35   	 127.16		 65.03   	 345.88		
-15.56   	-125.73   	 84.86   	 116.99		 66.41   	 366.22		
-12.21   	-126.65   	 85.33   	 116.99		 67.87   	 376.40		
 -7.02   	-127.56   	 85.80   	 116.99		 69.38   	 396.74		
 -3.05   	-128.48   	 86.27   	 111.90		 70.97   	 401.83		
 -1.53   	-129.70   	 86.71   	 116.99		 72.57   	 417.09		
 -1.83   	-132.75   	 87.18   	 111.90		 74.24   	 417.09		
 -1.83   	-136.41   	 87.63   	 116.99		 75.91   	 427.26		
  1.53   	-138.24   	 88.10   	 116.99		 77.62   	 427.26		
  7.32   	-135.80   	 88.57   	 116.99		 79.33   	 422.18		
 13.12   	-129.09   	 89.03   	 122.07		 81.02   	 427.26		
 16.78   	-121.15   	 89.52   	 122.07		 82.73   	 417.09		
 18.01   	-115.36   	 90.01   	 116.99		 84.39   	 412.00		
 18.01   	-112.61   	 90.48   	 122.07		 86.04   	 401.83		
 18.62   	-111.39   	 90.97   	 116.99		 87.65   	 386.57		
 20.75   	-108.34   	 91.43   	 122.07		 89.20   	 376.40		
 25.33   	-101.62   	 91.92   	 111.90		 90.70   	 361.14		
 31.43   	-92.16   	 92.37   	 111.90		 92.15   	 340.79		
 38.76   	-82.40   	 92.82   	 106.82		 93.51   	 320.45		
 45.47   	-74.77   	 93.24   	 101.73		 94.79   	 300.10		
 49.74   	-70.19   	 93.65   	  91.56		 95.99   	 274.67		
 51.27   	-66.53   	 94.02   	  81.38		 97.09   	 259.41		
 50.66   	-60.73   	 94.34   	  76.30		 98.13   	 239.06		
 49.13   	-51.27   	 94.65   	  66.12		 99.08   	 213.63		
 48.22   	-38.76   	 94.91   	  45.78		 99.94   	 193.29		
 47.00   	-26.25   	 95.10   	  30.52		100.71   	 172.94		
 44.56   	-18.31   	 95.22   	   5.09		101.40   	 162.77		
 39.98   	-16.78   	 95.24   	 -20.35		102.05   	 157.68		
 33.87   	-21.36   	 95.16   	 -55.95		102.69   	 152.59		
 26.86   	-27.77   	 94.93   	-101.73		103.30   	 152.59		
 20.45   	-31.74   	 94.53   	-137.33		103.91   	 167.85		
 14.95   	-30.82   	 93.98   	-188.20		104.58   	 172.94		
 10.99   	-25.63   	 93.22   	-228.89		105.27   	 183.11		
  8.54   	-18.62   	 92.31   	-269.58		106.00   	 193.29		
  8.24   	-13.43   	 91.23   	-300.10		106.77   	 198.37		
  9.77   	-10.99   	 90.03   	-330.62		107.57   	 203.46		
 11.90   	-11.60   	 88.71   	-350.97		108.38   	 198.37		
 11.90   	-13.73   	 87.30   	-361.14		109.18   	 203.46		
  9.46   	-15.87   	 85.86   	-366.22		109.99   	 193.29		
  5.49   	-17.09   	 84.39   	-356.05		110.76   	 183.11		
  2.14   	-15.87   	 82.97   	-340.79		111.49   	 183.11		
  0.92   	-13.12   	 81.61   	-320.45		112.23   	 183.11		
  0.61   	 -9.46   	 80.33   	-305.19		112.96   	 188.20		
 -0.92   	 -7.02   	 79.10   	-295.01		113.71   	 188.20		
 -4.27   	 -6.10   	 77.92   	-295.01		114.47   	 208.54		
 -8.24   	 -6.41   	 76.74   	-300.10		115.30   	 218.72		
-10.68   	 -7.02   	 75.54   	-320.45		116.17   	 239.06		
-10.68   	 -8.24   	 74.26   	-335.71		117.13   	 259.41		
 -8.85   	-10.38   	 72.92   	-366.22		118.17   	 269.58		
 -7.32   	-14.34   	 71.45   	-376.40		119.25   	 289.93		
 -6.41   	-18.01   	 69.95   	-391.66		120.41   	 300.10		
 -5.80   	-18.62   	 68.38   	-386.57		121.61   	 310.27		
 -5.19   	-14.95   	 66.84   	-371.31		122.85   	 315.36		
 -5.19   	 -9.16   	 65.35   	-345.88		124.11   	 315.36		
 -6.10   	 -4.88   	 63.97   	-320.45		125.37   	 325.53		
 -7.32   	 -3.36   	 62.69   	-300.10		126.67   	 320.45		
 -7.32   	 -2.75   	 61.49   	-289.93		127.95   	 330.62		
 -4.88   	 -1.83   	 60.33   	-310.27		129.28   	 335.71		
 -1.53   	 -0.31   	 59.08   	-345.88		130.62   	 335.71		
 -0.31   	 -1.53   	 57.70   	-406.92		131.96   	 325.53		
 -2.14   	 -6.71   	 56.07   	-483.21		133.26   	 310.27		
 -5.80   	-13.43   	 54.14   	-569.68		134.51   	 295.01		
 -7.63   	-17.70   	 51.86   	-661.24		135.69   	 274.67		
 -6.10   	-17.40   	 49.22   	-737.54		136.78   	 254.32		
 -1.53   	-13.73   	 46.27   	-813.83		137.80   	 228.89		
  2.44   	-10.68   	 43.01   	-864.70		138.72   	 223.80		
  3.97   	-11.29   	 39.55   	-900.30		139.61   	 218.72		
  2.44   	-16.78   	 35.95   	-920.65		140.49   	 228.89		
 -0.31   	-25.02   	 32.27   	-925.73		141.40   	 244.15		
 -2.75   	-32.96   	 28.57   	-905.39		142.38   	 249.24		
 -3.97   	-36.01   	 24.94   	-869.78		143.38   	 254.32		
 -3.36   	-33.26   	 21.46   	-824.00		144.39   	 249.24		
 -1.83   	-26.25   	 18.17   	-747.71		145.39   	 223.80		
  0.31   	-20.45   	 15.18   	-671.41		146.29   	 193.29		
  2.14   	-20.14   	 12.49   	-569.68		147.06   	 152.59		
  2.75   	-26.55   	 10.21   	-462.87		147.67   	 111.90		
  2.75   	-34.79   	  8.36   	-366.22		148.12   	  76.30		
  2.14   	-39.67   	  6.90   	-289.93		148.42   	  40.69		
  2.44   	-38.45   	  5.74   	-239.06		148.59   	  25.43		
  3.36   	-32.35   	  4.78   	-223.80		148.69   	  10.17		
  5.19   	-24.72   	  3.89   	-249.24		148.73   	   0.00		
  7.02   	-18.31   	  2.89   	-300.10		148.73   	 -10.17		
  8.24   	-12.82   	  1.69   	-366.22		148.69   	 -15.26		
  8.24   	 -7.93   	  0.22   	-442.52		148.63   	 -35.61		
  7.63   	 -4.27   	 -1.55   	-508.65		148.48   	 -35.61		
  5.80   	 -3.36   	 -3.58   	-559.51		148.34   	 -50.86		
  3.97   	 -5.49   	 -5.82   	-584.94		148.14   	 -50.86		
  3.05   	 -8.85   	 -8.16   	-574.77		147.93   	 -55.95		
  2.75   	-10.07   	-10.46   	-523.90		147.71   	 -45.78		
  3.05   	 -6.10   	-12.55   	-432.35		147.53   	 -35.61		
  2.75   	  2.14   	-14.28   	-284.84		147.38   	 -10.17		
  0.92   	  9.46   	-15.42   	 -91.56		147.34   	  20.35		
 -2.75   	 10.99   	-15.79   	 142.42		147.43   	  55.95		
 -7.02   	  5.80   	-15.22   	 417.09		147.65   	  96.64		
-10.07   	 -3.05   	-13.55   	 701.93		148.04   	 147.51		
-10.99   	 -8.85   	-10.74   	 991.86		148.63   	 178.03		
 -9.16   	 -8.85   	 -6.78   	1271.61		149.34   	 203.46		
