  I     	  II     	  RV     	  RV'		  LV     	  LV'		
-37.54   	-30.52   	 11.52   	 -15.26		 19.49   	-325.53		
-39.67   	-36.93   	 11.45   	 -15.26		 18.19   	-279.75		
-42.42   	-36.93   	 11.39   	 -20.35		 17.07   	-244.15		
-43.64   	-31.13   	 11.31   	 -10.17		 16.09   	-203.46		
-43.03   	-22.58   	 11.27   	 -10.17		 15.28   	-172.94		
-40.89   	-15.56   	 11.23   	  -5.09		 14.59   	-147.51		
-39.06   	-12.21   	 11.21   	  -5.09		 14.00   	-132.25		
-38.76   	-13.43   	 11.19   	 -10.17		 13.47   	-111.90		
-39.67   	-18.01   	 11.15   	 -10.17		 13.02   	 -91.56		
-40.59   	-23.50   	 11.11   	 -10.17		 12.66   	 -86.47		
-41.20   	-28.38   	 11.07   	 -15.26		 12.31   	 -66.12		
-41.20   	-31.43   	 11.01   	 -10.17		 12.04   	 -55.95		
-41.20   	-32.96   	 10.97   	  -5.09		 11.82   	 -40.69		
-41.20   	-32.65   	 10.95(D)	   5.09		 11.66   	 -35.61		
-41.20   	-30.82   	 10.97   	  15.26		 11.52   	 -25.43		
-41.20   	-28.38   	 11.03   	  20.35		 11.41   	 -25.43		
-41.50   	-25.33   	 11.11   	  35.61		 11.31   	 -15.26		
-41.81   	-22.58   	 11.25   	  40.69		 11.25   	 -20.35		
-41.20   	-20.45   	 11.41   	  40.69		 11.17   	 -10.17		
-39.67   	-19.53   	 11.58   	  40.69		 11.13   	 -10.17		
-37.84   	-19.84   	 11.74   	  45.78		 11.09   	  -5.09		
-36.93   	-21.06   	 11.92   	  35.61		 11.07   	  -5.09		
-36.62   	-22.28   	 12.07   	  35.61		 11.05(D)	   5.09		
-36.32   	-22.89   	 12.21   	  20.35		 11.07   	   0.00		
-35.71   	-23.19   	 12.29   	  20.35		 11.07   	   5.09		
-34.79   	-23.80   	 12.37   	   5.09		 11.09   	   5.09		
-34.48   	-24.41   	 12.39   	   5.09		 11.11   	  10.17		
-35.71   	-24.11   	 12.41   	   0.00		 11.15   	   5.09		
-37.84   	-22.28   	 12.41   	   0.00		 11.17   	  10.17		
-39.37   	-18.92   	 12.41   	  10.17		 11.21   	  20.35		
-38.76   	-15.87   	 12.45   	  15.26		 11.29   	  20.35		
-36.01   	-14.95   	 12.51   	  20.35		 11.37   	  25.43		
-32.96   	-17.70   	 12.59   	  25.43		 11.48   	  30.52		
-32.35   	-23.80   	 12.70   	  25.43		 11.60   	  30.52		
-35.40   	-31.74   	 12.80   	  25.43		 11.72   	  30.52		
-39.67   	-38.45   	 12.90   	  15.26		 11.84   	  30.52		
-41.20   	-40.28   	 12.96   	  15.26		 11.96   	  30.52		
-37.54   	-35.10   	 13.02   	  10.17		 12.09   	  30.52		
-30.21   	-24.72   	 13.06   	  10.17		 12.21   	  25.43		
-24.11   	-14.04   	 13.10   	   5.09		 12.31   	  30.52		
-23.50   	 -9.16   	 13.12   	  10.17		 12.43   	  25.43		
-28.08   	-13.12   	 13.16   	  10.17		 12.53   	  25.43		
-34.18   	-23.50   	 13.20   	  10.17		 12.63   	  30.52		
-38.15   	-35.40   	 13.25   	  15.26		 12.76   	  25.43		
-38.15   	-42.42   	 13.31   	  10.17		 12.86   	  25.43		
-35.71   	-43.03   	 13.35   	  15.26		 12.96   	  20.35		
-33.26   	-38.45   	 13.41   	  15.26		 13.04   	  20.35		
-32.04   	-32.35   	 13.47   	  15.26		 13.12   	  20.35		
-31.43   	-28.08   	 13.53   	  15.26		 13.20   	  20.35		
-30.82   	-27.16   	 13.59   	  15.26		 13.29   	  20.35		
-29.60   	-30.21   	 13.65   	  15.26		 13.37   	  20.35		
-29.60   	-35.40   	 13.71   	  15.26		 13.45   	  15.26		
-30.52   	-39.98   	 13.77   	  15.26		 13.51   	  20.35		
-31.43   	-41.81   	 13.84   	  10.17		 13.59   	  15.26		
-31.13   	-39.98   	 13.88   	  10.17		 13.65   	  15.26		
-30.21   	-35.71   	 13.92   	  10.17		 13.71   	  15.26		
-29.91   	-30.82   	 13.96   	   5.09		 13.77   	  15.26		
-29.91   	-26.25   	 13.98   	   5.09		 13.84   	   5.09		
-29.30   	-21.97   	 14.00   	   5.09		 13.86   	  10.17		
-26.86   	-17.40   	 14.02   	   0.00		 13.90   	   5.09		
-20.75   	-12.51   	 14.02   	   0.00		 13.92   	   5.09		
-12.82   	 -7.02   	 14.02   	  -5.09		 13.94   	   0.00		
 -6.10   	 -0.31   	 14.00   	  -5.09		 13.94   	   5.09		
 -2.44   	  7.93   	 13.98   	  -5.09		 13.96   	  -5.09		
 -2.44   	 16.17   	 13.96   	 -10.17		 13.94   	   0.00		
 -4.27   	 21.97   	 13.92   	  -5.09		 13.94   	  -5.09		
 -5.80   	 25.02   	 13.90   	 -10.17		 13.92   	   0.00		
 -4.88   	 27.16   	 13.86   	 -10.17		 13.92   	  -5.09		
 -0.61   	 31.43   	 13.81   	  -5.09		 13.90   	  -5.09		
  5.80   	 38.15   	 13.79   	 -10.17		 13.88   	  -5.09		
 13.12   	 47.30   	 13.75   	 -15.26		 13.86   	  -5.09		
 19.23   	 56.15   	 13.69   	 -15.26		 13.84   	  -5.09		
 23.19   	 61.65   	 13.63   	 -15.26		 13.81   	 -10.17		
 24.72   	 62.26   	 13.57   	 -15.26		 13.77   	 -10.17		
 25.33   	 57.68   	 13.51   	 -20.35		 13.73   	 -10.17		
 27.77   	 50.35   	 13.43   	 -25.43		 13.69   	 -15.26		
 33.26   	 43.33   	 13.33   	 -25.43		 13.63   	 -15.26		
 40.89   	 39.37   	 13.22   	 -25.43		 13.57   	 -15.26		
 46.39   	 37.23   	 13.12   	 -25.43		 13.51   	 -10.17		
 44.25   	 34.18   	 13.02   	 -20.35		 13.47   	  -5.09		
 32.96   	 28.38   	 12.94   	 -10.17		 13.45   	   0.00		
 15.56   	 21.97   	 12.90   	   0.00		 13.45   	   5.09		
 -2.44   	 16.78   	 12.90   	  10.17		 13.47   	  15.26		
-17.09   	 12.82   	 12.94   	  30.52		 13.53   	  15.26		
-26.86   	  7.32   	 13.06   	  45.78		 13.59   	  15.26		
-33.57   	 -1.83   	 13.25   	  61.04		 13.65   	  20.35		
-38.15   	-14.65   	 13.49   	  66.12		 13.73   	  15.26		
-40.59   	-27.47   	 13.75   	  71.21		 13.79   	  20.35		
-40.28   	-36.62   	 14.04   	  66.12		 13.88   	  15.26		
-38.45   	-39.98   	 14.30   	  61.04		 13.94   	  20.35		
-36.01   	-38.45   	 14.55   	  45.78		 14.02   	  15.26		
-34.18   	-33.57   	 14.73   	  25.43		 14.08   	  20.35		
-33.57   	-27.47   	 14.83   	  10.17		 14.16   	  15.26		
-33.57   	-21.97   	 14.87   	 -15.26		 14.22   	  10.17		
-33.57   	-18.31   	 14.81   	 -30.52		 14.26   	   5.09		
-33.26   	-17.40   	 14.69   	 -55.95		 14.28   	   0.00		
-33.57   	-19.84   	 14.47   	 -61.04		 14.28   	 -10.17		
-34.48   	-25.63   	 14.22   	 -71.21		 14.24   	 -20.35		
-35.71   	-33.26   	 13.94   	 -61.04		 14.16   	 -20.35		
-36.32   	-39.98   	 13.69   	 -45.78		 14.08   	 -25.43		
-36.32   	-43.33   	 13.51   	 -25.43		 13.98   	 -25.43		
-35.40   	-42.11   	 13.41   	   0.00		 13.88   	 -25.43		
-34.79   	-36.93   	 13.41   	  20.35		 13.77   	 -20.35		
-34.18   	-30.52   	 13.49   	  45.78		 13.69   	 -15.26		
-34.48   	-24.72   	 13.67   	  71.21		 13.63   	 -10.17		
-35.71   	-21.67   	 13.96   	  91.56		 13.59   	  -5.09		
-37.54   	-21.36   	 14.32   	 111.90		 13.57   	   5.09		
-36.32   	-21.97   	 14.77   	 122.07		 13.59(E)	  10.17		
-24.41   	-21.36   	 15.26   	 122.07		 13.63   	  20.35		
  6.10   	-15.26   	 15.75   	 116.99		 13.71   	  25.43		
 61.34   	  2.14   	 16.22   	  96.64		 13.81   	  30.52		
139.47   	 39.37   	 16.60   	  71.21		 13.94   	  35.61		
233.15   	105.29   	 16.89   	  40.69		 14.08   	  30.52		
328.37   	200.50   	 17.05   	  15.26		 14.20   	  35.61		
406.80   	304.57   	 17.11   	 -10.17		 14.34   	  35.61		
446.47   	378.42   	 17.07   	 -30.52		 14.49   	  45.78		
426.64   	385.44(R)	 16.95   	 -45.78		 14.67   	  55.95		
336.61   	313.42   	 16.76   	 -50.86		 14.89   	  81.38		
191.96   	186.46   	 16.56   	 -50.86		 15.22   	 116.99		
 31.74   	 54.32   	 16.36   	 -35.61		 15.69   	 162.77		
-96.44   	-41.50   	 16.22   	 -25.43		 16.34   	 213.63		
-160.22   	-86.98   	 16.11(E)	   5.09		 17.19   	 274.67		
-160.22   	-92.77   	 16.13   	  40.69		 18.29   	 340.79		
-123.29   	-76.90   	 16.30   	  81.38		 19.65   	 412.00		
-82.70   	-53.41   	 16.62   	 122.07		 21.30   	 493.39		
-57.98   	-30.82   	 17.11   	 157.68		 23.28   	 579.86		
-49.44   	-14.34   	 17.74   	 183.11		 25.60   	 676.50		
-48.83   	 -8.24   	 18.47   	 198.37		 28.30   	 757.88		
-48.22   	-11.60   	 19.27   	 193.29		 31.33   	 844.35		
-46.08   	-18.62   	 20.04   	 188.20		 34.71   	 915.56		
-43.95   	-21.36   	 20.79   	 178.03		 38.37   	 976.60		
-42.72   	-18.01   	 21.51   	 167.85		 42.28   	1027.46		
-42.11   	-10.68   	 22.18   	 167.85		 46.39   	1083.41		
-40.89   	 -3.97   	 22.85   	 178.03		 50.72   	1129.19		
-40.28   	 -1.22   	 23.56   	 203.46		 55.24   	1154.62		
-39.98   	 -1.53   	 24.37   	 233.98		 59.86   	1154.62		
-40.59   	 -4.88   	 25.31   	 254.32		 64.48   	1124.11		
-41.81   	 -8.85   	 26.33   	 259.41		 68.97   	1068.15		
-42.11   	-13.12   	 27.37   	 259.41		 73.24   	1002.03		
-41.50   	-15.56   	 28.40   	 228.89		 77.25   	 930.82		
-39.06   	-15.56   	 29.32   	 203.46		 80.98   	 854.52		
-35.71   	-11.60   	 30.13   	 162.77		 84.39   	 773.14		
-32.65   	 -4.88   	 30.78   	 122.07		 87.49   	 681.58		
-30.82   	  1.53   	 31.27   	  91.56		 90.21   	 590.03		
-30.52   	  4.88   	 31.64   	  61.04		 92.57   	 498.47		
-31.13   	  3.05   	 31.88   	  35.61		 94.57   	 427.26		
-30.82   	 -1.53   	 32.02   	  20.35		 96.28   	 381.48		
-28.38   	 -3.97   	 32.11   	 -10.17		 97.80   	 361.14		
-24.11   	 -0.61   	 32.06   	 -30.52		 99.25   	 356.05		
-19.84   	  7.63   	 31.94   	 -50.86		100.67   	 366.22		
-17.40   	 17.09   	 31.74   	 -66.12		102.14   	 366.22		
-17.40   	 23.50   	 31.47   	 -76.30		103.60   	 356.05		
-18.92   	 25.33   	 31.17   	 -76.30		105.03   	 330.62		
-20.14   	 23.80   	 30.86   	 -81.38		106.35   	 300.10		
-18.92   	 21.97   	 30.54   	 -71.21		107.55   	 264.50		
-15.26   	 22.58   	 30.25   	 -66.12		108.61   	 239.06		
 -9.46   	 26.86   	 29.99   	 -55.95		109.56   	 218.72		
 -3.05   	 33.57   	 29.77   	 -50.86		110.44   	 218.72		
  2.44   	 39.98   	 29.56   	 -35.61		111.31   	 218.72		
  6.41   	 43.64   	 29.42   	 -15.26		112.19   	 218.72		
  8.54   	 44.56   	 29.36   	  -5.09		113.06   	 208.54		
 10.07   	 44.86   	 29.34   	  10.17		113.90   	 193.29		
 11.90   	 46.69   	 29.38   	  25.43		114.67   	 172.94		
 14.95   	 51.27   	 29.48   	  45.78		115.36   	 152.59		
 19.53   	 57.98   	 29.66   	  61.04		115.97   	 137.33		
 25.63   	 65.31   	 29.91   	  81.38		116.52   	 132.25		
 32.65   	 72.94   	 30.23   	  91.56		117.05   	 127.16		
 39.06   	 80.57   	 30.60   	  96.64		117.56   	 137.33		
 44.86   	 88.81   	 30.99   	 101.73		118.11   	 142.42		
 49.74   	 97.35   	 31.39   	  91.56		118.68   	 147.51		
 55.54   	106.51   	 31.76   	  76.30		119.27   	 137.33		
 62.56   	116.27   	 32.06   	  55.95		119.82   	 137.33		
 69.89   	126.34   	 32.29   	  45.78		120.37   	 132.25		
 75.99   	134.89   	 32.47   	  35.61		120.89   	 122.07		
 80.57   	140.38   	 32.61   	  25.43		121.38   	 116.99		
 83.01   	143.13   	 32.72   	  30.52		121.85   	 116.99		
 85.45   	144.04   	 32.84   	  25.43		122.32   	 116.99		
 88.50   	144.35   	 32.94   	  35.61		122.79   	 111.90		
 91.86   	145.26   	 33.08   	  35.61		123.23   	 106.82		
 94.60   	147.71   	 33.22   	  45.78		123.66   	 101.73		
 96.13   	151.67   	 33.41   	  50.86		124.07   	  96.64		
 97.05   	156.56   	 33.61   	  61.04		124.46   	  91.56		
 97.35   	161.13   	 33.86   	  71.21		124.82   	  81.38		
 96.74   	163.57   	 34.14   	  71.21		125.15   	  81.38		
 93.99   	162.35   	 34.43   	  66.12		125.47   	  71.21		
 88.81   	157.47   	 34.69   	  50.86		125.76   	  66.12		
 81.79   	150.15   	 34.89   	  35.61		126.02   	  55.95		
 74.46   	141.60   	 35.04   	  15.26		126.25   	  50.86		
 67.75   	132.75   	 35.10(S)	  -5.09		126.45   	  45.78		
 61.34   	122.68   	 35.08   	 -25.43		126.63   	  35.61		
 55.24   	111.69   	 34.97   	 -30.52		126.77   	  20.35		
 48.22   	 99.49   	 34.85   	 -40.69		126.86   	  15.26		
 40.28   	 86.67   	 34.69   	 -50.86		126.92   	   5.09		
 31.13   	 73.24   	 34.49   	 -50.86		126.94(S)	 -10.17		
 21.36   	 58.90   	 34.28   	 -50.86		126.90   	 -20.35		
 11.29   	 44.56   	 34.08   	 -50.86		126.82   	 -35.61		
  1.83   	 30.21   	 33.88   	 -55.95		126.67   	 -50.86		
 -6.10   	 17.09   	 33.65   	 -55.95		126.47   	 -71.21		
-12.51   	  6.41   	 33.43   	 -55.95		126.18   	-101.73		
-17.09   	 -2.14   	 33.20   	 -55.95		125.78   	-137.33		
-20.45   	 -7.93   	 32.98   	 -50.86		125.23   	-178.03		
-22.58   	-11.60   	 32.78   	 -55.95		124.52   	-218.72		
-24.72   	-14.65   	 32.55   	 -61.04		123.64   	-279.75		
-27.16   	-18.01   	 32.31   	 -66.12		122.52   	-350.97		
-29.91   	-21.97   	 32.04   	 -76.30		121.12   	-432.35		
-32.35   	-26.55   	 31.74   	 -86.47		119.39   	-534.08		
-33.87   	-31.13   	 31.39   	-106.82		117.25   	-651.07		
-34.79   	-35.40   	 30.97   	-116.99		114.65   	-793.49		
-35.71   	-38.45   	 30.50   	-127.16		111.47   	-951.17		
-37.84   	-40.59   	 29.99   	-132.25		107.67   	-1119.02		
-40.59   	-41.50   	 29.46   	-137.33		103.19   	-1271.61		
-43.33   	-41.50   	 28.91   	-137.33		 98.11   	-1393.69		
-43.95   	-40.89   	 28.36   	-147.51		 92.53   	-1475.07		
-42.42   	-39.37   	 27.77   	-167.85		 86.63   	-1505.59		
-39.37   	-38.76   	 27.10   	-178.03		 80.61   	-1490.33		
-37.23   	-38.76   	 26.39   	-198.37		 74.65   	-1439.47		
-37.54   	-39.98   	 25.60   	-208.54		 68.89   	-1363.17		
-39.98   	-41.81   	 24.76   	-203.46		 63.44   	-1276.70		
-43.33   	-43.95   	 23.95   	-203.46		 58.33   	-1180.06		
-45.17   	-45.17   	 23.13   	-198.37		 53.61   	-1093.59		
-44.86   	-44.25   	 22.34   	-188.20		 49.24   	-1012.20		
-42.72   	-41.50   	 21.59   	-188.20		 45.19   	-935.91		
-40.59   	-36.93   	 20.83   	-193.29		 41.44   	-859.61		
-39.37   	-32.65   	 20.06   	-193.29		 38.01   	-778.23		
-38.76   	-29.91   	 19.29   	-203.46		 34.89   	-707.02		
-38.45   	-29.60   	 18.47   	-198.37		 32.06   	-640.89		
-38.15   	-30.21   	 17.68   	-188.20		 29.50   	-574.77		
-37.23   	-30.21   	 16.93   	-178.03		 27.20   	-518.82		
-35.71   	-28.38   	 16.22   	-162.77		 25.13   	-467.95		
-33.87   	-25.94   	 15.56   	-147.51		 23.26   	-432.35		
-32.96   	-23.50   	 14.97   	-132.25		 21.53   	-391.66		
-33.26   	-22.58   	 14.45   	-122.07		 19.96   	-356.05		
-34.48   	-21.97   	 13.96   	-106.82		 18.54   	-315.36		
-35.10   	-21.67   	 13.53   	 -96.64		 17.27   	-274.67		
-34.48   	-20.75   	 13.14   	 -86.47		 16.17   	-233.98		
-32.35   	-20.45   	 12.80   	 -76.30		 15.24   	-193.29		
-31.13   	-21.97   	 12.49   	 -66.12		 14.47   	-157.68		
-31.43   	-24.72   	 12.23   	 -45.78		 13.84   	-137.33		
-32.65   	-27.47   	 12.04   	 -30.52		 13.29   	-111.90		
-33.57   	-28.69   	 11.92   	 -20.35		 12.84   	-101.73		
-32.96   	-27.16   	 11.84(D)	   0.00		 12.43   	 -91.56		
-31.13   	-24.72   	 11.84   	   0.00		 12.07   	 -76.30		
-28.99   	-22.89   	 11.84   	  10.17		 11.76   	 -71.21		
-28.08   	-22.58   	 11.88   	   5.09		 11.48   	 -55.95		
-28.38   	-23.19   	 11.90   	   5.09		 11.25   	 -45.78		
-28.99   	-23.80   	 11.92   	   0.00		 11.07   	 -30.52		
-29.91   	-24.11   	 11.92   	   0.00		 10.95   	 -20.35		
-30.82   	-25.33   	 11.92   	  -5.09		 10.86   	 -10.17		
-32.65   	-28.08   	 11.90   	  -5.09		 10.82(D)	   0.00		
-34.48   	-31.43   	 11.88   	   0.00		 10.82   	   5.09		
-35.71   	-33.87   	 11.88   	   0.00		 10.84   	  10.17		
-35.40   	-34.18   	 11.88   	  10.17		 10.89   	  15.26		
-33.57   	-32.35   	 11.92   	  10.17		 10.95   	  15.26		
-31.13   	-29.60   	 11.96   	  20.35		 11.01   	  15.26		
-29.91   	-28.08   	 12.04   	  25.43		 11.07   	  15.26		
-29.60   	-27.77   	 12.15   	  25.43		 11.13   	  20.35		
-29.91   	-28.38   	 12.25   	  30.52		 11.21   	  20.35		
-29.30   	-28.99   	 12.37   	  25.43		 11.29   	  25.43		
-28.08   	-28.38   	 12.47   	  20.35		 11.39   	  30.52		
-26.55   	-26.55   	 12.55   	  20.35		 11.52   	  30.52		
-26.55   	-23.80   	 12.63   	  10.17		 11.64   	  35.61		
-28.38   	-21.67   	 12.68   	  10.17		 11.78   	  35.61		
-31.43   	-21.06   	 12.72   	  15.26		 11.92   	  35.61		
-33.87   	-21.97   	 12.78   	  15.26		 12.07   	  40.69		
-34.48   	-23.19   	 12.84   	  25.43		 12.23   	  40.69		
-33.87   	-24.72   	 12.94   	  35.61		 12.39   	  35.61		
-32.65   	-25.63   	 13.08   	  40.69		 12.53   	  40.69		
-31.43   	-26.25   	 13.25   	  40.69		 12.70   	  35.61		
-30.52   	-27.16   	 13.41   	  50.86		 12.84   	  45.78		
-30.21   	-27.77   	 13.61   	  45.78		 13.02   	  40.69		
-30.21   	-27.47   	 13.79   	  40.69		 13.18   	  45.78		
-29.91   	-25.33   	 13.96   	  40.69		 13.37   	  45.78		
-29.91   	-22.58   	 14.12   	  35.61		 13.55   	  50.86		
-30.21   	-20.75   	 14.26   	  35.61		 13.75   	  45.78		
-30.52   	-21.36   	 14.40   	  25.43		 13.94   	  50.86		
-31.13   	-23.50   	 14.51   	  25.43		 14.14   	  50.86		
-31.74   	-26.25   	 14.61   	  25.43		 14.34   	  45.78		
-32.04   	-27.16   	 14.71   	  20.35		 14.53   	  50.86		
-31.74   	-26.86   	 14.79   	  15.26		 14.73   	  45.78		
-30.52   	-25.63   	 14.85   	  20.35		 14.91   	  45.78		
-29.30   	-25.02   	 14.93   	  15.26		 15.10   	  40.69		
-28.69   	-24.72   	 14.99   	  20.35		 15.26   	  35.61		
-28.69   	-24.11   	 15.08   	  15.26		 15.40   	  35.61		
-28.69   	-22.58   	 15.14   	  25.43		 15.54   	  25.43		
-28.38   	-20.75   	 15.24   	  20.35		 15.65   	  25.43		
-26.55   	-20.45   	 15.32   	  20.35		 15.75   	  15.26		
-24.72   	-21.97   	 15.40   	  20.35		 15.81   	  10.17		
-24.11   	-26.25   	 15.48   	  15.26		 15.85   	  10.17		
-25.33   	-31.13   	 15.54   	  15.26		 15.89   	   5.09		
-26.86   	-35.40   	 15.61   	  10.17		 15.91   	   5.09		
-27.16   	-37.23   	 15.65   	   5.09		 15.93   	   5.09		
-25.02   	-36.32   	 15.67   	   5.09		 15.95   	   5.09		
-21.36   	-32.65   	 15.69   	   0.00		 15.97   	   5.09		
-17.09   	-26.55   	 15.69   	  -5.09		 15.99   	   0.00		
-13.43   	-17.70   	 15.67   	   0.00		 15.99   	   0.00		
-10.07   	 -6.10   	 15.67   	  -5.09		 15.99   	   0.00		
 -7.63   	  6.41   	 15.65   	   0.00		 15.99   	   5.09		
 -5.19   	 18.01   	 15.65   	   0.00		 16.01   	   0.00		
 -3.97   	 25.33   	 15.65   	   0.00		 16.01   	   5.09		
 -2.44   	 28.08   	 15.65   	   0.00		 16.03   	   5.09		
  0.00   	 26.86   	 15.65   	   0.00		 16.05   	  10.17		
  3.97   	 25.02   	 15.65   	   0.00		 16.09   	   5.09		
  8.54   	 25.02   	 15.65   	   0.00		 16.11   	   5.09		
 12.82   	 28.69   	 15.65   	  -5.09		 16.13   	  10.17		
 16.78   	 34.48   	 15.63   	  -5.09		 16.17   	   5.09		
 20.45   	 40.89   	 15.61   	 -10.17		 16.20   	   0.00		
 24.11   	 45.17   	 15.56   	 -10.17		 16.20   	   0.00		
 27.77   	 44.56   	 15.52   	 -20.35		 16.20   	   0.00		
 31.13   	 39.37   	 15.44   	 -15.26		 16.20   	  -5.09		
 34.18   	 31.74   	 15.38   	 -20.35		 16.17   	 -10.17		
 36.93   	 23.50   	 15.30   	 -20.35		 16.13   	  -5.09		
 37.54   	 16.48   	 15.22   	 -15.26		 16.11   	  -5.09		
 34.48   	 10.68   	 15.16   	 -10.17		 16.09   	   0.00		
 27.16   	  4.58   	 15.12   	   0.00		 16.09   	   5.09		
 15.87   	 -1.22   	 15.12   	   5.09		 16.11   	  15.26		
  2.75   	 -6.71   	 15.14   	  10.17		 16.17   	  20.35		
-10.07   	-11.60   	 15.18   	  20.35		 16.26   	  25.43		
-21.67   	-16.78   	 15.26   	  30.52		 16.36   	  35.61		
-30.82   	-23.50   	 15.38   	  35.61		 16.50   	  40.69		
-36.62   	-31.43   	 15.52   	  40.69		 16.66   	  45.78		
-38.45   	-39.06   	 15.69   	  45.78		 16.85   	  40.69		
-37.23   	-44.25   	 15.87   	  45.78		 17.01   	  35.61		
-35.40   	-46.08   	 16.05   	  40.69		 17.15   	  30.52		
-34.18   	-45.47   	 16.22   	  35.61		 17.27   	  25.43		
-34.48   	-43.03   	 16.36   	  30.52		 17.38   	  25.43		
-35.71   	-40.28   	 16.48   	  15.26		 17.48   	  15.26		
-36.01   	-37.84   	 16.54   	  10.17		 17.54   	  20.35		
-35.40   	-36.93   	 16.58   	   0.00		 17.62   	  15.26		
-34.79   	-37.54   	 16.58   	 -15.26		 17.68   	  10.17		
-35.10   	-40.28   	 16.52   	 -30.52		 17.72   	  10.17		
-37.54   	-43.95   	 16.40   	 -40.69		 17.76   	   5.09		
-40.28   	-46.39   	 16.24   	 -40.69		 17.78   	   0.00		
-41.81   	-46.08   	 16.07   	 -35.61		 17.78   	   0.00		
-41.50   	-42.72   	 15.93   	 -15.26		 17.78   	  -5.09		
-39.67   	-37.84   	 15.87   	  10.17		 17.76   	   5.09		
-37.23   	-33.57   	 15.91   	  25.43		 17.78(E)	  10.17		
-36.01   	-31.74   	 16.01   	  50.86		 17.82   	  20.35		
-36.32   	-32.35   	 16.22   	  61.04		 17.90   	  35.61		
-37.54   	-33.57   	 16.46   	  71.21		 18.05   	  40.69		
-38.45   	-32.96   	 16.74   	  71.21		 18.21   	  45.78		
-35.71   	-28.08   	 17.03   	  66.12		 18.39   	  61.04		
-23.50   	-17.70   	 17.29   	  55.95		 18.64   	  61.04		
  5.19   	  0.00   	 17.52   	  50.86		 18.88   	  66.12		
 54.93   	 27.16   	 17.72   	  40.69		 19.15   	  71.21		
125.43   	 69.58   	 17.88   	  30.52		 19.43   	  71.21		
210.88   	135.50   	 18.01   	  15.26		 19.72   	  66.12		
301.21   	227.36   	 18.07   	   5.09		 19.98   	  66.12		
380.55   	328.98   	 18.09   	  -5.09		 20.24   	  66.12		
428.77   	403.44   	 18.07   	 -10.17		 20.51   	  61.04		
425.11   	411.38(R)	 18.03   	 -20.35		 20.75   	  66.12		
356.75   	336.61   	 17.94   	 -15.26		 21.02   	  76.30		
232.24   	202.03   	 17.88   	 -10.17		 21.32   	 106.82		
 83.62   	 58.59   	 17.84(E)	   0.00		 21.75   	 142.42		
-45.78   	-46.69   	 17.84   	  30.52		 22.32   	 193.29		
-122.68   	-96.44   	 17.97   	  55.95		 23.09   	 249.24		
-140.38   	-101.93   	 18.19   	  91.56		 24.09   	 320.45		
-118.41   	-84.84   	 18.56   	 116.99		 25.37   	 396.74		
-84.84   	-59.51   	 19.02   	 137.33		 26.96   	 488.30		
-60.12   	-34.18   	 19.57   	 147.51		 28.91   	 579.86		
-48.83   	-14.34   	 20.16   	 152.59		 31.23   	 681.58		
-46.08   	 -5.49   	 20.77   	 152.59		 33.96   	 778.23		
-45.47   	 -8.54   	 21.38   	 152.59		 37.07   	 869.78		
-43.95   	-17.40   	 21.99   	 142.42		 40.55   	 946.08		
-41.81   	-24.11   	 22.56   	 137.33		 44.33   	1022.38		
-41.50   	-25.02   	 23.11   	 127.16		 48.42   	1093.59		
-42.42   	-21.67   	 23.62   	 127.16		 52.80   	1139.36		
-43.95   	-18.01   	 24.13   	 127.16		 57.35   	1164.80		
-44.25   	-15.87   	 24.64   	 142.42		 62.01   	1169.88		
-42.11   	-14.34   	 25.21   	 167.85		 66.69   	1144.45		
-38.15   	-12.51   	 25.88   	 188.20		 71.27   	1103.76		
-35.10   	-10.68   	 26.63   	 213.63		 75.69   	1042.72		
-34.18   	 -8.85   	 27.49   	 228.89		 79.86   	 971.51		
-35.10   	 -6.41   	 28.40   	 239.06		 83.74   	 879.96		
-36.32   	 -3.36   	 29.36   	 233.98		 87.26   	 778.23		
-35.40   	  0.00   	 30.29   	 223.80		 90.38   	 656.15		
-33.26   	  2.75   	 31.19   	 213.63		 93.00   	 549.34		
-30.21   	  4.88   	 32.04   	 203.46		 95.20   	 457.78		
-27.77   	  7.02   	 32.86   	 193.29		 97.03   	 396.74		
-26.55   	  8.24   	 33.63   	 183.11		 98.62   	 361.14		
-26.55   	  8.54   	 34.36   	 167.85		100.06   	 356.05		
-26.25   	  7.93   	 35.04   	 147.51		101.48   	 356.05		
-25.94   	  6.71   	 35.63   	 122.07		102.91   	 361.14		
-25.02   	  7.02   	 36.11   	  86.47		104.35   	 356.05		
-23.19   	  8.85   	 36.46   	  50.86		105.78   	 340.79		
-20.75   	 11.60   	 36.66   	  20.35		107.14   	 310.27		
-18.31   	 14.04   	 36.74   	 -10.17		108.38   	 279.75		
-16.48   	 15.87   	 36.70   	 -45.78		109.50   	 249.24		
-14.95   	 17.40   	 36.52   	 -76.30		110.50   	 228.89		
-13.43   	 19.84   	 36.22   	 -96.64		111.41   	 218.72		
-10.68   	 23.19   	 35.83   	-106.82		112.29   	 218.72		
 -7.32   	 26.86   	 35.40   	-106.82		113.16   	 228.89		
 -3.36   	 30.21   	 34.97   	 -86.47		114.08   	 233.98		
  0.31   	 33.87   	 34.63   	 -61.04		115.01   	 228.89		
  3.36   	 38.45   	 34.38   	 -30.52		115.93   	 223.80		
  6.71   	 43.95   	 34.26   	  10.17		116.83   	 213.63		
