  I     	  II     	  LV     	  LV'		  PW     	  PW'		
-15.26   	-75.99   	150.60   	-1119.02		 11.76   	   0.00		
-15.87   	-74.77   	146.12   	-1205.49		 11.76   	  10.17		
-16.48   	-72.94   	141.30   	-1276.70		 11.80   	  25.43		
-17.40   	-72.63   	136.19   	-1337.74		 11.90   	  25.43		
-18.92   	-74.77   	130.84   	-1383.51		 12.00   	  30.52		
-20.14   	-77.21   	125.31   	-1419.12		 12.13   	  35.61		
-20.75   	-77.51   	119.63   	-1439.47		 12.27   	  25.43		
-20.14   	-74.77   	113.88   	-1454.72		 12.37   	  20.35		
-19.53   	-69.89   	108.06   	-1454.72		 12.45   	  15.26		
-20.45   	-65.31   	102.24   	-1444.55		 12.51   	  10.17		
-23.50   	-61.34   	 96.46   	-1424.21		 12.55(V)	  -5.09		
-26.86   	-54.93   	 90.76   	-1398.77		 12.53   	  -5.09		
-28.69   	-41.50   	 85.17   	-1363.17		 12.51   	 -10.17		
-27.77   	-20.75   	 79.71   	-1317.39		 12.47   	 -20.35		
-24.11   	  4.58   	 74.45   	-1271.61		 12.39   	 -15.26		
-19.84   	 28.08   	 69.36   	-1230.92		 12.33   	 -20.35		
-17.09   	 43.03   	 64.44   	-1185.14		 12.25   	 -15.26		
-15.87   	 47.61   	 59.69   	-1134.28		 12.19   	 -20.35		
-15.56   	 44.25   	 55.16   	-1078.33		 12.11   	 -10.17		
-14.65   	 39.67   	 50.84   	-1012.20		 12.07   	 -15.26		
-12.82   	 39.67   	 46.80   	-940.99		 12.00   	 -15.26		
-10.38   	 45.78   	 43.03   	-869.78		 11.94   	 -10.17		
 -8.85   	 54.32   	 39.55   	-793.49		 11.90   	  -5.09		
 -8.85   	 57.98   	 36.38   	-722.28		 11.88   	 -10.17		
 -9.46   	 52.80   	 33.49   	-661.24		 11.84   	  -5.09		
 -7.63   	 42.42   	 30.84   	-590.03		 11.82   	   0.00		
 -1.22   	 36.32   	 28.48   	-534.08		 11.82   	   0.00		
  9.77   	 40.89   	 26.35   	-478.13		 11.82   	   0.00		
 23.19   	 54.02   	 24.44   	-427.26		 11.82   	   5.09		
 32.96   	 66.22   	 22.73   	-381.48		 11.84   	  10.17		
 34.48   	 67.44   	 21.20   	-335.71		 11.88   	   5.09		
 27.16   	 54.63   	 19.86   	-305.19		 11.90   	  10.17		
 14.04   	 31.43   	 18.64   	-269.58		 11.94   	  10.17		
  0.61   	  3.36   	 17.56   	-239.06		 11.98   	   5.09		
 -9.16   	-27.47   	 16.60   	-203.46		 12.00   	   5.09		
-14.95   	-61.65   	 15.79   	-178.03		 12.02   	   0.00		
-18.92   	-97.96   	 15.08   	-157.68		 12.02   	  -5.09		
-22.89   	-130.31   	 14.45   	-127.16		 12.00   	 -10.17		
-26.55   	-151.67   	 13.94   	-111.90		 11.96   	 -15.26		
-27.77   	-158.69   	 13.49   	 -86.47		 11.90   	 -20.35		
-26.25   	-154.42   	 13.14   	 -76.30		 11.82   	 -30.52		
-23.19   	-147.71   	 12.84   	 -55.95		 11.70   	 -30.52		
-21.36   	-145.57   	 12.61   	 -35.61		 11.58   	 -30.52		
-22.89   	-150.76   	 12.47   	 -25.43		 11.45   	 -35.61		
-27.16   	-159.61   	 12.37   	 -15.26		 11.31   	 -35.61		
-30.82   	-166.02   	 12.31   	   0.00		 11.17   	 -30.52		
-30.82   	-166.63   	 12.31   	   5.09		 11.05   	 -25.43		
-26.86   	-162.96   	 12.33   	  10.17		 10.95   	 -25.43		
-21.97   	-158.69   	 12.37   	  10.17		 10.84   	 -15.26		
-18.92   	-156.86   	 12.41   	   5.09		 10.78   	  -5.09		
-19.84   	-157.78   	 12.43   	   0.00		 10.76   	  -5.09		
-22.28   	-158.39   	 12.43   	 -10.17		 10.74   	   5.09		
-24.11   	-156.56   	 12.39   	 -10.17		 10.76   	  10.17		
-24.11   	-152.59   	 12.35   	 -25.43		 10.80   	  10.17		
-22.28   	-149.23   	 12.25   	 -25.43		 10.84   	  10.17		
-20.45   	-148.62   	 12.15   	 -30.52		 10.89   	  15.26		
-20.14   	-149.84   	 12.02   	 -35.61		 10.95   	  10.17		
-21.97   	-150.15   	 11.88   	 -35.61		 10.99   	  15.26		
-24.41   	-147.71   	 11.74   	 -30.52		 11.05   	  15.26		
-26.25   	-143.13   	 11.62   	 -20.35		 11.11   	  15.26		
-26.55   	-138.24   	 11.54   	  -5.09		 11.17   	  10.17		
-25.33   	-135.50   	 11.52(D)	   5.09		 11.21   	  15.26		
-23.19   	-134.28   	 11.54   	  10.17		 11.27   	  15.26		
-20.14   	-133.06   	 11.58   	  15.26		 11.33   	  15.26		
-17.09   	-131.84   	 11.64   	  15.26		 11.39   	  10.17		
-15.56   	-130.31   	 11.70   	  20.35		 11.43   	   5.09		
-15.26   	-129.70   	 11.78   	  25.43		 11.45   	   5.09		
-16.48   	-129.09   	 11.88   	  35.61		 11.48   	   0.00		
-17.70   	-128.48   	 12.02   	  40.69		 11.48   	 -10.17		
-18.01   	-126.04   	 12.19   	  50.86		 11.43   	 -10.17		
-16.17   	-122.38   	 12.39   	  45.78		 11.39   	 -15.26		
-14.04   	-118.71   	 12.57   	  45.78		 11.33   	 -15.26		
-13.12   	-116.58   	 12.76   	  35.61		 11.27   	 -20.35		
-14.04   	-115.66   	 12.90   	  35.61		 11.19   	 -15.26		
-16.17   	-115.97   	 13.04   	  25.43		 11.13   	 -10.17		
-18.31   	-116.27   	 13.14   	  20.35		 11.09   	 -10.17		
-18.92   	-116.58   	 13.22   	  20.35		 11.05   	   5.09		
-18.31   	-116.27   	 13.31   	  15.26		 11.07   	  10.17		
-17.40   	-115.66   	 13.37   	  10.17		 11.11   	  15.26		
-16.78   	-113.83   	 13.41   	   5.09		 11.17   	  15.26		
-16.17   	-110.78   	 13.43   	   0.00		 11.23   	  25.43		
-15.87   	-107.12   	 13.43   	  -5.09		 11.33   	  20.35		
-15.87   	-104.37   	 13.41   	  -5.09		 11.41   	  15.26		
-15.87   	-103.45   	 13.39   	 -10.17		 11.48   	  15.26		
-15.56   	-104.37   	 13.35   	  -5.09		 11.54   	   5.09		
-15.26   	-105.59   	 13.33   	  -5.09		 11.56   	   0.00		
-14.95   	-105.90   	 13.31   	  -5.09		 11.56   	   0.00		
-15.26   	-104.68   	 13.29   	  -5.09		 11.56   	 -10.17		
-15.26   	-102.23   	 13.27   	   0.00		 11.52   	 -10.17		
-14.95   	-98.88   	 13.27   	   0.00		 11.48   	  -5.09		
-14.34   	-95.83   	 13.27   	   0.00		 11.45   	 -10.17		
-14.04   	-94.30   	 13.27(E)	   5.09		 11.41   	  -5.09		
-14.65   	-95.52   	 13.29   	  15.26		 11.39   	  -5.09		
-18.01   	-98.88   	 13.35   	  10.17		 11.37   	   0.00		
-24.72   	-103.45   	 13.39   	  15.26		 11.37   	   0.00		
-35.40   	-108.64   	 13.45   	  15.26		 11.37   	  -5.09		
-49.13   	-115.97   	 13.51   	  10.17		 11.35   	 -10.17		
-60.12   	-122.99   	 13.55   	  15.26		 11.31   	 -20.35		
-58.90   	-113.83   	 13.61   	  10.17		 11.23   	 -20.35		
-34.18   	-54.32   	 13.65   	  10.17		 11.15   	 -35.61		
 23.50   	 96.44   	 13.69   	  10.17		 11.01   	 -35.61		
117.19   	363.77   	 13.73   	  15.26		 10.86   	 -45.78		
238.95   	723.57   	 13.79   	  10.17		 10.68   	 -45.78		
370.18   	1092.53   	 13.84   	  45.78		 10.50   	 -86.47		
550.84   	1445.62(R)	 14.02   	  25.43		 10.15   	 -35.61		
545.04   	1357.73   	 14.12   	  35.61		 10.01   	 -25.43		
461.43   	1157.23   	 14.26   	  50.86		  9.91   	 -25.43		
317.69   	922.85   	 14.47   	  66.12		  9.81   	 -15.26		
152.59   	697.02   	 14.73   	  81.38		  9.75   	 -10.17		
  9.46   	479.74   	 15.06   	 116.99		  9.70   	  -5.09		
-80.57   	267.33   	 15.52   	 147.51		  9.68   	  -5.09		
-113.22   	 82.40   	 16.11   	 198.37		  9.66   	 -10.17		
-105.59   	-45.78   	 16.91   	 254.32		  9.62   	 -15.26		
-83.62   	-109.25   	 17.92   	 320.45		  9.56   	 -15.26		
-64.70   	-128.78   	 19.21   	 396.74		  9.50   	 -20.35		
-53.41   	-133.06   	 20.79   	 488.30		  9.42   	 -30.52		
-45.78   	-138.85   	 22.75   	 579.86		  9.30   	 -35.61		
-38.45   	-144.04   	 25.07   	 671.41		  9.16   	 -35.61		
-31.13   	-142.52   	 27.75   	 768.05		  9.01   	 -45.78		
-26.55   	-134.89   	 30.82   	 849.44		  8.83   	 -40.69		
-25.94   	-128.78   	 34.22   	 925.73		  8.67   	 -35.61		
-27.77   	-128.48   	 37.92   	 991.86		  8.52   	 -30.52		
-30.21   	-130.62   	 41.89   	1042.72		  8.40   	 -20.35		
-32.04   	-131.84   	 46.06   	1088.50		  8.32   	  -5.09		
-32.04   	-131.23   	 50.42   	1134.28		  8.30   	   5.09		
-30.82   	-129.39   	 54.95   	1169.88		  8.32   	  10.17		
-27.47   	-126.34   	 59.63   	1205.49		  8.36   	  20.35		
-23.19   	-122.38   	 64.46   	1236.01		  8.44   	  25.43		
-19.84   	-118.10   	 69.40   	1241.09		  8.55   	  20.35		
-18.92   	-114.75   	 74.36   	1241.09		  8.63   	  20.35		
-20.14   	-112.92   	 79.33   	1241.09		  8.71   	  15.26		
-22.28   	-113.22   	 84.29   	1246.18		  8.77   	  15.26		
-23.50   	-114.75   	 89.28   	1251.27		  8.83   	  10.17		
-22.89   	-115.66   	 94.28   	1261.44		  8.87   	  15.26		
-20.75   	-113.83   	 99.33   	1246.18		  8.93   	  15.26		
-18.31   	-107.42   	104.31   	1210.58		  8.99   	  20.35		
-16.17   	-98.27   	109.16   	1164.80		  9.07   	  25.43		
-14.95   	-90.03   	113.81   	1113.93		  9.18   	  20.35		
-14.95   	-86.36   	118.27   	1068.15		  9.26   	  25.43		
-16.17   	-87.28   	122.54   	1017.29		  9.36   	  20.35		
-18.01   	-89.72   	126.61   	 961.34		  9.44   	  15.26		
-19.23   	-89.42   	130.46   	 905.39		  9.50   	   5.09		
-18.01   	-84.23   	134.08   	 844.35		  9.52(A)	  -5.09		
-14.95   	-75.68   	137.46   	 793.49		  9.50   	 -20.35		
-11.29   	-67.14   	140.63   	 757.88		  9.42   	 -25.43		
 -8.85   	-61.34   	143.66   	 722.28		  9.32   	 -40.69		
 -8.54   	-58.29   	146.55   	 691.76		  9.16   	 -45.78		
-10.38   	-56.46   	149.32   	 651.07		  8.97   	 -55.95		
-12.21   	-53.71   	151.92   	 610.37		  8.75   	 -50.86		
-11.29   	-47.30   	154.36   	 574.77		  8.55   	 -55.95		
 -7.32   	-37.23   	156.66   	 544.25		  8.32   	 -45.78		
 -0.31   	-24.41   	158.84   	 513.73		  8.14   	 -40.69		
  6.41   	-11.29   	160.89   	 478.13		  7.98   	 -30.52		
 10.68   	 -0.92   	162.81   	 437.43		  7.85   	 -20.35		
 11.29   	  5.19   	164.56   	 406.92		  7.77   	 -15.26		
 10.68   	 10.07   	166.18   	 381.48		  7.71   	  -5.09		
 11.29   	 17.40   	167.71   	 361.14		  7.69   	  -5.09		
 14.95   	 28.99   	169.15   	 345.88		  7.67   	   0.00		
 21.67   	 43.33   	170.54   	 330.62		  7.67   	   0.00		
 28.99   	 56.46   	171.86   	 315.36		  7.67   	  -5.09		
 34.79   	 67.44   	173.12   	 295.01		  7.65   	  -5.09		
 38.15   	 76.90   	174.30   	 284.84		  7.63   	  -5.09		
 39.98   	 86.98   	175.44   	 274.67		  7.61   	 -10.17		
 41.81   	 97.96   	176.54   	 254.32		  7.57   	 -10.17		
 43.95   	106.81   	177.56   	 244.15		  7.53   	 -10.17		
 46.39   	110.17   	178.53   	 223.80		  7.49   	 -10.17		
 47.61   	107.73   	179.43   	 213.63		  7.45   	   0.00		
 47.91   	103.15   	180.28   	 198.37		  7.45   	  -5.09		
 49.74   	100.40   	181.08   	 178.03		  7.43   	   0.00		
 54.02   	102.54   	181.79   	 157.68		  7.43   	   5.09		
 59.20   	107.12   	182.42   	 137.33		  7.45   	   5.09		
 62.26   	111.08   	182.97   	 122.07		  7.47   	   5.09		
 60.12   	110.47   	183.46   	 101.73		  7.49   	   5.09		
 53.71   	104.37   	183.86   	  86.47		  7.51   	   0.00		
 47.30   	 94.91   	184.21   	  61.04		  7.51   	   0.00		
 44.25   	 84.23   	184.46   	  40.69		  7.51   	   0.00		
 44.25   	 74.46   	184.62   	  25.43		  7.51   	  -5.09		
 43.95   	 66.22   	184.72   	   0.00		  7.49   	 -10.17		
 39.67   	 57.68   	184.72   	 -25.43		  7.45   	 -10.17		
 30.21   	 47.61   	184.62   	 -45.78		  7.41   	 -10.17		
 18.01   	 35.40   	184.43   	 -76.30		  7.37   	 -10.17		
  7.63   	 22.28   	184.13   	-101.73		  7.32   	 -10.17		
  1.83   	 10.38   	183.72   	-137.33		  7.28   	 -10.17		
 -0.31   	  0.31   	183.17   	-172.94		  7.24   	 -10.17		
 -0.92   	 -8.24   	182.48   	-223.80		  7.20   	  -5.09		
 -2.75   	-18.01   	181.59   	-274.67		  7.18   	 -10.17		
 -7.02   	-29.60   	180.49   	-325.53		  7.14   	 -10.17		
-12.51   	-42.42   	179.19   	-376.40		  7.10   	 -15.26		
-17.09   	-53.71   	177.68   	-437.43		  7.04   	 -15.26		
-20.14   	-59.81   	175.93   	-488.30		  6.98   	 -15.26		
-21.67   	-59.51   	173.98   	-549.34		  6.92   	 -20.35		
-22.58   	-54.02   	171.78   	-610.37		  6.84   	 -25.43		
-22.28   	-47.91   	169.34   	-686.67		  6.73   	 -20.35		
-21.67   	-45.78   	166.59   	-773.14		  6.65   	 -25.43		
-21.97   	-49.13   	163.50   	-854.52		  6.55   	 -20.35		
-23.80   	-55.85   	160.08   	-946.08		  6.47   	 -25.43		
-27.77   	-61.04   	156.30   	-1042.72		  6.37   	 -25.43		
-34.48   	-57.68   	152.13   	-1124.11		  6.27   	 -25.43		
-42.42   	-42.72   	147.63   	-1210.58		  6.16   	 -25.43		
-50.96   	-18.92   	142.79   	-1281.79		  6.06   	 -15.26		
-56.76   	  6.10   	137.66   	-1347.91		  6.00   	 -15.26		
-55.24   	 29.30   	132.27   	-1398.77		  5.94   	   0.00		
-39.67   	 61.65   	126.67   	-1444.55		  5.94   	  10.17		
 -3.05   	125.12   	120.89   	-1475.07		  5.98   	  25.43		
 56.15   	234.07   	114.99   	-1495.42		  6.08   	  30.52		
133.36   	373.54   	109.01   	-1505.59		  6.21   	  40.69		
216.98   	483.70   	102.99   	-1500.50		  6.37   	  50.86		
293.27   	480.65   	 96.99   	-1490.33		  6.57   	  45.78		
350.34   	323.49   	 91.03   	-1469.98		  6.75   	  45.78		
376.28   	 67.75   	 85.15   	-1439.47		  6.94   	  40.69		
360.41   	-154.72   	 79.39   	-1403.86		  7.10   	  35.61		
295.10   	-217.29   	 73.77   	-1353.00		  7.24   	  20.35		
185.24   	-90.03   	 68.36   	-1291.96		  7.32   	  15.26		
 51.27   	129.39   	 63.19   	-1225.83		  7.39(V)	   0.00		
-72.94   	290.22   	 58.29   	-1149.54		  7.39   	  -5.09		
-158.39   	305.18   	 53.69   	-1063.07		  7.37   	 -10.17		
-194.40   	198.67   	 49.44   	-981.68		  7.32   	 -15.26		
-192.57   	 62.56   	 45.51   	-895.22		  7.26   	 -15.26		
-173.03   	-24.72   	 41.93   	-798.57		  7.20   	 -10.17		
-151.37   	-44.25   	 38.74   	-707.02		  7.16   	  -5.09		
-133.06   	-23.19   	 35.91   	-610.37		  7.14   	   0.00		
-116.27   	  5.19   	 33.47   	-508.65		  7.14   	   5.09		
-97.66   	 24.41   	 31.43   	-401.83		  7.16   	   5.09		
-76.60   	 34.79   	 29.83   	-289.93		  7.18   	  15.26		
-54.93   	 39.98   	 28.67   	-183.11		  7.24   	  15.26		
-35.71   	 44.25   	 27.93   	 -76.30		  7.30   	  10.17		
-21.36   	 52.19   	 27.63   	  30.52		  7.34   	  10.17		
-14.04   	 65.00   	 27.75   	 127.16		  7.39   	   0.00		
-12.51   	 77.51   	 28.26   	 228.89		  7.39   	  -5.09		
-12.82   	 83.62   	 29.18   	 320.45		  7.37   	 -20.35		
-10.38   	 82.70   	 30.46   	 417.09		  7.28   	 -25.43		
 -2.44   	 82.40   	 32.13   	 503.56		  7.18   	 -35.61		
  8.54   	 89.42   	 34.14   	 584.94		  7.04   	 -40.69		
 19.53   	105.29   	 36.48   	 651.07		  6.88   	 -40.69		
 27.16   	124.51   	 39.08   	 722.28		  6.71   	 -40.69		
 29.60   	137.94   	 41.97   	 773.14		  6.55   	 -30.52		
 26.86   	140.08   	 45.07   	 829.09		  6.43   	 -20.35		
 20.14   	128.17   	 48.38   	 869.78		  6.35   	 -15.26		
 10.38   	102.84   	 51.86   	 910.47		  6.29   	  -5.09		
  0.31   	 67.44   	 55.50   	 930.82		  6.27   	   5.09		
 -7.32   	 27.47   	 59.23   	 946.08		  6.29   	  15.26		
-12.51   	 -9.16   	 63.01   	 961.34		  6.35   	  15.26		
-14.95   	-35.10   	 66.86   	 961.34		  6.41   	  20.35		
-15.56   	-43.95   	 70.70   	 956.25		  6.49   	  15.26		
-14.65   	-36.93   	 74.53   	 930.82		  6.55   	  20.35		
-14.04   	-21.97   	 78.25   	 905.39		  6.63   	  10.17		
-13.73   	 -8.54   	 81.87   	 864.70		  6.67   	   5.09		
-13.43   	 -2.14   	 85.33   	 818.92		  6.69   	   5.09		
-12.21   	 -1.53   	 88.61   	 768.05		  6.71   	   5.09		
 -9.77   	 -0.61   	 91.68   	 717.19		  6.73   	   5.09		
 -6.41   	  5.19   	 94.55   	 656.15		  6.75   	   0.00		
 -3.66   	 17.70   	 97.17   	 600.20		  6.75   	  10.17		
 -1.83   	 33.87   	 99.57   	 544.25		  6.80   	  10.17		
 -0.31   	 50.35   	101.75   	 483.21		  6.84   	  20.35		
  2.14   	 65.31   	103.68   	 432.35		  6.92   	  25.43		
  6.41   	 78.43   	105.41   	 381.48		  7.02   	  40.69		
 11.90   	 90.94   	106.94   	 330.62		  7.18   	  40.69		
 18.01   	105.29   	108.26   	 274.67		  7.34   	  55.95		
 24.11   	121.77   	109.36   	 233.98		  7.57   	  55.95		
 29.91   	139.47   	110.29   	 178.03		  7.79   	  55.95		
 34.48   	155.64   	111.01   	 137.33		  8.02   	  61.04		
 37.84   	168.76   	111.56   	  86.47		  8.26   	  55.95		
 39.98   	179.14   	111.90   	  45.78		  8.48   	  45.78		
 42.11   	189.21   	112.09   	   0.00		  8.67   	  45.78		
 45.17   	199.89   	112.09   	 -40.69		  8.85   	  35.61		
 48.83   	210.88   	111.92   	 -81.38		  8.99   	  30.52		
 51.88   	219.73   	111.60   	-122.07		  9.11   	  30.52		
 53.10   	225.52   	111.11   	-162.77		  9.24   	  30.52		
 52.49   	229.49   	110.46   	-203.46		  9.36   	  35.61		
 50.96   	232.54   	109.64   	-239.06		  9.50   	  35.61		
 50.05   	234.38   	108.69   	-284.84		  9.64   	  45.78		
 49.13   	232.85   	107.55   	-320.45		  9.83   	  45.78		
 48.22   	224.91   	106.27   	-371.31		 10.01   	  55.95		
 46.39   	209.66   	104.78   	-417.09		 10.23   	  61.04		
 43.03   	189.21   	103.11   	-473.04		 10.48   	  66.12		
 39.67   	167.54   	101.22   	-518.82		 10.74   	  61.04		
 36.62   	147.09   	 99.15   	-574.77		 10.99   	  55.95		
 32.96   	128.17   	 96.85   	-625.63		 11.21   	  55.95		
 27.16   	108.64   	 94.34   	-671.41		 11.43   	  45.78		
 18.01   	 86.98   	 91.66   	-712.10		 11.62   	  50.86		
  6.10   	 60.12   	 88.81   	-747.71		 11.82   	  45.78		
 -5.19   	 27.77   	 85.82   	-778.23		 12.00   	  50.86		
-13.12   	 -2.14   	 82.71   	-798.57		 12.21   	  55.95		
-14.04   	 -6.71   	 79.51   	-813.83		 12.43   	  66.12		
 -5.19   	 46.69   	 76.26   	-829.09		 12.70   	  81.38		
 18.01   	184.02   	 72.94   	-834.18		 13.02   	  91.56		
 59.20   	403.14   	 69.60   	-834.18		 13.39   	  96.64		
115.97   	657.96   	 66.27   	-829.09		 13.77   	 101.73		
178.53   	860.29   	 62.95   	-824.00		 14.18   	  96.64		
230.41   	918.88   	 59.65   	-813.83		 14.57   	  91.56		
252.99   	805.05   	 56.40   	-798.57		 14.93   	  76.30		
234.68   	581.36   	 53.20   	-783.31		 15.24   	  66.12		
176.39   	363.16   	 50.07   	-752.79		 15.50   	  61.04		
 91.86   	249.63   	 47.06   	-727.36		 15.75   	  45.78		
  3.36   	251.46   	 44.15   	-696.84		 15.93   	  40.69		
-70.19   	281.68   	 41.36   	-661.24		 16.09   	  35.61		
-119.63   	241.70   	 38.72   	-625.63		 16.24   	  25.43		
-149.84   	109.86   	 36.22   	-584.94		 16.34   	  20.35		
-170.29   	-51.88   	 33.88   	-534.08		 16.42   	  20.35		
-187.07   	-160.52   	 31.74   	-488.30		 16.50   	  15.26		
-200.20   	-180.97   	 29.79   	-432.35		 16.56   	  10.17		
-205.69   	-145.57   	 28.06   	-376.40		 16.60   	  10.17		
-202.64   	-115.05   	 26.55   	-310.27		 16.64   	  10.17		
-192.87   	-125.43   	 25.31   	-244.15		 16.68   	   5.09		
-177.92   	-166.32   	 24.33   	-167.85		 16.70   	   5.09		
-158.39   	-207.21   	 23.66   	-101.73		 16.72   	   0.00		
-132.45   	-227.05   	 23.26   	 -25.43		 16.72   	 -10.17		
-102.23   	-224.91   	 23.15   	  35.61		 16.68   	 -15.26		
-72.63   	-210.88   	 23.30   	  96.64		 16.62   	 -25.43		
-48.52   	-195.62   	 23.68   	 157.68		 16.52   	 -30.52		
-33.57   	-186.16   	 24.31   	 213.63		 16.40   	 -45.78		
-27.47   	-184.63   	 25.17   	 264.50		 16.22   	 -45.78		
-27.77   	-188.90   	 26.23   	 315.36		 16.03   	 -61.04		
-30.52   	-195.01   	 27.49   	 356.05		 15.79   	 -61.04		
-32.04   	-199.89   	 28.91   	 391.66		 15.54   	 -66.12		
-30.82   	-200.50   	 30.48   	 422.18		 15.28   	 -71.21		
-26.55   	-196.53   	 32.17   	 452.69		 14.99   	 -71.21		
-20.75   	-189.21   	 33.98   	 478.13		 14.71   	 -66.12		
-14.65   	-181.27   	 35.89   	 493.39		 14.45   	 -61.04		
 -8.85   	-177.00   	 37.86   	 508.65		 14.20   	 -61.04		
 -4.58   	-177.00   	 39.90   	 518.82		 13.96   	 -50.86		
 -2.75   	-180.36   	 41.97   	 528.99		 13.75   	 -45.78		
 -3.05   	-185.24   	 44.09   	 528.99		 13.57   	 -40.69		
 -4.27   	-189.21   	 46.21   	 528.99		 13.41   	 -30.52		
 -3.66   	-190.12   	 48.32   	 528.99		 13.29   	 -25.43		
 -0.92   	-188.29   	 50.44   	 523.90		 13.18   	 -30.52		
  2.44   	-184.63   	 52.53   	 508.65		 13.06   	 -20.35		
  3.36   	-180.66   	 54.57   	 498.47		 12.98   	 -25.43		
  1.53   	-177.61   	 56.56   	 483.21		 12.88   	 -25.43		
 -0.61   	-175.48   	 58.49   	 457.78		 12.78   	 -20.35		
  0.31   	-173.95   	 60.33   	 432.35		 12.70   	 -20.35		
  5.49   	-172.42   	 62.05   	 412.00		 12.61   	 -20.35		
 13.73   	-170.59   	 63.70   	 376.40		 12.53   	  -5.09		
 21.06   	-166.63   	 65.21   	 345.88		 12.51   	  -5.09		
 25.33   	-160.52   	 66.59   	 315.36		 12.49   	  10.17		
 26.55   	-152.59   	 67.85   	 279.75		 12.53   	  20.35		
 27.16   	-145.26   	 68.97   	 244.15		 12.61   	  25.43		
 27.16   	-141.30   	 69.95   	 203.46		 12.72   	  30.52		
 27.77   	-139.77   	 70.76   	 172.94		 12.84   	  25.43		
 29.91   	-137.94   	 71.45   	 132.25		 12.94   	  25.43		
 34.18   	-131.84   	 71.98   	  96.64		 13.04   	  20.35		
 39.98   	-121.15   	 72.37   	  61.04		 13.12   	   5.09		
 45.47   	-108.64   	 72.61   	  15.26		 13.14   	  -5.09		
 48.22   	-97.35   	 72.68   	 -25.43		 13.12   	 -15.26		
 48.22   	-88.20   	 72.57   	 -66.12		 13.06   	 -30.52		
 47.00   	-79.96   	 72.31   	-106.82		 12.94   	 -40.69		
 47.30   	-70.19   	 71.88   	-152.59		 12.78   	 -45.78		
 49.74   	-59.20   	 71.27   	-188.20		 12.59   	 -45.78		
 52.49   	-48.83   	 70.52   	-233.98		 12.41   	 -35.61		
 53.71   	-39.67   	 69.58   	-274.67		 12.27   	 -35.61		
 53.71   	-32.35   	 68.48   	-315.36		 12.13   	 -25.43		
 53.41   	-25.33   	 67.22   	-345.88		 12.02   	 -15.26		
 52.80   	-18.01   	 65.84   	-386.57		 11.96   	  -5.09		
 50.96   	-10.68   	 64.29   	-412.00		 11.94   	   5.09		
 47.00   	 -4.88   	 62.64   	-442.52		 11.96   	   0.00		
 41.50   	 -3.05   	 60.87   	-462.87		 11.96   	   5.09		
 34.48   	 -6.71   	 59.02   	-488.30		 11.98   	   0.00		
 26.86   	-15.87   	 57.07   	-503.56		 11.98   	   0.00		
 18.92   	-26.86   	 55.06   	-513.73		 11.98   	  -5.09		
 12.21   	-36.01   	 53.00   	-528.99		 11.96   	  -5.09		
  7.93   	-40.28   	 50.88   	-534.08		 11.94   	 -10.17		
  5.49   	-41.20   	 48.75   	-544.25		 11.90   	  -5.09		
  3.36   	-42.72   	 46.57   	-544.25		 11.88   	   5.09		
 -2.44   	-47.61   	 44.39   	-544.25		 11.90   	   5.09		
-11.29   	-56.76   	 42.22   	-544.25		 11.92   	  15.26		
-20.45   	-67.14   	 40.04   	-539.16		 11.98   	  20.35		
-25.94   	-76.29   	 37.88   	-528.99		 12.07   	  25.43		
-26.55   	-82.09   	 35.77   	-513.73		 12.17   	  30.52		
-25.02   	-84.53   	 33.71   	-503.56		 12.29   	  30.52		
-25.02   	-85.75   	 31.70   	-483.21		 12.41   	  25.43		
-28.38   	-86.98   	 29.77   	-462.87		 12.51   	  25.43		
-33.87   	-89.11   	 27.91   	-442.52		 12.61   	  20.35		
-38.15   	-90.64   	 26.14   	-412.00		 12.70   	  15.26		
-38.15   	-90.03   	 24.50   	-391.66		 12.76   	  15.26		
-34.79   	-86.67   	 22.93   	-366.22		 12.82   	  10.17		
-30.52   	-82.40   	 21.46   	-335.71		 12.86   	   5.09		
-28.38   	-80.57   	 20.12   	-310.27		 12.88   	  15.26		
-29.60   	-81.79   	 18.88   	-279.75		 12.94   	  10.17		
-32.65   	-84.53   	 17.76   	-259.41		 12.98   	  15.26		
-35.10   	-84.84   	 16.72   	-228.89		 13.04   	  15.26		
-34.79   	-81.48   	 15.81   	-203.46		 13.10   	  20.35		
-31.43   	-75.99   	 14.99   	-183.11		 13.18   	  15.26		
-26.86   	-72.33   	 14.26   	-162.77		 13.25   	  20.35		
-22.89   	-72.94   	 13.61   	-147.51		 13.33   	  20.35		
-21.97   	-76.60   	 13.02   	-122.07		 13.41   	  20.35		
-23.50   	-79.96   	 12.53   	-111.90		 13.49   	  15.26		
-25.94   	-80.26   	 12.09   	 -96.64		 13.55   	  20.35		
-27.77   	-78.43   	 11.70   	 -81.38		 13.63   	  15.26		
-28.99   	-75.99   	 11.37   	 -71.21		 13.69   	  15.26		
-28.69   	-75.07   	 11.09   	 -61.04		 13.75   	  10.17		
-27.77   	-75.99   	 10.84   	 -50.86		 13.79   	  15.26		
-26.55   	-78.13   	 10.64   	 -50.86		 13.86   	  10.17		
-25.33   	-79.65   	 10.44   	 -40.69		 13.90   	  10.17		
-25.33   	-79.35   	 10.27   	 -35.61		 13.94   	  10.17		
-26.55   	-77.82   	 10.13   	 -30.52		 13.98   	   5.09		
