  I     	  II     	  LV     	  LV'		  RV     	  RV'		
 -2.75   	 64.39   	 64.74   	-757.88		 21.59   	-223.80		
 -2.44   	 65.00   	 61.71   	-742.62		 20.69   	-218.72		
 -2.14   	 63.17   	 58.74   	-717.19		 19.82   	-213.63		
 -1.53   	 60.12   	 55.87   	-696.84		 18.96   	-203.46		
 -1.22   	 56.46   	 53.08   	-681.58		 18.15   	-193.29		
 -1.22   	 54.02   	 50.36   	-661.24		 17.38   	-183.11		
 -1.83   	 51.88   	 47.71   	-640.89		 16.64   	-167.85		
 -3.05   	 49.13   	 45.15   	-625.63		 15.97   	-157.68		
 -4.27   	 45.17   	 42.64   	-595.11		 15.34   	-147.51		
 -4.58   	 39.67   	 40.26   	-564.60		 14.75   	-137.33		
 -4.58   	 33.57   	 38.01   	-534.08		 14.20   	-127.16		
 -3.66   	 27.16   	 35.87   	-498.47		 13.69   	-116.99		
 -3.05   	 20.45   	 33.88   	-473.04		 13.22   	-111.90		
 -2.44   	 12.21   	 31.98   	-447.61		 12.78   	-106.82		
 -2.14   	  3.97   	 30.19   	-417.09		 12.35   	 -96.64		
 -2.14   	 -3.05   	 28.52   	-401.83		 11.96   	 -91.56		
 -2.44   	 -7.02   	 26.92   	-376.40		 11.60   	 -86.47		
 -2.75   	 -8.85   	 25.41   	-361.14		 11.25   	 -76.30		
 -2.75   	 -8.85   	 23.97   	-345.88		 10.95   	 -66.12		
 -1.83   	 -8.54   	 22.58   	-320.45		 10.68   	 -66.12		
 -0.31   	 -7.02   	 21.30   	-300.10		 10.42   	 -55.95		
  0.61   	 -3.97   	 20.10   	-279.75		 10.19   	 -50.86		
  0.31   	  0.00   	 18.98   	-259.41		  9.99   	 -40.69		
 -1.53   	  3.66   	 17.94   	-228.89		  9.83   	 -35.61		
 -4.27   	  5.19   	 17.03   	-213.63		  9.68   	 -30.52		
 -5.80   	  5.49   	 16.17   	-193.29		  9.56   	 -15.26		
 -6.10   	  6.10   	 15.40   	-172.94		  9.50   	 -10.17		
 -4.88   	  8.24   	 14.71   	-152.59		  9.46(D)	   5.09		
 -3.97   	 11.60   	 14.10   	-137.33		  9.48   	  10.17		
 -4.27   	 14.65   	 13.55   	-116.99		  9.52   	  20.35		
 -5.80   	 16.78   	 13.08   	-101.73		  9.60   	  25.43		
 -7.63   	 18.62   	 12.68   	 -86.47		  9.70   	  35.61		
 -7.93   	 21.36   	 12.33   	 -71.21		  9.85   	  40.69		
 -7.02   	 25.63   	 12.04   	 -50.86		 10.01   	  45.78		
 -5.49   	 31.13   	 11.84   	 -40.69		 10.19   	  55.95		
 -3.97   	 36.01   	 11.68   	 -25.43		 10.42   	  50.86		
 -3.66   	 39.37   	 11.58   	  -5.09		 10.62   	  61.04		
 -3.66   	 39.98   	 11.56(D)	   0.00		 10.86   	  55.95		
 -3.66   	 38.15   	 11.56   	  15.26		 11.09   	  61.04		
 -3.05   	 34.18   	 11.62   	  30.52		 11.33   	  66.12		
 -1.53   	 29.91   	 11.74   	  35.61		 11.60   	  61.04		
  0.00   	 27.47   	 11.88   	  45.78		 11.84   	  61.04		
  0.61   	 27.47   	 12.07   	  55.95		 12.09   	  61.04		
  0.31   	 28.99   	 12.29   	  66.12		 12.33   	  61.04		
 -0.61   	 30.52   	 12.55   	  71.21		 12.57   	  66.12		
 -1.83   	 29.91   	 12.84   	  76.30		 12.84   	  66.12		
 -2.75   	 25.94   	 13.14   	  81.38		 13.10   	  71.21		
 -3.66   	 18.62   	 13.47   	  81.38		 13.39   	  71.21		
 -4.88   	  9.16   	 13.79   	  86.47		 13.67   	  71.21		
 -6.41   	 -0.92   	 14.14   	  81.38		 13.96   	  66.12		
 -7.93   	 -9.77   	 14.47   	  86.47		 14.22   	  71.21		
 -9.46   	-16.48   	 14.81   	  86.47		 14.51   	  61.04		
-10.68   	-21.06   	 15.16   	  81.38		 14.75   	  61.04		
-11.29   	-25.02   	 15.48   	  81.38		 14.99   	  50.86		
-11.60   	-28.99   	 15.81   	  81.38		 15.20   	  45.78		
-11.60   	-32.65   	 16.13   	  76.30		 15.38   	  40.69		
-11.60   	-35.10   	 16.44   	  71.21		 15.54   	  30.52		
-10.99   	-34.79   	 16.72   	  66.12		 15.67   	  25.43		
-10.38   	-32.04   	 16.99   	  55.95		 15.77   	  25.43		
 -9.46   	-26.25   	 17.21   	  50.86		 15.87   	  15.26		
 -8.54   	-19.53   	 17.42   	  45.78		 15.93   	  20.35		
 -7.63   	-12.51   	 17.60   	  35.61		 16.01   	  10.17		
 -6.41   	 -5.80   	 17.74   	  30.52		 16.05   	  15.26		
 -6.10   	 -0.61   	 17.86   	  25.43		 16.11   	  10.17		
 -7.02   	  3.36   	 17.97   	  20.35		 16.15   	  10.17		
 -9.16   	  6.10   	 18.05   	  15.26		 16.20   	   5.09		
-11.60   	  7.93   	 18.11   	  10.17		 16.22   	   5.09		
-13.43   	  9.77   	 18.15   	  15.26		 16.24   	   5.09		
-13.73   	 12.82   	 18.21   	  10.17		 16.26   	   0.00		
-12.51   	 17.09   	 18.25   	   5.09		 16.26   	   5.09		
-10.68   	 21.97   	 18.27   	   5.09		 16.28   	   0.00		
 -9.77   	 26.25   	 18.29   	   5.09		 16.28   	   5.09		
 -9.77   	 28.08   	 18.31   	   5.09		 16.30   	  10.17		
-10.07   	 27.77   	 18.33   	   0.00		 16.34   	  10.17		
-10.38   	 26.55   	 18.33   	   0.00		 16.38   	  15.26		
-10.07   	 25.63   	 18.33   	   0.00		 16.44   	  10.17		
-10.07   	 25.02   	 18.33   	   5.09		 16.48   	  15.26		
-10.07   	 24.72   	 18.35   	   0.00		 16.54   	  15.26		
-10.07   	 23.19   	 18.35   	   0.00		 16.60   	  10.17		
-10.07   	 20.14   	 18.35   	   0.00		 16.64   	   5.09		
-10.07   	 16.17   	 18.35   	   0.00		 16.66   	   5.09		
-10.07   	 11.90   	 18.35   	   0.00		 16.68   	   0.00		
-10.68   	  9.46   	 18.35   	   0.00		 16.68   	   0.00		
-12.21   	  8.54   	 18.35   	  -5.09		 16.68   	  -5.09		
-14.04   	  8.54   	 18.33   	  -5.09		 16.66   	  -5.09		
-16.17   	  7.32   	 18.31   	  -5.09		 16.64   	  -5.09		
-17.70   	  3.36   	 18.29   	  -5.09		 16.62   	  -5.09		
-18.62   	 -3.05   	 18.27   	 -10.17		 16.60   	  -5.09		
-18.31   	 -9.46   	 18.23   	  -5.09		 16.58   	 -10.17		
-17.40   	-13.43   	 18.21   	  -5.09		 16.54   	  -5.09		
-16.17   	-14.34   	 18.19   	 -10.17		 16.52   	  -5.09		
-14.95   	-13.12   	 18.15   	  -5.09		 16.50   	   0.00		
-14.04   	-10.99   	 18.13   	  -5.09		 16.50   	  -5.09		
-13.12   	 -7.93   	 18.11   	  -5.09		 16.48   	  -5.09		
-11.29   	 -3.36   	 18.09   	 -10.17		 16.46   	  -5.09		
 -8.54   	  3.97   	 18.05   	  -5.09		 16.44   	  -5.09		
 -5.49   	 12.82   	 18.03   	 -10.17		 16.42   	   0.00		
 -3.05   	 20.75   	 17.99   	  -5.09		 16.42   	  -5.09		
 -2.44   	 25.94   	 17.97   	  -5.09		 16.40   	   0.00		
 -3.36   	 26.86   	 17.94   	  -5.09		 16.40   	   0.00		
 -5.19   	 24.11   	 17.92   	 -10.17		 16.40   	  -5.09		
 -6.41   	 19.23   	 17.88   	   0.00		 16.38   	   0.00		
 -6.41   	 13.73   	 17.88   	  -5.09		 16.38   	   0.00		
 -6.10   	  9.46   	 17.86   	  -5.09		 16.38   	   0.00		
 -5.49   	  7.63   	 17.84   	   0.00		 16.38   	  -5.09		
 -5.49   	  9.16   	 17.84   	  -5.09		 16.36   	  -5.09		
 -5.49   	 12.51   	 17.82   	   0.00		 16.34   	  -5.09		
 -5.19   	 16.48   	 17.82   	  -5.09		 16.32   	   0.00		
 -4.58   	 19.84   	 17.80   	   0.00		 16.32   	  -5.09		
 -3.66   	 22.58   	 17.80   	   0.00		 16.30   	  -5.09		
 -3.36   	 25.02   	 17.80   	   0.00		 16.28   	  -5.09		
 -3.05   	 28.38   	 17.80   	  -5.09		 16.26   	  -5.09		
 -2.75   	 32.04   	 17.78   	   0.00		 16.24   	   0.00		
 -1.83   	 35.10   	 17.78   	   0.00		 16.24   	   0.00		
 -0.31   	 36.93   	 17.78   	   5.09		 16.24   	   0.00		
  1.22   	 35.71   	 17.80   	   0.00		 16.24   	   5.09		
  1.53   	 32.35   	 17.80   	   0.00		 16.26   	   0.00		
  0.61   	 26.55   	 17.80   	   0.00		 16.26   	   5.09		
 -1.22   	 19.53   	 17.80   	   0.00		 16.28   	   0.00		
 -3.66   	 12.82   	 17.80   	   5.09		 16.28   	   0.00		
 -6.41   	  7.32   	 17.82   	   0.00		 16.28   	   0.00		
 -9.46   	  3.66   	 17.82   	   5.09		 16.28   	   0.00		
-12.51   	  1.83   	 17.84   	   0.00		 16.28   	   0.00		
-14.34   	  0.92   	 17.84   	   5.09		 16.28   	   0.00		
-14.95   	  0.00   	 17.86   	   0.00		 16.28   	   0.00		
-14.34   	 -1.53   	 17.86   	   5.09		 16.28   	   0.00		
-12.21   	 -3.36   	 17.88   	   5.09		 16.28   	   5.09		
-10.07   	 -4.88   	 17.90   	   5.09		 16.30   	   0.00		
 -7.93   	 -4.58   	 17.92   	   5.09		 16.30   	   0.00		
 -5.80   	 -1.83   	 17.94   	  10.17		 16.30   	   5.09		
 -3.97   	  2.44   	 17.99   	   5.09		 16.32   	   0.00		
 -2.44   	  7.63   	 18.01   	   5.09		 16.32   	   0.00		
 -1.53   	 11.60   	 18.03   	   5.09		 16.32   	   5.09		
 -0.92   	 13.73   	 18.05   	   0.00		 16.34   	   0.00		
 -1.22   	 13.73   	 18.05   	   5.09		 16.34   	   0.00		
 -1.83   	 12.51   	 18.07   	   5.09		 16.34   	   0.00		
 -2.14   	 10.99   	 18.09   	   5.09		 16.34   	   0.00		
 -2.44   	 10.07   	 18.11   	   5.09		 16.34   	   0.00		
 -2.75   	 10.38   	 18.13   	   0.00		 16.34   	   5.09		
 -3.05   	 10.99   	 18.13   	   5.09		 16.36   	   0.00		
 -3.36   	 12.21   	 18.15   	   0.00		 16.36   	   0.00		
 -3.97   	 12.51   	 18.15   	   5.09		 16.36   	   0.00		
 -4.58   	 12.21   	 18.17   	   0.00		 16.36   	   0.00		
 -4.88   	 11.60   	 18.17   	   0.00		 16.36   	   0.00		
 -4.88   	 11.60   	 18.17   	   0.00		 16.36   	   0.00		
 -4.88   	 12.82   	 18.17   	   0.00		 16.36   	  -5.09		
 -5.19   	 15.26   	 18.17   	  -5.09		 16.34   	  -5.09		
 -6.71   	 18.01   	 18.15   	   0.00		 16.32   	  -5.09		
 -8.85   	 19.84   	 18.15   	  -5.09		 16.30   	  -5.09		
-10.99   	 20.45   	 18.13   	   0.00		 16.28   	  -5.09		
-12.21   	 20.45   	 18.13   	  -5.09		 16.26   	  -5.09		
-12.51   	 18.62   	 18.11   	 -10.17		 16.24   	  -5.09		
-11.90   	 14.65   	 18.07   	  -5.09		 16.22   	  -5.09		
-11.60   	  8.54   	 18.05   	  -5.09		 16.20   	   0.00		
-12.51   	  2.44   	 18.03   	  -5.09		 16.20   	  -5.09		
-14.04   	 -1.22   	 18.01   	 -10.17		 16.17   	  -5.09		
-15.26   	 -1.83   	 17.97   	  -5.09		 16.15   	  -5.09		
-15.56   	  0.61   	 17.94   	  -5.09		 16.13   	  -5.09		
-14.34   	  3.97   	 17.92   	  -5.09		 16.11   	  -5.09		
-12.51   	  6.10   	 17.90   	 -10.17		 16.09   	  -5.09		
-10.99   	  6.10   	 17.86   	  -5.09		 16.07   	 -10.17		
-10.38   	  4.27   	 17.84   	  -5.09		 16.03   	  -5.09		
-10.38   	  1.22   	 17.82   	  -5.09		 16.01   	  -5.09		
-10.07   	 -1.53   	 17.80   	  -5.09		 15.99   	   0.00		
 -8.54   	 -2.75   	 17.78   	  -5.09		 15.99   	  -5.09		
 -5.80   	 -1.22   	 17.76   	  -5.09		 15.97   	  -5.09		
 -2.44   	  2.14   	 17.74   	 -10.17		 15.95   	  -5.09		
  0.92   	  6.10   	 17.70   	  -5.09		 15.93   	   0.00		
  3.05   	  7.93   	 17.68   	 -10.17		 15.93   	   0.00		
  4.27   	  7.02   	 17.64   	  -5.09		 15.93   	   0.00		
  4.27   	  3.66   	 17.62   	  -5.09		 15.93   	  -5.09		
  3.97   	 -1.22   	 17.60   	  -5.09		 15.91   	   0.00		
  4.27   	 -5.80   	 17.58   	  -5.09		 15.91   	   0.00		
  5.49   	-10.07   	 17.56   	  -5.09		 15.91   	   0.00		
  7.02   	-13.73   	 17.54   	  -5.09		 15.91   	  -5.09		
  7.93   	-16.17   	 17.52   	  -5.09		 15.89   	   0.00		
  8.54   	-17.40   	 17.50   	   0.00		 15.89   	  -5.09		
  7.93   	-17.40   	 17.50   	  -5.09		 15.87   	  -5.09		
  6.41   	-17.09   	 17.48   	  -5.09		 15.85   	   0.00		
  4.58   	-17.09   	 17.46   	  -5.09		 15.85   	  -5.09		
  2.75   	-18.31   	 17.44   	   0.00		 15.83   	  -5.09		
  0.92   	-20.75   	 17.44   	  -5.09		 15.81   	   0.00		
 -0.61   	-23.19   	 17.42   	   0.00		 15.81   	  -5.09		
 -2.14   	-24.72   	 17.42   	  -5.09		 15.79   	   0.00		
 -3.66   	-24.41   	 17.40   	   0.00		 15.79   	  -5.09		
 -5.49   	-22.89   	 17.40   	  -5.09		 15.77   	  -5.09		
 -7.32   	-21.36   	 17.38   	  -5.09		 15.75   	  -5.09		
 -9.46   	-21.06   	 17.35   	  -5.09		 15.73   	   0.00		
-11.29   	-21.36   	 17.33   	   0.00		 15.73   	  -5.09		
-12.51   	-21.06   	 17.33   	  -5.09		 15.71   	  -5.09		
-12.51   	-19.84   	 17.31   	  -5.09		 15.69   	  -5.09		
-11.90   	-18.01   	 17.29   	  -5.09		 15.67   	   0.00		
-11.29   	-16.78   	 17.27   	  -5.09		 15.67   	  -5.09		
-10.99   	-16.17   	 17.25   	  -5.09		 15.65   	  -5.09		
-10.99   	-15.87   	 17.23   	  -5.09		 15.63   	   0.00		
-10.99   	-13.43   	 17.21   	  -5.09		 15.63   	  -5.09		
-10.38   	 -8.24   	 17.19   	  -5.09		 15.61   	   0.00		
 -9.16   	 -1.22   	 17.17   	  -5.09		 15.61   	  -5.09		
 -8.24   	  5.49   	 17.15   	   0.00		 15.58   	   0.00		
 -7.02   	 10.68   	 17.15   	  -5.09		 15.58   	   0.00		
 -5.19   	 14.04   	 17.13   	  -5.09		 15.58   	  -5.09		
 -3.05   	 16.48   	 17.11   	  -5.09		 15.56   	   0.00		
 -0.61   	 18.31   	 17.09   	  -5.09		 15.56   	   0.00		
  0.61   	 19.53   	 17.07   	  -5.09		 15.56   	   0.00		
  0.61   	 19.23   	 17.05   	  -5.09		 15.56   	  -5.09		
  0.31   	 17.40   	 17.03   	   0.00		 15.54   	   0.00		
  0.31   	 14.95   	 17.03   	  -5.09		 15.54   	   0.00		
  1.53   	 12.82   	 17.01   	  -5.09		 15.54   	   0.00		
  3.66   	 11.60   	 16.99   	   0.00		 15.54   	   0.00		
  5.80   	 10.68   	 16.99   	  -5.09		 15.54   	   0.00		
  6.71   	  9.16   	 16.97   	   0.00		 15.54   	   0.00		
  7.02   	  5.80   	 16.97   	  -5.09		 15.54   	   0.00		
  6.71   	  1.53   	 16.95   	   0.00		 15.54   	   0.00		
  6.41   	 -2.75   	 16.95   	  -5.09		 15.54   	   0.00		
  6.10   	 -5.49   	 16.93   	  -5.09		 15.54   	   0.00		
  5.19   	 -6.41   	 16.91   	   0.00		 15.54   	   0.00		
  3.36   	 -6.71   	 16.91   	  -5.09		 15.54   	   0.00		
  0.00   	 -7.32   	 16.89   	  -5.09		 15.54   	   0.00		
 -3.66   	 -9.46   	 16.87   	  -5.09		 15.54   	   0.00		
 -5.80   	-11.29   	 16.85   	   0.00		 15.54   	   0.00		
 -6.41   	-11.60   	 16.85   	  -5.09		 15.54   	   0.00		
 -6.10   	-10.38   	 16.83   	   0.00		 15.54   	   0.00		
 -5.80   	 -8.85   	 16.83   	  -5.09		 15.54   	   0.00		
 -6.71   	 -9.77   	 16.81   	   0.00		 15.54   	   0.00		
 -8.24   	-14.34   	 16.81   	  -5.09		 15.54   	   0.00		
-10.38   	-21.97   	 16.79   	   0.00		 15.54   	   0.00		
-11.60   	-30.52   	 16.79   	  -5.09		 15.54   	   0.00		
-11.90   	-37.84   	 16.76   	  -5.09		 15.54   	  -5.09		
-11.90   	-42.42   	 16.74   	  -5.09		 15.52   	   5.09		
-11.29   	-44.86   	 16.72   	  -5.09		 15.54   	   0.00		
-11.29   	-44.56   	 16.70   	   0.00		 15.54   	   0.00		
-10.99   	-42.72   	 16.70   	  -5.09		 15.54   	   0.00		
-10.07   	-38.45   	 16.68   	  -5.09		 15.54   	   0.00		
 -8.54   	-32.04   	 16.66   	  -5.09		 15.54   	   0.00		
 -6.41   	-23.80   	 16.64   	  -5.09		 15.54   	   0.00		
 -5.19   	-14.34   	 16.62   	  -5.09		 15.54   	   0.00		
 -4.58   	 -3.97   	 16.60   	   0.00		 15.54   	   0.00		
 -4.27   	  6.10   	 16.60   	  -5.09		 15.54   	   0.00		
 -3.66   	 15.87   	 16.58   	  -5.09		 15.54   	   0.00		
 -2.44   	 23.80   	 16.56   	  -5.09		 15.54   	   0.00		
 -0.61   	 28.99   	 16.54   	  -5.09		 15.54   	   0.00		
  1.22   	 30.82   	 16.52   	  -5.09		 15.54   	   0.00		
  3.05   	 30.21   	 16.50   	  -5.09		 15.54   	  -5.09		
  4.88   	 27.77   	 16.48   	  -5.09		 15.52   	   0.00		
  5.80   	 23.50   	 16.46   	  -5.09		 15.52   	   0.00		
  5.49   	 16.48   	 16.44   	   0.00		 15.52   	   0.00		
  3.97   	  7.32   	 16.44   	  -5.09		 15.52   	   0.00		
  0.61   	 -3.36   	 16.42   	   0.00		 15.52   	  -5.09		
 -4.27   	-14.95   	 16.42   	  -5.09		 15.50   	   0.00		
-10.68   	-31.74   	 16.40   	   0.00		 15.50   	   0.00		
-16.48   	-57.37   	 16.40   	  -5.09		 15.50   	  -5.09		
-17.09   	-85.75   	 16.38   	   0.00		 15.48   	   0.00		
 -7.63   	-91.25   	 16.38   	   0.00		 15.48   	  -5.09		
 15.56   	-31.74   	 16.38   	   0.00		 15.46   	   0.00		
 51.88   	129.39   	 16.38   	  -5.09		 15.46   	   0.00		
 93.99   	398.25   	 16.36   	   0.00		 15.46   	  -5.09		
130.92   	731.81   	 16.36(E)	   5.09		 15.44   	   0.00		
150.45   	1043.40   	 16.38   	  10.17		 15.44(E)	  10.17		
103.76   	1267.70(R)	 16.42   	  15.26		 15.48   	   5.09		
 46.08   	1121.22   	 16.48   	  20.35		 15.50   	  10.17		
 -9.16   	858.46   	 16.56   	  30.52		 15.54   	  10.17		
-41.81   	562.74   	 16.68   	  40.69		 15.58   	  20.35		
-43.33   	306.70   	 16.85   	  55.95		 15.67   	  20.35		
-21.97   	127.56   	 17.07   	  71.21		 15.75   	  25.43		
  1.53   	 25.33   	 17.35   	  96.64		 15.85   	  30.52		
 12.51   	-22.28   	 17.74   	 127.16		 15.97   	  35.61		
  8.24   	-42.42   	 18.25   	 157.68		 16.11   	  45.78		
 -2.44   	-54.32   	 18.88   	 198.37		 16.30   	  55.95		
-11.29   	-66.53   	 19.67   	 244.15		 16.52   	  61.04		
-14.95   	-80.26   	 20.65   	 289.93		 16.76   	  81.38		
-14.95   	-93.69   	 21.81   	 345.88		 17.09   	  91.56		
-14.65   	-103.45   	 23.19   	 401.83		 17.46   	 106.82		
-14.65   	-107.73   	 24.80   	 457.78		 17.88   	 122.07		
-14.65   	-106.51   	 26.63   	 508.65		 18.37   	 137.33		
-14.34   	-101.62   	 28.67   	 554.42		 18.92   	 147.51		
-13.43   	-95.52   	 30.88   	 590.03		 19.51   	 162.77		
-12.82   	-90.33   	 33.25   	 615.46		 20.16   	 172.94		
-11.90   	-88.20   	 35.71   	 630.72		 20.85   	 167.85		
-10.99   	-89.72   	 38.23   	 640.89		 21.53   	 167.85		
-10.38   	-93.69   	 40.79   	 630.72		 22.20   	 152.59		
 -9.46   	-98.57   	 43.32   	 620.55		 22.81   	 122.07		
 -8.24   	-102.54   	 45.80   	 595.11		 23.30   	  86.47		
 -6.71   	-104.37   	 48.18   	 559.51		 23.64   	  45.78		
 -5.19   	-104.06   	 50.42   	 518.82		 23.82   	  10.17		
 -5.19   	-102.84   	 52.49   	 478.13		 23.87   	 -20.35		
 -6.71   	-101.62   	 54.40   	 442.52		 23.78   	 -35.61		
 -8.85   	-101.32   	 56.17   	 406.92		 23.64   	 -35.61		
-10.07   	-101.32   	 57.80   	 381.48		 23.50   	 -20.35		
 -9.77   	-100.10   	 59.33   	 371.31		 23.42   	   0.00		
 -8.24   	-97.96   	 60.81   	 356.05		 23.42   	  35.61		
 -7.63   	-95.21   	 62.24   	 350.97		 23.56   	  55.95		
 -7.93   	-94.60   	 63.64   	 340.79		 23.78   	  76.30		
 -9.77   	-97.05   	 65.00   	 320.45		 24.09   	  91.56		
-11.90   	-103.15   	 66.29   	 300.10		 24.46   	  91.56		
-13.12   	-110.17   	 67.49   	 264.50		 24.82   	  91.56		
-12.82   	-115.36   	 68.55   	 239.06		 25.19   	  76.30		
-11.90   	-117.19   	 69.50   	 203.46		 25.49   	  71.21		
-10.38   	-116.27   	 70.32   	 178.03		 25.78   	  55.95		
 -9.46   	-115.36   	 71.03   	 162.77		 26.00   	  50.86		
 -8.54   	-116.88   	 71.68   	 142.42		 26.21   	  50.86		
 -7.93   	-122.07   	 72.25   	 137.33		 26.41   	  40.69		
 -7.63   	-129.39   	 72.80   	 127.16		 26.57   	  45.78		
 -7.93   	-135.80   	 73.31   	 127.16		 26.75   	  45.78		
 -9.16   	-138.55   	 73.81   	 116.99		 26.94   	  40.69		
-10.38   	-136.41   	 74.28   	 106.82		 27.10   	  40.69		
-11.29   	-130.92   	 74.71   	 101.73		 27.26   	  35.61		
-10.38   	-125.12   	 75.12   	  96.64		 27.41   	  30.52		
 -8.54   	-120.85   	 75.50   	  81.38		 27.53   	  25.43		
 -7.02   	-119.63   	 75.83   	  81.38		 27.63   	  20.35		
 -7.02   	-120.85   	 76.15   	  76.30		 27.71   	  20.35		
 -9.16   	-123.60   	 76.46   	  76.30		 27.79   	  20.35		
-11.90   	-126.65   	 76.76   	  76.30		 27.87   	  15.26		
-13.73   	-128.48   	 77.07   	  76.30		 27.93   	  15.26		
-13.73   	-127.87   	 77.38   	  76.30		 28.00   	  15.26		
-12.21   	-124.51   	 77.68   	  81.38		 28.06   	  15.26		
-10.68   	-119.63   	 78.01   	  81.38		 28.12   	  10.17		
 -9.16   	-115.36   	 78.33   	  86.47		 28.16   	  10.17		
 -7.93   	-113.22   	 78.68   	  81.38		 28.20   	  10.17		
 -6.41   	-112.61   	 79.00   	  86.47		 28.24   	   0.00		
 -4.58   	-111.08   	 79.35   	  81.38		 28.24   	   0.00		
 -2.44   	-106.81   	 79.67   	  86.47		 28.24   	  -5.09		
 -0.31   	-98.27   	 80.02   	  86.47		 28.22   	 -10.17		
  2.44   	-86.36   	 80.37   	  81.38		 28.18   	 -10.17		
  6.10   	-73.24   	 80.69   	  86.47		 28.14   	 -15.26		
 10.38   	-61.04   	 81.04   	  81.38		 28.08   	 -15.26		
 14.95   	-52.19   	 81.36   	  81.38		 28.02   	 -10.17		
 19.53   	-47.00   	 81.69   	  76.30		 27.98   	 -15.26		
 25.02   	-44.25   	 81.99   	  71.21		 27.91   	 -10.17		
 30.52   	-42.11   	 82.28   	  71.21		 27.87   	  -5.09		
 35.71   	-38.76   	 82.56   	  66.12		 27.85   	 -10.17		
 39.06   	-32.96   	 82.83   	  61.04		 27.81   	  -5.09		
 39.98   	-25.63   	 83.07   	  55.95		 27.79   	  -5.09		
 38.76   	-18.01   	 83.30   	  50.86		 27.77   	  -5.09		
 37.54   	-10.99   	 83.50   	  45.78		 27.75   	 -10.17		
 36.62   	 -6.10   	 83.68   	  40.69		 27.71   	 -10.17		
 35.71   	 -4.27   	 83.85   	  35.61		 27.67   	 -10.17		
 33.57   	 -6.10   	 83.99   	  25.43		 27.63   	 -10.17		
 29.30   	-10.07   	 84.09   	  20.35		 27.59   	 -15.26		
 23.80   	-14.04   	 84.17   	  15.26		 27.53   	 -15.26		
 18.62   	-15.87   	 84.23   	   5.09		 27.47   	 -20.35		
 14.95   	-15.87   	 84.25(S)	  -5.09		 27.39   	 -15.26		
 11.90   	-15.87   	 84.23   	 -10.17		 27.32   	 -20.35		
  9.16   	-17.70   	 84.19   	 -15.26		 27.24   	 -25.43		
  5.80   	-22.89   	 84.13   	 -30.52		 27.14   	 -30.52		
  2.14   	-29.60   	 84.01   	 -45.78		 27.02   	 -30.52		
 -0.61   	-34.48   	 83.82   	 -55.95		 26.90   	 -30.52		
 -1.53   	-34.18   	 83.60   	 -76.30		 26.78   	 -40.69		
 -1.22   	-28.08   	 83.30   	 -96.64		 26.61   	 -40.69		
  0.31   	-18.01   	 82.91   	-116.99		 26.45   	 -45.78		
  1.22   	 -8.85   	 82.44   	-142.42		 26.27   	 -50.86		
  0.61   	 -3.97   	 81.87   	-172.94		 26.06   	 -50.86		
 -1.22   	 -4.88   	 81.18   	-203.46		 25.86   	 -61.04		
 -3.66   	 -9.46   	 80.37   	-244.15		 25.62   	 -61.04		
 -4.88   	-12.51   	 79.39   	-284.84		 25.37   	 -61.04		
 -3.66   	-10.38   	 78.25   	-335.71		 25.13   	 -71.21		
  0.00   	 -1.83   	 76.91   	-391.66		 24.84   	 -76.30		
  4.27   	  9.77   	 75.34   	-452.69		 24.54   	 -81.38		
  7.93   	 18.92   	 73.53   	-508.65		 24.21   	 -81.38		
 10.07   	 21.97   	 71.50   	-564.60		 23.89   	 -96.64		
 10.07   	 19.53   	 69.24   	-605.29		 23.50   	 -96.64		
  8.85   	 14.34   	 66.82   	-635.81		 23.11   	-111.90		
  7.93   	 11.60   	 64.27   	-656.15		 22.67   	-122.07		
  7.32   	 13.73   	 61.65   	-661.24		 22.18   	-137.33		
  7.63   	 19.84   	 59.00   	-656.15		 21.63   	-147.51		
  8.24   	 26.86   	 56.38   	-651.07		 21.04   	-167.85		
  8.24   	 31.43   	 53.77   	-645.98		 20.37   	-178.03		
  7.32   	 31.74   	 51.19   	-630.72		 19.65   	-188.20		
  5.49   	 27.47   	 48.67   	-625.63		 18.90   	-198.37		
  3.66   	 19.84   	 46.16   	-615.46		 18.11   	-208.54		
  3.66   	 10.68   	 43.70   	-605.29		 17.27   	-213.63		
  6.10   	  0.61   	 41.28   	-590.03		 16.42   	-218.72		
  9.77   	-10.07   	 38.92   	-574.77		 15.54   	-213.63		
 13.12   	-20.45   	 36.62   	-559.51		 14.69   	-213.63		
 14.04   	-29.60   	 34.38   	-528.99		 13.84   	-203.46		
 12.21   	-37.23   	 32.27   	-508.65		 13.02   	-193.29		
  8.85   	-43.03   	 30.23   	-483.21		 12.25   	-183.11		
  4.88   	-47.91   	 28.30   	-457.78		 11.52   	-167.85		
  2.14   	-52.49   	 26.47   	-432.35		 10.84   	-152.59		
  0.92   	-57.37   	 24.74   	-406.92		 10.23   	-137.33		
  0.31   	-61.65   	 23.11   	-391.66		  9.68   	-122.07		
  0.31   	-65.00   	 21.55   	-371.31		  9.20   	-111.90		
 -0.31   	-66.53   	 20.06   	-356.05		  8.75   	-101.73		
 -1.53   	-66.53   	 18.64   	-335.71		  8.34   	 -96.64		
 -3.36   	-64.39   	 17.29   	-320.45		  7.96   	 -96.64		
 -4.88   	-59.51   	 16.01   	-305.19		  7.57   	 -91.56		
