  I     	  II     	  LV     	  LV'		  RV     	  RV'		
 53.71   	192.87   	190.03   	 172.94		 36.56   	  15.26		
 49.13   	183.72   	190.72   	 157.68		 36.62   	   5.09		
 44.86   	170.29   	191.35   	 137.33		 36.64   	   5.09		
 39.98   	151.06   	191.90   	 122.07		 36.66(S)	   0.00		
 34.18   	126.95   	192.39   	 101.73		 36.66   	  -5.09		
 25.94   	100.10   	192.80   	  76.30		 36.64   	 -15.26		
 16.48   	 74.46   	193.10   	  50.86		 36.58   	 -15.26		
  7.32   	 52.49   	193.31   	  25.43		 36.52   	 -20.35		
 -0.31   	 34.79   	193.41(S)	   0.00		 36.44   	 -25.43		
 -6.41   	 19.53   	193.41   	 -30.52		 36.34   	 -25.43		
-11.60   	  5.19   	193.29   	 -66.12		 36.24   	 -35.61		
-16.48   	 -9.16   	193.02   	 -96.64		 36.09   	 -45.78		
-20.75   	-22.58   	192.63   	-132.25		 35.91   	 -45.78		
-24.72   	-34.18   	192.11   	-178.03		 35.73   	 -50.86		
-27.16   	-43.95   	191.39   	-208.54		 35.52   	 -61.04		
-28.08   	-50.96   	190.56   	-249.24		 35.28   	 -71.21		
-27.77   	-56.15   	189.56   	-289.93		 34.99   	 -76.30		
-27.16   	-60.42   	188.40   	-340.79		 34.69   	 -86.47		
-27.16   	-63.78   	187.04   	-391.66		 34.34   	 -96.64		
-28.38   	-67.14   	185.47   	-442.52		 33.96   	-106.82		
-30.82   	-69.58   	183.70   	-503.56		 33.53   	-116.99		
-33.26   	-70.80   	181.69   	-559.51		 33.06   	-127.16		
-35.40   	-71.72   	179.45   	-625.63		 32.55   	-137.33		
-36.62   	-72.94   	176.95   	-691.76		 32.00   	-142.42		
-36.32   	-74.77   	174.18   	-768.05		 31.43   	-157.68		
-35.10   	-76.29   	171.11   	-849.44		 30.80   	-157.68		
-34.18   	-76.60   	167.71   	-935.91		 30.17   	-172.94		
-34.79   	-75.99   	163.97   	-1017.29		 29.48   	-172.94		
-35.40   	-73.85   	159.90   	-1108.85		 28.79   	-183.11		
-35.40   	-71.11   	155.46   	-1195.32		 28.06   	-183.11		
-33.57   	-67.75   	150.68   	-1271.61		 27.32   	-193.29		
-30.52   	-65.31   	145.59   	-1342.82		 26.55   	-193.29		
-29.60   	-65.00   	140.22   	-1403.86		 25.78   	-198.37		
-31.74   	-67.14   	134.61   	-1444.55		 24.98   	-208.54		
-35.71   	-70.19   	128.83   	-1475.07		 24.15   	-208.54		
-38.45   	-71.41   	122.93   	-1485.24		 23.32   	-213.63		
-38.45   	-69.89   	116.99   	-1490.33		 22.46   	-213.63		
-36.93   	-67.44   	111.03   	-1475.07		 21.61   	-213.63		
-36.32   	-65.31   	105.13   	-1454.72		 20.75   	-208.54		
-37.23   	-63.48   	 99.31   	-1429.29		 19.92   	-208.54		
-39.06   	-60.12   	 93.59   	-1398.77		 19.08   	-198.37		
-41.20   	-52.80   	 88.00   	-1358.08		 18.29   	-188.20		
-41.50   	-39.06   	 82.56   	-1317.39		 17.54   	-178.03		
-39.67   	-20.14   	 77.29   	-1271.61		 16.83   	-167.85		
-36.01   	  2.44   	 72.21   	-1225.83		 16.15   	-152.59		
-31.43   	 25.02   	 67.30   	-1164.80		 15.54   	-142.42		
-28.08   	 44.56   	 62.64   	-1103.76		 14.97   	-127.16		
-25.94   	 58.59   	 58.23   	-1042.72		 14.47   	-116.99		
-25.02   	 65.92   	 54.06   	-971.51		 14.00   	-101.73		
-23.80   	 68.05   	 50.17   	-900.30		 13.59   	 -96.64		
-21.97   	 67.14   	 46.57   	-834.18		 13.20   	 -91.56		
-20.14   	 66.83   	 43.23   	-762.97		 12.84   	 -81.38		
-19.53   	 67.75   	 40.18   	-701.93		 12.51   	 -76.30		
-20.14   	 68.36   	 37.38   	-635.81		 12.21   	 -71.21		
-21.06   	 65.61   	 34.83   	-569.68		 11.92   	 -71.21		
-20.45   	 57.68   	 32.55   	-518.82		 11.64   	 -55.95		
-17.40   	 47.91   	 30.48   	-462.87		 11.41   	 -55.95		
-12.51   	 43.64   	 28.63   	-412.00		 11.19   	 -50.86		
 -5.49   	 50.96   	 26.98   	-376.40		 10.99   	 -45.78		
  3.36   	 67.75   	 25.47   	-340.79		 10.80   	 -35.61		
 11.90   	 85.45   	 24.11   	-305.19		 10.66   	 -30.52		
 16.48   	 92.77   	 22.89   	-274.67		 10.54   	 -30.52		
 13.73   	 84.84   	 21.79   	-244.15		 10.42   	 -25.43		
  3.05   	 62.26   	 20.81   	-218.72		 10.32   	 -20.35		
-12.51   	 30.82   	 19.94   	-193.29		 10.23   	 -15.26		
-26.86   	 -5.19   	 19.17   	-172.94		 10.17   	 -15.26		
-35.71   	-42.72   	 18.47   	-142.42		 10.11   	 -15.26		
-38.45   	-77.51   	 17.90   	-127.16		 10.05   	  -5.09		
-36.93   	-104.98   	 17.40   	-111.90		 10.03   	  -5.09		
-33.87   	-121.46   	 16.95   	 -91.56		 10.01   	  -5.09		
-31.13   	-127.56   	 16.58   	 -76.30		  9.99(D)	   5.09		
-29.91   	-127.87   	 16.28   	 -55.95		 10.01   	   5.09		
-30.52   	-128.48   	 16.05   	 -45.78		 10.03   	  10.17		
-32.96   	-131.84   	 15.87   	 -25.43		 10.07   	  15.26		
-36.62   	-136.72   	 15.77   	 -20.35		 10.13   	  10.17		
-39.37   	-140.38   	 15.69   	  -5.09		 10.17   	  10.17		
-39.37   	-140.99   	 15.67(D)	   0.00		 10.21   	   5.09		
-37.23   	-139.47   	 15.67   	   5.09		 10.23   	   5.09		
-34.18   	-138.24   	 15.69   	  10.17		 10.25   	   5.09		
-32.04   	-137.94   	 15.73   	  10.17		 10.27   	   5.09		
-32.35   	-139.47   	 15.77   	  15.26		 10.29   	  10.17		
-33.87   	-141.60   	 15.83   	  10.17		 10.34   	  15.26		
-34.79   	-142.82   	 15.87   	  10.17		 10.40   	  20.35		
-34.79   	-142.82   	 15.91   	  10.17		 10.48   	  30.52		
-33.87   	-140.99   	 15.95   	  15.26		 10.60   	  35.61		
-32.96   	-138.55   	 16.01   	  15.26		 10.74   	  40.69		
-33.26   	-135.80   	 16.07   	  25.43		 10.91   	  40.69		
-34.48   	-133.67   	 16.17   	  35.61		 11.07   	  45.78		
-35.71   	-132.75   	 16.32   	  50.86		 11.25   	  45.78		
-35.71   	-133.36   	 16.52   	  55.95		 11.43   	  40.69		
-34.48   	-134.58   	 16.74   	  81.38		 11.60   	  35.61		
-32.04   	-135.19   	 17.07   	  91.56		 11.74   	  35.61		
-28.99   	-134.28   	 17.44   	 106.82		 11.88   	  30.52		
-27.16   	-130.92   	 17.86   	 122.07		 12.00   	  30.52		
-26.55   	-126.65   	 18.35   	 122.07		 12.13   	  25.43		
-28.08   	-122.68   	 18.84   	 122.07		 12.23   	  20.35		
-30.21   	-120.24   	 19.33   	 116.99		 12.31   	  25.43		
-32.04   	-118.41   	 19.80   	  96.64		 12.41   	  20.35		
-32.65   	-116.88   	 20.18   	  86.47		 12.49   	  15.26		
-32.35   	-114.75   	 20.53   	  71.21		 12.55   	  15.26		
-31.43   	-112.30   	 20.81   	  50.86		 12.61   	   5.09		
-29.91   	-111.08   	 21.02   	  45.78		 12.63   	   5.09		
-28.69   	-110.78   	 21.20   	  25.43		 12.66   	  -5.09		
-27.77   	-111.39   	 21.30   	  20.35		 12.63   	  -5.09		
-27.77   	-111.39   	 21.38   	   5.09		 12.61   	 -15.26		
-28.99   	-110.47   	 21.40   	   0.00		 12.55   	 -10.17		
-30.82   	-108.34   	 21.40   	  -5.09		 12.51   	 -15.26		
-31.43   	-104.37   	 21.38   	 -15.26		 12.45   	 -10.17		
-30.21   	-99.18   	 21.32   	 -20.35		 12.41   	 -10.17		
-27.77   	-93.99   	 21.24   	 -20.35		 12.37   	 -10.17		
-25.63   	-90.64   	 21.16   	 -25.43		 12.33   	 -10.17		
-25.63   	-90.64   	 21.06   	 -25.43		 12.29   	  -5.09		
-26.86   	-93.08   	 20.96   	 -30.52		 12.27   	 -10.17		
-27.77   	-95.21   	 20.83   	 -30.52		 12.23   	  -5.09		
-26.86   	-94.60   	 20.71   	 -25.43		 12.21   	 -10.17		
-25.02   	-91.55   	 20.61   	 -20.35		 12.17   	 -10.17		
-23.80   	-88.50   	 20.53   	 -20.35		 12.13   	 -15.26		
-23.80   	-87.59   	 20.45   	 -15.26		 12.07   	 -10.17		
-24.72   	-88.50   	 20.39   	 -10.17		 12.02   	 -10.17		
-24.72   	-90.33   	 20.35   	  -5.09		 11.98   	  -5.09		
-23.80   	-91.25   	 20.33   	   0.00		 11.96   	  -5.09		
-23.50   	-91.55   	 20.33   	  -5.09		 11.94   	   0.00		
-24.72   	-91.86   	 20.31   	   0.00		 11.94   	   0.00		
-26.86   	-91.55   	 20.31   	   0.00		 11.94   	   0.00		
-27.77   	-89.72   	 20.31   	   0.00		 11.94   	   0.00		
-26.25   	-86.67   	 20.31   	   5.09		 11.94   	  -5.09		
-24.72   	-84.84   	 20.33   	   0.00		 11.92   	 -10.17		
-27.77   	-87.89   	 20.33   	   0.00		 11.88   	 -15.26		
-39.37   	-100.40   	 20.33   	   0.00		 11.82   	 -20.35		
-57.07   	-119.32   	 20.33   	   5.09		 11.74   	 -25.43		
-70.50   	-128.78   	 20.35   	   0.00		 11.64   	 -25.43		
-67.44   	-97.05   	 20.35   	   0.00		 11.54   	 -20.35		
-36.62   	 19.84   	 20.35   	   0.00		 11.45   	 -20.35		
 26.55   	257.57   	 20.35(E)	   5.09		 11.37   	 -15.26		
118.41   	616.15   	 20.37   	   5.09		 11.31   	 -10.17		
226.75   	1035.16   	 20.39   	   5.09		 11.27   	   0.00		
334.17   	1401.37   	 20.41   	  35.61		 11.27(E)	  15.26		
452.88   	1579.59(R)	 20.55   	  25.43		 11.33   	  15.26		
424.19   	1379.39   	 20.65   	  40.69		 11.39   	  15.26		
332.95   	1090.39   	 20.81   	  50.86		 11.45   	  20.35		
200.81   	803.83   	 21.02   	  71.21		 11.54   	  15.26		
 63.78   	557.86   	 21.30   	  96.64		 11.60   	  20.35		
-42.72   	345.15   	 21.69   	 132.25		 11.68   	  20.35		
-100.71   	156.56   	 22.22   	 162.77		 11.76   	  20.35		
-114.14   	  1.22   	 22.87   	 218.72		 11.84   	  20.35		
-101.62   	-104.68   	 23.74   	 274.67		 11.92   	  25.43		
-82.09   	-157.17   	 24.84   	 335.71		 12.02   	  30.52		
-65.61   	-168.15   	 26.19   	 417.09		 12.15   	  30.52		
-53.10   	-157.78   	 27.85   	 493.39		 12.27   	  40.69		
-43.03   	-142.52   	 29.83   	 579.86		 12.43   	  45.78		
-36.01   	-130.31   	 32.15   	 666.32		 12.61   	  55.95		
-33.87   	-124.82   	 34.81   	 757.88		 12.84   	  66.12		
-35.71   	-126.34   	 37.84   	 834.18		 13.10   	  86.47		
-37.84   	-131.84   	 41.18   	 910.47		 13.45   	 101.73		
-36.32   	-134.89   	 44.82   	 971.51		 13.86   	 122.07		
-31.13   	-131.84   	 48.71   	1017.29		 14.34   	 142.42		
-24.72   	-125.12   	 52.78   	1047.81		 14.91   	 167.85		
-21.06   	-120.24   	 56.97   	1063.07		 15.58   	 188.20		
-21.36   	-119.02   	 61.22   	1083.41		 16.34   	 203.46		
-24.41   	-119.63   	 65.55   	1098.67		 17.15   	 223.80		
-27.16   	-119.02   	 69.95   	1119.02		 18.05   	 233.98		
-28.69   	-115.97   	 74.42   	1149.54		 18.98   	 249.24		
-28.38   	-112.30   	 79.02   	1169.88		 19.98   	 244.15		
-27.16   	-108.95   	 83.70   	1180.06		 20.96   	 249.24		
-26.55   	-106.81   	 88.42   	1185.14		 21.95   	 244.15		
-26.25   	-105.59   	 93.16   	1190.23		 22.93   	 233.98		
-26.25   	-104.37   	 97.92   	1195.32		 23.87   	 218.72		
-26.55   	-102.54   	102.71   	1190.23		 24.74   	 203.46		
-27.16   	-100.40   	107.47   	1180.06		 25.55   	 183.11		
-26.86   	-97.66   	112.19   	1139.36		 26.29   	 167.85		
-25.63   	-93.69   	116.74   	1083.41		 26.96   	 142.42		
-23.19   	-88.81   	121.08   	1037.64		 27.53   	 122.07		
-20.45   	-83.31   	125.23   	 996.94		 28.02   	 101.73		
-18.62   	-77.82   	129.22   	 956.25		 28.42   	  86.47		
-18.31   	-72.63   	133.04   	 925.73		 28.77   	  66.12		
-18.62   	-67.14   	136.74   	 874.87		 29.03   	  55.95		
-18.62   	-60.12   	140.24   	 818.92		 29.26   	  40.69		
-17.09   	-52.49   	143.52   	 757.88		 29.42   	  35.61		
-14.65   	-46.39   	146.55   	 717.19		 29.56   	  30.52		
-12.51   	-42.11   	149.42   	 671.41		 29.68   	  20.35		
-10.99   	-38.76   	152.11   	 635.81		 29.77   	  15.26		
 -9.77   	-33.57   	154.65   	 600.20		 29.83   	  20.35		
 -7.93   	-25.02   	157.05   	 569.68		 29.91   	  15.26		
 -5.80   	-13.43   	159.33   	 539.16		 29.97   	  20.35		
 -4.27   	 -1.22   	161.48   	 503.56		 30.05   	  20.35		
 -3.05   	  9.77   	163.50   	 483.21		 30.13   	  20.35		
 -1.53   	 19.84   	165.43   	 462.87		 30.21   	  25.43		
  1.53   	 30.82   	167.28   	 437.43		 30.32   	  25.43		
  6.71   	 43.95   	169.03   	 422.18		 30.42   	  25.43		
 13.12   	 59.81   	170.72   	 406.92		 30.52   	  30.52		
 19.23   	 75.38   	172.35   	 391.66		 30.64   	  30.52		
 23.19   	 89.42   	173.92   	 376.40		 30.76   	  25.43		
 26.25   	102.84   	175.42   	 371.31		 30.86   	  25.43		
 29.30   	116.27   	176.91   	 366.22		 30.97   	  30.52		
 33.57   	130.92   	178.37   	 356.05		 31.09   	  25.43		
 39.06   	145.87   	179.80   	 345.88		 31.19   	  20.35		
 44.25   	159.00   	181.18   	 335.71		 31.27   	  25.43		
 48.83   	169.37   	182.52   	 315.36		 31.37   	  20.35		
 52.49   	177.92   	183.78   	 310.27		 31.45   	  20.35		
 55.54   	184.94   	185.02   	 295.01		 31.54   	  20.35		
 57.98   	189.21   	186.20   	 289.93		 31.62   	  20.35		
 60.12   	190.73   	187.36   	 269.58		 31.70   	  20.35		
 62.26   	190.12   	188.44   	 254.32		 31.78   	  15.26		
 64.70   	189.21   	189.46   	 228.89		 31.84   	  10.17		
 66.83   	188.90   	190.38   	 198.37		 31.88   	  10.17		
 66.83   	188.29   	191.17   	 178.03		 31.92   	   5.09		
 63.78   	184.33   	191.88   	 157.68		 31.94(S)	   0.00		
 57.98   	174.26   	192.51   	 142.42		 31.94   	   0.00		
 50.66   	158.39   	193.08   	 127.16		 31.94   	 -10.17		
 43.95   	138.55   	193.59   	 101.73		 31.90   	 -15.26		
 38.15   	116.58   	194.00   	  81.38		 31.84   	 -15.26		
 32.96   	 94.30   	194.32   	  61.04		 31.78   	 -25.43		
 27.47   	 72.94   	194.57   	  40.69		 31.68   	 -30.52		
 20.75   	 53.10   	194.73   	  15.26		 31.56   	 -40.69		
 12.82   	 34.18   	194.79(S)	 -10.17		 31.39   	 -45.78		
  5.49   	 16.78   	194.75   	 -50.86		 31.21   	 -55.95		
  0.00   	  1.53   	194.55   	 -81.38		 30.99   	 -61.04		
 -3.97   	-12.51   	194.22   	-116.99		 30.74   	 -81.38		
 -7.02   	-25.63   	193.75   	-142.42		 30.42   	 -86.47		
-10.07   	-39.06   	193.18   	-178.03		 30.07   	-101.73		
-14.04   	-52.80   	192.47   	-208.54		 29.66   	-111.90		
-18.01   	-65.61   	191.64   	-249.24		 29.22   	-122.07		
-20.75   	-74.77   	190.64   	-295.01		 28.73   	-132.25		
-21.67   	-79.04   	189.46   	-340.79		 28.20   	-142.42		
-21.36   	-80.26   	188.10   	-381.48		 27.63   	-147.51		
-21.97   	-81.48   	186.57   	-427.26		 27.04   	-157.68		
-23.80   	-84.23   	184.86   	-483.21		 26.41   	-162.77		
-25.33   	-87.89   	182.93   	-534.08		 25.76   	-172.94		
-25.63   	-90.33   	180.79   	-600.20		 25.07   	-178.03		
-23.50   	-90.33   	178.39   	-661.24		 24.35   	-183.11		
-20.14   	-87.89   	175.75   	-737.54		 23.62   	-188.20		
-18.31   	-85.45   	172.80   	-818.92		 22.87   	-198.37		
-18.92   	-85.14   	169.52   	-905.39		 22.08   	-198.37		
-21.97   	-86.67   	165.90   	-991.86		 21.28   	-198.37		
-24.72   	-88.50   	161.93   	-1088.50		 20.49   	-198.37		
-25.94   	-89.11   	157.58   	-1180.06		 19.69   	-193.29		
-25.94   	-88.81   	152.86   	-1256.35		 18.92   	-183.11		
-25.02   	-88.81   	147.83   	-1332.65		 18.19   	-178.03		
-24.72   	-89.72   	142.50   	-1393.69		 17.48   	-162.77		
-24.72   	-90.64   	136.93   	-1439.47		 16.83   	-152.59		
-25.63   	-91.55   	131.17   	-1475.07		 16.22   	-147.51		
-27.47   	-91.86   	125.27   	-1495.42		 15.63   	-132.25		
-29.91   	-91.86   	119.29   	-1505.59		 15.10   	-132.25		
-31.74   	-90.94   	113.27   	-1505.59		 14.57   	-122.07		
-32.04   	-86.98   	107.24   	-1490.33		 14.08   	-116.99		
-31.13   	-78.43   	101.28   	-1469.98		 13.61   	-111.90		
-29.60   	-65.92   	 95.40   	-1429.29		 13.16   	-106.82		
-28.99   	-50.96   	 89.68   	-1393.69		 12.74   	 -91.56		
-28.99   	-34.48   	 84.11   	-1353.00		 12.37   	 -91.56		
-29.30   	-16.78   	 78.70   	-1302.13		 12.00   	 -76.30		
-28.99   	  2.14   	 73.49   	-1251.27		 11.70   	 -66.12		
-28.08   	 20.45   	 68.48   	-1200.40		 11.43   	 -61.04		
-27.16   	 35.71   	 63.68   	-1144.45		 11.19   	 -50.86		
-25.94   	 44.56   	 59.10   	-1073.24		 10.99   	 -45.78		
-23.50   	 47.00   	 54.81   	-1012.20		 10.80   	 -35.61		
-19.53   	 45.17   	 50.76   	-940.99		 10.66   	 -35.61		
-14.95   	 43.64   	 47.00   	-869.78		 10.52   	 -35.61		
-11.90   	 44.56   	 43.52   	-803.66		 10.38   	 -25.43		
-11.90   	 45.78   	 40.31   	-737.54		 10.27   	 -30.52		
-14.95   	 44.25   	 37.35   	-666.32		 10.15   	 -25.43		
-18.62   	 37.84   	 34.69   	-600.20		 10.05   	 -25.43		
-18.01   	 30.52   	 32.29   	-539.16		  9.95   	 -20.35		
-11.29   	 29.30   	 30.13   	-478.13		  9.87   	 -20.35		
  1.53   	 38.76   	 28.22   	-437.43		  9.79   	 -15.26		
 15.87   	 55.24   	 26.47   	-386.57		  9.73   	 -10.17		
 26.25   	 69.58   	 24.92   	-345.88		  9.68   	 -10.17		
 27.77   	 72.63   	 23.54   	-310.27		  9.64   	 -10.17		
 19.84   	 61.34   	 22.30   	-274.67		  9.60   	   0.00		
  6.71   	 38.76   	 21.20   	-244.15		  9.60   	  -5.09		
 -7.32   	  9.77   	 20.22   	-213.63		  9.58(D)	   0.00		
-18.01   	-23.19   	 19.37   	-188.20		  9.58   	   0.00		
-24.11   	-58.90   	 18.62   	-162.77		  9.58   	   5.09		
-27.16   	-94.30   	 17.97   	-147.51		  9.60   	   5.09		
-28.99   	-123.60   	 17.38   	-127.16		  9.62   	   5.09		
-30.21   	-141.30   	 16.87   	-106.82		  9.64   	  10.17		
-31.13   	-146.18   	 16.44   	 -86.47		  9.68   	  10.17		
-31.74   	-143.74   	 16.09   	 -66.12		  9.73   	  15.26		
-31.74   	-140.99   	 15.83   	 -50.86		  9.79   	  15.26		
-31.13   	-141.30   	 15.63   	 -35.61		  9.85   	  20.35		
-29.91   	-145.26   	 15.48   	 -25.43		  9.93   	  10.17		
-28.38   	-150.15   	 15.38   	 -10.17		  9.97   	  10.17		
-26.55   	-152.28   	 15.34(D)	   0.00		 10.01   	  10.17		
-25.02   	-151.67   	 15.34   	   5.09		 10.05   	   0.00		
-25.02   	-149.84   	 15.36   	  10.17		 10.05   	   0.00		
-27.16   	-148.93   	 15.40   	  15.26		 10.05   	   0.00		
-30.52   	-149.84   	 15.46   	  10.17		 10.05   	   0.00		
-34.18   	-151.06   	 15.50   	  10.17		 10.05   	   5.09		
-35.71   	-151.67   	 15.54   	   5.09		 10.07   	  10.17		
-34.79   	-150.45   	 15.56   	  -5.09		 10.11   	  15.26		
-32.96   	-148.62   	 15.54   	   0.00		 10.17   	  25.43		
-32.35   	-147.40   	 15.54   	   0.00		 10.27   	  40.69		
-32.65   	-146.48   	 15.54   	   0.00		 10.44   	  40.69		
-32.65   	-144.35   	 15.54   	   5.09		 10.60   	  50.86		
-30.52   	-141.30   	 15.56   	  10.17		 10.80   	  50.86		
-26.86   	-137.94   	 15.61   	  20.35		 11.01   	  45.78		
-23.50   	-137.33   	 15.69   	  30.52		 11.19   	  45.78		
-23.19   	-139.77   	 15.81   	  45.78		 11.37   	  35.61		
-25.33   	-142.52   	 15.99   	  61.04		 11.52   	  25.43		
-28.08   	-142.52   	 16.24   	  76.30		 11.62   	  25.43		
-29.60   	-138.55   	 16.54   	  91.56		 11.72   	  15.26		
-28.38   	-131.53   	 16.91   	 101.73		 11.78   	  10.17		
-25.94   	-125.12   	 17.31   	 106.82		 11.82   	  10.17		
-23.80   	-121.15   	 17.74   	 101.73		 11.86   	  15.26		
-22.28   	-120.24   	 18.15   	 101.73		 11.92   	  15.26		
-21.67   	-120.24   	 18.56   	  86.47		 11.98   	  15.26		
-21.97   	-119.93   	 18.90   	  76.30		 12.04   	  15.26		
-22.58   	-118.10   	 19.21   	  55.95		 12.11   	  15.26		
-22.28   	-115.36   	 19.43   	  45.78		 12.17   	  15.26		
-21.36   	-113.22   	 19.61   	  25.43		 12.23   	  10.17		
-20.75   	-112.30   	 19.72   	  20.35		 12.27   	   5.09		
-21.67   	-113.22   	 19.80   	   5.09		 12.29   	   0.00		
-24.11   	-114.44   	 19.82   	   0.00		 12.29   	 -10.17		
-26.25   	-114.14   	 19.82   	 -10.17		 12.25   	 -10.17		
-26.25   	-111.39   	 19.78   	 -15.26		 12.21   	 -15.26		
-23.80   	-107.73   	 19.72   	 -15.26		 12.15   	 -20.35		
-20.14   	-104.06   	 19.65   	 -25.43		 12.07   	 -15.26		
-17.70   	-101.93   	 19.55   	 -25.43		 12.00   	 -20.35		
-18.01   	-101.93   	 19.45   	 -20.35		 11.92   	 -15.26		
-19.84   	-102.84   	 19.37   	 -25.43		 11.86   	 -15.26		
-21.36   	-103.15   	 19.27   	 -20.35		 11.80   	 -15.26		
-21.97   	-102.23   	 19.19   	 -20.35		 11.74   	 -10.17		
-21.97   	-100.40   	 19.10   	 -15.26		 11.70   	 -10.17		
-21.97   	-98.57   	 19.04   	 -15.26		 11.66   	  -5.09		
-21.67   	-96.74   	 18.98   	 -10.17		 11.64   	  -5.09		
-21.06   	-96.44   	 18.94   	 -10.17		 11.62   	   0.00		
-20.45   	-97.96   	 18.90   	   0.00		 11.62   	   5.09		
-20.45   	-100.10   	 18.90   	   5.09		 11.64   	   0.00		
-20.45   	-101.62   	 18.92   	   5.09		 11.64   	   5.09		
-20.14   	-100.40   	 18.94   	   5.09		 11.66   	   5.09		
-18.31   	-96.74   	 18.96   	   5.09		 11.68   	   5.09		
-15.56   	-92.47   	 18.98   	   5.09		 11.70   	  -5.09		
-14.65   	-90.33   	 19.00   	   5.09		 11.68   	  -5.09		
-19.23   	-93.08   	 19.02   	   5.09		 11.66   	 -10.17		
-31.13   	-101.62   	 19.04   	   0.00		 11.62   	 -15.26		
-47.91   	-115.36   	 19.04   	   0.00		 11.56   	 -20.35		
-61.65   	-124.82   	 19.04   	   5.09		 11.48   	 -20.35		
-61.65   	-104.68   	 19.06   	   0.00		 11.39   	 -20.35		
-36.62   	-13.73   	 19.06   	   0.00		 11.31   	 -20.35		
 20.75   	188.60   	 19.06(E)	   5.09		 11.23   	 -15.26		
110.17   	512.39   	 19.08   	   0.00		 11.17   	 -10.17		
222.47   	910.64   	 19.08   	  10.17		 11.13   	  -5.09		
339.36   	1278.69   	 19.13   	  30.52		 11.11   	   5.09		
484.31   	1514.59(R)	 19.25   	  25.43		 11.13(E)	  10.17		
464.48   	1347.96   	 19.35   	  35.61		 11.17   	  10.17		
375.06   	1083.37   	 19.49   	  50.86		 11.21   	  10.17		
237.73   	809.63   	 19.69   	  66.12		 11.25   	  15.26		
 91.55   	570.07   	 19.96   	  91.56		 11.31   	  15.26		
-25.63   	358.89   	 20.33   	 127.16		 11.37   	  20.35		
-92.47   	165.41   	 20.83   	 162.77		 11.45   	  20.35		
-112.61   	  0.92   	 21.49   	 208.54		 11.54   	  25.43		
-104.98   	-114.75   	 22.32   	 274.67		 11.64   	  25.43		
-89.42   	-173.34   	 23.42   	 335.71		 11.74   	  30.52		
-74.46   	-184.63   	 24.76   	 406.92		 11.86   	  35.61		
-59.81   	-170.90   	 26.39   	 483.21		 12.00   	  40.69		
-43.64   	-151.06   	 28.32   	 569.68		 12.17   	  50.86		
-28.08   	-134.89   	 30.60   	 661.24		 12.37   	  61.04		
-18.62   	-126.04   	 33.25   	 742.62		 12.61   	  66.12		
-18.62   	-126.04   	 36.22   	 834.18		 12.88   	  86.47		
-25.33   	-133.06   	 39.55   	 915.56		 13.22   	 101.73		
-31.74   	-139.77   	 43.21   	 976.60		 13.63   	 122.07		
-33.57   	-140.38   	 47.12   	1027.46		 14.12   	 142.42		
-30.21   	-135.80   	 51.23   	1063.07		 14.69   	 162.77		
-25.33   	-130.31   	 55.48   	1088.50		 15.34   	 178.03		
-21.67   	-127.26   	 59.84   	1098.67		 16.05   	 203.46		
-20.75   	-126.34   	 64.23   	1113.93		 16.87   	 213.63		
-21.97   	-125.43   	 68.69   	1129.19		 17.72   	 228.89		
-23.80   	-123.90   	 73.20   	1154.62		 18.64   	 233.98		
-25.63   	-122.07   	 77.82   	1169.88		 19.57   	 239.06		
-27.16   	-120.24   	 82.50   	1190.23		 20.53   	 244.15		
-27.16   	-117.80   	 87.26   	1195.32		 21.51   	 233.98		
-25.94   	-114.44   	 92.04   	1195.32		 22.44   	 223.80		
-23.19   	-109.56   	 96.83   	1200.40		 23.34   	 218.72		
-20.14   	-103.76   	101.63   	1205.49		 24.21   	 198.37		
-18.01   	-98.57   	106.45   	1195.32		 25.00   	 183.11		
-18.01   	-94.91   	111.23   	1164.80		 25.74   	 157.68		
-18.92   	-91.55   	115.89   	1129.19		 26.37   	 142.42		
-18.92   	-87.59   	120.41   	1073.24		 26.94   	 116.99		
-17.70   	-81.79   	124.70   	1032.55		 27.41   	  96.64		
-15.87   	-75.38   	128.83   	 996.94		 27.79   	  76.30		
-14.04   	-69.27   	132.82   	 951.17		 28.10   	  55.95		
-13.73   	-65.00   	136.62   	 905.39		 28.32   	  40.69		
-14.34   	-61.95   	140.24   	 854.52		 28.48   	  30.52		
-15.26   	-58.90   	143.66   	 798.57		 28.61   	  20.35		
-15.87   	-54.93   	146.86   	 752.79		 28.69   	  10.17		
-14.95   	-48.22   	149.87   	 701.93		 28.73   	  15.26		
-11.90   	-39.06   	152.67   	 656.15		 28.79   	  15.26		
 -7.63   	-28.38   	155.30   	 615.46		 28.85   	  10.17		
 -3.05   	-18.01   	157.76   	 579.86		 28.89   	  20.35		
  0.31   	 -9.16   	160.08   	 544.25		 28.97   	  20.35		
  1.53   	 -1.22   	162.26   	 513.73		 29.05   	  20.35		
  2.14   	  6.71   	164.31   	 478.13		 29.14   	  25.43		
  3.97   	 16.78   	166.23   	 447.61		 29.24   	  25.43		
  8.54   	 29.30   	168.02   	 432.35		 29.34   	  25.43		
 13.73   	 43.64   	169.75   	 412.00		 29.44   	  25.43		
 18.01   	 58.59   	171.39   	 406.92		 29.54   	  25.43		
 20.14   	 72.94   	173.02   	 391.66		 29.64   	  20.35		
 20.45   	 85.75   	174.59   	 376.40		 29.73   	  20.35		
