  I     	  II     	  LV     	  LV'		  RV     	  RV'		
-39.98   	-27.47   	 13.59   	 -96.64		  6.45   	   0.00		
-40.89   	-26.55   	 13.20   	 -86.47		  6.45   	   0.00		
-37.23   	-25.63   	 12.86   	 -81.38		  6.45   	   0.00		
-31.74   	-25.63   	 12.53   	 -71.21		  6.45   	   0.00		
-28.08   	-26.55   	 12.25   	 -66.12		  6.45   	  -5.09		
-26.25   	-28.69   	 11.98   	 -55.95		  6.43   	   0.00		
-25.63   	-31.43   	 11.76   	 -50.86		  6.43   	   0.00		
-24.41   	-32.65   	 11.56   	 -40.69		  6.43   	   0.00		
-24.11   	-32.35   	 11.39   	 -40.69		  6.43   	   0.00		
-26.25   	-30.52   	 11.23   	 -25.43		  6.43   	   0.00		
-30.82   	-28.99   	 11.13   	 -25.43		  6.43   	   0.00		
-34.48   	-28.69   	 11.03   	 -15.26		  6.43   	   5.09		
-34.18   	-29.91   	 10.97   	 -15.26		  6.45   	   0.00		
-30.21   	-30.82   	 10.91   	  -5.09		  6.45   	   0.00		
-25.02   	-30.82   	 10.89   	   0.00		  6.45   	   5.09		
-21.06   	-30.21   	 10.89   	   0.00		  6.47   	   0.00		
-20.14   	-29.91   	 10.89   	   0.00		  6.47   	   0.00		
-21.06   	-29.60   	 10.89   	   5.09		  6.47   	   0.00		
-21.97   	-29.30   	 10.91   	   0.00		  6.47   	   5.09		
-22.58   	-28.69   	 10.91   	   5.09		  6.49   	   0.00		
-22.89   	-27.77   	 10.93   	   0.00		  6.49   	   0.00		
-23.19   	-27.47   	 10.93   	   5.09		  6.49   	   0.00		
-23.80   	-27.77   	 10.95   	   0.00		  6.49   	   0.00		
-25.33   	-27.77   	 10.95   	  -5.09		  6.49   	   0.00		
-26.55   	-26.25   	 10.93   	   0.00		  6.49   	   0.00		
-25.94   	-23.80   	 10.93   	  -5.09		  6.49   	   0.00		
-24.41   	-21.67   	 10.91   	  -5.09		  6.49   	   0.00		
-22.89   	-21.67   	 10.89   	  -5.09		  6.49   	   5.09		
-22.28   	-23.80   	 10.86   	  -5.09		  6.51   	   0.00		
-23.19   	-26.55   	 10.84   	 -10.17		  6.51   	   0.00		
-24.11   	-27.47   	 10.80   	 -15.26		  6.51   	   5.09		
-23.80   	-25.94   	 10.74   	 -15.26		  6.53   	   0.00		
-22.89   	-23.80   	 10.68   	 -15.26		  6.53   	   5.09		
-23.19   	-23.19   	 10.62   	 -20.35		  6.55   	   0.00		
-25.33   	-25.02   	 10.54   	 -25.43		  6.55   	   0.00		
-28.08   	-28.08   	 10.44   	 -25.43		  6.55   	   0.00		
-28.69   	-29.91   	 10.34   	 -25.43		  6.55   	   0.00		
-26.55   	-29.91   	 10.23   	 -25.43		  6.55   	   0.00		
-22.58   	-28.08   	 10.13   	 -20.35		  6.55   	   0.00		
-19.84   	-26.25   	 10.05   	 -20.35		  6.55   	   0.00		
-19.84   	-25.02   	  9.97   	 -20.35		  6.55   	   0.00		
-21.06   	-24.72   	  9.89   	 -15.26		  6.55   	  -5.09		
-22.28   	-24.72   	  9.83   	 -15.26		  6.53   	   0.00		
-21.67   	-24.11   	  9.77   	 -15.26		  6.53   	   0.00		
-19.53   	-23.19   	  9.70   	 -10.17		  6.53   	   0.00		
-18.01   	-22.58   	  9.66   	  -5.09		  6.53   	   5.09		
-17.70   	-22.89   	  9.64   	 -10.17		  6.55   	   0.00		
-17.70   	-24.41   	  9.60   	  -5.09		  6.55   	   0.00		
-16.78   	-26.86   	  9.58   	 -10.17		  6.55   	   5.09		
-15.26   	-28.69   	  9.54   	  -5.09		  6.57   	   0.00		
-14.34   	-28.99   	  9.52   	  -5.09		  6.57   	   0.00		
-16.78   	-28.08   	  9.50   	  -5.09		  6.57   	   5.09		
-21.67   	-26.86   	  9.48   	   0.00		  6.59   	   0.00		
-25.94   	-25.94   	  9.48   	  -5.09		  6.59   	   0.00		
-26.86   	-25.33   	  9.46   	  -5.09		  6.59   	   5.09		
-25.02   	-24.11   	  9.44   	   0.00		  6.61   	   0.00		
-22.28   	-22.89   	  9.44   	  -5.09		  6.61   	   0.00		
-20.75   	-21.97   	  9.42   	  -5.09		  6.61   	   0.00		
-19.84   	-22.28   	  9.40   	  -5.09		  6.61   	   0.00		
-18.92   	-23.19   	  9.38   	 -10.17		  6.61   	   0.00		
-18.31   	-24.11   	  9.34   	  -5.09		  6.61   	   0.00		
-18.01   	-24.41   	  9.32   	  -5.09		  6.61   	   0.00		
-19.23   	-24.41   	  9.30   	  -5.09		  6.61   	   0.00		
-21.36   	-24.11   	  9.28   	 -10.17		  6.61   	   0.00		
-22.28   	-24.11   	  9.24   	  -5.09		  6.61   	   5.09		
-21.67   	-23.80   	  9.22   	 -10.17		  6.63   	   0.00		
-19.84   	-23.19   	  9.18   	  -5.09		  6.63   	   0.00		
-19.84   	-22.58   	  9.16   	 -10.17		  6.63   	   5.09		
-21.67   	-21.97   	  9.11   	  -5.09		  6.65   	   0.00		
-24.41   	-20.75   	  9.09   	 -10.17		  6.65   	   0.00		
-27.16   	-19.53   	  9.05   	  -5.09		  6.65   	   5.09		
-27.47   	-17.70   	  9.03   	 -10.17		  6.67   	   0.00		
-25.63   	-16.48   	  8.99   	  -5.09		  6.67   	   0.00		
-22.89   	-16.17   	  8.97   	 -10.17		  6.67   	   5.09		
-21.06   	-16.48   	  8.93   	  -5.09		  6.69   	   0.00		
-20.75   	-17.09   	  8.91   	 -10.17		  6.69   	   0.00		
-21.06   	-17.40   	  8.87   	 -10.17		  6.69   	   0.00		
-21.06   	-17.40   	  8.83   	 -10.17		  6.69   	   0.00		
-20.75   	-18.01   	  8.79   	 -10.17		  6.69   	   0.00		
-21.97   	-19.23   	  8.75   	 -10.17		  6.69   	   0.00		
-25.33   	-21.67   	  8.71   	 -10.17		  6.69   	   0.00		
-30.21   	-23.50   	  8.67   	 -10.17		  6.69   	   0.00		
-32.65   	-23.19   	  8.63   	 -10.17		  6.69   	   0.00		
-28.99   	-19.23   	  8.59   	 -10.17		  6.69   	   0.00		
-19.84   	-10.99   	  8.55   	 -10.17		  6.69   	   0.00		
-10.07   	  0.61   	  8.50   	  -5.09		  6.69   	   5.09		
 -4.27   	 14.34   	  8.48   	 -10.17		  6.71   	   0.00		
 -3.36   	 27.47   	  8.44   	  -5.09		  6.71   	   5.09		
 -3.36   	 38.15   	  8.42   	   0.00		  6.73   	   0.00		
  0.31   	 44.56   	  8.42   	  -5.09		  6.73   	   0.00		
  7.32   	 46.69   	  8.40   	  -5.09		  6.73   	   5.09		
 13.43   	 46.69   	  8.38   	  -5.09		  6.75   	   0.00		
 14.65   	 47.61   	  8.36   	   0.00		  6.75   	   5.09		
 11.60   	 51.88   	  8.36   	  -5.09		  6.78   	   0.00		
  8.24   	 58.29   	  8.34   	  -5.09		  6.78   	   0.00		
  7.93   	 64.09   	  8.32   	  -5.09		  6.78   	   0.00		
 11.29   	 66.83   	  8.30   	 -10.17		  6.78   	  -5.09		
 14.95   	 66.53   	  8.26   	  -5.09		  6.75   	   0.00		
 17.40   	 66.53   	  8.24   	 -10.17		  6.75   	   0.00		
 18.92   	 69.89   	  8.20   	  -5.09		  6.75   	   0.00		
 19.84   	 74.77   	  8.18   	 -10.17		  6.75   	  -5.09		
 20.75   	 74.77   	  8.14   	 -15.26		  6.73   	  -5.09		
 21.06   	 63.48   	  8.08   	 -10.17		  6.71   	 -10.17		
 18.62   	 42.11   	  8.04   	 -15.26		  6.67   	  -5.09		
 14.04   	 19.23   	  7.98   	 -10.17		  6.65   	 -10.17		
 10.68   	  6.71   	  7.93   	 -15.26		  6.61   	 -15.26		
 14.04   	 10.38   	  7.87   	 -15.26		  6.55   	 -10.17		
 25.94   	 26.86   	  7.81   	 -10.17		  6.51   	 -15.26		
 42.42   	 44.86   	  7.77   	  -5.09		  6.45   	 -10.17		
 55.54   	 53.41   	  7.75   	 -10.17		  6.41   	  -5.09		
 57.37   	 47.00   	  7.71(D)	   0.00		  6.39   	  -5.09		
 45.47   	 28.08   	  7.71   	   0.00		  6.37   	   0.00		
 23.80   	  4.27   	  7.71   	   5.09		  6.37   	  10.17		
  0.00   	-16.78   	  7.73   	  10.17		  6.41   	  10.17		
-19.23   	-31.13   	  7.77   	  15.26		  6.45   	  20.35		
-30.21   	-39.37   	  7.83   	  20.35		  6.53   	  25.43		
-32.65   	-43.64   	  7.91   	  25.43		  6.63   	  20.35		
-28.99   	-45.47   	  8.02   	  30.52		  6.71   	  25.43		
-23.50   	-45.78   	  8.14   	  40.69		  6.82   	  20.35		
-20.75   	-45.17   	  8.30   	  50.86		  6.90   	  15.26		
-22.58   	-44.25   	  8.50   	  45.78		  6.96   	   5.09		
-27.77   	-44.86   	  8.69   	  50.86		  6.98   	   0.00		
-32.96   	-47.61   	  8.89   	  50.86		  6.98   	  -5.09		
-34.79   	-50.66   	  9.09   	  45.78		  6.96   	  -5.09		
-33.87   	-52.80   	  9.28   	  35.61		  6.94   	 -10.17		
-32.35   	-53.41   	  9.42   	  25.43		  6.90   	 -10.17		
-32.04   	-53.10   	  9.52   	  15.26		  6.86   	   0.00		
-33.87   	-53.10   	  9.58   	   5.09		  6.86   	   5.09		
-36.62   	-54.02   	  9.60   	 -10.17		  6.88   	   5.09		
-36.32   	-53.71   	  9.56   	 -10.17		  6.90   	  15.26		
-31.74   	-52.19   	  9.52   	 -25.43		  6.96   	  20.35		
-26.55   	-48.52   	  9.42   	 -20.35		  7.04   	  30.52		
-24.41   	-44.86   	  9.34   	 -30.52		  7.16   	  30.52		
-27.47   	-41.50   	  9.22   	 -20.35		  7.28   	  40.69		
-36.93   	-37.54   	  9.14   	 -25.43		  7.45   	  45.78		
-50.35   	-27.47   	  9.03   	 -20.35		  7.63   	  50.86		
-65.92   	 -6.71   	  8.95   	 -15.26		  7.83   	  55.95		
-82.09   	 25.33   	  8.89   	 -10.17		  8.06   	  50.86		
-91.25   	 64.70   	  8.85   	 -10.17		  8.26   	  50.86		
-76.29   	104.06   	  8.81   	   0.00		  8.46   	  45.78		
-18.62   	138.85   	  8.81   	   0.00		  8.65   	  45.78		
 90.03   	169.68   	  8.81(E)	  10.17		  8.83   	  30.52		
234.99   	193.48   	  8.85   	  20.35		  8.95   	  25.43		
378.72   	186.16   	  8.93   	  25.43		  9.05   	  20.35		
477.29   	109.86   	  9.03   	  35.61		  9.14   	   5.09		
505.07   	-52.49   	  9.18   	  50.86		  9.16   	   5.09		
467.83   	-269.78   	  9.38   	  66.12		  9.18   	  -5.09		
394.29   	-469.97   	  9.64   	  76.30		  9.16   	  -5.09		
315.86   	-584.72   	  9.95   	  96.64		  9.14   	   0.00		
250.24   	-606.99   	 10.34   	 106.82		  9.14   	   0.00		
199.28   	-594.79   	 10.76   	 127.16		  9.14   	   0.00		
159.00   	-611.88   	 11.27   	 132.25		  9.14(E)	   5.09		
131.84   	-667.11   	 11.80   	 152.59		  9.16   	  10.17		
120.54   	-709.23(R)	 12.41   	 172.94		  9.20   	  15.26		
119.63   	-677.19   	 13.10   	 193.29		  9.26   	  10.17		
116.58   	-557.25   	 13.88   	 218.72		  9.30   	  20.35		
 99.79   	-391.24   	 14.75   	 264.50		  9.38   	  20.35		
 67.44   	-239.87   	 15.81   	 305.19		  9.46   	  25.43		
 30.82   	-140.08   	 17.03   	 366.22		  9.56   	  25.43		
  3.36   	-93.38   	 18.49   	 437.43		  9.66   	  35.61		
 -9.16   	-78.43   	 20.24   	 513.73		  9.81   	  45.78		
-10.07   	-72.02   	 22.30   	 590.03		  9.99   	  55.95		
 -7.02   	-61.65   	 24.66   	 671.41		 10.21   	  76.30		
 -6.10   	-45.47   	 27.34   	 752.79		 10.52   	  96.64		
 -9.46   	-28.69   	 30.36   	 813.83		 10.91   	 106.82		
-17.70   	-16.48   	 33.61   	 874.87		 11.33   	 116.99		
-28.38   	-12.21   	 37.11   	 915.56		 11.80   	 122.07		
-38.76   	-12.51   	 40.77   	 935.91		 12.29   	 116.99		
-44.56   	-12.82   	 44.52   	 935.91		 12.76   	 122.07		
-44.86   	-10.99   	 48.26   	 920.65		 13.25   	 122.07		
-40.89   	 -7.32   	 51.94   	 874.87		 13.73   	 127.16		
-36.93   	 -3.66   	 55.44   	 818.92		 14.24   	 137.33		
-35.40   	 -0.61   	 58.72   	 752.79		 14.79   	 152.59		
-35.40   	  1.83   	 61.73   	 671.41		 15.40   	 162.77		
-34.79   	  3.05   	 64.41   	 590.03		 16.05   	 172.94		
-32.65   	  3.66   	 66.77   	 523.90		 16.74   	 178.03		
-31.13   	  3.66   	 68.87   	 457.78		 17.46   	 172.94		
-32.96   	  3.97   	 70.70   	 401.83		 18.15   	 157.68		
-37.23   	  4.58   	 72.31   	 371.31		 18.78   	 137.33		
-39.98   	  5.19   	 73.79   	 340.79		 19.33   	 111.90		
-38.15   	  5.49   	 75.16   	 330.62		 19.78   	  81.38		
-31.74   	  6.41   	 76.48   	 325.53		 20.10   	  55.95		
-23.80   	  8.24   	 77.78   	 320.45		 20.33   	  40.69		
-18.31   	 10.68   	 79.06   	 310.27		 20.49   	  25.43		
-17.40   	 12.51   	 80.30   	 279.75		 20.59   	  20.35		
-21.06   	 13.43   	 81.42   	 228.89		 20.67   	  20.35		
-26.86   	 13.12   	 82.34   	 142.42		 20.75   	  25.43		
-32.35   	 12.82   	 82.91   	  10.17		 20.85   	  35.61		
-34.48   	 13.73   	 82.95   	-147.51		 21.00   	  40.69		
-32.04   	 14.95   	 82.36   	-325.53		 21.16   	  50.86		
-26.25   	 16.17   	 81.06   	-488.30		 21.36   	  45.78		
-20.14   	 16.48   	 79.10   	-595.11		 21.55   	  50.86		
-16.17   	 16.78   	 76.72   	-635.81		 21.75   	  40.69		
-14.95   	 18.31   	 74.18   	-569.68		 21.91   	  40.69		
-15.26   	 21.67   	 71.90   	-406.92		 22.08   	  30.52		
-16.17   	 25.94   	 70.27   	-142.42		 22.20   	  35.61		
-17.09   	 28.99   	 69.70   	 178.03		 22.34   	  25.43		
-16.17   	 30.82   	 70.42   	 523.90		 22.44   	  30.52		
-13.43   	 31.43   	 72.51   	 824.00		 22.56   	  30.52		
 -9.16   	 31.43   	 75.81   	1052.90		 22.69   	  35.61		
 -5.19   	 32.04   	 80.02   	1149.54		 22.83   	  30.52		
 -2.44   	 33.26   	 84.62   	1113.93		 22.95   	  30.52		
 -2.14   	 36.01   	 89.07   	 951.17		 23.07   	  35.61		
 -2.75   	 39.06   	 92.88   	 686.67		 23.21   	  25.43		
 -2.44   	 42.11   	 95.63   	 376.40		 23.32   	  30.52		
 -0.31   	 44.25   	 97.13   	  81.38		 23.44   	  25.43		
  2.75   	 46.69   	 97.46   	-178.03		 23.54   	  20.35		
  5.19   	 50.05   	 96.74   	-345.88		 23.62   	  15.26		
  5.49   	 54.63   	 95.36   	-422.18		 23.68   	  15.26		
  3.66   	 59.51   	 93.67   	-401.83		 23.74   	  10.17		
  2.75   	 63.48   	 92.06   	-310.27		 23.78   	  10.17		
  4.88   	 67.14   	 90.82   	-172.94		 23.82   	  10.17		
 10.07   	 71.41   	 90.13   	 -20.35		 23.87   	  10.17		
 16.48   	 76.60   	 90.05   	 111.90		 23.91   	  10.17		
 21.97   	 81.79   	 90.50   	 218.72		 23.95   	   5.09		
 25.02   	 85.45   	 91.37   	 274.67		 23.97   	   5.09		
 27.16   	 87.28   	 92.47   	 289.93		 23.99   	   5.09		
 30.21   	 89.72   	 93.63   	 264.50		 24.01   	   5.09		
 34.79   	 93.69   	 94.69   	 213.63		 24.03(S)	   0.00		
 40.89   	 99.49   	 95.54   	 142.42		 24.03   	   0.00		
 46.39   	105.29   	 96.11   	  76.30		 24.03   	   0.00		
 51.57   	108.64   	 96.42   	  15.26		 24.03   	  -5.09		
 56.15   	109.86   	 96.48   	 -20.35		 24.01   	  -5.09		
 60.42   	110.17   	 96.40   	 -35.61		 23.99   	 -10.17		
 62.56   	110.78   	 96.26   	 -20.35		 23.95   	 -15.26		
 62.87   	112.00   	 96.17   	  15.26		 23.89   	 -20.35		
 63.48   	113.22   	 96.24   	  55.95		 23.80   	 -20.35		
 65.92   	113.83   	 96.46   	 101.73		 23.72   	 -25.43		
 71.11   	114.75   	 96.87   	 137.33		 23.62   	 -25.43		
 77.82   	115.36   	 97.42   	 142.42		 23.52   	 -20.35		
 84.23   	115.36   	 97.99   	 132.25		 23.44   	 -25.43		
 90.03   	114.44   	 98.51   	 101.73		 23.34   	 -20.35		
 96.44   	112.61   	 98.92   	  55.95		 23.26   	 -20.35		
103.76   	109.86   	 99.15   	  25.43		 23.17   	 -15.26		
110.78   	107.42   	 99.25(S)	  -5.09		 23.11   	 -20.35		
115.97   	104.98   	 99.23   	 -15.26		 23.03   	 -15.26		
119.02   	102.84   	 99.17   	 -10.17		 22.97   	 -20.35		
121.77   	100.10   	 99.12   	 -15.26		 22.89   	 -20.35		
125.12   	 96.74   	 99.06   	 -25.43		 22.81   	 -25.43		
128.78   	 91.55   	 98.96   	 -50.86		 22.71   	 -25.43		
130.92   	 84.53   	 98.76   	-111.90		 22.60   	 -30.52		
129.70   	 76.90   	 98.31   	-183.11		 22.48   	 -35.61		
125.73   	 69.89   	 97.58   	-269.58		 22.34   	 -40.69		
120.24   	 64.39   	 96.50   	-330.62		 22.18   	 -45.78		
112.92   	 58.90   	 95.18   	-376.40		 21.99   	 -50.86		
103.15   	 52.19   	 93.67   	-381.48		 21.79   	 -50.86		
 90.94   	 43.95   	 92.15   	-350.97		 21.59   	 -55.95		
 78.43   	 35.71   	 90.74   	-284.84		 21.36   	 -61.04		
 67.44   	 29.60   	 89.60   	-198.37		 21.12   	 -66.12		
 58.29   	 26.55   	 88.81   	-101.73		 20.85   	 -71.21		
 50.05   	 25.33   	 88.40   	 -25.43		 20.57   	 -76.30		
 40.28   	 24.41   	 88.30   	  20.35		 20.26   	 -86.47		
 28.99   	 22.58   	 88.38   	  30.52		 19.92   	 -91.56		
 18.92   	 19.84   	 88.50   	  -5.09		 19.55   	 -96.64		
 11.60   	 16.78   	 88.48   	 -81.38		 19.17   	-101.73		
  7.63   	 14.34   	 88.16   	-167.85		 18.76   	-106.82		
  4.88   	 11.90   	 87.49   	-249.24		 18.33   	-111.90		
  0.92   	  9.46   	 86.49   	-315.36		 17.88   	-116.99		
 -3.97   	  6.71   	 85.23   	-350.97		 17.42   	-122.07		
 -7.93   	  3.66   	 83.82   	-350.97		 16.93   	-127.16		
-10.38   	  0.61   	 82.42   	-325.53		 16.42   	-132.25		
-11.60   	 -2.44   	 81.12   	-279.75		 15.89   	-127.16		
-12.51   	 -4.88   	 80.00   	-218.72		 15.38   	-137.33		
-13.73   	 -6.10   	 79.12   	-167.85		 14.83   	-137.33		
-14.95   	 -6.10   	 78.45   	-116.99		 14.28   	-142.42		
-17.09   	 -5.80   	 77.99   	 -91.56		 13.71   	-142.42		
-21.36   	 -5.49   	 77.62   	 -81.38		 13.14   	-137.33		
-28.38   	 -5.19   	 77.29   	 -86.47		 12.59   	-137.33		
-34.48   	 -4.88   	 76.95   	-101.73		 12.04   	-132.25		
-35.10   	 -4.58   	 76.54   	-127.16		 11.52   	-122.07		
-29.30   	 -3.66   	 76.03   	-147.51		 11.03   	-116.99		
-22.58   	 -3.05   	 75.44   	-172.94		 10.56   	-106.82		
-21.67   	 -3.05   	 74.75   	-183.11		 10.13   	 -96.64		
-27.47   	 -3.36   	 74.02   	-183.11		  9.75   	 -86.47		
-35.40   	 -3.97   	 73.29   	-172.94		  9.40   	 -86.47		
-37.84   	 -5.19   	 72.59   	-162.77		  9.05   	 -81.38		
-32.96   	 -7.32   	 71.94   	-147.51		  8.73   	 -76.30		
-25.33   	-10.07   	 71.35   	-127.16		  8.42   	 -71.21		
-20.75   	-12.51   	 70.84   	-106.82		  8.14   	 -71.21		
-21.06   	-13.12   	 70.42   	 -96.64		  7.85   	 -71.21		
-22.28   	-11.60   	 70.03   	 -86.47		  7.57   	 -66.12		
-21.67   	 -8.54   	 69.68   	 -91.56		  7.30   	 -66.12		
-20.75   	 -5.19   	 69.32   	 -91.56		  7.04   	 -61.04		
-22.28   	 -2.75   	 68.95   	 -96.64		  6.80   	 -55.95		
-27.47   	 -1.22   	 68.57   	-106.82		  6.57   	 -55.95		
-33.87   	 -1.22   	 68.14   	-111.90		  6.35   	 -50.86		
-35.40   	 -1.83   	 67.69   	-127.16		  6.14   	 -40.69		
-30.21   	 -1.83   	 67.18   	-127.16		  5.98   	 -45.78		
-21.36   	 -1.22   	 66.67   	-127.16		  5.80   	 -35.61		
-14.95   	 -0.31   	 66.16   	-132.25		  5.66   	 -30.52		
-14.04   	  0.31   	 65.64   	-127.16		  5.53   	 -30.52		
-17.40   	 -0.61   	 65.13   	-132.25		  5.41   	 -25.43		
-21.36   	 -2.14   	 64.60   	-127.16		  5.31   	 -20.35		
-23.80   	 -3.97   	 64.09   	-132.25		  5.23   	 -20.35		
-24.41   	 -5.19   	 63.56   	-142.42		  5.15   	 -15.26		
-23.80   	 -5.80   	 62.99   	-147.51		  5.09   	 -15.26		
-23.19   	 -6.71   	 62.40   	-172.94		  5.03   	 -10.17		
-21.67   	 -7.63   	 61.71   	-193.29		  4.98   	 -10.17		
-19.84   	 -8.24   	 60.94   	-218.72		  4.94   	  -5.09		
-19.23   	 -7.93   	 60.06   	-244.15		  4.92   	   0.00		
-20.45   	 -7.63   	 59.08   	-269.58		  4.92   	   0.00		
-22.58   	 -7.63   	 58.01   	-295.01		  4.92   	   5.09		
-24.11   	 -7.93   	 56.83   	-315.36		  4.94   	   5.09		
-25.02   	 -7.93   	 55.56   	-330.62		  4.96   	  10.17		
-25.94   	 -6.71   	 54.24   	-350.97		  5.01   	  10.17		
-28.69   	 -4.88   	 52.84   	-366.22		  5.05   	  10.17		
-32.96   	 -4.27   	 51.37   	-376.40		  5.09   	   5.09		
-36.62   	 -6.41   	 49.87   	-401.83		  5.11   	   5.09		
-36.32   	-11.29   	 48.26   	-417.09		  5.13   	   5.09		
-31.74   	-16.17   	 46.59   	-437.43		  5.15   	   0.00		
-25.02   	-18.01   	 44.84   	-452.69		  5.15   	   5.09		
-20.14   	-16.17   	 43.03   	-478.13		  5.17   	   0.00		
-19.23   	-12.51   	 41.12   	-493.39		  5.17   	  10.17		
-21.67   	 -9.77   	 39.15   	-503.56		  5.21   	  10.17		
-25.94   	 -8.85   	 37.13   	-518.82		  5.25   	  10.17		
-30.21   	-10.07   	 35.06   	-513.73		  5.29   	  10.17		
-33.26   	-11.90   	 33.00   	-508.65		  5.33   	  15.26		
-34.79   	-12.51   	 30.97   	-493.39		  5.39   	  10.17		
-34.18   	-12.82   	 28.99   	-467.95		  5.43   	  10.17		
-32.96   	-13.12   	 27.12   	-437.43		  5.47   	  10.17		
-32.04   	-14.04   	 25.37   	-396.74		  5.51   	   5.09		
-32.96   	-14.65   	 23.78   	-361.14		  5.53   	   5.09		
-33.57   	-14.04   	 22.34   	-320.45		  5.55   	   5.09		
-32.35   	-10.68   	 21.06   	-274.67		  5.57   	   0.00		
-26.25   	 -4.58   	 19.96   	-239.06		  5.57   	   5.09		
-17.09   	  4.58   	 19.00   	-203.46		  5.60   	   0.00		
 -8.24   	 16.17   	 18.19   	-178.03		  5.60   	   0.00		
 -2.75   	 30.21   	 17.48   	-147.51		  5.60   	   5.09		
 -1.53   	 45.17   	 16.89   	-127.16		  5.62   	   0.00		
 -3.36   	 57.68   	 16.38   	-106.82		  5.62   	   0.00		
 -5.49   	 63.78   	 15.95   	 -91.56		  5.62   	   5.09		
 -6.71   	 62.56   	 15.58   	 -81.38		  5.64   	   5.09		
 -6.71   	 56.15   	 15.26   	 -66.12		  5.66   	   5.09		
 -5.49   	 50.05   	 14.99   	 -61.04		  5.68   	   0.00		
 -3.66   	 48.83   	 14.75   	 -45.78		  5.68   	   5.09		
 -0.92   	 53.71   	 14.57   	 -40.69		  5.70   	   0.00		
  3.05   	 62.26   	 14.40   	 -30.52		  5.70   	   5.09		
  7.93   	 69.27   	 14.28   	 -20.35		  5.72   	   0.00		
 13.43   	 71.11   	 14.20   	 -20.35		  5.72   	   0.00		
 19.53   	 67.44   	 14.12   	 -20.35		  5.72   	   0.00		
 24.72   	 59.81   	 14.04   	 -15.26		  5.72   	   0.00		
 26.25   	 50.05   	 13.98   	 -20.35		  5.72   	  -5.09		
 22.58   	 38.76   	 13.90   	 -25.43		  5.70   	   0.00		
 15.26   	 24.11   	 13.79   	 -35.61		  5.70   	  -5.09		
  7.32   	  6.71   	 13.65   	 -35.61		  5.68   	 -10.17		
  1.22   	 -8.85   	 13.51   	 -45.78		  5.64   	  -5.09		
 -0.31   	-15.87   	 13.33   	 -55.95		  5.62   	 -10.17		
  3.97   	 -9.77   	 13.10   	 -55.95		  5.57   	  -5.09		
 14.65   	  6.41   	 12.88   	 -55.95		  5.55   	 -10.17		
 31.13   	 23.80   	 12.66   	 -61.04		  5.51   	 -10.17		
 48.52   	 33.87   	 12.41   	 -61.04		  5.47   	  -5.09		
 57.98   	 31.13   	 12.17   	 -61.04		  5.45   	  -5.09		
 52.80   	 16.78   	 11.92   	 -61.04		  5.43   	   5.09		
 32.04   	 -4.58   	 11.68   	 -55.95		  5.45   	   0.00		
  3.36   	-25.63   	 11.45   	 -50.86		  5.45   	  10.17		
-21.36   	-41.20   	 11.25   	 -50.86		  5.49   	  15.26		
-34.48   	-49.13   	 11.05   	 -45.78		  5.55   	  10.17		
-35.40   	-51.88   	 10.86   	 -35.61		  5.60   	  20.35		
-30.82   	-52.49   	 10.72   	 -30.52		  5.68   	  15.26		
-28.99   	-53.41   	 10.60   	 -15.26		  5.74   	  15.26		
-33.87   	-54.32   	 10.54   	  -5.09		  5.80   	  10.17		
-43.33   	-54.32   	 10.52   	   0.00		  5.84   	  10.17		
-51.88   	-52.49   	 10.52   	  15.26		  5.88   	   0.00		
-54.93   	-49.74   	 10.58   	  25.43		  5.88   	   0.00		
-52.19   	-47.61   	 10.68   	  30.52		  5.88   	 -10.17		
-46.39   	-47.30   	 10.80   	  30.52		  5.84   	 -10.17		
-42.11   	-47.91   	 10.93   	  25.43		  5.80   	 -10.17		
-41.20   	-48.52   	 11.03   	  25.43		  5.76   	  -5.09		
-42.72   	-49.13   	 11.13   	  20.35		  5.74   	   0.00		
-44.25   	-49.44   	 11.21   	  10.17		  5.74   	   5.09		
-44.86   	-49.74   	 11.25   	   0.00		  5.76   	  15.26		
-44.86   	-50.05   	 11.25   	 -10.17		  5.82   	  25.43		
-45.78   	-49.74   	 11.21   	 -15.26		  5.92   	  30.52		
-47.30   	-48.22   	 11.15   	 -25.43		  6.04   	  35.61		
-48.83   	-46.39   	 11.05   	 -35.61		  6.19   	  35.61		
-49.44   	-44.56   	 10.91   	 -35.61		  6.33   	  35.61		
-47.61   	-43.33   	 10.76   	 -35.61		  6.47   	  30.52		
-44.25   	-43.33   	 10.62   	 -40.69		  6.59   	  30.52		
-41.50   	-43.33   	 10.46   	 -40.69		  6.71   	  20.35		
-42.72   	-39.37   	 10.29   	 -40.69		  6.80   	  25.43		
-51.27   	-26.55   	 10.13   	 -40.69		  6.90   	  20.35		
-67.14   	 -1.53   	  9.97   	 -35.61		  6.98   	  20.35		
-84.23   	 34.18   	  9.83   	 -40.69		  7.06   	  15.26		
-88.50   	 76.60   	  9.66   	 -35.61		  7.12   	  20.35		
-59.51   	117.80   	  9.52   	 -30.52		  7.20   	  15.26		
 17.40   	153.20   	  9.40   	 -30.52		  7.26   	  15.26		
142.82   	180.36   	  9.28   	 -20.35		  7.32   	  10.17		
291.44   	188.90   	  9.20   	 -15.26		  7.37   	  10.17		
418.70   	149.23   	  9.14(D)	   0.00		  7.41   	   5.09		
483.70   	 28.69   	  9.14(E)	   5.09		  7.43   	   5.09		
