  I     	  II     	  LV     	  LV'		  RV     	  RV'		
-11.29   	-99.18   	 64.03   	 315.36		 25.98   	  40.69		
-12.21   	-99.79   	 65.29   	 300.10		 26.14   	  45.78		
-14.04   	-100.71   	 66.49   	 274.67		 26.33   	  45.78		
-16.17   	-101.93   	 67.59   	 254.32		 26.51   	  40.69		
-17.70   	-103.45   	 68.61   	 233.98		 26.67   	  45.78		
-17.09   	-104.68   	 69.54   	 208.54		 26.86   	  35.61		
-14.04   	-105.90   	 70.38   	 183.11		 27.00   	  40.69		
-10.68   	-108.03   	 71.11   	 157.68		 27.16   	  30.52		
 -8.85   	-111.39   	 71.74   	 142.42		 27.28   	  30.52		
 -9.46   	-115.66   	 72.31   	 122.07		 27.41   	  30.52		
-10.99   	-120.54   	 72.80   	 106.82		 27.53   	  30.52		
-11.29   	-125.43   	 73.22   	 101.73		 27.65   	  25.43		
 -9.16   	-129.09   	 73.63   	  91.56		 27.75   	  30.52		
 -5.49   	-132.75   	 74.00   	  81.38		 27.87   	  30.52		
 -2.44   	-136.72   	 74.32   	  76.30		 28.00   	  30.52		
 -1.53   	-141.60   	 74.63   	  66.12		 28.12   	  25.43		
 -0.92   	-146.48   	 74.89   	  61.04		 28.22   	  30.52		
  0.61   	-149.54   	 75.14   	  55.95		 28.34   	  25.43		
  4.27   	-149.84   	 75.36   	  45.78		 28.44   	  20.35		
  9.16   	-147.71   	 75.54   	  45.78		 28.52   	  20.35		
 13.12   	-144.65   	 75.73   	  45.78		 28.61   	  20.35		
 14.34   	-143.13   	 75.91   	  40.69		 28.69   	  15.26		
 13.12   	-143.13   	 76.07   	  45.78		 28.75   	  20.35		
 12.51   	-142.82   	 76.26   	  40.69		 28.83   	  10.17		
 14.04   	-138.85   	 76.42   	  40.69		 28.87   	  10.17		
 18.62   	-130.62   	 76.58   	  45.78		 28.91   	  10.17		
 24.72   	-119.32   	 76.76   	  45.78		 28.95   	   5.09		
 30.21   	-108.64   	 76.95   	  45.78		 28.97   	   5.09		
 34.48   	-100.40   	 77.13   	  50.86		 28.99(S)	   0.00		
 37.54   	-94.60   	 77.33   	  45.78		 28.99   	   0.00		
 40.89   	-89.11   	 77.52   	  45.78		 28.99   	  -5.09		
 44.56   	-81.79   	 77.70   	  45.78		 28.97   	 -10.17		
 47.91   	-73.24   	 77.88   	  45.78		 28.93   	 -10.17		
 49.13   	-64.70   	 78.07   	  40.69		 28.89   	 -10.17		
 47.30   	-56.46   	 78.23   	  40.69		 28.85   	 -10.17		
 43.03   	-47.30   	 78.39   	  35.61		 28.81   	 -15.26		
 36.93   	-35.71   	 78.53   	  30.52		 28.75   	 -15.26		
 30.52   	-22.28   	 78.66   	  30.52		 28.69   	 -15.26		
 24.41   	 -9.16   	 78.78   	  25.43		 28.63   	 -15.26		
 19.23   	  2.14   	 78.88   	  20.35		 28.57   	 -15.26		
 15.56   	 10.68   	 78.96   	  15.26		 28.50   	 -15.26		
 12.82   	 16.78   	 79.02   	  15.26		 28.44   	 -15.26		
 11.29   	 21.97   	 79.08   	   5.09		 28.38   	 -20.35		
  9.77   	 25.94   	 79.10   	   5.09		 28.30   	 -15.26		
  7.02   	 27.47   	 79.12(S)	   0.00		 28.24   	 -15.26		
  3.36   	 25.63   	 79.12   	 -15.26		 28.18   	 -15.26		
  0.00   	 21.97   	 79.06   	 -15.26		 28.12   	 -15.26		
 -1.53   	 18.31   	 79.00   	 -30.52		 28.06   	 -20.35		
 -0.92   	 16.17   	 78.88   	 -40.69		 27.98   	 -15.26		
  1.53   	 14.04   	 78.72   	 -55.95		 27.91   	 -20.35		
  3.66   	 10.38   	 78.49   	 -71.21		 27.83   	 -25.43		
  3.66   	  3.66   	 78.21   	 -86.47		 27.73   	 -25.43		
  2.44   	 -5.49   	 77.86   	-106.82		 27.63   	 -30.52		
  0.92   	-14.95   	 77.44   	-127.16		 27.51   	 -30.52		
  0.92   	-22.89   	 76.93   	-152.59		 27.39   	 -40.69		
  2.14   	-28.38   	 76.32   	-178.03		 27.22   	 -45.78		
  3.05   	-30.82   	 75.60   	-213.63		 27.04   	 -45.78		
  2.14   	-29.30   	 74.75   	-254.32		 26.86   	 -55.95		
 -0.31   	-24.72   	 73.73   	-295.01		 26.63   	 -61.04		
 -3.05   	-19.53   	 72.55   	-345.88		 26.39   	 -66.12		
 -4.58   	-16.17   	 71.17   	-396.74		 26.12   	 -71.21		
 -4.88   	-16.48   	 69.58   	-457.78		 25.84   	 -76.30		
 -3.97   	-18.31   	 67.75   	-508.65		 25.53   	 -86.47		
 -3.05   	-19.23   	 65.72   	-559.51		 25.19   	 -96.64		
 -2.14   	-17.40   	 63.48   	-595.11		 24.80   	-111.90		
 -1.83   	-13.12   	 61.10   	-625.63		 24.35   	-116.99		
 -2.44   	 -9.16   	 58.60   	-635.81		 23.89   	-127.16		
 -4.27   	 -7.02   	 56.05   	-640.89		 23.38   	-137.33		
 -6.10   	 -7.32   	 53.49   	-640.89		 22.83   	-147.51		
 -6.41   	 -8.54   	 50.93   	-620.55		 22.24   	-152.59		
 -5.49   	 -9.16   	 48.44   	-615.46		 21.63   	-162.77		
 -4.88   	 -9.77   	 45.98   	-600.20		 20.98   	-167.85		
 -6.10   	 -9.77   	 43.58   	-584.94		 20.31   	-172.94		
-10.07   	 -9.16   	 41.24   	-574.77		 19.61   	-178.03		
-14.95   	 -7.32   	 38.94   	-564.60		 18.90   	-178.03		
-18.92   	 -4.58   	 36.68   	-559.51		 18.19   	-188.20		
-20.45   	 -0.61   	 34.45   	-544.25		 17.44   	-193.29		
-19.84   	  3.66   	 32.27   	-528.99		 16.66   	-198.37		
-18.01   	  7.93   	 30.15   	-508.65		 15.87   	-198.37		
-15.87   	 11.29   	 28.12   	-488.30		 15.08   	-193.29		
-13.73   	 13.43   	 26.16   	-467.95		 14.30   	-198.37		
-12.21   	 13.73   	 24.29   	-442.52		 13.51   	-188.20		
-11.60   	 12.21   	 22.52   	-422.18		 12.76   	-183.11		
-11.29   	 10.07   	 20.83   	-396.74		 12.02   	-178.03		
-10.38   	  8.85   	 19.25   	-381.48		 11.31   	-167.85		
 -8.54   	  9.16   	 17.72   	-361.14		 10.64   	-157.68		
 -6.71   	 10.07   	 16.28   	-340.79		 10.01   	-147.51		
 -4.88   	 10.99   	 14.91   	-325.53		  9.42   	-142.42		
 -3.66   	 10.99   	 13.61   	-305.19		  8.85   	-132.25		
 -2.44   	  9.46   	 12.39   	-279.75		  8.32   	-127.16		
 -0.92   	  7.02   	 11.27   	-259.41		  7.81   	-116.99		
  0.31   	  3.66   	 10.23   	-233.98		  7.34   	-116.99		
  0.92   	 -1.22   	  9.30   	-208.54		  6.88   	-101.73		
  0.61   	 -7.93   	  8.46   	-183.11		  6.47   	-101.73		
  0.00   	-16.48   	  7.73   	-162.77		  6.06   	 -86.47		
  0.00   	-24.72   	  7.08   	-132.25		  5.72   	 -76.30		
  0.92   	-29.91   	  6.55   	-116.99		  5.41   	 -55.95		
  2.75   	-30.82   	  6.08   	 -91.56		  5.19   	 -45.78		
  4.27   	-28.69   	  5.72   	 -66.12		  5.01   	 -20.35		
  4.88   	-26.86   	  5.45   	 -45.78		  4.92   	  -5.09		
  3.66   	-28.38   	  5.27   	 -20.35		  4.90(D)	  20.35		
  0.61   	-33.87   	  5.19(D)	  10.17		  4.98   	  45.78		
 -3.05   	-39.98   	  5.23   	  30.52		  5.17   	  71.21		
 -5.80   	-43.64   	  5.35   	  55.95		  5.45   	  91.56		
 -7.32   	-43.95   	  5.57   	  71.21		  5.82   	 116.99		
 -7.32   	-41.81   	  5.86   	  96.64		  6.29   	 142.42		
 -6.71   	-39.98   	  6.25   	 106.82		  6.86   	 152.59		
 -5.80   	-39.67   	  6.67   	 116.99		  7.47   	 162.77		
 -5.19   	-39.98   	  7.14   	 122.07		  8.12   	 167.85		
 -5.19   	-40.28   	  7.63   	 132.25		  8.79   	 162.77		
 -6.71   	-39.67   	  8.16   	 132.25		  9.44   	 152.59		
 -8.54   	-36.93   	  8.69   	 127.16		 10.05   	 142.42		
-10.38   	-31.43   	  9.20   	 132.25		 10.62   	 116.99		
-11.29   	-23.50   	  9.73   	 132.25		 11.09   	 106.82		
-11.60   	-14.65   	 10.25   	 127.16		 11.52   	  91.56		
-12.21   	 -7.32   	 10.76   	 127.16		 11.88   	  81.38		
-14.04   	 -3.66   	 11.27   	 122.07		 12.21   	  81.38		
-16.17   	 -3.05   	 11.76   	 127.16		 12.53   	  81.38		
-17.40   	 -2.75   	 12.27   	 116.99		 12.86   	  86.47		
-17.70   	 -0.92   	 12.74   	 122.07		 13.20   	  96.64		
-16.48   	  3.05   	 13.22   	 111.90		 13.59   	  96.64		
-14.95   	  6.71   	 13.67   	 106.82		 13.98   	  96.64		
-14.04   	  7.93   	 14.10   	 106.82		 14.36   	  91.56		
-13.43   	  6.10   	 14.53   	  96.64		 14.73   	  86.47		
-13.43   	  2.44   	 14.91   	  86.47		 15.08   	  76.30		
-13.73   	 -0.61   	 15.26   	  81.38		 15.38   	  61.04		
-13.43   	 -2.14   	 15.58   	  71.21		 15.63   	  45.78		
-12.82   	 -2.44   	 15.87   	  61.04		 15.81   	  30.52		
-11.60   	 -1.53   	 16.11   	  55.95		 15.93   	  20.35		
 -9.77   	 -0.31   	 16.34   	  40.69		 16.01   	  15.26		
 -8.24   	  0.92   	 16.50   	  30.52		 16.07   	   5.09		
 -7.93   	  2.44   	 16.62   	  25.43		 16.09   	   0.00		
 -8.24   	  3.97   	 16.72   	  20.35		 16.09   	   5.09		
 -8.54   	  4.88   	 16.81   	  10.17		 16.11   	   0.00		
 -7.93   	  6.41   	 16.85   	  10.17		 16.11   	   0.00		
 -5.80   	  8.85   	 16.89   	   5.09		 16.11   	   5.09		
 -3.05   	 12.21   	 16.91   	   0.00		 16.13   	   5.09		
 -0.31   	 16.17   	 16.91   	  -5.09		 16.15   	  10.17		
  1.53   	 19.23   	 16.89   	   0.00		 16.20   	   5.09		
  2.75   	 19.84   	 16.89   	  -5.09		 16.22   	   5.09		
  4.27   	 16.78   	 16.87   	  -5.09		 16.24   	   5.09		
  5.80   	 10.07   	 16.85   	  -5.09		 16.26   	   5.09		
  6.71   	  1.83   	 16.83   	 -10.17		 16.28   	   5.09		
  6.41   	 -6.71   	 16.79   	  -5.09		 16.30   	   5.09		
  4.58   	-14.34   	 16.76   	 -10.17		 16.32   	   0.00		
  2.75   	-20.14   	 16.72   	  -5.09		 16.32   	   5.09		
  1.53   	-24.11   	 16.70   	 -10.17		 16.34   	   0.00		
  1.53   	-26.55   	 16.66   	 -10.17		 16.34   	   5.09		
  2.44   	-27.16   	 16.62   	 -10.17		 16.36   	   5.09		
  2.75   	-27.16   	 16.58   	  -5.09		 16.38   	   0.00		
  1.53   	-27.16   	 16.56   	 -10.17		 16.38   	   5.09		
 -1.53   	-27.47   	 16.52   	 -10.17		 16.40   	   5.09		
 -5.19   	-27.47   	 16.48   	  -5.09		 16.42   	   5.09		
 -8.24   	-25.94   	 16.46   	 -10.17		 16.44   	   5.09		
-10.07   	-22.89   	 16.42   	  -5.09		 16.46   	   0.00		
-10.68   	-18.62   	 16.40   	  -5.09		 16.46   	   5.09		
-10.68   	-14.34   	 16.38   	  -5.09		 16.48   	   0.00		
-10.99   	-11.60   	 16.36   	   0.00		 16.48   	   5.09		
-11.29   	-10.38   	 16.36   	   0.00		 16.50   	  -5.09		
-11.90   	 -9.77   	 16.36   	   0.00		 16.48   	  -5.09		
-12.82   	 -8.24   	 16.36   	   0.00		 16.46   	  -5.09		
-13.43   	 -6.10   	 16.36   	   5.09		 16.44   	  -5.09		
-13.73   	 -3.66   	 16.38   	   5.09		 16.42   	 -10.17		
-13.43   	 -1.22   	 16.40   	   5.09		 16.38   	 -15.26		
-13.12   	  0.92   	 16.42   	   5.09		 16.32   	 -10.17		
-12.51   	  3.36   	 16.44   	  10.17		 16.28   	  -5.09		
-11.29   	  7.32   	 16.48   	   5.09		 16.26   	 -10.17		
 -9.16   	 13.12   	 16.50   	  10.17		 16.22   	   0.00		
 -7.02   	 19.53   	 16.54   	   5.09		 16.22   	   0.00		
 -4.88   	 24.72   	 16.56   	  10.17		 16.22   	   5.09		
 -3.66   	 26.55   	 16.60   	   5.09		 16.24   	  10.17		
 -3.36   	 24.41   	 16.62   	   5.09		 16.28   	  10.17		
 -3.66   	 20.14   	 16.64   	  10.17		 16.32   	  15.26		
 -3.97   	 16.17   	 16.68   	   5.09		 16.38   	  15.26		
 -3.97   	 14.34   	 16.70   	  10.17		 16.44   	  15.26		
 -3.05   	 14.04   	 16.74   	  10.17		 16.50   	  15.26		
 -1.22   	 13.73   	 16.79   	  10.17		 16.56   	  20.35		
  1.22   	 12.82   	 16.83   	  10.17		 16.64   	  20.35		
  3.66   	 10.38   	 16.87   	  15.26		 16.72   	  15.26		
  5.19   	  7.63   	 16.93   	  15.26		 16.79   	  20.35		
  5.80   	  4.88   	 16.99   	  10.17		 16.87   	  20.35		
  5.49   	  1.83   	 17.03   	  15.26		 16.95   	  25.43		
  5.80   	 -1.83   	 17.09   	  15.26		 17.05   	  15.26		
  6.41   	 -6.10   	 17.15   	  15.26		 17.11   	  20.35		
  7.02   	-10.68   	 17.21   	  15.26		 17.19   	  15.26		
  7.02   	-14.95   	 17.27   	  10.17		 17.25   	  15.26		
  5.19   	-17.70   	 17.31   	  15.26		 17.31   	  10.17		
  1.83   	-19.53   	 17.38   	  10.17		 17.35   	  10.17		
 -3.05   	-22.28   	 17.42   	  10.17		 17.40   	   5.09		
 -7.93   	-31.74   	 17.46   	  15.26		 17.42   	   0.00		
-10.38   	-50.66   	 17.52   	  10.17		 17.42   	   5.09		
 -6.10   	-68.36   	 17.56   	  15.26		 17.44   	   0.00		
  8.85   	-54.02   	 17.62   	  10.17		 17.44   	   0.00		
 36.62   	 33.87   	 17.66   	  15.26		 17.44(E)	   5.09		
 74.77   	226.14   	 17.72   	  15.26		 17.46   	   5.09		
115.36   	516.97   	 17.78   	  15.26		 17.48   	   5.09		
147.40   	849.30   	 17.84   	  45.78		 17.50   	  15.26		
135.80   	1282.65(R)	 18.03(E)	  25.43		 17.56   	  15.26		
 83.92   	1259.16   	 18.13   	  35.61		 17.62   	  15.26		
 18.62   	1077.88   	 18.27   	  40.69		 17.68   	  20.35		
-35.10   	803.22   	 18.43   	  50.86		 17.76   	  25.43		
-57.98   	515.75   	 18.64   	  66.12		 17.86   	  30.52		
-47.61   	277.10   	 18.90   	  86.47		 17.99   	  40.69		
-19.84   	116.27   	 19.25   	  96.64		 18.15   	  50.86		
  3.36   	 30.52   	 19.63   	 127.16		 18.35   	  61.04		
  9.46   	 -2.14   	 20.14   	 147.51		 18.60   	  76.30		
  2.44   	 -8.85   	 20.73   	 178.03		 18.90   	  91.56		
 -7.02   	 -9.46   	 21.44   	 213.63		 19.27   	 101.73		
-10.07   	-12.82   	 22.30   	 249.24		 19.67   	 122.07		
 -7.02   	-20.75   	 23.30   	 284.84		 20.16   	 132.25		
 -2.75   	-31.13   	 24.44   	 330.62		 20.69   	 142.42		
 -0.61   	-41.20   	 25.76   	 376.40		 21.26   	 157.68		
 -1.53   	-48.83   	 27.26   	 422.18		 21.89   	 167.85		
 -3.05   	-54.93   	 28.95   	 467.95		 22.56   	 178.03		
 -3.36   	-59.51   	 30.82   	 513.73		 23.28   	 188.20		
 -3.05   	-64.09   	 32.88   	 549.34		 24.03   	 193.29		
 -2.75   	-69.58   	 35.08   	 584.94		 24.80   	 193.29		
 -2.75   	-75.38   	 37.42   	 600.20		 25.57   	 193.29		
 -3.36   	-81.79   	 39.82   	 615.46		 26.35   	 188.20		
 -3.66   	-87.59   	 42.28   	 615.46		 27.10   	 172.94		
 -4.27   	-92.77   	 44.74   	 605.29		 27.79   	 167.85		
 -5.19   	-98.27   	 47.16   	 590.03		 28.46   	 152.59		
 -6.41   	-104.06   	 49.52   	 569.68		 29.07   	 142.42		
 -8.54   	-109.86   	 51.80   	 544.25		 29.64   	 132.25		
-10.99   	-113.53   	 53.98   	 518.82		 30.17   	 122.07		
-13.12   	-114.75   	 56.05   	 493.39		 30.66   	 106.82		
-14.65   	-113.83   	 58.03   	 457.78		 31.09   	 101.73		
-14.65   	-111.08   	 59.86   	 432.35		 31.50   	  86.47		
-13.12   	-107.42   	 61.59   	 406.92		 31.84   	  76.30		
-10.07   	-103.45   	 63.21   	 381.48		 32.15   	  66.12		
 -7.32   	-99.18   	 64.74   	 366.22		 32.41   	  61.04		
 -5.80   	-95.52   	 66.21   	 345.88		 32.66   	  45.78		
 -6.41   	-92.47   	 67.59   	 330.62		 32.84   	  45.78		
 -7.93   	-89.72   	 68.91   	 320.45		 33.02   	  40.69		
 -9.77   	-85.75   	 70.19   	 300.10		 33.18   	  40.69		
-10.68   	-80.26   	 71.39   	 279.75		 33.35   	  40.69		
-10.99   	-75.07   	 72.51   	 254.32		 33.51   	  45.78		
-11.29   	-71.72   	 73.53   	 228.89		 33.69   	  50.86		
-12.21   	-71.41   	 74.45   	 203.46		 33.90   	  55.95		
-13.73   	-74.46   	 75.26   	 183.11		 34.12   	  50.86		
-15.26   	-78.43   	 75.99   	 167.85		 34.32   	  55.95		
-16.17   	-81.48   	 76.66   	 152.59		 34.55   	  55.95		
-16.17   	-82.70   	 77.27   	 142.42		 34.77   	  50.86		
-15.26   	-82.40   	 77.84   	 137.33		 34.97   	  55.95		
-13.73   	-83.01   	 78.39   	 132.25		 35.20   	  50.86		
-11.90   	-85.45   	 78.92   	 127.16		 35.40   	  50.86		
-10.38   	-90.03   	 79.43   	 116.99		 35.61   	  50.86		
 -9.46   	-94.91   	 79.90   	 106.82		 35.81   	  45.78		
 -8.85   	-97.96   	 80.33   	  96.64		 35.99   	  50.86		
 -8.24   	-97.05   	 80.71   	  91.56		 36.20   	  45.78		
 -7.63   	-93.38   	 81.08   	  86.47		 36.38   	  45.78		
 -6.71   	-89.72   	 81.42   	  81.38		 36.56   	  45.78		
 -5.19   	-88.20   	 81.75   	  76.30		 36.74   	  45.78		
 -3.36   	-89.42   	 82.05   	  81.38		 36.93   	  40.69		
 -0.92   	-92.16   	 82.38   	  81.38		 37.09   	  40.69		
  1.22   	-94.91   	 82.71   	  81.38		 37.25   	  35.61		
  2.75   	-96.44   	 83.03   	  86.47		 37.40   	  35.61		
  3.66   	-97.05   	 83.38   	  81.38		 37.54   	  30.52		
  4.88   	-97.35   	 83.70   	  76.30		 37.66   	  30.52		
  7.32   	-97.35   	 84.01   	  76.30		 37.78   	  30.52		
 10.07   	-97.66   	 84.31   	  76.30		 37.90   	  25.43		
 12.82   	-97.05   	 84.62   	  76.30		 38.01   	  25.43		
 14.95   	-94.30   	 84.92   	  71.21		 38.11   	  25.43		
 16.17   	-89.11   	 85.21   	  71.21		 38.21   	  20.35		
 18.01   	-81.18   	 85.49   	  71.21		 38.29   	  20.35		
 20.75   	-72.02   	 85.78   	  71.21		 38.37   	  15.26		
 24.72   	-63.17   	 86.06   	  71.21		 38.43   	  20.35		
 28.69   	-55.85   	 86.35   	  71.21		 38.51   	  15.26		
 32.35   	-49.13   	 86.63   	  71.21		 38.58   	  15.26		
 35.40   	-41.81   	 86.92   	  71.21		 38.64   	  15.26		
 37.84   	-32.65   	 87.20   	  66.12		 38.70   	  15.26		
 39.06   	-22.28   	 87.47   	  61.04		 38.76   	  15.26		
 38.15   	-12.51   	 87.71   	  55.95		 38.82   	  20.35		
 35.40   	 -3.97   	 87.93   	  50.86		 38.90   	  15.26		
 31.74   	  3.36   	 88.14   	  40.69		 38.96   	  15.26		
 28.08   	 10.07   	 88.30   	  40.69		 39.02   	  15.26		
 24.41   	 16.78   	 88.46   	  35.61		 39.08   	  10.17		
 20.75   	 23.50   	 88.61   	  25.43		 39.12   	  15.26		
 16.17   	 30.21   	 88.71   	  20.35		 39.19   	  10.17		
 10.99   	 36.93   	 88.79   	  15.26		 39.23   	  10.17		
  6.71   	 43.33   	 88.85   	  10.17		 39.27   	  10.17		
  4.27   	 47.91   	 88.89(S)	   0.00		 39.31   	   5.09		
  3.36   	 48.52   	 88.89   	 -10.17		 39.33(S)	   0.00		
  2.75   	 44.25   	 88.85   	 -20.35		 39.33   	   0.00		
  2.44   	 36.32   	 88.77   	 -30.52		 39.33   	  -5.09		
  1.53   	 26.86   	 88.65   	 -45.78		 39.31   	  -5.09		
  0.31   	 19.53   	 88.46   	 -61.04		 39.29   	 -10.17		
 -0.61   	 14.95   	 88.22   	 -76.30		 39.25   	 -15.26		
 -1.83   	 12.51   	 87.91   	 -91.56		 39.19   	 -20.35		
 -3.05   	 10.99   	 87.55   	-111.90		 39.10   	 -25.43		
 -4.88   	  8.85   	 87.10   	-137.33		 39.00   	 -30.52		
 -6.41   	  6.10   	 86.55   	-162.77		 38.88   	 -35.61		
 -6.71   	  3.97   	 85.90   	-193.29		 38.74   	 -40.69		
 -6.10   	  2.44   	 85.13   	-233.98		 38.58   	 -50.86		
 -4.88   	  1.53   	 84.19   	-274.67		 38.37   	 -55.95		
 -3.66   	  0.00   	 83.09   	-320.45		 38.15   	 -61.04		
 -3.05   	 -1.53   	 81.81   	-376.40		 37.90   	 -76.30		
 -2.44   	 -3.36   	 80.30   	-432.35		 37.60   	 -81.38		
 -1.83   	 -5.19   	 78.58   	-488.30		 37.27   	-101.73		
 -0.92   	 -6.41   	 76.62   	-544.25		 36.87   	-111.90		
 -0.31   	 -7.02   	 74.45   	-584.94		 36.42   	-132.25		
  0.00   	 -7.93   	 72.11   	-625.63		 35.89   	-142.42		
 -0.31   	 -8.85   	 69.60   	-645.98		 35.32   	-162.77		
 -1.22   	 -9.77   	 67.02   	-656.15		 34.67   	-172.94		
 -2.44   	-10.07   	 64.39   	-656.15		 33.98   	-183.11		
 -3.36   	 -9.46   	 61.77   	-651.07		 33.25   	-193.29		
 -3.05   	 -7.32   	 59.17   	-630.72		 32.47   	-193.29		
 -1.22   	 -4.88   	 56.64   	-615.46		 31.70   	-193.29		
  0.92   	 -3.05   	 54.18   	-600.20		 30.93   	-198.37		
  2.14   	 -2.44   	 51.78   	-584.94		 30.13   	-198.37		
  1.83   	 -2.14   	 49.44   	-574.77		 29.34   	-198.37		
  0.92   	 -1.53   	 47.14   	-569.68		 28.55   	-203.46		
  0.61   	  0.61   	 44.86   	-554.42		 27.73   	-208.54		
  0.92   	  3.05   	 42.64   	-544.25		 26.90   	-218.72		
  1.22   	  5.49   	 40.47   	-534.08		 26.02   	-223.80		
  1.22   	  7.02   	 38.33   	-513.73		 25.13   	-233.98		
  0.00   	  7.63   	 36.28   	-488.30		 24.19   	-239.06		
 -1.22   	  7.32   	 34.32   	-473.04		 23.23   	-239.06		
 -2.14   	  6.10   	 32.43   	-442.52		 22.28   	-233.98		
 -2.14   	  4.27   	 30.66   	-427.26		 21.34   	-228.89		
 -0.92   	  2.75   	 28.95   	-401.83		 20.43   	-218.72		
  1.22   	  2.14   	 27.34   	-386.57		 19.55   	-208.54		
  3.97   	  3.36   	 25.80   	-366.22		 18.72   	-193.29		
  6.10   	  5.49   	 24.33   	-345.88		 17.94   	-178.03		
  7.32   	  7.32   	 22.95   	-330.62		 17.23   	-172.94		
  7.02   	  7.32   	 21.63   	-310.27		 16.54   	-157.68		
  5.19   	  6.41   	 20.39   	-289.93		 15.91   	-147.51		
  2.44   	  5.19   	 19.23   	-264.50		 15.32   	-142.42		
  0.00   	  3.66   	 18.17   	-244.15		 14.75   	-137.33		
 -1.22   	  2.44   	 17.19   	-218.72		 14.20   	-127.16		
 -1.53   	  0.31   	 16.32   	-198.37		 13.69   	-116.99		
 -0.92   	 -1.83   	 15.52   	-172.94		 13.22   	-106.82		
  0.31   	 -3.66   	 14.83   	-157.68		 12.80   	-101.73		
  1.53   	 -4.58   	 14.20   	-142.42		 12.39   	 -91.56		
  2.14   	 -5.19   	 13.63   	-122.07		 12.02   	 -76.30		
  1.83   	 -6.10   	 13.14   	-111.90		 11.72   	 -71.21		
  0.31   	 -7.93   	 12.70   	 -96.64		 11.43   	 -61.04		
 -1.53   	-10.07   	 12.31   	 -81.38		 11.19   	 -45.78		
 -3.05   	-12.51   	 11.98   	 -71.21		 11.01   	 -40.69		
 -3.66   	-14.95   	 11.70   	 -50.86		 10.84   	 -35.61		
 -3.36   	-17.40   	 11.50   	 -35.61		 10.70   	 -20.35		
 -2.44   	-20.14   	 11.35   	 -25.43		 10.62   	  -5.09		
 -1.83   	-22.28   	 11.25   	 -10.17		 10.60(D)	   0.00		
 -1.53   	-23.19   	 11.21(D)	   5.09		 10.60   	  15.26		
 -2.14   	-22.28   	 11.23   	  15.26		 10.66   	  25.43		
 -3.36   	-19.84   	 11.29   	  30.52		 10.76   	  35.61		
 -4.58   	-17.09   	 11.41   	  35.61		 10.91   	  50.86		
 -5.49   	-16.17   	 11.56   	  50.86		 11.11   	  55.95		
 -5.80   	-17.70   	 11.76   	  55.95		 11.33   	  66.12		
 -5.49   	-20.75   	 11.98   	  61.04		 11.60   	  71.21		
 -5.19   	-24.11   	 12.23   	  76.30		 11.88   	  76.30		
 -5.19   	-26.55   	 12.53   	  76.30		 12.19   	  86.47		
 -6.10   	-28.08   	 12.84   	  91.56		 12.53   	  86.47		
 -7.32   	-28.99   	 13.20   	  96.64		 12.88   	  91.56		
 -8.54   	-28.99   	 13.59   	 101.73		 13.25   	  86.47		
 -8.85   	-28.08   	 14.00   	 116.99		 13.59   	  91.56		
 -8.24   	-26.25   	 14.47   	 116.99		 13.96   	  81.38		
 -6.41   	-23.80   	 14.93   	 122.07		 14.28   	  76.30		
 -4.58   	-22.58   	 15.42   	 122.07		 14.59   	  61.04		
 -2.75   	-23.80   	 15.91   	 122.07		 14.83   	  55.95		
 -2.14   	-26.86   	 16.40   	 111.90		 15.06   	  35.61		
 -2.44   	-31.13   	 16.85   	  96.64		 15.20   	  25.43		
 -3.36   	-34.18   	 17.23   	  91.56		 15.30   	  15.26		
 -4.88   	-34.79   	 17.60   	  71.21		 15.36   	   5.09		
 -6.71   	-33.57   	 17.88   	  61.04		 15.38   	   5.09		
 -8.54   	-31.13   	 18.13   	  45.78		 15.40   	  -5.09		
 -9.77   	-27.77   	 18.31   	  40.69		 15.38   	   0.00		
-10.07   	-24.11   	 18.47   	  35.61		 15.38   	   5.09		
-10.07   	-20.14   	 18.62   	  30.52		 15.40   	   5.09		
-10.68   	-15.87   	 18.74   	  30.52		 15.42   	   5.09		
-11.29   	-12.82   	 18.86   	  30.52		 15.44   	  15.26		
-11.29   	-11.60   	 18.98   	  25.43		 15.50   	  15.26		
-10.68   	-12.82   	 19.08   	  25.43		 15.56   	  20.35		
 -9.16   	-15.87   	 19.19   	  20.35		 15.65   	  20.35		
 -7.63   	-19.53   	 19.27   	  15.26		 15.73   	  20.35		
 -6.41   	-22.89   	 19.33   	  10.17		 15.81   	  25.43		
 -5.80   	-24.72   	 19.37   	   5.09		 15.91   	  20.35		
 -5.49   	-25.02   	 19.39   	   5.09		 15.99   	  25.43		
 -5.49   	-24.11   	 19.41   	   5.09		 16.09   	  25.43		
 -5.80   	-23.19   	 19.43   	   0.00		 16.20   	  25.43		
 -6.41   	-22.58   	 19.43   	   5.09		 16.30   	  20.35		
 -7.32   	-23.80   	 19.45   	  10.17		 16.38   	  20.35		
 -7.63   	-26.25   	 19.49   	   5.09		 16.46   	  15.26		
 -6.71   	-30.21   	 19.51   	   5.09		 16.52   	  15.26		
 -5.19   	-33.57   	 19.53   	   0.00		 16.58   	  10.17		
 -3.97   	-36.01   	 19.53   	   0.00		 16.62   	   5.09		
 -3.97   	-36.93   	 19.53   	   0.00		 16.64   	   5.09		
 -5.19   	-36.62   	 19.53   	 -10.17		 16.66   	   0.00		
 -6.71   	-35.10   	 19.49   	  -5.09		 16.66   	   0.00		
