  I     	  II     	  LV     	  LV'		  PW     	  PW'		
-79.65   	-57.98   	 77.56   	1164.80		 16.13   	  81.38		
-79.65   	-56.46   	 82.22   	1144.45		 16.46   	  61.04		
-79.04   	-54.32   	 86.80   	1134.28		 16.70   	  35.61		
-78.74   	-51.57   	 91.33   	1124.11		 16.85   	  15.26		
-78.74   	-48.52   	 95.83   	1108.85		 16.91   	  10.17		
-78.74   	-44.86   	100.26   	1098.67		 16.95   	   5.09		
-78.74   	-40.59   	104.66   	1068.15		 16.97   	   0.00		
-79.04   	-36.93   	108.93   	1027.46		 16.97   	   5.09		
-79.35   	-34.48   	113.04   	 981.68		 16.99   	   5.09		
-80.26   	-32.96   	116.97   	 920.65		 17.01   	  10.17		
-81.18   	-32.04   	120.65   	 859.61		 17.05   	   5.09		
-82.40   	-31.13   	124.09   	 793.49		 17.07(A)	  -5.09		
-83.62   	-29.91   	127.26   	 737.54		 17.05   	 -10.17		
-84.53   	-27.77   	130.21   	 671.41		 17.01   	 -20.35		
-85.75   	-24.41   	132.90   	 610.37		 16.93   	 -30.52		
-86.36   	-19.53   	135.34   	 559.51		 16.81   	 -45.78		
-87.28   	-14.04   	137.58   	 493.39		 16.62   	 -45.78		
-89.11   	 -9.77   	139.55   	 442.52		 16.44   	 -50.86		
-91.86   	 -6.10   	141.32   	 386.57		 16.24   	 -45.78		
-94.91   	 -2.44   	142.87   	 345.88		 16.05   	 -45.78		
-97.66   	  2.75   	144.25   	 315.36		 15.87   	 -40.69		
-100.10   	  8.85   	145.51   	 289.93		 15.71   	 -40.69		
-101.93   	 16.17   	146.67   	 279.75		 15.54   	 -35.61		
-103.45   	 23.19   	147.79   	 264.50		 15.40   	 -30.52		
-104.98   	 29.30   	148.85   	 264.50		 15.28   	 -30.52		
-107.12   	 34.79   	149.91   	 264.50		 15.16   	 -30.52		
-110.17   	 39.37   	150.97   	 254.32		 15.04   	 -30.52		
-114.75   	 43.95   	151.98   	 249.24		 14.91   	 -30.52		
-119.32   	 49.74   	152.98   	 239.06		 14.79   	 -35.61		
-123.60   	 57.98   	153.94   	 223.80		 14.65   	 -30.52		
-126.95   	 68.05   	154.83   	 213.63		 14.53   	 -35.61		
-130.31   	 78.43   	155.69   	 203.46		 14.38   	 -40.69		
-134.58   	 86.98   	156.50   	 183.11		 14.22   	 -40.69		
-140.99   	 93.99   	157.23   	 167.85		 14.06   	 -45.78		
-148.93   	100.40   	157.90   	 142.42		 13.88   	 -45.78		
-157.47   	108.03   	158.47   	 127.16		 13.69   	 -50.86		
-165.71   	117.80   	158.98   	  96.64		 13.49   	 -45.78		
-173.34   	128.78   	159.37   	  71.21		 13.31   	 -50.86		
-181.58   	140.08   	159.65   	  50.86		 13.10   	 -45.78		
-190.73   	149.54   	159.86   	  25.43		 12.92   	 -45.78		
-201.42   	156.86   	159.96   	  10.17		 12.74   	 -40.69		
-213.01   	162.35   	160.00(S)	  -5.09		 12.57   	 -35.61		
-224.91   	167.24   	159.98   	 -10.17		 12.43   	 -35.61		
-236.21   	172.73   	159.94   	 -20.35		 12.29   	 -25.43		
-246.58   	178.83   	159.86   	 -35.61		 12.19   	 -30.52		
-256.35   	184.02   	159.71   	 -50.86		 12.07   	 -20.35		
-265.50   	186.46   	159.51   	 -71.21		 11.98   	 -15.26		
-274.05   	186.16   	159.23   	-106.82		 11.92   	 -15.26		
-280.76   	183.72   	158.80   	-142.42		 11.86   	  -5.09		
-284.42   	180.36   	158.23   	-167.85		 11.84   	   0.00		
-283.81   	176.39   	157.56   	-203.46		 11.84   	   0.00		
-279.24   	171.20   	156.74   	-228.89		 11.84   	   5.09		
-271.61   	163.27   	155.83   	-239.06		 11.86   	  10.17		
-261.54   	152.59   	154.87   	-254.32		 11.90   	  10.17		
-248.11   	139.47   	153.85   	-254.32		 11.94   	  10.17		
-230.10   	125.12   	152.84   	-254.32		 11.98   	  10.17		
-206.30   	109.86   	151.82   	-259.41		 12.02   	   5.09		
-177.61   	 93.38   	150.78   	-279.75		 12.04   	   5.09		
-146.79   	 75.99   	149.66   	-310.27		 12.07   	   5.09		
-116.27   	 57.98   	148.42   	-340.79		 12.09   	   5.09		
-89.11   	 39.37   	147.06   	-396.74		 12.11   	   5.09		
-65.92   	 21.36   	145.47   	-442.52		 12.13   	   0.00		
-46.39   	  5.19   	143.70   	-493.39		 12.13   	   5.09		
-29.30   	 -7.93   	141.73   	-534.08		 12.15   	   5.09		
-14.95   	-18.62   	139.59   	-574.77		 12.17   	  10.17		
 -3.36   	-27.77   	137.29   	-595.11		 12.21   	  10.17		
  5.19   	-35.71   	134.91   	-620.55		 12.25   	  15.26		
 11.29   	-43.03   	132.43   	-635.81		 12.31   	  20.35		
 16.17   	-49.13   	129.89   	-656.15		 12.39   	  15.26		
 20.45   	-53.41   	127.26   	-671.41		 12.45   	  15.26		
 24.11   	-56.46   	124.58   	-691.76		 12.51   	  15.26		
 26.25   	-57.98   	121.81   	-727.36		 12.57   	  10.17		
 26.86   	-58.59   	118.90   	-762.97		 12.61   	   5.09		
 27.47   	-57.68   	115.85   	-808.75		 12.63   	   0.00		
 28.69   	-55.54   	112.61   	-854.52		 12.63   	   0.00		
 30.82   	-52.49   	109.20   	-895.22		 12.63   	   0.00		
 32.35   	-50.05   	105.62   	-940.99		 12.63   	 -10.17		
 32.35   	-48.83   	101.85   	-966.43		 12.59   	 -10.17		
 30.52   	-48.52   	 97.99   	-996.94		 12.55   	 -10.17		
 27.47   	-48.83   	 94.00   	-1017.29		 12.51   	 -10.17		
 25.33   	-48.22   	 89.93   	-1022.38		 12.47   	 -10.17		
 24.41   	-46.39   	 85.84   	-1022.38		 12.43   	   0.00		
 24.11   	-43.64   	 81.75   	-1017.29		 12.43   	   0.00		
 24.11   	-40.89   	 77.68   	-1012.20		 12.43   	   5.09		
 23.80   	-39.06   	 73.63   	-1002.03		 12.45   	  15.26		
 22.89   	-38.76   	 69.62   	-986.77		 12.51   	  20.35		
 21.36   	-38.76   	 65.68   	-971.51		 12.59   	  25.43		
 19.23   	-39.37   	 61.79   	-961.34		 12.70   	  25.43		
 16.48   	-39.67   	 57.94   	-940.99		 12.80   	  35.61		
 13.73   	-39.37   	 54.18   	-915.56		 12.94   	  35.61		
 11.60   	-38.76   	 50.52   	-885.04		 13.08   	  35.61		
 10.07   	-37.84   	 46.98   	-859.61		 13.22   	  40.69		
  9.16   	-37.23   	 43.54   	-813.83		 13.39   	  35.61		
  7.93   	-37.23   	 40.28   	-778.23		 13.53   	  45.78		
  6.71   	-38.15   	 37.17   	-727.36		 13.71   	  40.69		
  6.10   	-39.06   	 34.26   	-686.67		 13.88   	  40.69		
  6.41   	-39.98   	 31.52   	-630.72		 14.04   	  40.69		
  7.32   	-39.98   	 28.99   	-574.77		 14.20   	  35.61		
  7.93   	-39.67   	 26.69   	-518.82		 14.34   	  40.69		
  7.93   	-39.67   	 24.62   	-457.78		 14.51   	  30.52		
  7.32   	-40.59   	 22.79   	-391.66		 14.63   	  30.52		
  6.41   	-41.50   	 21.22   	-330.62		 14.75   	  20.35		
  5.80   	-42.42   	 19.90   	-279.75		 14.83   	  20.35		
  6.10   	-43.03   	 18.78   	-233.98		 14.91   	  15.26		
  6.71   	-43.33   	 17.84   	-198.37		 14.97   	  10.17		
  7.32   	-43.95   	 17.05   	-167.85		 15.02   	  10.17		
  7.63   	-45.17   	 16.38   	-157.68		 15.06   	  10.17		
  7.93   	-46.08   	 15.75   	-147.51		 15.10   	  15.26		
  8.54   	-46.69   	 15.16   	-142.42		 15.16   	  15.26		
  9.46   	-46.69   	 14.59   	-137.33		 15.22   	  15.26		
 10.38   	-47.00   	 14.04   	-132.25		 15.28   	  20.35		
 11.29   	-47.61   	 13.51   	-122.07		 15.36   	  20.35		
 12.51   	-48.83   	 13.02   	-111.90		 15.44   	  25.43		
 12.82   	-50.35   	 12.57   	 -96.64		 15.54   	  20.35		
 12.51   	-52.49   	 12.19   	 -76.30		 15.63   	  20.35		
 10.99   	-54.32   	 11.88   	 -66.12		 15.71   	  20.35		
  9.16   	-54.93   	 11.62   	 -55.95		 15.79   	  15.26		
  7.93   	-54.02   	 11.39   	 -50.86		 15.85   	  15.26		
  8.24   	-51.27   	 11.19   	 -40.69		 15.91   	   5.09		
 10.07   	-48.52   	 11.03   	 -40.69		 15.93   	   5.09		
 11.90   	-47.00   	 10.86   	 -40.69		 15.95   	   5.09		
 12.51   	-48.22   	 10.70   	 -40.69		 15.97(V)	  -5.09		
 11.90   	-50.96   	 10.54   	 -35.61		 15.95   	  -5.09		
 10.99   	-53.10   	 10.40   	 -20.35		 15.93   	  -5.09		
 10.38   	-53.10   	 10.32   	 -15.26		 15.91   	  -5.09		
  9.77   	-51.57   	 10.25   	  -5.09		 15.89   	 -10.17		
  9.16   	-50.35   	 10.23(D)	  10.17		 15.85   	 -15.26		
  9.16   	-50.66   	 10.27   	   5.09		 15.79   	 -10.17		
  9.77   	-52.19   	 10.29   	  10.17		 15.75   	 -10.17		
 11.29   	-54.02   	 10.34   	   5.09		 15.71   	 -15.26		
 13.73   	-55.24   	 10.36   	   0.00		 15.65   	 -15.26		
 15.56   	-56.46   	 10.36   	   0.00		 15.58   	 -15.26		
 15.87   	-57.37   	 10.36   	  -5.09		 15.52   	 -20.35		
 14.95   	-58.29   	 10.34   	  -5.09		 15.44   	 -15.26		
 12.82   	-58.90   	 10.32   	   0.00		 15.38   	 -20.35		
 10.99   	-58.90   	 10.32   	   0.00		 15.30   	 -20.35		
 10.38   	-58.90   	 10.32   	   5.09		 15.22   	 -15.26		
 11.29   	-58.59   	 10.34   	   5.09		 15.16   	 -20.35		
 12.82   	-57.98   	 10.36   	  15.26		 15.08   	 -20.35		
 13.12   	-56.76   	 10.42   	  10.17		 14.99   	 -20.35		
 11.90   	-55.24   	 10.46   	  15.26		 14.91   	 -20.35		
  9.46   	-54.32   	 10.52   	  15.26		 14.83   	 -15.26		
  7.63   	-54.32   	 10.58   	  15.26		 14.77   	 -20.35		
  7.63   	-54.63   	 10.64   	  15.26		 14.69   	 -15.26		
  8.85   	-54.32   	 10.70   	  15.26		 14.63   	 -15.26		
 10.99   	-53.41   	 10.76   	  20.35		 14.57   	 -15.26		
 12.21   	-51.57   	 10.84   	  25.43		 14.51   	 -15.26		
 12.21   	-49.44   	 10.95   	  20.35		 14.45   	 -10.17		
 12.21   	-45.47   	 11.03   	  25.43		 14.40   	 -15.26		
 12.51   	-37.54   	 11.13   	  20.35		 14.34   	 -15.26		
 14.34   	-25.02   	 11.21   	  20.35		 14.28   	 -10.17		
 18.31   	 -8.54   	 11.29   	  15.26		 14.24   	 -10.17		
 23.50   	  7.63   	 11.35   	  15.26		 14.20   	  -5.09		
 28.69   	 18.92   	 11.41   	  10.17		 14.18   	 -10.17		
 32.96   	 23.80   	 11.45   	  10.17		 14.14   	  -5.09		
 36.01   	 23.80   	 11.50   	  10.17		 14.12   	  -5.09		
 38.76   	 22.28   	 11.54   	   5.09		 14.10   	 -10.17		
 41.81   	 21.36   	 11.56   	  15.26		 14.06   	  -5.09		
 45.78   	 19.53   	 11.62   	  10.17		 14.04   	 -10.17		
 51.27   	 18.01   	 11.66   	  15.26		 14.00   	  -5.09		
 58.90   	 21.67   	 11.72   	  20.35		 13.98   	 -10.17		
 69.27   	 34.79   	 11.80   	  20.35		 13.94   	 -10.17		
 81.79   	 57.98   	 11.88   	  20.35		 13.90   	 -15.26		
 93.99   	 83.92   	 11.96   	  20.35		 13.84   	 -10.17		
103.15   	100.71   	 12.04   	  15.26		 13.79   	  -5.09		
106.81   	100.71   	 12.11   	  10.17		 13.77   	 -10.17		
106.81   	 86.36   	 12.15   	  10.17		 13.73   	 -10.17		
104.68   	 67.14   	 12.19   	  10.17		 13.69   	 -10.17		
100.71   	 52.19   	 12.23   	   5.09		 13.65   	  -5.09		
 94.30   	 43.95   	 12.25   	   0.00		 13.63   	 -10.17		
 83.92   	 39.06   	 12.25   	   0.00		 13.59   	 -10.17		
 69.27   	 29.91   	 12.25   	   0.00		 13.55   	 -10.17		
 52.80   	 13.12   	 12.25   	   0.00		 13.51   	 -10.17		
 37.23   	 -9.16   	 12.25   	   0.00		 13.47   	 -15.26		
 24.11   	-31.13   	 12.25   	   0.00		 13.41   	 -15.26		
 14.65   	-46.08   	 12.25   	   5.09		 13.35   	 -20.35		
  8.85   	-53.10   	 12.27   	   0.00		 13.27   	 -25.43		
  6.10   	-55.24   	 12.27   	   5.09		 13.16   	 -20.35		
  5.19   	-58.29   	 12.29   	  10.17		 13.08   	 -25.43		
  3.66   	-65.00   	 12.33   	   5.09		 12.98   	 -30.52		
  0.92   	-72.94   	 12.35   	  10.17		 12.86   	 -20.35		
 -3.05   	-79.04   	 12.39   	  15.26		 12.78   	 -20.35		
 -6.71   	-80.87   	 12.45   	  15.26		 12.70   	 -10.17		
 -8.24   	-79.96   	 12.51   	  25.43		 12.66   	  -5.09		
 -8.24   	-79.04   	 12.61   	  35.61		 12.63   	   5.09		
 -8.54   	-79.65   	 12.76   	  50.86		 12.66   	  15.26		
 -9.77   	-81.79   	 12.96   	  71.21		 12.72   	  15.26		
-11.90   	-83.62   	 13.25   	  81.38		 12.78   	  10.17		
-14.65   	-84.53   	 13.57   	  96.64		 12.82   	  10.17		
-16.48   	-83.92   	 13.96   	  96.64		 12.86   	   0.00		
-16.17   	-82.40   	 14.34   	  86.47		 12.86   	 -10.17		
-14.95   	-81.18   	 14.69   	  81.38		 12.82   	 -15.26		
-15.87   	-84.23   	 15.02   	  55.95		 12.76   	 -15.26		
-24.11   	-96.74   	 15.24   	  40.69		 12.70   	 -20.35		
-42.72   	-117.19   	 15.40   	  20.35		 12.61   	 -15.26		
-68.36   	-134.89   	 15.48   	  10.17		 12.55   	 -10.17		
-87.59   	-132.14   	 15.52   	  10.17		 12.51   	  10.17		
-80.57   	-93.38   	 15.56   	  10.17		 12.55   	  20.35		
-26.55   	-18.62   	 15.61   	  25.43		 12.63   	  35.61		
 88.20   	 79.96   	 15.71   	  40.69		 12.78   	  45.78		
274.05   	195.01   	 15.87   	  50.86		 12.96   	  55.95		
535.89   	339.36   	 16.07   	  71.21		 13.18   	  61.04		
861.51   	534.67   	 16.36   	  76.30		 13.43   	  61.04		
1193.54   	766.30   	 16.66   	  86.47		 13.67   	  61.04		
1423.95   	956.42   	 17.01   	  91.56		 13.92   	  50.86		
1435.55(R)	991.52   	 17.38(E)	  91.56		 14.12   	  40.69		
1176.45   	801.39   	 17.74   	  91.56		 14.28   	  30.52		
715.33   	424.50   	 18.11   	  96.64		 14.40   	  20.35		
223.39   	  9.16   	 18.49   	 111.90		 14.49   	  15.26		
-123.29   	-277.71   	 18.94   	 132.25		 14.55   	   5.09		
-244.75   	-354.92   	 19.47   	 152.59		 14.57   	  -5.09		
-189.21   	-265.50   	 20.08   	 167.85		 14.55   	  -5.09		
-73.55   	-122.07   	 20.75   	 193.29		 14.53   	 -15.26		
  2.44   	-23.19   	 21.53   	 213.63		 14.47   	 -25.43		
  7.93   	 -1.83   	 22.38   	 249.24		 14.36   	 -35.61		
-29.91   	-30.82   	 23.38   	 300.10		 14.22   	 -45.78		
-67.14   	-67.14   	 24.58   	 381.48		 14.04   	 -61.04		
-81.79   	-85.14   	 26.10   	 478.13		 13.79   	 -71.21		
-77.21   	-83.62   	 28.02   	 610.37		 13.51   	 -76.30		
-68.36   	-74.46   	 30.46   	 752.79		 13.20   	 -71.21		
-65.61   	-68.05   	 33.47   	 895.22		 12.92   	 -50.86		
-70.50   	-68.36   	 37.05   	1027.46		 12.72   	 -20.35		
-77.51   	-73.24   	 41.16   	1134.28		 12.63   	  15.26		
-81.48   	-78.43   	 45.70   	1210.58		 12.70   	  45.78		
-80.57   	-81.18   	 50.54   	1256.35		 12.88   	  86.47		
-78.43   	-81.79   	 55.56   	1271.61		 13.22   	 106.82		
-77.82   	-81.18   	 60.65   	1266.53		 13.65   	 127.16		
-78.43   	-79.65   	 65.72   	1246.18		 14.16   	 127.16		
-79.35   	-76.29   	 70.70   	1215.66		 14.67   	 116.99		
-79.35   	-71.41   	 75.56   	1190.23		 15.14   	 106.82		
-79.65   	-65.92   	 80.33   	1169.88		 15.56   	  86.47		
-80.87   	-61.04   	 85.00   	1149.54		 15.91   	  61.04		
-82.09   	-57.07   	 89.60   	1134.28		 16.15   	  35.61		
-81.79   	-54.02   	 94.14   	1113.93		 16.30   	  20.35		
-79.96   	-50.96   	 98.60   	1103.76		 16.38   	   5.09		
-78.13   	-48.22   	103.01   	1078.33		 16.40(A)	  -5.09		
-77.51   	-45.78   	107.32   	1047.81		 16.38   	  -5.09		
-79.65   	-43.95   	111.52   	1007.12		 16.36   	 -10.17		
-82.70   	-43.03   	115.54   	 956.25		 16.32   	 -10.17		
-85.75   	-42.42   	119.37   	 900.30		 16.28   	 -15.26		
-87.28   	-40.28   	122.97   	 844.35		 16.22   	 -15.26		
-87.59   	-36.62   	126.35   	 773.14		 16.15   	 -15.26		
-87.28   	-31.74   	129.44   	 717.19		 16.09   	 -20.35		
-87.28   	-26.55   	132.31   	 651.07		 16.01   	 -30.52		
-88.20   	-21.67   	134.91   	 590.03		 15.89   	 -25.43		
-89.72   	-17.70   	137.27   	 534.08		 15.79   	 -35.61		
-91.86   	-14.04   	139.41   	 473.04		 15.65   	 -40.69		
-94.60   	-10.07   	141.30   	 417.09		 15.48   	 -40.69		
-97.05   	 -5.80   	142.97   	 371.31		 15.32   	 -35.61		
-98.88   	 -1.22   	144.46   	 320.45		 15.18   	 -40.69		
-100.10   	  3.05   	145.74   	 279.75		 15.02   	 -35.61		
-101.62   	  7.32   	146.86   	 244.15		 14.87   	 -35.61		
-103.45   	 11.60   	147.83   	 228.89		 14.73   	 -30.52		
-106.51   	 16.48   	148.75   	 228.89		 14.61   	 -25.43		
-109.86   	 22.58   	149.66   	 233.98		 14.51   	 -25.43		
-112.92   	 29.91   	150.60   	 244.15		 14.40   	 -25.43		
-115.05   	 37.54   	151.58   	 259.41		 14.30   	 -25.43		
-116.58   	 44.86   	152.61   	 269.58		 14.20   	 -30.52		
-118.10   	 51.57   	153.69   	 264.50		 14.08   	 -30.52		
-121.15   	 58.29   	154.75   	 249.24		 13.96   	 -35.61		
-126.34   	 65.61   	155.75   	 228.89		 13.81   	 -35.61		
-132.75   	 72.94   	156.66   	 198.37		 13.67   	 -40.69		
-140.08   	 80.87   	157.46   	 162.77		 13.51   	 -45.78		
-147.71   	 89.42   	158.11   	 127.16		 13.33   	 -45.78		
-155.03   	 98.88   	158.62   	  86.47		 13.14   	 -50.86		
-162.35   	108.64   	158.96   	  66.12		 12.94   	 -50.86		
-170.29   	118.10   	159.23   	  40.69		 12.74   	 -55.95		
-179.14   	126.95   	159.39   	  25.43		 12.51   	 -55.95		
-188.60   	135.80   	159.49   	  15.26		 12.29   	 -50.86		
-198.67   	143.74   	159.55   	  10.17		 12.09   	 -50.86		
-209.05   	151.37   	159.59(S)	 -10.17		 11.88   	 -50.86		
-219.42   	157.78   	159.55   	 -20.35		 11.68   	 -40.69		
-230.10   	162.66   	159.47   	 -35.61		 11.52   	 -35.61		
-240.48   	166.93   	159.33   	 -61.04		 11.37   	 -25.43		
-250.24   	170.59   	159.08   	 -76.30		 11.27   	 -20.35		
-259.70   	173.03   	158.78   	-101.73		 11.19   	 -15.26		
-269.47   	173.65   	158.37   	-116.99		 11.13   	  -5.09		
-278.02   	171.51   	157.90   	-127.16		 11.11   	  -5.09		
-284.42   	167.85   	157.40   	-142.42		 11.09   	   5.09		
-286.56   	163.57   	156.83   	-142.42		 11.11   	   5.09		
-284.12   	159.91   	156.26   	-157.68		 11.13   	  10.17		
-277.40   	155.03   	155.63   	-167.85		 11.17   	   5.09		
-267.94   	147.40   	154.95   	-188.20		 11.19   	  10.17		
-255.74   	136.11   	154.20   	-223.80		 11.23   	   5.09		
-239.56   	122.07   	153.31   	-264.50		 11.25   	  10.17		
-218.81   	106.51   	152.25   	-305.19		 11.29   	   0.00		
-193.48   	 91.25   	151.03   	-356.05		 11.29   	   5.09		
-165.10   	 75.99   	149.60   	-396.74		 11.31   	   0.00		
-136.41   	 60.12   	148.02   	-442.52		 11.31   	   0.00		
-108.64   	 43.03   	146.25   	-483.21		 11.31   	  -5.09		
-83.62   	 25.33   	144.31   	-513.73		 11.29   	   0.00		
-61.34   	  9.46   	142.26   	-544.25		 11.29   	   0.00		
-40.89   	 -3.66   	140.08   	-564.60		 11.29   	   5.09		
-22.28   	-14.04   	137.82   	-584.94		 11.31   	   0.00		
 -6.41   	-22.58   	135.48   	-600.20		 11.31   	  10.17		
  5.80   	-29.60   	133.08   	-615.46		 11.35   	   5.09		
 14.04   	-35.71   	130.62   	-635.81		 11.37   	  10.17		
 18.92   	-40.59   	128.08   	-661.24		 11.41   	  15.26		
 22.28   	-44.86   	125.43   	-681.58		 11.48   	  10.17		
 25.02   	-48.83   	122.71   	-701.93		 11.52   	  15.26		
 27.77   	-52.19   	119.90   	-732.45		 11.58   	  15.26		
 31.13   	-54.32   	116.97   	-757.88		 11.64   	  15.26		
 34.18   	-54.93   	113.94   	-788.40		 11.70   	  10.17		
 36.01   	-54.02   	110.78   	-824.00		 11.74   	   5.09		
 36.93   	-53.10   	107.49   	-854.52		 11.76   	   0.00		
 36.62   	-52.80   	104.07   	-885.04		 11.76   	 -10.17		
 36.32   	-53.10   	100.53   	-920.65		 11.72   	 -20.35		
 36.62   	-52.49   	 96.85   	-956.25		 11.64   	 -25.43		
 37.54   	-50.35   	 93.02   	-986.77		 11.54   	 -30.52		
 38.15   	-46.39   	 89.07   	-1007.12		 11.41   	 -35.61		
 37.23   	-42.42   	 85.05   	-1022.38		 11.27   	 -35.61		
 35.10   	-39.98   	 80.96   	-1027.46		 11.13   	 -30.52		
 32.04   	-39.67   	 76.85   	-1022.38		 11.01   	 -20.35		
 28.99   	-40.59   	 72.76   	-1012.20		 10.93   	  -5.09		
 26.25   	-40.89   	 68.71   	-986.77		 10.91   	   0.00		
 23.50   	-40.28   	 64.76   	-961.34		 10.91   	  10.17		
 21.36   	-38.45   	 60.92   	-930.82		 10.95   	  20.35		
 19.84   	-36.93   	 57.19   	-905.39		 11.03   	  25.43		
 19.53   	-35.40   	 53.57   	-874.87		 11.13   	  35.61		
 19.53   	-34.48   	 50.07   	-849.44		 11.27   	  35.61		
 18.31   	-33.26   	 46.67   	-829.09		 11.41   	  40.69		
 15.87   	-32.65   	 43.36   	-803.66		 11.58   	  35.61		
 13.43   	-33.57   	 40.14   	-783.31		 11.72   	  40.69		
 12.21   	-36.01   	 37.01   	-752.79		 11.88   	  40.69		
 11.90   	-39.06   	 34.00   	-722.28		 12.04   	  40.69		
 11.90   	-41.50   	 31.11   	-676.50		 12.21   	  35.61		
 11.29   	-43.03   	 28.40   	-625.63		 12.35   	  30.52		
 10.07   	-43.03   	 25.90   	-569.68		 12.47   	  30.52		
  9.16   	-42.42   	 23.62   	-498.47		 12.59   	  30.52		
  8.85   	-40.89   	 21.63   	-427.26		 12.72   	  20.35		
  9.77   	-39.06   	 19.92   	-361.14		 12.80   	  20.35		
 10.68   	-37.23   	 18.47   	-295.01		 12.88   	  20.35		
 10.99   	-36.62   	 17.29   	-239.06		 12.96   	  15.26		
 10.68   	-37.23   	 16.34   	-198.37		 13.02   	  15.26		
 10.38   	-38.45   	 15.54   	-167.85		 13.08   	  10.17		
 10.99   	-39.37   	 14.87   	-137.33		 13.12   	  10.17		
 12.82   	-39.67   	 14.32   	-132.25		 13.16   	  10.17		
 14.65   	-39.98   	 13.79   	-116.99		 13.20   	  10.17		
 15.26   	-40.28   	 13.33   	-111.90		 13.25   	  10.17		
 14.95   	-40.28   	 12.88   	-111.90		 13.29   	   5.09		
 14.04   	-39.67   	 12.43   	-106.82		 13.31   	  10.17		
 13.43   	-39.06   	 12.00   	-101.73		 13.35   	   5.09		
 13.43   	-40.28   	 11.60   	 -91.56		 13.37   	   5.09		
 13.73   	-43.03   	 11.23   	 -81.38		 13.39   	   5.09		
 13.73   	-47.00   	 10.91   	 -76.30		 13.41   	   5.09		
 13.73   	-49.74   	 10.60   	 -61.04		 13.43   	   5.09		
 13.43   	-50.96   	 10.36   	 -55.95		 13.45   	   0.00		
 12.82   	-50.66   	 10.13   	 -40.69		 13.45   	   5.09		
 12.51   	-50.05   	  9.97   	 -35.61		 13.47(V)	  -5.09		
 13.43   	-50.35   	  9.83   	 -30.52		 13.45   	   0.00		
 15.87   	-50.96   	  9.70   	 -25.43		 13.45   	   0.00		
 18.62   	-50.66   	  9.60   	 -20.35		 13.45   	  -5.09		
 20.45   	-49.13   	  9.52   	 -20.35		 13.43   	  -5.09		
 20.45   	-46.69   	  9.44   	 -15.26		 13.41   	 -10.17		
 18.62   	-45.47   	  9.38   	 -25.43		 13.37   	 -10.17		
 16.48   	-45.17   	  9.28   	 -20.35		 13.33   	 -10.17		
 15.87   	-45.47   	  9.20   	 -25.43		 13.29   	 -15.26		
 17.09   	-45.78   	  9.09   	 -20.35		 13.22   	 -15.26		
 19.53   	-45.17   	  9.01   	 -20.35		 13.16   	 -20.35		
 21.36   	-44.56   	  8.93   	 -20.35		 13.08   	 -20.35		
 21.67   	-44.56   	  8.85   	 -10.17		 13.00   	 -20.35		
 20.75   	-45.47   	  8.81   	 -10.17		 12.92   	 -20.35		
 18.92   	-46.69   	  8.77   	 -10.17		 12.84   	 -25.43		
 17.70   	-47.00   	  8.73(D)	   0.00		 12.74   	 -25.43		
 17.09   	-46.39   	  8.73   	   0.00		 12.63   	 -25.43		
 17.40   	-44.56   	  8.73   	   5.09		 12.53   	 -25.43		
 18.62   	-42.11   	  8.75   	  10.17		 12.43   	 -25.43		
 20.75   	-39.98   	  8.79   	   5.09		 12.33   	 -25.43		
 22.58   	-38.76   	  8.81   	   5.09		 12.23   	 -25.43		
 23.19   	-39.67   	  8.83   	   5.09		 12.13   	 -25.43		
 21.97   	-42.72   	  8.85   	   5.09		 12.02   	 -20.35		
 19.23   	-47.30   	  8.87   	   0.00		 11.94   	 -20.35		
 17.09   	-51.27   	  8.87   	  10.17		 11.86   	 -15.26		
 16.17   	-52.49   	  8.91   	   5.09		 11.80   	 -20.35		
 17.09   	-51.27   	  8.93   	   5.09		 11.72   	 -15.26		
 18.62   	-48.83   	  8.95   	   5.09		 11.66   	 -15.26		
 20.14   	-47.00   	  8.97   	   5.09		 11.60   	 -15.26		
 21.06   	-46.08   	  8.99   	   5.09		 11.54   	 -15.26		
 20.75   	-45.47   	  9.01   	  10.17		 11.48   	 -20.35		
 19.53   	-44.25   	  9.05   	  10.17		 11.39   	 -15.26		
 18.31   	-42.72   	  9.09   	  10.17		 11.33   	 -20.35		
 16.78   	-41.20   	  9.14   	  15.26		 11.25   	 -20.35		
 16.17   	-40.28   	  9.20   	  10.17		 11.17   	 -15.26		
 17.40   	-39.06   	  9.24   	  10.17		 11.11   	 -20.35		
 20.14   	-36.32   	  9.28   	  10.17		 11.03   	 -15.26		
 22.89   	-30.82   	  9.32   	  15.26		 10.97   	 -15.26		
 25.63   	-21.67   	  9.38   	  15.26		 10.91   	 -10.17		
 27.77   	 -8.85   	  9.44   	  15.26		 10.86   	 -10.17		
 31.43   	  5.80   	  9.50   	  15.26		 10.82   	  -5.09		
 36.62   	 19.84   	  9.56   	  15.26		 10.80   	 -10.17		
 42.42   	 29.60   	  9.62   	  15.26		 10.76   	 -10.17		
 47.30   	 33.57   	  9.68   	   5.09		 10.72   	 -15.26		
 50.05   	 32.35   	  9.70   	   5.09		 10.66   	 -15.26		
 51.57   	 28.08   	  9.73   	   0.00		 10.60   	 -15.26		
 54.32   	 22.58   	  9.73   	   0.00		 10.54   	 -20.35		
 60.12   	 19.53   	  9.73   	   0.00		 10.46   	 -20.35		
