  I     	  II     	  LV     	  LV'		  RV     	  RV'		
-25.33   	-74.16   	 15.93   	-101.73		 11.17   	  10.17		
-24.41   	-71.41   	 15.52   	 -81.38		 11.21   	  10.17		
-25.33   	-70.19   	 15.20   	 -71.21		 11.25   	   5.09		
-26.86   	-71.41   	 14.91   	 -61.04		 11.27   	   5.09		
-27.47   	-75.07   	 14.67   	 -50.86		 11.29   	   0.00		
-26.55   	-79.65   	 14.47   	 -40.69		 11.29   	  -5.09		
-24.41   	-83.92   	 14.30   	 -30.52		 11.27   	   5.09		
-22.89   	-86.98   	 14.18   	 -30.52		 11.29   	   5.09		
-22.89   	-87.89   	 14.06   	 -25.43		 11.31   	  10.17		
-23.80   	-87.28   	 13.96   	 -25.43		 11.35   	  20.35		
-25.02   	-85.45   	 13.86   	 -20.35		 11.43   	  25.43		
-25.63   	-83.62   	 13.77   	 -15.26		 11.54   	  30.52		
-25.63   	-82.40   	 13.71   	 -10.17		 11.66   	  30.52		
-25.33   	-82.09   	 13.67   	 -10.17		 11.78   	  25.43		
-24.72   	-83.01   	 13.63   	  -5.09		 11.88   	  20.35		
-24.11   	-84.53   	 13.61(D)	   5.09		 11.96   	  20.35		
-23.80   	-86.36   	 13.63   	   0.00		 12.04   	  10.17		
-23.80   	-87.89   	 13.63   	  10.17		 12.09   	   5.09		
-25.02   	-88.81   	 13.67   	  15.26		 12.11   	   5.09		
-26.55   	-88.81   	 13.73   	  15.26		 12.13   	   0.00		
-27.47   	-87.59   	 13.79   	  15.26		 12.13   	   0.00		
-26.55   	-85.75   	 13.86   	  20.35		 12.13   	  -5.09		
-24.72   	-84.53   	 13.94   	  25.43		 12.11   	   0.00		
-22.89   	-86.36   	 14.04   	  30.52		 12.11   	  -5.09		
-22.58   	-90.64   	 14.16   	  30.52		 12.09   	   0.00		
-23.19   	-94.91   	 14.28   	  30.52		 12.09   	   0.00		
-23.80   	-95.52   	 14.40   	  30.52		 12.09   	   0.00		
-23.19   	-91.55   	 14.53   	  35.61		 12.09   	   5.09		
-21.06   	-83.92   	 14.67   	  35.61		 12.11   	   5.09		
-18.92   	-77.51   	 14.81   	  35.61		 12.13   	  10.17		
-17.09   	-75.07   	 14.95   	  35.61		 12.17   	  10.17		
-16.17   	-77.51   	 15.10   	  40.69		 12.21   	   5.09		
-16.48   	-83.31   	 15.26   	  35.61		 12.23   	  10.17		
-18.01   	-89.72   	 15.40   	  35.61		 12.27   	  10.17		
-20.75   	-94.60   	 15.54   	  30.52		 12.31   	   5.09		
-23.50   	-96.44   	 15.67   	  30.52		 12.33   	   5.09		
-25.02   	-94.91   	 15.79   	  30.52		 12.35   	   5.09		
-24.41   	-91.55   	 15.91   	  20.35		 12.37   	   5.09		
-22.58   	-87.59   	 15.99   	  20.35		 12.39   	   0.00		
-20.14   	-85.14   	 16.07   	  15.26		 12.39   	   5.09		
-18.62   	-84.23   	 16.13   	  15.26		 12.41   	   5.09		
-18.62   	-85.14   	 16.20   	   5.09		 12.43   	   5.09		
-19.84   	-87.59   	 16.22   	   5.09		 12.45   	   5.09		
-21.36   	-90.33   	 16.24   	   0.00		 12.47   	   0.00		
-22.58   	-92.77   	 16.24   	  -5.09		 12.47   	   0.00		
-22.89   	-93.69   	 16.22   	 -10.17		 12.47   	   0.00		
-21.36   	-92.16   	 16.17   	 -10.17		 12.47   	   0.00		
-18.01   	-88.50   	 16.13   	 -10.17		 12.47   	  -5.09		
-14.65   	-83.92   	 16.09   	 -10.17		 12.45   	  -5.09		
-11.29   	-79.04   	 16.05   	   0.00		 12.43   	  -5.09		
 -8.85   	-72.63   	 16.05   	   0.00		 12.41   	  -5.09		
 -6.41   	-64.70   	 16.05   	   0.00		 12.39   	  -5.09		
 -3.36   	-55.85   	 16.05   	   0.00		 12.37   	  -5.09		
  0.31   	-47.61   	 16.05   	   0.00		 12.35   	  -5.09		
  3.97   	-41.20   	 16.05   	   0.00		 12.33   	  -5.09		
  6.10   	-37.23   	 16.05   	   0.00		 12.31   	  -5.09		
  6.71   	-33.57   	 16.05   	   0.00		 12.29   	   0.00		
  7.02   	-29.30   	 16.05   	  -5.09		 12.29   	   0.00		
  8.85   	-23.19   	 16.03   	  -5.09		 12.29   	   0.00		
 12.21   	-16.17   	 16.01   	  -5.09		 12.29   	   0.00		
 17.70   	 -8.85   	 15.99   	   0.00		 12.29   	   0.00		
 23.50   	 -2.75   	 15.99   	   0.00		 12.29   	   0.00		
 28.99   	  0.31   	 15.99   	  -5.09		 12.29   	   0.00		
 33.26   	 -0.61   	 15.97   	  -5.09		 12.29   	   0.00		
 36.93   	 -4.58   	 15.95   	 -10.17		 12.29   	  -5.09		
 40.28   	 -9.77   	 15.91   	 -10.17		 12.27   	 -10.17		
 43.64   	-13.12   	 15.87   	 -15.26		 12.23   	  -5.09		
 46.69   	-13.43   	 15.81   	 -10.17		 12.21   	 -15.26		
 48.52   	-11.90   	 15.77   	 -15.26		 12.15   	 -10.17		
 46.39   	-12.82   	 15.71   	 -10.17		 12.11   	 -20.35		
 39.67   	-18.62   	 15.67   	  -5.09		 12.02   	 -15.26		
 27.77   	-28.38   	 15.65   	   5.09		 11.96   	 -20.35		
 13.43   	-37.23   	 15.67   	   5.09		 11.88   	 -20.35		
 -0.92   	-43.33   	 15.69   	  15.26		 11.80   	 -25.43		
-12.82   	-47.91   	 15.75   	  15.26		 11.70   	 -20.35		
-22.28   	-54.93   	 15.81   	  20.35		 11.62   	 -10.17		
-29.30   	-66.53   	 15.89   	  25.43		 11.58   	  -5.09		
-33.87   	-79.65   	 15.99   	  30.52		 11.56   	  15.26		
-34.79   	-90.33   	 16.11   	  25.43		 11.62   	  25.43		
-32.96   	-95.21   	 16.22   	  30.52		 11.72   	  45.78		
-29.91   	-94.60   	 16.34   	  25.43		 11.90   	  50.86		
-28.08   	-91.25   	 16.44   	  25.43		 12.11   	  55.95		
-28.99   	-86.36   	 16.54   	  20.35		 12.33   	  55.95		
-31.43   	-81.48   	 16.62   	  15.26		 12.55   	  40.69		
-34.18   	-77.82   	 16.68   	  10.17		 12.72   	  20.35		
-35.71   	-77.51   	 16.72   	  10.17		 12.80   	   0.00		
-36.01   	-81.48   	 16.76   	   0.00		 12.80   	 -30.52		
-35.10   	-87.89   	 16.76   	   5.09		 12.68   	 -50.86		
-33.87   	-93.38   	 16.79   	  -5.09		 12.47   	 -71.21		
-32.35   	-94.91   	 16.76   	   0.00		 12.19   	 -81.38		
-31.43   	-91.25   	 16.76   	  -5.09		 11.86   	 -71.21		
-30.82   	-84.53   	 16.74   	  -5.09		 11.58   	 -55.95		
-30.52   	-78.13   	 16.72   	   0.00		 11.35   	 -35.61		
-30.82   	-75.38   	 16.72(E)	   5.09		 11.21   	   0.00		
-31.43   	-76.60   	 16.74   	  10.17		 11.21   	  30.52		
-32.35   	-79.96   	 16.79   	  15.26		 11.33   	  61.04		
-33.26   	-81.48   	 16.85   	  25.43		 11.58   	  86.47		
-32.04   	-77.82   	 16.95   	  35.61		 11.92   	 101.73		
-24.11   	-68.05   	 17.09   	  40.69		 12.33   	 116.99		
 -1.83   	-53.10   	 17.25   	  50.86		 12.80   	 116.99		
 42.42   	-33.87   	 17.46   	  50.86		 13.27   	 116.99		
111.08   	 -5.49   	 17.66   	  55.95		 13.73   	 106.82		
199.58   	 43.03   	 17.88   	  50.86		 14.16   	  91.56		
297.55   	122.68   	 18.09   	  55.95		 14.53   	  71.21		
388.49   	227.97   	 18.31   	  55.95		 14.81   	  40.69		
451.97   	325.62   	 18.54   	  55.95		 14.97   	  15.26		
466.31   	367.74(R)	 18.76   	  66.12		 15.04   	 -25.43		
415.34   	322.57   	 19.02   	  76.30		 14.93   	 -66.12		
300.90   	197.75   	 19.33   	 101.73		 14.67   	 -91.56		
149.84   	 42.11   	 19.74   	 127.16		 14.30   	-116.99		
  4.88   	-86.06   	 20.24   	 157.68		 13.84   	-122.07		
-94.60   	-153.81   	 20.87   	 203.46		 13.35   	-101.73		
-133.06   	-165.10   	 21.69   	 264.50		 12.94   	 -61.04		
-122.68   	-144.65   	 22.75   	 335.71		 12.70(E)	 -15.26		
-91.25   	-115.97   	 24.09   	 422.18		 12.63   	  35.61		
-62.87   	-89.72   	 25.78   	 503.56		 12.78   	  86.47		
-46.08   	-69.58   	 27.79   	 600.20		 13.12   	 142.42		
-39.37   	-57.98   	 30.19   	 691.76		 13.69   	 188.20		
-37.23   	-55.85   	 32.96   	 788.40		 14.45   	 233.98		
-36.93   	-60.42   	 36.11   	 879.96		 15.38   	 274.67		
-37.54   	-66.53   	 39.63   	 976.60		 16.48   	 289.93		
-39.06   	-68.66   	 43.54   	1052.90		 17.64   	 289.93		
-39.67   	-66.83   	 47.75   	1113.93		 18.80   	 274.67		
-39.06   	-64.09   	 52.21   	1144.45		 19.90   	 244.15		
-37.84   	-62.87   	 56.79   	1159.71		 20.87   	 218.72		
-36.62   	-64.39   	 61.42   	1164.80		 21.75   	 188.20		
-36.62   	-66.53   	 66.08   	1164.80		 22.50   	 167.85		
-36.93   	-68.05   	 70.74   	1129.19		 23.17   	 162.77		
-36.93   	-67.75   	 75.26   	1068.15		 23.82   	 162.77		
-36.32   	-65.61   	 79.53   	 986.77		 24.48   	 167.85		
-34.79   	-61.04   	 83.48   	 900.30		 25.15   	 183.11		
-32.65   	-55.24   	 87.08   	 813.83		 25.88   	 188.20		
-30.52   	-47.61   	 90.34   	 727.36		 26.63   	 193.29		
-28.69   	-39.06   	 93.24   	 656.15		 27.41   	 198.37		
-27.77   	-30.82   	 95.87   	 579.86		 28.20   	 183.11		
-27.47   	-25.33   	 98.19   	 523.90		 28.93   	 172.94		
-27.47   	-25.33   	100.28   	 462.87		 29.62   	 142.42		
-26.86   	-31.43   	102.14   	 422.18		 30.19   	 106.82		
-25.63   	-42.11   	103.82   	 396.74		 30.62   	  71.21		
-23.80   	-53.10   	105.41   	 381.48		 30.91   	  30.52		
-21.06   	-59.51   	106.94   	 361.14		 31.03   	   0.00		
-17.70   	-58.29   	108.38   	 345.88		 31.03   	 -30.52		
-14.65   	-49.44   	109.77   	 320.45		 30.91   	 -45.78		
-12.51   	-34.18   	111.05   	 300.10		 30.72   	 -61.04		
-10.68   	-16.48   	112.25   	 300.10		 30.48   	 -61.04		
 -9.77   	  0.61   	113.45   	 289.93		 30.23   	 -71.21		
 -8.54   	 13.73   	114.61   	 279.75		 29.95   	 -76.30		
 -7.02   	 20.14   	115.73   	 259.41		 29.64   	 -76.30		
 -4.58   	 18.62   	116.76   	 249.24		 29.34   	 -81.38		
 -1.53   	 11.29   	117.76   	 254.32		 29.01   	 -81.38		
  2.44   	  3.36   	118.78   	 249.24		 28.69   	 -71.21		
  7.63   	 -0.92   	119.78   	 249.24		 28.40   	 -55.95		
 12.82   	  0.92   	120.77   	 233.98		 28.18   	 -35.61		
 17.40   	  7.63   	121.71   	 233.98		 28.04   	  -5.09		
 21.36   	 16.78   	122.64   	 233.98		 28.02   	  20.35		
 25.33   	 26.25   	123.58   	 213.63		 28.10   	  50.86		
 30.21   	 36.32   	124.43   	 172.94		 28.30   	  66.12		
 36.62   	 48.22   	125.13   	 122.07		 28.57   	  91.56		
 43.64   	 60.73   	125.61   	 101.73		 28.93   	  91.56		
 50.35   	 71.72   	126.02   	  96.64		 29.30   	  96.64		
 56.46   	 80.26   	126.41   	 116.99		 29.68   	  91.56		
 62.26   	 85.75   	126.88   	 116.99		 30.05   	  81.38		
 67.44   	 90.33   	127.34   	 127.16		 30.38   	  61.04		
 72.63   	 95.21   	127.85   	 122.07		 30.62   	  45.78		
 77.51   	101.32   	128.34   	 137.33		 30.80   	  30.52		
 82.09   	107.42   	128.89   	 137.33		 30.93   	  15.26		
 86.36   	112.30   	129.44   	 142.42		 30.99   	   5.09		
 90.64   	116.27   	130.01   	 142.42		 31.01   	   5.09		
 94.91   	119.93   	130.58   	 137.33		 31.03   	  10.17		
 98.27   	123.90   	131.13   	 132.25		 31.07   	  15.26		
101.01   	126.95   	131.66   	 127.16		 31.13   	  25.43		
102.84   	127.56   	132.17   	 122.07		 31.23   	  30.52		
103.45   	126.04   	132.65   	 111.90		 31.35   	  40.69		
102.84   	122.99   	133.10   	 101.73		 31.52   	  40.69		
100.10   	120.54   	133.51   	  91.56		 31.68   	  40.69		
 95.21   	119.32   	133.88   	  76.30		 31.84   	  30.52		
 88.81   	119.02   	134.18   	  66.12		 31.96   	  20.35		
 81.79   	117.19   	134.45   	  55.95		 32.04   	  15.26		
 74.46   	111.39   	134.67   	  40.69		 32.11   	   5.09		
 66.53   	 99.18   	134.83   	  35.61		 32.13   	   0.00		
 58.29   	 80.57   	134.97   	  30.52		 32.13   	   0.00		
 49.74   	 58.29   	135.10   	  25.43		 32.13   	   5.09		
 41.81   	 36.32   	135.20   	  20.35		 32.15(S)	   0.00		
 34.18   	 18.31   	135.28   	  10.17		 32.15   	  -5.09		
 26.55   	  6.71   	135.32   	   5.09		 32.13   	 -15.26		
 19.53   	  1.53   	135.34(S)	  -5.09		 32.06   	 -25.43		
 13.43   	  0.92   	135.32   	 -15.26		 31.96   	 -35.61		
  8.85   	  1.83   	135.26   	 -30.52		 31.82   	 -55.95		
  3.97   	  0.31   	135.14   	 -40.69		 31.60   	 -71.21		
 -2.14   	 -7.02   	134.97   	 -71.21		 31.31   	 -86.47		
-10.38   	-20.75   	134.69   	 -96.64		 30.97   	 -96.64		
-18.62   	-37.23   	134.30   	-137.33		 30.58   	-111.90		
-24.41   	-52.19   	133.75   	-178.03		 30.13   	-122.07		
-26.55   	-61.65   	133.04   	-239.06		 29.64   	-127.16		
-26.25   	-65.00   	132.08   	-300.10		 29.14   	-132.25		
-26.25   	-63.78   	130.88   	-366.22		 28.61   	-142.42		
-26.86   	-59.81   	129.42   	-427.26		 28.04   	-152.59		
-27.77   	-56.15   	127.71   	-478.13		 27.43   	-157.68		
-28.38   	-54.32   	125.80   	-544.25		 26.80   	-178.03		
-28.38   	-56.46   	123.62   	-645.98		 26.08   	-183.11		
-28.69   	-61.95   	121.04   	-793.49		 25.35   	-203.46		
-29.91   	-68.66   	117.86   	-946.08		 24.54   	-218.72		
-30.82   	-72.63   	114.08   	-1078.33		 23.66   	-228.89		
-29.91   	-70.50   	109.77   	-1185.14		 22.75   	-244.15		
-26.86   	-63.17   	105.03   	-1281.79		 21.77   	-239.06		
-24.41   	-55.24   	 99.90   	-1363.17		 20.81   	-233.98		
-24.72   	-50.35   	 94.45   	-1419.12		 19.88   	-228.89		
-28.08   	-50.35   	 88.77   	-1434.38		 18.96   	-218.72		
-32.96   	-53.71   	 83.03   	-1414.03		 18.09   	-208.54		
-36.32   	-57.98   	 77.38   	-1373.34		 17.25   	-193.29		
-36.93   	-60.42   	 71.88   	-1327.56		 16.48   	-183.11		
-34.79   	-60.73   	 66.57   	-1276.70		 15.75   	-172.94		
-32.35   	-57.98   	 61.46   	-1210.58		 15.06   	-157.68		
-31.13   	-53.71   	 56.62   	-1134.28		 14.43   	-152.59		
-31.74   	-48.52   	 52.09   	-1057.98		 13.81   	-137.33		
-33.57   	-45.17   	 47.85   	-981.68		 13.27   	-132.25		
-35.71   	-44.56   	 43.93   	-915.56		 12.74   	-122.07		
-36.32   	-46.69   	 40.26   	-844.35		 12.25   	-111.90		
-34.79   	-49.74   	 36.89   	-773.14		 11.80   	-106.82		
-32.96   	-50.66   	 33.79   	-707.02		 11.37   	 -96.64		
-31.74   	-48.52   	 30.97   	-645.98		 10.99   	 -86.47		
-32.35   	-44.25   	 28.38   	-590.03		 10.64   	 -81.38		
-34.48   	-39.98   	 26.02   	-534.08		 10.32   	 -66.12		
-36.32   	-37.23   	 23.89   	-478.13		 10.05   	 -55.95		
-36.32   	-36.01   	 21.97   	-427.26		  9.83   	 -45.78		
-35.10   	-35.71   	 20.26   	-371.31		  9.64   	 -30.52		
-34.79   	-36.62   	 18.78   	-330.62		  9.52   	 -25.43		
-36.01   	-39.06   	 17.46   	-289.93		  9.42   	 -15.26		
-39.06   	-43.64   	 16.30   	-249.24		  9.36   	 -10.17		
-41.50   	-48.22   	 15.30   	-213.63		  9.32   	 -10.17		
-41.50   	-50.96   	 14.45   	-178.03		  9.28   	 -15.26		
-39.06   	-50.35   	 13.73   	-147.51		  9.22   	 -25.43		
-36.01   	-47.61   	 13.14   	-127.16		  9.11   	 -35.61		
-34.18   	-45.17   	 12.63   	-106.82		  8.97   	 -45.78		
-34.48   	-44.25   	 12.21   	 -91.56		  8.79   	 -61.04		
-36.62   	-44.56   	 11.84   	 -76.30		  8.55   	 -61.04		
-38.76   	-44.56   	 11.54   	 -66.12		  8.30   	 -71.21		
-40.28   	-43.64   	 11.27   	 -50.86		  8.02   	 -61.04		
-40.89   	-42.11   	 11.07   	 -50.86		  7.77   	 -50.86		
-39.98   	-40.89   	 10.86   	 -35.61		  7.57   	 -30.52		
-38.45   	-41.20   	 10.72   	 -30.52		  7.45   	 -10.17		
-36.93   	-42.72   	 10.60   	 -25.43		  7.41(D)	  10.17		
-36.93   	-45.47   	 10.50   	 -15.26		  7.45   	  30.52		
-38.15   	-47.61   	 10.44   	 -15.26		  7.57   	  50.86		
-39.67   	-48.22   	 10.38   	  -5.09		  7.77   	  61.04		
-40.28   	-46.08   	 10.36   	  -5.09		  8.02   	  66.12		
-39.67   	-41.50   	 10.34(D)	   0.00		  8.28   	  71.21		
-38.15   	-36.62   	 10.34   	   5.09		  8.57   	  71.21		
-36.93   	-34.48   	 10.36   	   5.09		  8.85   	  66.12		
-36.62   	-36.32   	 10.38   	  10.17		  9.11   	  61.04		
-37.54   	-40.89   	 10.42   	  10.17		  9.36   	  61.04		
-38.45   	-45.17   	 10.46   	  15.26		  9.60   	  50.86		
-38.45   	-46.69   	 10.52   	  20.35		  9.81   	  45.78		
-37.54   	-45.17   	 10.60   	  20.35		  9.99   	  35.61		
-36.32   	-43.64   	 10.68   	  25.43		 10.13   	  35.61		
-35.71   	-43.95   	 10.78   	  30.52		 10.27   	  25.43		
-36.93   	-46.08   	 10.91   	  35.61		 10.38   	  30.52		
-38.45   	-47.61   	 11.05   	  35.61		 10.50   	  30.52		
-39.37   	-45.78   	 11.19   	  40.69		 10.62   	  40.69		
-38.76   	-41.20   	 11.35   	  40.69		 10.78   	  45.78		
-37.23   	-37.84   	 11.52   	  40.69		 10.97   	  55.95		
-36.01   	-38.45   	 11.68   	  45.78		 11.19   	  55.95		
-36.32   	-43.03   	 11.86   	  40.69		 11.41   	  55.95		
-37.54   	-47.61   	 12.02   	  40.69		 11.64   	  50.86		
-38.45   	-48.52   	 12.19   	  40.69		 11.84   	  45.78		
-37.84   	-44.86   	 12.35   	  40.69		 12.02   	  25.43		
-36.93   	-39.98   	 12.51   	  35.61		 12.13   	  15.26		
-36.01   	-37.23   	 12.66   	  35.61		 12.19   	   0.00		
-36.01   	-37.84   	 12.80   	  35.61		 12.19   	  -5.09		
-36.62   	-40.28   	 12.94   	  30.52		 12.17   	 -10.17		
-36.32   	-42.42   	 13.06   	  30.52		 12.13   	 -10.17		
-35.10   	-43.64   	 13.18   	  25.43		 12.09   	 -10.17		
-33.57   	-43.95   	 13.29   	  20.35		 12.04   	   0.00		
-33.26   	-44.25   	 13.37   	  20.35		 12.04   	   0.00		
-34.18   	-43.33   	 13.45   	  20.35		 12.04   	   5.09		
-35.71   	-40.89   	 13.53   	  15.26		 12.07   	   5.09		
-36.32   	-37.54   	 13.59   	  25.43		 12.09   	   0.00		
-35.40   	-35.10   	 13.69   	  20.35		 12.09   	   0.00		
-33.57   	-34.79   	 13.77   	  25.43		 12.09   	 -10.17		
-31.13   	-36.62   	 13.88   	  20.35		 12.04   	  -5.09		
-29.30   	-39.67   	 13.96   	  25.43		 12.02   	  -5.09		
-27.47   	-40.59   	 14.06   	  15.26		 12.00   	  -5.09		
-25.63   	-36.93   	 14.12   	  20.35		 11.98   	   5.09		
-23.80   	-27.47   	 14.20   	  10.17		 12.00   	  15.26		
-21.06   	-14.04   	 14.24   	  10.17		 12.07   	  25.43		
-18.31   	 -0.61   	 14.28   	  10.17		 12.17   	  30.52		
-15.26   	  8.24   	 14.32   	   5.09		 12.29   	  35.61		
-12.51   	 11.29   	 14.34   	   5.09		 12.43   	  35.61		
 -9.77   	 10.07   	 14.36   	   0.00		 12.57   	  25.43		
 -7.02   	  8.24   	 14.36   	   5.09		 12.68   	  20.35		
 -3.36   	  8.85   	 14.38   	  -5.09		 12.76   	   5.09		
  1.22   	 13.12   	 14.36   	  -5.09		 12.78   	 -10.17		
  6.41   	 20.14   	 14.34   	  -5.09		 12.74   	 -15.26		
 11.29   	 27.77   	 14.32   	 -10.17		 12.68   	 -30.52		
 14.34   	 33.87   	 14.28   	 -10.17		 12.55   	 -30.52		
 15.56   	 36.32   	 14.24   	 -15.26		 12.43   	 -30.52		
 16.78   	 34.48   	 14.18   	 -20.35		 12.31   	 -30.52		
 19.84   	 31.13   	 14.10   	 -15.26		 12.19   	 -25.43		
 24.72   	 28.38   	 14.04   	 -15.26		 12.09   	 -25.43		
 28.38   	 25.94   	 13.98   	 -10.17		 11.98   	 -20.35		
 26.25   	 19.84   	 13.94   	 -10.17		 11.90   	 -20.35		
 16.48   	  8.24   	 13.90   	  -5.09		 11.82   	 -15.26		
  1.22   	 -7.02   	 13.88   	   0.00		 11.76   	 -10.17		
-14.34   	-20.45   	 13.88   	   5.09		 11.72   	   0.00		
-25.63   	-28.38   	 13.90   	  10.17		 11.72   	  15.26		
-33.26   	-31.74   	 13.94   	  10.17		 11.78   	  25.43		
-39.98   	-35.40   	 13.98   	  20.35		 11.88   	  50.86		
-47.00   	-42.42   	 14.06   	  20.35		 12.09   	  66.12		
-52.19   	-52.19   	 14.14   	  20.35		 12.35   	  81.38		
-53.41   	-60.42   	 14.22   	  25.43		 12.68   	  91.56		
-50.35   	-65.00   	 14.32   	  20.35		 13.04   	  96.64		
-45.47   	-66.22   	 14.40   	  25.43		 13.43   	  91.56		
-43.03   	-65.92   	 14.51   	  15.26		 13.79   	  76.30		
-43.95   	-65.00   	 14.57   	  20.35		 14.10   	  50.86		
-46.08   	-63.17   	 14.65   	  10.17		 14.30   	  30.52		
-47.00   	-59.81   	 14.69   	   0.00		 14.43   	   0.00		
-46.08   	-56.15   	 14.69   	   0.00		 14.43   	 -20.35		
-44.86   	-56.15   	 14.69   	 -10.17		 14.34   	 -45.78		
-44.56   	-61.34   	 14.65   	 -10.17		 14.16   	 -55.95		
-45.78   	-70.19   	 14.61   	 -20.35		 13.94   	 -66.12		
-47.00   	-77.21   	 14.53   	 -15.26		 13.67   	 -71.21		
-47.00   	-77.21   	 14.47   	 -20.35		 13.39   	 -71.21		
-46.08   	-69.89   	 14.38   	 -20.35		 13.10   	 -45.78		
-45.47   	-58.59   	 14.30   	 -15.26		 12.92   	 -25.43		
-45.47   	-50.35   	 14.24   	 -15.26		 12.82   	  25.43		
-45.78   	-48.83   	 14.18   	 -15.26		 12.92   	  66.12		
-45.47   	-53.41   	 14.12   	 -10.17		 13.18   	 111.90		
-45.17   	-60.42   	 14.08   	  -5.09		 13.63   	 147.51		
-42.72   	-64.39   	 14.06   	  -5.09		 14.22   	 167.85		
-33.87   	-62.56   	 14.04   	   0.00		 14.89   	 167.85		
 -9.46   	-54.02   	 14.04   	   0.00		 15.56   	 152.59		
 37.54   	-34.48   	 14.04(E)	   5.09		 16.17   	 116.99		
109.86   	  2.75   	 14.06   	  10.17		 16.64   	  71.21		
200.20   	 68.66   	 14.10   	  15.26		 16.93   	  30.52		
293.58   	167.54   	 14.16   	  25.43		 17.05   	 -15.26		
369.26   	283.81   	 14.26   	  35.61		 16.99   	 -50.86		
405.88   	378.42   	 14.40   	  45.78		 16.79   	 -76.30		
385.74   	408.94(R)	 14.59   	  61.04		 16.48   	 -81.38		
301.21   	355.83   	 14.83   	  86.47		 16.15   	 -76.30		
166.63   	235.29   	 15.18   	 111.90		 15.85   	 -66.12		
 16.78   	 94.91   	 15.63   	 142.42		 15.58   	 -50.86		
-105.29   	-18.92   	 16.20   	 188.20		 15.38(E)	 -15.26		
-168.15   	-84.84   	 16.95   	 228.89		 15.32   	  15.26		
-169.98   	-106.81   	 17.86   	 289.93		 15.38   	  45.78		
-134.89   	-99.49   	 19.02   	 350.97		 15.56   	  81.38		
-93.99   	-76.60   	 20.43   	 427.26		 15.89   	 106.82		
-67.44   	-49.13   	 22.14   	 508.65		 16.32   	 132.25		
-57.68   	-26.86   	 24.17   	 584.94		 16.85   	 152.59		
-56.15   	-16.48   	 26.51   	 656.15		 17.46   	 172.94		
-54.93   	-19.23   	 29.14   	 732.45		 18.15   	 193.29		
-51.88   	-27.77   	 32.06   	 803.66		 18.92   	 208.54		
-49.44   	-33.26   	 35.28   	 879.96		 19.76   	 218.72		
-47.91   	-32.35   	 38.80   	 951.17		 20.63   	 218.72		
-47.30   	-27.16   	 42.60   	1022.38		 21.51   	 228.89		
-46.08   	-22.89   	 46.69   	1078.33		 22.42   	 233.98		
-43.64   	-20.75   	 51.01   	1119.02		 23.36   	 233.98		
-41.20   	-20.75   	 55.48   	1124.11		 24.29   	 249.24		
-40.59   	-21.06   	 59.98   	1129.19		 25.29   	 259.41		
-41.50   	-21.06   	 64.50   	1124.11		 26.33   	 259.41		
-42.11   	-19.84   	 68.99   	1098.67		 27.37   	 264.50		
-41.50   	-17.09   	 73.39   	1047.81		 28.42   	 249.24		
-39.98   	-14.04   	 77.58   	 976.60		 29.42   	 233.98		
-37.84   	-12.21   	 81.48   	 895.22		 30.36   	 198.37		
-36.32   	-12.51   	 85.07   	 808.75		 31.15   	 162.77		
-35.40   	-14.04   	 88.30   	 727.36		 31.80   	 122.07		
-34.48   	-14.95   	 91.21   	 645.98		 32.29   	  81.38		
-33.26   	-13.73   	 93.79   	 579.86		 32.61   	  50.86		
-31.74   	-10.38   	 96.11   	 518.82		 32.82   	  15.26		
-29.91   	 -5.80   	 98.19   	 473.04		 32.88   	   0.00		
-28.08   	 -1.22   	100.08   	 437.43		 32.88   	 -20.35		
-26.25   	  3.36   	101.83   	 406.92		 32.80   	 -20.35		
-25.02   	  7.32   	103.46   	 386.57		 32.72   	 -30.52		
-24.41   	 10.68   	105.00   	 371.31		 32.59   	 -25.43		
-23.80   	 13.12   	106.49   	 356.05		 32.49   	 -25.43		
-22.28   	 14.34   	107.91   	 330.62		 32.39   	 -25.43		
-19.23   	 14.95   	109.24   	 315.36		 32.29   	 -15.26		
-15.87   	 15.87   	110.50   	 284.84		 32.23   	 -15.26		
-13.12   	 18.31   	111.64   	 269.58		 32.17   	 -15.26		
-11.29   	 22.28   	112.72   	 254.32		 32.11   	 -10.17		
-10.07   	 27.77   	113.73   	 249.24		 32.06   	 -10.17		
 -7.02   	 33.87   	114.73   	 233.98		 32.02   	  -5.09		
 -1.83   	 40.28   	115.67   	 228.89		 32.00   	   5.09		
  4.58   	 46.08   	116.58   	 213.63		 32.02   	  20.35		
 10.68   	 51.27   	117.44   	 203.46		 32.11   	  35.61		
 15.87   	 56.46   	118.25   	 183.11		 32.25   	  61.04		
 20.45   	 62.56   	118.98   	 183.11		 32.49   	  81.38		
 24.72   	 69.89   	119.71   	 198.37		 32.82   	 101.73		
 29.30   	 77.82   	120.51   	 223.80		 33.22   	 116.99		
 34.48   	 86.06   	121.40   	 213.63		 33.69   	 122.07		
 40.59   	 93.38   	122.26   	 183.11		 34.18   	 132.25		
 46.69   	 99.49   	122.99   	 122.07		 34.71   	 127.16		
 52.19   	104.98   	123.48   	  81.38		 35.22   	 127.16		
 56.76   	110.17   	123.80   	  66.12		 35.73   	 122.07		
 60.42   	115.66   	124.07   	  81.38		 36.22   	 116.99		
 64.09   	121.46   	124.39   	  91.56		 36.68   	 116.99		
